,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X002475.SZ,X600276.SH,X600690.SH,X600104.SH,X300014.SZ,X000651.SZ,X002371.SZ,X000625.SZ,X300124.SZ,X002129.SZ,X000725.SZ,X600031.SH,X002049.SZ,X003816.SZ,X000596.SZ,X002241.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002179.SZ,X000661.SZ,X600089.SH,X600522.SH,X601877.SH,X002180.SZ,X300142.SZ,X002074.SZ,X000733.SZ,X600741.SH,X600884.SH,X600460.SH,X000100.SZ,X600702.SH,X000157.SZ,X600584.SH,X000799.SZ,X002236.SZ,X601799.SH,X002414.SZ,X600418.SH,X600563.SH,X002176.SZ,X000800.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0.00830080002460678,0,0,0,0,0,0.0731493715214351,0,0,0,0,0,0,0.00771367080661288,0,0,0,0,0,0,0,0.168268689222787,0.0512614511405331,0.018000961506621,0.0704695950831928,0.273480670366082,0,0,0,0,0,0.0536041233264927,0,0,0,0,0.166012323474634,0,0.103447960280904,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.135342046496281,0,0,0,0,0,0,0,0.0260131911924064,0,0,0,0,0.190543518878184,0,0.0659066985209353,0,0,0,0,-0.00784844011362753,0,0,0,0,0,0.0560969921317732,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.125092798226707,0,0.0907137234057502,0,0,0,0,0,0,0,0,0.00735825270453599,0,0
X002371.SZ,0,0,0,0,0,0,0.117408909757329,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0496927529521411,0.104792318997597,0,0.0551507136700806,0,0,0.411078975353624,0,0,0,-0.120690627527529,0,0,-0.0247425830028116,0.274595329555185,0,0,0,0,0.542603852407215,0,0,0,0,0,0,0,0,0,0,0,-0.0336205588640481,0,0,-0.0126909917644127,-0.0743883696207179,0,0,0,0.00191650590485113,0,0
X000625.SZ,0,0,0,-0.0691542578903826,0,0,0,0,0,0,0.131607695651749,0,0,0,0.0846226133199922,-0.0875866250831703,0,0,0,0,-0.251884072161781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385928448623565,0.438075122659123,0,0,-0.0651290118486706,0,0,0,0,0,-0.110207315159794,0.093969690300922,0,0,0,0,0,0,0,0,0,0,0.108616783660566,0,0
X300124.SZ,0,0,-0.0811017920672722,0,0,0,0.0741457689904416,-0.067631473963086,0,0,0.188654359735157,0,0,0.0120009930845495,0,0,0,0,0,0,0,0.115146201230643,0,0,0,0.0515837843882202,-0.0820006632492665,0.257332620384671,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119891027685917,0,0,0,0,0,0.0532147142439075,0,0,0,0,-0.0693911836626697,0,0,0,0,-8.67361737988404e-19,0,0
X002129.SZ,0,0,0,0,0.0926188056773187,0,0,0,0,0,0,0,0.0605849670627997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876667744926824,0.140630530558805,0,0,0,0,0,0,0.16380920834754,0,0,0.0753732275595858,0,0,0,0,0,0,0,0.0672366426419468,0,0,0,0,0.0810854346579943,0,0,0,0,0.0909452476225472,0,0
X000725.SZ,0,0,0.0378373674979935,0,0.0822161065617875,0,0,0,0,0,0,0.0690869127319399,0,0,0,0,0,0,0,0,-0.00176440715180704,0,0,3.46944695195361e-18,0.061860460344313,0,0,0,-0.0317164283798422,0,0,0,0,0,0.0554541889966893,0,0,0.472712897418105,0,0,0,0,0,0,0,-0.00526788456374679,0,0,0.00310805151332024,0,0,0,0,0,0,0,1.35525271560688e-20,0,0
X600031.SH,0,0,0,0,0,0,0,0.0446001730442426,0,0,0.0384644442706911,0,0,-0.118767771287279,0,0.0458793397818832,0,0,0,0,0,0,0,0,0.170412457742094,0,0.0450257360969405,0.0163995605135234,0,-0.0522309089534133,0,0,0,0,0,0,0,0.169623120798645,0,0.247942614409753,0,0,0,-0.0752069869449846,0,0,0,0,0,0,0,0.0314768254079659,-0.0277141885800842,0,0,0,0.0537432414493582,0,0
X002049.SZ,0,0,0,0,0,0,-0.0214786052873707,0,0,0,0,0,0.179260395241323,0,0,0,0,0,0,0,0.0370318639114089,0,0,0,0,0,0,0,-0.101015056784003,0,0,0,0,0,0,0,0.141742168584338,0,0,0,0,0,0,-0.173271360680375,0,0,0,0.00591216881568954,0.207331977046422,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.0244206605467584,0,0,0,0.116961215089851,0,-0.0293059117054252,0,0,0,0,0,0,0.0663525562875097,0,0,0,0,0,0.00128781967818759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541061554066833,0,0,0,0,0.12395581590601,0,0,0.055830788932807,0,0.0448224214531072,0,0,0,0.0365776341295634,0,0,0,0,0.0184508988214251,0,0
X000596.SZ,0,0.507591850096676,0.0878525722109194,0,0,0.371274975450325,0,0,0,0,0,0,0,-0.0278516741048376,0,0,0,0,1.38777878078145e-17,0,0,-0.0988834735697037,0,0,0,0,0,0,0,0,0,0,0.03315224818911,0,0,0,0,0,0.195637404623029,0,0,0,0,-0.0349423661972702,0,0.0413762042283284,0.0907486061596472,0,0,0,0,-0.092195174160298,0,0,0,0,2.19251982895036e-05,0,0
X002241.SZ,0,0,0,0,0,0,0.634707327183567,0,0,0,-0.0617922770661818,0.292979999391625,0.207360403053954,0.028731332136195,0,0,0,0,0,0,0,0,0,0,0,0,0.41223471607231,0,0,0,0,0,0,-0.217737048860059,0,-0.0446290226249452,0,0,0,0,0,0,0,0,0,0.116299196264097,0.0165050519670669,0,0,0,0,0.140488893655529,-0.0962859176739108,0,0,0,0.0696687474326299,0,0
X000063.SZ,0,0,0.0378922700957359,0,0,0,0.0717086641963485,0.036861367558932,0,0,0.014954186768835,0,0,0,0,0.0214687348117436,0,0,0,0,-0.0637305277903962,0,0,0.0390108275202637,0,0,0.088710503544339,0,-0.076838862437234,0.0477224441902905,0,0,0,0,0,0,0.060987644146069,0,0,0,0.264480201468144,0,0,-0.0878041591966494,0,0,0,0,0.00819400609777907,0,0,0,0,0.169081958163205,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0992606229836656,0.14769192226571,0,0,0.0412581412758087,0,0,0,0.148843222511226,0,0,0,0,0,0,0.0604570483516455,0.260109000289196,0,0,0,0.0508159619700979,0,0.0203988491961129,0,0,0,0,0,1.73472347597681e-18,-0.119879969842976,0.423440710900232,0,0,0,0,0,0,-0.0777436986572916,0,0,0,0,-0.00531018421398718,0,0,0,0,0,0,0,-0.0085781879601588,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.00336414170548002,0.0423734956092012,0,0,0,0,0,0,0.201306580122407,0,0,0,0.0631822243213245,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0586159082064821,0,0,0,0.110479060681823,0,0,0,0,0.117644483939526,0,0,-0.018823675999407,0,0,0,0,0.240065994155103,0,0,0,-0.0339740289572666,0,0,0,0.0093125466832661,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.144695024692646,0,0,0,0,0,0,0.0113215419841786,0,0,0,0.198423845121698,0,0,0.126026109085619,0,0,0,0,0,0,0.0673400210101092,0,0,0,0.00810203308930162,0.174689482035617,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0720762975646764,-0.0491768314165222,0.0490413674784253,0,-0.0753320699153848,0,0,0,0,0,0,0,0.0320352032761973,0,0
X000661.SZ,0,0,0,0.234763359944666,0.24111471660491,0,0,0.245446435925763,0,0,0,0,0,0,0,0.0230551098932076,0,0,-0.196861288199897,0,0,0,0,0.187871356423933,0,0,0,0,0,0,0,0.129544057898259,0,0,0,0,0,0.072280703537817,0.00216968079195444,0,0,0,0,0,0,0,0,-0.0475040431903188,-0.0340266642206761,0,0,-0.0290544315946993,0.0501859952347477,0,0,0,0.00657206122536214,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.321739311040781,0,0,0,0,0,0,0,-0.0910062571781754,0.0726602495051039,0,0,0,0,0,0,0.166718194165801,0,0,0,0,0.317047914360491,0,0,0,0,0,0,0,0,0,-0.0321531053026132,0,0,0,0.132899791240039,0.262982372555836,0,-0.319440178419249,-6.93889390390723e-18,-0.0726691409589672,0,0,0,0.0543649371687492,0,0
X600522.SH,0,0,0,0,-0.381850944031256,0,0,0,0,0,0,0,0,0,0,0.126931430528775,0,0,0,0,0,0,0,0,0,0,0.275134132089705,0.0666571600199751,0,0.30956418760687,0,0,0.0690598700350206,0,0,0.297747101807452,0,0,0,0,0,0,0,0,0,0.057504355069937,0,0.000548259056356978,0,0,0,0,0,0.0166876440626821,0,0,-0.00613984714727791,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15099806502526,0,0,0,0,0.0206317090508033,0,0,0,0,0.211467638277778,0,0,0,0.0417884099800041,0,0.0272437347931536,0.144717873365599,0.170763953646608,0,0.0420253187105387,0,0,0,0,0,0,-0.0961376857644533,0.0708454550529365,0.0503444049017345,0,0,0,0,-0.0092760856974064,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0.0704086653820573,0.0213159342306123,0,0,0.172318070158276,0,0.0451023665671445,0,0,0,0,0,0,0,0,0.0545861133592455,0,0.0960440272136132,0,0,0,0,0.0574528005326906,0,0,0,0,0,0,0,0.0655253900783054,0,0,0,0,0,0,0,0,0.0115505898946111,0,0.0230442065335668,0,0,0,0.0477073788689108,-0.00845360727468619,0,0,0,0.0418298155595163,0,0
X300142.SZ,0,0,0,0,0.028923916661917,0,0,0.606728645216493,0,0,0,0,-0.0453003948815449,0,0,-0.150975198783361,0,0,-0.0621092588115277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124973986321031,0,0,0,0.234628846312921,-0.0921210441621243,0,0,0,0,0,0.000959317309236149,-0.0785758068877363,0,0,0,8.67361737988404e-19,0,0
X002074.SZ,0,0,0.0289332605876119,0,0,0,-0.244952511305162,0,0,-0.198668488549997,0,0,0,0,0,0,0,0,0,0,0.0404169535916784,0,0.340196442470895,0,0,0,0,0,0,0.387269174505728,0,0,0,0.348111962656152,0,0.0893986009325868,0,0,0,0,0,0,0,0.0731469635373984,0,0.252137966928133,0,-0.0477503286796107,0,0,0,0,0,0,0,0,0.0508750805234575,0,0
X000733.SZ,0,0,0,0,0,0,0,0.0450353781568284,0,0,0,0,0,0,0,0,0,-0.254858614166276,0.197675948080869,0,0,0,0,0,0,0.265132185111752,0.019424374141631,0.229214696026753,0,0,0.00633763851992854,0,0,0,0,0,0,0.0569163616337592,-3.46944695195361e-18,0,0,0,0,0,0,0.0174365690922528,0,0,0,0,-0.251358547464492,0,-0.0235638495091349,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.32879678377521,0.0600203587374954,0,0,0.0449798622997688,0,-0.00717147469825483,0,0,0,0,-0.173820312401172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200291034018212,0,0,0,0,0,0.0416517907084876,0,0,0,0.054588205052649,0.169004141744903,0,0,0,-0.0401041966068652,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0.0352389450258694,0,0,0,0.0868520276728913,0,0,0.1301755865462,0.0339630383199268,0.125644608642545,0,0,0,0,0,0.150591501043617,0,0,0,0,0,0.129016529662318,0.115630380431725,0,0,0,0.246248273771098,0,0,0,0,0.0614606948402599,0,0,0,0,0,0.0532786673383299,0,0,0.131174809990335,0,0.0518668655933791,0,0,0.14122744536995,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.0322583516401785,0,0.342475390068811,0,0,0.052938892908901,0,0,0,0,0,0,0,0,0,0.0138666068873238,0.0688737931519782,0,0.00796682918197162,0,0,0,0.0364399730018802,0,0,0,0,0,0,0,0.310897707035579,0,0,0,0,0,0.0103839305555261,0,0,0,0,0,0.0130316446763725,0,0,0,0.0325008368107793,0,0
X000100.SZ,0,0,0,0,0.161148390323401,0.0175921357574486,0,0,0,0,0,0,0,-0.016720556426708,0,0.167976627442242,0.725631409839553,0.171160283829384,0,0,0,0,0,-0.00778904852888841,0,0,0,0,0,-0.286049609733968,0,0,0,0,0,0.163150606173103,0,0,0,0,0,0,0,0,0,0,0.00961289044415396,0,0,0,0,0.00713741483007922,-0.0246073406791216,0,0,0,0.00412995874982074,0,0
X600702.SH,0,0,0.0391707169274229,0.044327936970325,0.0172064893479859,0,0,0,0,0,0.0243716077731567,0,-2.71050543121376e-20,0,0,0.0226735842991338,0,0,0,0,0.114507304190149,0,0,0.175476505648194,0,0,0,0,0,0.0613678908924962,0,0,0,0,0,0,0.0191314509454691,0,0,0,0,0.756971805101933,0,0,0,-0.0202204712572587,0,0.00633055671211154,0,0,0,-0.0133752921596245,0,0,0,0,0.000981677311721493,0,0
X000157.SZ,0,0,0,0,0,0,0.0293877544136664,0.00563797931249973,0.0403052895521393,0,0.048030950487099,0,-0.017244306742869,0.0497233831659885,0,0,0,0.324551510186684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148454462432691,0,0,0.0274557404016125,0,0,0,0,0,0,0,0.0166275544552556,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.00240280064534608,0,0
X600584.SH,0,0,0,0,0.102944142335904,0,0.0445337527876565,0,0,0,0,0,0,0,0,0,0,0.0134780714222998,0,0,0,0,0,0.208424806388096,0,0,0,0.012113724873493,0.0487813484964362,0.0835060987870592,0,0,0,0,0,0,0,0,0,0,0,0,0.0588372202385948,0,0.113858701272699,0,0,0.0288427818683407,0,0,0,0,0.0271470519148979,0,0,0,0.0461792549461778,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0.000741417291274582,0,0,-0.0642255485139596,0,-0.0507254083687678,0,0,0,0,0,0,0,0.0289482979784882,0,0,0,0,0,0,0,0,0.1381543604864,0,0,0,0,0,0.51131887844278,0,0,0,0,0,0.0495292950962648,0.0440162150805173,0,0,0,0,0,-0.0202907362810376,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.269667212821935,0,0.0820179580436053,0,0.0539064914018338,0,0.0206709329078791,0,0.00941330845712843,0,0,0,0,0.0616162509898586,0,0,0,0,0,0.0897483044050888,0.00923856242806066,0,0,0,0,0,0,0.00954944884914274,0,0,0,0,0,0,0,0,0.135938432737874,0,0,0,0,0.000507009225297186,0,0,0,0,0,-0.0171060285297065,-0.0300871551395256,0,0,0,0,0,0
X601799.SH,0,0,0,-0.0701327234570723,0,0,0,0,0.33274033838756,0,0.0578911732886645,0,0,0.0216410701663011,0,0,0,0,0,0,0,-0.0673949911644637,0,0,0,0,0,-0.0724580984549089,0.148522907763832,0,0,0,0.000707573000778155,0,0,0,0.0860901141725427,0,-0.0560808527666616,0,0,0,0,0,0,0.142656334322714,8.67361737988404e-19,0,0,0,0,-0.043660769649747,0,0,0,0,0.0185063548019916,0,0
X002414.SZ,0,0,0,0,0,0,0.040764356689079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044126033340677,0,0,0,0,0,0,0.106840194563095,0,0.0435206895274476,0.153127513383893,0,0.127941134396858,0.0724761806113609,0,0,0,0,0,0,0,0,0,0,0.0541662654183552,0,0,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0.320233986651285,0,0,0.0564735209069777,0.53725730576685,0,0.211581951192125,0,-0.141643378675918,-8.67361737988404e-19,0,0.18566291831,0,0,0,0,0,0,0,0.128788050435258,0,0,0,0,0,0.18490927125169,0.187648670186002,0.160167584315161,0,0,0,0,0,0,0,0,0,0,0.0451585713558127,0.0540285943591344,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0
X600563.SH,0,0.00864328004150387,0,0,0,0,0,0,0,0,0,0,0,-0.0757437395670219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000731541912545111,0.223915487143929,0.0687677652409184,0,0,0,0,0.11634751584615,0,0,0,0,0,-0.265178757179094,0,0,-0.0704851652397009,0.110159111172129,0,0,0,0,0,-0.0177110155331767,-0.0207419327990204,0,0,0,0.054415695463479,0,0
X002176.SZ,0,0,0,0,0.155920408984634,0,0,-0.0806893228446249,0,0.16380314499004,0,0,-0.156372831820905,0,0,0,0,0,4.33680868994202e-19,0.25951712890588,0,0,0,0,0,0.139218707074214,0,0.362560559221304,0.0397977307736588,0,0,0.152427371568517,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706597668649132,0.17290105035019,0.0475117834499333,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.295757549445473,0.0786423127701539,0,0,0,0,0,0,0,0.0587523226628516,0,0,0,0,-0.0379822090623383,0.296663844189452,0,0,0.0864696901371604,-0.0989278019021486,0,0,0,0,0,0.181988320666244,0,0,0,-0.0910358230467969,0,0,0,0,0,0,0.0981953963578394,0,0.167483486494524,0,0,-0.0389277856655894,0.0314543834336595,-0.0705463420050674,0,0,0,0.0112494863590645,0,0
X600183.SH,0,0,0,0,0,0,0.0682744471373219,0,0,-8.67361737988404e-19,0.027298649377004,0,0.0287218025783744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121778407449122,0,0,0,0,0,0,0,0.0863730950524934,0.0942476364268628,0.056113740840096,0,0.0886003691307343,0,0,0,0,0,0,0,0,0,0,0,-0.0141114340058543,0,0,0,-0.0262478114163857,0,0
Change_TY3M,0,0,0.239423819646698,0,0,0,0,0,0,0,0,0,0,-0.113785130228797,0,0.204945940279603,0,0,-0.147385597155978,0,0,0,0,0,0,0,0,0,0,0.00997881864317804,0,0,0.0256402735178837,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428105473183018,0,-0.0584444519383798,0,0,0,-0.160729375867032,-0.0628302339563449,0,0.0742275262184449,0,-0.0598167021537238,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.00515527173014142,0.0269927585196185,0,-0.0234645003317328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126625408563753,0.145626083581893,0,0.164691737169345,0,0,0,0,-0.0526386919120674,0,0,-0.0670212349584314,0,-0.178445250278598,0,-0.0981621900371505,0,0.038329676676854,0,0,0,0,0,-0.0726239441977208,0,0,-0.231450778486199,0,0
TED,0,0,0,0,0,-0.152167570001161,0.181850432249942,0,0,0,0.120117448405696,0,0,0.192149964389275,0,0.0199748963484546,0,0,0,0,0,-0.809772425220742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500657868886631,0,0,0,0,0.199573259874067,0,0,0,0,-0.155349398773328,0.658360554632693,0,0,0,0,0,0,0,0,0,0.710568901689758,0,0
RealEstate_excess,0,0.145219918358364,0.0733492530812144,0.0584449637711714,0,0,0,0,0,-0.0839602816829995,0,0,0,0.0300258617165445,0,0,0,0,0.0399642135870039,0,0,0,0,0,0,0,0,0,0.0201903685119049,0,0,0,0,0,0,0,0,0,0,0,-0.0430272844569617,0,-0.104629048664878,0,0,-0.00482972258305965,0.105881928537765,0,-0.078096556363494,0,0,0,0,0,0,0,-0.0397778139096311,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072116150399621,0,0,0,-0.0344809882419825,0,0,0,0,0,0,0,0,0.0766405493533041,0,-0.0356532084413115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0882791885855674,-0.0613251504701713,0.0595764868547941,-0.0870742835365945,-0.0157562098172527,0,0.0558974617650395,0,-0.0169494038347613,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00329663674623442,0,0,0,0,0,0.000456994019360517,0,-0.00100042721090458,0,0,0,0,0,-0.00020354781680156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00128166336838755,0,0,0,0,0,-0.00365654482110232,0.00339785476325259,0,0,0,0.018051088491701,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.000995368154738951,0,0,0,0,0,0,0,0,0,-0.125349800502851,0,0,0,0,-0.109464985525332,0,0,0,0,0,0,0.189409802763397,0,0,0,0,0,0,-0.0395904760045005,0,0,0,0,0,0,0,0,0,0,0,-0.379362754553829,0.587661765836232,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00201541286275514,0,0,0,0,0,0,0,0.000671950533839843,0,0,0,0,0,0.00190883407458304,0,0,0,0,0,0.00149796931469879,0,-0.000178927942036397,0,0,0,0,0,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0.00397865339257639,-0.00253646789858914,0,0,0,0.0212575995276179,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00189703083407302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00193486289744747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131943066147793,0,0,0,0,0.0139312773698451,0,0
