,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X002475.SZ,X600031.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X600703.SH,X000100.SZ,X300142.SZ,X000157.SZ,X002236.SZ,X002007.SZ,X600271.SH,X300003.SZ,X002008.SZ,X300124.SZ,X002179.SZ,X000625.SZ,X002506.SZ,X600487.SH,X600498.SH,X600867.SH,X600183.SH,X600177.SH,X000977.SZ,X002371.SZ,X300014.SZ,X002241.SZ,X600066.SH,X000050.SZ,X000066.SZ,X600522.SH,X600776.SH,X300146.SZ,X002049.SZ,X002129.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.102330814782291,0.0823412263923175,0,0,0,0,0,0,0.0981057156035456,0,0,0,0,0.0102696353183677,0,0,0,0,0.007927989636838,0,0.0729191281593598,0,0.171949273726548,0,0,0,0,0,0,0,-0.0100653864000234,0,0,0,0,0,0,0,0,0.0582981219193623,0,0,0,0,0,0,0,0,0,0,-0.00341711902469481,-0.0331561732658375,0,0.159486418515427,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315052327345728,0,0,0.316644791308921,0,0,0,0,0,0,0.322200375867257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153918183447767,0.0137355202654694,0,0,0,0,0,0,0,0,0,0,0,0,-0.00512265871380407,0,0,0,0,0.0479829593061939,0,0
X000651.SZ,0,0,0,0,0,0,0.0999496191623915,0.0263556450561639,0,-0.0103639397850586,0,0.277260936804505,0.381635346616293,0,0.173635240591104,0,0,0.0856311279445273,0,-0.0075426175802465,0,-0.0581158263179132,0,0,0,0,0,0,0,0,0,0.0683965438187282,0,0,0,0,0,0,0,0,-0.0305737679198952,0,-0.0805842573169972,-0.0101729294476328,0,0,0,0,0,0,0,0,-0.0242738054384348,0,0,0,0,0,0
X600104.SH,0,0,0.0854665030565441,0,0,0.0183394777768931,0,0,0,0,0,0,0,0,0.201603365496481,0,0,0,0,0,0,0,0.0125865956795419,0,0.0616677894538149,0,0.122718726503152,0,0,0,0.251731493983213,-0.0083247000843609,0,0,0,0,0,0,0,0,0,0,0,0.0167559227995179,0,0,0,0,-0.0383316604429032,0,0,0.00297855793633957,0,0,0,0,-6.9316769667674e-05,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.178381568793546,0.0774039046233948,0,0,0,0,0.0693366949797035,0,0,0,0.229492911981736,0,0,0,0,0.106779744698225,0,0,0,0.02540589029148,0,0,0,0.100419942484264,0,0,0,0,0,0,0,-0.0185211123291652,0,0,0,0.0204675215746298,0.0355863374954982,0,0,0,0,0.0137310810664341,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.358427688855353,0,0,0,0,0,0,0,-0.102623162074733,0,0,0,0.557262414328977,0.00346642263464561,0,0,0,0,-0.119866695537554,0.0216544182326817,0,0.15549217481517,0,0,0,0,-0.0976828441717324,0,0,0,0,0,0,0,0,0.0578538140580364,0,0,-0.0104755785486628,0,0,0,0,0,0,0.011197347893985,0,0
X002304.SZ,0,0.217391721944027,0.214768912291072,0,0,0,0,0,0,0,0,0,0,0,0,0.141724886523848,0.126707339476137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847463883950259,0,0,-0.0623305425897667,0,0,0.038324934528891,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.034383860862941,0,0,0,0.0330818251422201,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255544019809711,0,0,0,0,0,0,0,0,0.222890035194246,0,0,0.145206424259568,0,0,0,0.275102672861709,0,0,0,0.204099658501769,0,-0.044414812158619,0,0,0,0.205563928334051,0,0,0,0,0,0.0242976919505686,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701505150094755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685079056312481,0,0,0,0,0,0,0,0.034368528661306,0,0.295603988038577,0.167395190005628,0,0,0,0.0457794231584899,0,0,0,-0.0262246372533346,0,0,0,0,0,0,0
X000568.SZ,0,0.259212799032079,0,0,0,0.0542352832016692,0,0.000359914046730974,0,0,0,0,0,0,0,0,0.169646494272552,0,0,0.0686816127930409,0,0.0441305717921956,0,0.00870873968960293,0,0,0,0,0,0,0.0399479198463123,0,0,0,0,0,0,0,0,0.0368368574370213,0.129266431207523,0,0,0,0,0,0,0,0,0,0,-0.0211153470351079,0,0,0,0,0,0,0
