,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X000063.SZ,X600690.SH,X600372.SH,X600276.SH,X000338.SZ,X000157.SZ,X600741.SH,X002241.SZ,X600089.SH,X000100.SZ,X600703.SH,X000623.SZ,X601877.SH,X600118.SH,X000568.SZ,X000581.SZ,X000550.SZ,X002236.SZ,X600271.SH,X000559.SZ,X600066.SH,X600177.SH,X000050.SZ,X002475.SZ,X600839.SH,X002294.SZ,X600435.SH,X000800.SZ,X002456.SZ,X300124.SZ,X000869.SZ,X000400.SZ,X002465.SZ,X002129.SZ,X002007.SZ,X300003.SZ,X002292.SZ,X002038.SZ,X600252.SH,X600809.SH,X000970.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.255821131124685,0,0,0.0786672228263906,0,0,0,0,0,0,0.508798255315482,0,0,0,0,0.017144096298781,0,0,0,0,0,0,-0.255046401656801,0,0,0,0,0,0,0,0.0303266671797,0,0,0,0.18132242732798,0,0,0,0,0,0,0,0,0.041331098323376,0,0,-0.0162306441319393,0.012731420930016,0,0,0,-0.0493243787963706,0,0
X600519.SH,0,0,0.0710613177183739,0,0,0,0.0864506958034697,0.290325775386084,0,0,0.151841425027076,0,0,0,0,0.121058590514137,0,0,0,0,0,0,0,0,0,0.0251768986998814,0,0,0,0,0.062160094448433,0,0,0,0,0,0,0,0,0,0.0344391490142447,0,0,0,0,0,0,0,0,0,0,0.0105421237291609,-0.05565634454689,0,0,0,-0.00708070795051538,0,0
X000725.SZ,0,0.0425986646095805,0,0.00168288458250633,0,0,0,0,0.0643674770186893,0,0,0,0,0,0,0,0,0,0.454429129759443,0,0,0,0,0,0,0,0.0796574074670209,0,0,0,0.30784471901403,0,0,-0.0087218366033709,0,0,0,0,0,0,0,0,0,0.0483026755381999,-0.148451983789667,0,0,0,0,-0.117925584667249,0,0.0149895432997353,-0.0263219414227376,0,0,0,-0.0260961073967359,0,0
X000651.SZ,0,0.0605768919001715,0,0,0,0,0,-0.146450528004303,-0.0592419511251021,0,0.203151800936011,0,0,0.355539366569971,0,0,0,0,0.0197375513405739,0,0,0.250038783878363,0,0,0,0,0,0,0,0.010512669441779,0,0,0,0,0,0,0,0,0,0,-0.0235427350693997,0,0,0,0,0,0.0863811084991973,0,0,0,0,0.00964473368780324,-0.0252267299777066,0,0,0,0,0,0
X002415.SZ,0,0,0,0.132271999798431,0,0,0,0,0,0,0,0.20263920987017,-0.019524994543465,0,0,0,0,0.0242792335915551,0,0,0,0,0,0,0,0,0.309932887946116,0,0,0,0,0.130212783201306,0,0,0,-0.0191739566415696,0,0,0,0,0,0,0.101836874840883,0,0,0,0,0,0,0,0,0,0.00221941565239492,0,0,0,0,0,0
X000625.SZ,0.0908732596689674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134908971679156,0,6.93889390390723e-18,0,0,0,0,0.18196479885506,0,0,0.0352836855481127,0.0672745944030287,0,0,0,0,0,0,0,0,-0.0415910709197693,0,0,0,0,0.05751545426632,0,3.46944695195361e-18,0,0,0.00409354053068887,0,0,0,0.0643667755578274,0,-0.00137214434317003,0,0,0,0,0,0,0
X000858.SZ,0,0.18040891965868,0,0,0,0,0,0.105248392177255,0.0325069460384833,0,0.0227332884851642,0,0,0,0,0,0,0,0.0165166199177401,0,0,0,0,0.108434664907596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802956048112665,0.0959865510242863,0,0,0,0,0,0,0,0,0.209318173762173,0.0355963171674358,0,0,0.0046542633367097,0,0,0,0,0,0
X002304.SZ,0,0.0803104535571677,-6.93889390390723e-18,0,0,0,0,0,0.0575842495401154,0,0,0,-0.031786365673446,0,0,0,0,0,0.223030565455018,-0.0205605560385664,-0.105846494788129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11958046393166,0,0,0,0,0,0,0,0.285873180617687,0,0.412218317148648,0,0,0.00444762445452444,0.0250517857836347,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0627979296844231,1.73472347597681e-18,0,0,0.402729344475388,0.004695174311142,0,0,0.0598951907130218,0,0,0,0,0,0,0.0217207986370843,0.0799030814256564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0721407634032925,0,0.00846719834178846,-0.00973237742424622,0,0,0,0,0,0
X000063.SZ,0.1786767040346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678765210755106,0,0,0.0107954347120795,0,0,0,0.0502624038065907,0.0175291143655511,0,0,0,0,0,0,0,0,0,0,0.045859269638857,0,0,0,0.027214204268752,0.0873612259282893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0.123801406299948,0.23244598395139,0,0.00119754240673395,0,0,0,0.00505978310586447,5.42101086242752e-20,0,0,0,0,0,0,0.162287656993003,0,0,0.266889087754415,0,0,0,0.0286452533383254,0,0,0,0,0,0,0,0,0,0,0.0163052306611101,0,0,0,0,-0.0166478519180667,0,0,0,0,0,0,0,0,-0.113074271367035,0.0997758916569934,0,0,-0.021715718274914,0.0959804844239892,0,0,0,3.46944695195361e-18,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146358857250569,0,0,-0.0796910652263098,0,0.0475510129907842,0,0.340476625469771,0,0,0,0,0.0588928966356427,0.227036919223605,0,0,0,0,0.0128891581874056,0,0.0685336639364287,0,0,0.0670988197464114,0,0,0.169068804968117,0.00150420006180591,-0.108019964207151,0,0,0,0,0,0,0,0.018314945600299,0.0192971405283252,0,0,0,0.107865566765956,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114503470963868,0,0,0,0,-0.054578063185694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230679361791018,0.210043442244957,0.0570570727089874,0.0781882134179939,0,0,0,0,0,0.00488829850611282,0.0232735979551119,0,0,0,-0.0165331111369065,0,0
X000338.SZ,0,0,0,0.120880434584558,0,0,0,0,0,0,0.112681260240145,0,0,0,0,0,0,0,0.00755777044685629,0,0.0966969406238712,0,0,0.0133872726635143,0,0,0,0,0,0,0,0,0,0.0578533259200051,0.0646642651144534,-0.12035205997008,0,0,-0.0528111282341422,0,0,0,0,0,-0.0947262692052986,0,0,0,0,0,0,0,-0.0070693329703503,0,0,0,-0.0827261868366107,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0415710074623672,0.193614384254388,0,0,0,0,0,0,0.0503215763837399,0,0,0,0,0,0,0,0,0,0,0.104500769379901,0,0.0510765812972024,0,0,0,0,0.059126769236624,0,0,0,0,0.0409786321158785,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.00502151150681292,-0.0222233993787168,0,0,0,0,0,0
X600741.SH,0.102552541856559,0,0,0,0,0,0,0,0.0786749995233282,0,0.0724232955976957,0,0,0,0,0,0,0.168059802495978,0,0,0.00884339465585308,0,0,0,0,0,0,0,0.0381244965071128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100401961452875,0,0,0.0495231607477362,0,0.0818602220248122,0,-0.00280047668110868,-0.0217047175110678,0,0,0,-0.0142444716704482,0,0
X002241.SZ,0,0,0,0.0398014419832853,0.0545676842760825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957157753880824,0,0,0,0,-0.0324177553089554,0.197541905352478,0,0,0,0.0570131944659377,0.0711319440175258,0,0.052183464057177,0,1.0842021724855e-19,0,0,0,0,0,0,0,-0.00431435341150656,0,0,0,0,-0.0509966697046707,0,0,-0.0096479917744521,-0.0264729211616381,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0489450240642635,0,0,0,0,0,0,0.0317096690420184,0,0,0,0.279216015364906,0.0963036804415207,0,0,0,0,0,0,0,0,0,0.102576798681868,0,0,0,0,0.000692816199227442,0,0,0,-0.0236535602956789,0,0,0,0,0,0,0.0431054880494885,0,0,0,0,0,0.144012062364563,0,0,0.000597439448042708,-0.00555476223618917,0.100826066086118,0,0,-0.0392917235024399,0,0
X000100.SZ,0,0,0.237934466501811,0,0,0,0,0,0.0286184989763817,0,0.00543703978938792,0,0,0.113701981587244,0,0,0,0,0,0,0.0501182892002404,0,0,0,0,0,0,0,0.155192621395327,0.151825633177591,0,0,0,0,0,0,0,0,0.113764790343947,0,0,0.0213426342429187,0,0,0,0.0496156627679653,0,0,0,0,0,0.0218198563499619,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.00956115586179733,0,0.0658602415533865,0,0.131606700965987,0,0,0,0,0,0.0104418075000336,0,0,0,0.0800446174804853,0,0,0,0,0,0,0,0,0,0,0,0,0.0541815067687927,0,0,0,0.0755595700338899,0.0974768547888411,0,0.108658746705224,0,0,0,0.0212444052112128,0,0.000146098363599534,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,3.46944695195361e-18,0,0,0,0.123855595862903,-0.0940452470467799,0,0,0,0.0927578447913139,0,0,-0.333315602152858,0,0,0,0,0,0,0,0.265046018455904,0,0,0,0,0.108059766462648,0,0,0,0,0,0,0.0232506316673614,0,0,0,0,0,0,0,0,0,0,0.446997919795995,0,-6.93889390390723e-18,0,0.00999232595103676,-0.0708327783394778,0,0,0,0.0493861647847163,0,0
X601877.SH,0,0,0,0,0.0727121619614689,0,0,-0.134330427604277,-0.0696110670397333,0,0,0,0,0,0,0,0.155549696616401,0,0,0.0445498775317903,0,0,0,0,0,0,0.0234696977043096,0.0480142048982072,0,0,0,0,0,0,0,0,-0.229657332385354,0,0,0,0,0,0.135002398298328,0,0,0,0,0,0,0.0615618691637277,0,0,-0.00122830429357706,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.228428980862033,0,0,0,0,0,0.195640878097288,0,0,0,0,0,0,0,0,0.0817415265208924,0.0692962188370144,-0.0618381521080899,0,0,0,0,0,0,0.154188660441337,0,0,0,0,0,0.020572580835595,0.13478217302119,0,0,0.265522724406834,0,0,0,0,0,0.0214983507201956,-0.00545975479203707,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.440945231924621,0,0,0,0,0.0104246993265406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744565871574937,0,0,0,0,0,0,-0.0149191037928557,-0.00957504483197261,0,0,0,0.0385084241250137,0,0,0,0,0,-0.00477173298417442,0,0,0,0.0570829126555608,0,0,0,0.0331866104217086,0,0,0,0.00434626748951458,0,0
X000581.SZ,0,0,0,0.0684989947946272,0,0,0.0662512755426124,0,0,0,0,0,0,0.116952824868395,0,0.0827715776210902,0,0.0292996483571304,0,0,0,0,0,0,0,0,0.0351209091480152,0.00379180128322174,0.115219252354262,0,0,0,0,-0.0914128049993345,0.165140515072982,0,0,0,0,0,0,0,0,0,0,0.0714321347357897,0,0,0.00709670572492623,0,0,0,-0.0196240105838875,0,0,0,0,0,0
X000550.SZ,0.0901789955958323,0,0,0,0,0.118842004261372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117729649603713,0,0,0,0,0.059303014420683,0,0,0,0,0.00347665461853054,0,0,0,0,0,0,0,0,0.0998659040461585,0,0,0,0.153518462325694,0,0.00580928193935609,0,0,0,0,0,0,0
X002236.SZ,0,0,-0.0514564496398286,0,0.102768426875465,0.0799202543453401,0,0.131387481334874,0,0,0,0,0.0136968047739229,0,0,0.0466602651176679,0,0.113909820792388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273486406048246,0,0.234286587988506,0.102219614382458,0,0,0,0,0.0403278092466294,0,0.13917041661893,0,0,0,0,0,-0.00304080424052033,-0.0383039146226524,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.0251282737873368,0,0,0,0.090776532585025,0,0,0,0,0.079392311925048,0.132058537837575,0,0,0,0,0,0,0,0,0,0.0277508754126384,0,0,0.080168951224422,0.065708075717977,0,0,0.196440416631951,0.0594897589759813,0,0,0,0,0.122250963532043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.136862070451072,0,0,0,0,0,0,0.0605944497778471,0.323215862965719,0.0714488699034759,0,0,0,0.241907232149085,0,0.0626424543518201,0,0,0,0,0,0,0.0173546519791382,0,-0.0299527502886966,0,0.000647727281793106,0.00461035124653665,0,0,0,0,0.139079768568007,-0.102103000450301,0,0,0,0,0.0277793535382489,0,-1.35525271560688e-20,0.010145843417989,0,0,0,0,0,0
X600066.SH,0.310026282213992,0,0,0,0,0,0,0,0,0,0,0.0755721418384441,0,0,0,0,0,0,0.181854525413021,0,0.0103728131245098,0,0.0431798103370058,0,0,0.0747440330084451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171768727203216,0,0,0,0,-0.0368141455378812,6.93889390390723e-18,0,-0.0101339851214459,-0.0152699376512401,0,0,0,0.00383043804964163,0,0
X600177.SH,0,0,0,0,0,0,0,-0.0162175909420627,0,0,0,4.33680868994202e-19,0,0.0540111190943247,0,0.143876097738535,0,0.0606852753477004,0,0,0.125785626243468,0,0.0746161082125271,0,0.121476591811398,0,0,0,0,0,0,0.0447729663791295,0,0,0,0,-0.0963384452123333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156317611514417,0.0066366689926492,0,0,0,-0.0207638937416037,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108620395725748,0,0,0.0223415842449316,0,0,0,0,0,0,0,0,0,0.0495196514934745,0,0,0.152136605946013,0,0,0,0.372511930480764,-0.13725318893963,0,0,0,0,0,0,0,0,0,0,0,0.297935902498325,0,0,-0.14602916323873,0,0,-0.0644859093358852,0.0549592003329125,0,0,0,0,0,0
X002475.SZ,0,0,-0.129275117132904,0,0,0,0,0,0,0,0,0.00166428116731579,0,0,0,0,0.15345951917881,0,0,0,0.0329616408071064,0,0,0,0,0,0,0,0.109436025613293,0,0,0.135014203929838,0,0.0871431635742617,0,0,0,0,0,0.0448404352608908,0,0,0,0,0.0618242761290455,0.0256470649005927,0,0,0,0.0537998553301369,0,0.00304297043625253,0.027094979583892,0,0,0,0,0,0
X600839.SH,0.223587523652399,0,0,0,0,0,0,0,0,0,0.0626638692358875,0,0,0,0,0,0.102667545433917,0,0,0,0,0,0,0,0,0,0,0,0.00560488093379665,0,0,0,0,0,0,0.0044400780382587,0,0,0,0.315666691406762,0,0,0,0.0275502136613271,0,0,0,0,0,-0.00181708987607897,0,0.0497603434412819,-0.145431541049519,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0738131416411289,0.04673547219679,0,0,0,0,0,0,0.213517356410182,0,0.0973598171267189,0,0,0,0,0.0336941682607255,0,0,0,0,0,0,0.00428827947954468,0,0.0159474925474604,0,0,0,0,0,0,0.0744371312418035,0,0,0.107278577166143,0,0,0,0.119589459550238,0,0.0100333870831452,-0.0284364899481578,0,0,0,-0.0560731445366585,0,0
X600435.SH,0,0,0,0,0,0.0886288540702906,0,0,0,0,0,0.143841366845396,-0.273257062736576,0,0,0,0,0,0,0,0,0,0.0630465392074922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17489589393505,0,-0.0564961842283484,0,0,0.300789422641254,0,0,0.175981790558657,0.518196637903478,0,0,0,0,0,0.00661887072795941,-0.0408799400130313,0,0.192054267222363,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0414701314093652,0,0,0,0,0.101497380500283,0.000126619402940611,0,0,0,0,0,0,-0.077773951437714,0,0,0,0,0,0,0,0.257292686182821,0.0376485613202598,0,0,0,0,0,0,0.0289690492866823,0,0.00791839269622021,-0.0114226414343698,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175578251453361,0,0,0,0,0,0,-0.0724859283716333,0,0,0,0.1939131877628,0.0683713131592139,0.00897364110214335,0,0,0.144097432791906,0,0,0,0,-0.0402547461686646,0,-3.46944695195361e-18,0.0764073266885769,0,0,0,0,0,0,0,0,0.058085676457017,0,0,-0.00705417587058786,0.0181245279259364,0.0335713010428459,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.340990354841117,0,0,0,0,0,0.28915129941214,0,0,0,0.0217414258216211,0,0,0,0,0,0,0,0,0,0,0.394757036573919,0,0,0,0,0,0,0.06613522860655,-0.218746748300865,-0.0671136463187624,0,0.142676093844178,0,0,0,0,0,0,-0.0921408742533409,0.221916623378531,0,0,0.00580911699070725,0.153189241679587,0,-0.0254294202640394,0.0481392874752581,0,0,0,0,0,0
X000869.SZ,0,0,0.183150633635091,0,0,0,0,0,-0.0314318023440483,0,0,0,0,0,0,0,0,0,0,0.415607199426216,0,0.0550126841436021,0,0,0,0,0,0.104582365448122,0.00296559540647846,0,0,0.0548383712587505,0.0749263009125135,0.0289954690606958,0,-0.0439236507618893,0,0.120201744467221,0.00480003839683067,0,0,0,0,0,0,0.0715655778178769,0,0,0.496753756762052,0,0,0.0223080594449801,-0.0244767523460177,0,0,0,0,0,0
X000400.SZ,0,0.135690554675301,0,0,0,0,0,0,0,0.143329705276202,0,0.0673421502923413,0,0,0,0.0659198989949376,0,0,0,0,0,0.0348531296748059,0,0,0,0,0.0424145007372011,0.0327205875474907,0,0,0,0,0,0,0.0351443913651469,0,0,0,0,0,0,0,0.0503933587824241,-0.0469541795010748,0,0,0,0,0.0291385385180427,0.0544072915935283,0,0.00838665662304994,-0.00593665839412015,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0.00181223175608061,0,0,0,0.0740301761484946,0.0282583712878759,0,0,0,0,0,0,0,0,0,0,0.0589462595649481,0.146979014501763,0,0,0,0,0.0713134786957678,0,0,0,0,0,0,0,0,0,0,0.214660671348564,0,0.0884538919892618,0,0.09869755570418,0.155820192913829,0.0954637242178264,0,0,0,0,0.0454022198100576,-0.190587922813573,0,0.0253829279803565,0,0,0,0.0449865742782648,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0414409305773091,0,0,0,0,0,0,0,0,0,0,0.0430847423684838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120267198112805,0,0.393087074205334,0,0,0.06504027114299,0,0.0853734722924882,0.0353828217240866,0,0,0,0,0.117080539037043,0,-0.0655652225761769,0.0497748150299147,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.174420509962377,0,0,0,0.049494954164424,0,0,0,0,0.222370220932704,0.423131794951484,0,0,-0.107313750073271,0,0,0,0,0,0.0268016985475044,0,0,0,0,0.000204682761310228,0,0,0,0.138747309587597,0.0127673081502158,0,0,0,0.055115097528594,0,0,0,0.0303010017288132,0,0.0496574682879282,0,0,0.0343907330934345,-0.00780009391975086,0,0,0,0,0,0
X300003.SZ,0,-0.111793503102328,0,0,0,0.0235250405793449,0,0,0,0,0,0,0,0,0,0.297179413199981,0,0,0,0,0,0,0,0,0,0,0.0142040470061603,0.0454984158137992,0,0,0,0,0.169961649206979,0,0.288939587485261,0.11446144628344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0457474982766666,0,0
X002292.SZ,0,0,0,0,0,0.0386305375704834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125926477402823,0,0.249894267645968,0,0.103549241377759,0.290223684875381,0,0,0,0,0,0,0,0.0665728208950812,0,1.73472347597681e-18,0.048408506421757,0,0,0,0,0.0377752843246296,0,0,0,0,-0.0275314666402086,0,0,0.0367324374041829,-0.102782637554811,0,0,0,0,0,0
X002038.SZ,0,0,0,0.0531714330279967,0,0,0,0.437019207512078,0,0,0,0.00424113366838899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142454987238352,0,0.035621886978175,0,0,3.46944695195361e-18,-0.0579320464743371,0,0,0,0,0,-0.032170343624642,0,0,0,0,0,0,-0.106299731194402,0,0,0,0.119213156641983,0,0.0555326611456927,-0.0507371110275562,0,0,0,0.0501110637305681,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807808656004954,0,0,0,0,0,0.00117081455623997,0.0222145028578055,0,0,0,0,0,0,0,0,0,0.0196372895650505,0.081096281188736,0.0510742364317424,0,0,0,0,0,0.0329110133735051,0,0,0,0,0,0,-0.00687483756631356,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.488805189608129,0.0818054267176294,0,0,0.0123178987419176,0,0.240516168717349,0,0,0,0,0.0900818346981418,0,0,0,0,0,0.622192134568193,0,-0.0865054382622559,0,0,0,-0.105718004082776,0,0,0,0,0,-0.060055696358579,0,0,0,0.243778739322636,0,0,0,0,0,0,0,0,0,0,0,0,-0.00366425089186278,0,0,0,-0.0933177700682394,0,0
X000970.SZ,0,-0.0881433491991038,0,0,0,0,0,0,0.0154036297379214,0,0,0,0,0,0,0.102613039380241,-0.0326869764872929,0,0.106436648016217,0.170998215169341,0.250983451919838,0,0,0,0,0.0126763369735017,0.223798702457702,0,0,0,0,0,0,0,0,-0.0903485343987997,0,0,0,0,0,0,0,0.0495301796471004,0,0,0,0,0,0,0,0,-0.00981369977658176,0,0,0,0.0716475846061164,0,0
Change_TY3M,-0.030339805986288,0,0,0,0,0,0,0,0,0,0,0.0303384406238879,0,0,0.145773951685189,0,0,0,0.0996312705744347,0,0,0,0,0,0,0,0,-0.0333614377374925,0,0,0,0,0,0,0,0,0,-0.0400844914369239,0,0,0,0,0,-0.238154882066298,-0.0916193795177983,0.131518909217673,0,0,0,0,0,0.0287442235315256,-0.0566078665799061,-0.0801164948820343,0,0,0,0,0
Slope,0,0,0.541288902448836,0,0,0,0,0,0.574703846727745,0,0,0,0,0,0,-1.08250455748388,0,0,0,0,-1.73472347597681e-18,0,0.422937305672341,0,0,0,0,0,0,0,0.214743006904476,0,-0.261079312179172,0,0,0.514915382267163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39442036866153,0,0,0.398507514888729,0.380564516892345,0,0,0,0,0
TED,0,0,0,0,0.605302358244909,0,0,0,-0.0351351546293015,0,0,0.0900149381197017,0,0,0,0,0,0,-0.217320320033477,0,-0.660348925675403,0,0,0,0,0,0,0,-0.0885765938302022,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,-0.373102922554387,0,0.549591849273856,0,0,0,0,1.13666756108215,0,0
RealEstate_excess,0,0,-0.0436463284111057,-0.250950086022648,-0.0592730719933451,0,0,0,-0.174993993160167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340068164843358,-0.122793824582836,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140543812665963,0,0,0.109500485322863,0,0,0,0,0.0274511733768837,-0.0974239225502354,0,0,0,-0.027982967950392,0,0
MKreturn,0,0,0,0,0,0,0,-0.0141663756283949,0,0,0,0.0656180414578062,-0.159018952494906,0.00228984494640957,0,0,0,0,0,0,0.0715487075543119,0,0,0,0,0,0,-0.0526604706640343,0,-0.0543455603732271,0,0,0,0.026948427017477,0,0,0,0,0,0,0,0,-0.181807101600508,0.0685926347759771,0,0,0,0,0.0193820715275024,0,0,0.00344123592937967,0.0171930712057189,0,0,0,0.0161008350474756,0,0
MKvol,0,0,0,0,0,0,0,0,0.00113303346355553,0,0,0,0,0,0,0,0,0,0.000261985201767791,0,0,0,0,0,0,-0.00136989691400765,0,0,0,0,0,0,0,0,0,0,0,0,0.0032285140176541,0,0,0.000816533766678013,0,-0.00147540559576863,-0.00329824098269401,0.000530498019668405,0,0,-0.000158688791367838,0,0,-0.00102193788165268,0,0,0,0,0.00372770615718172,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0767992672057207,0,0,0,0.127161594290083,0,0,0,0,-0.0244779021922158,-0.0184368602816939,0,0,0,0,0,0,0.0515394850211719,0,0,0,0,0,0,0,-0.0712782848087576,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00137036934105713,0,0,0,0,0,0,0,0,0,-0.00283666498854449,0,0,0.000560913579782126,0.000106620708984789,0,0,0,-5.42101086242752e-20,0,0,0,0,-0.00194239330838875,0,0,0,0,-0.000619892419011587,0.00194778760865417,0,-0.00136237784345083,-0.00282145362284321,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.000591146033422005,0,0,0,0,0,0,-0.000627975308791401,0,-0.00638588922515512,0,0,0,0,0,-0.0107259723898717,0,0,0,0,0,0,0.00487821386945816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.000942519812922949,0,-0.00598840682273138,-0.00755044619979975,0,0,0,-0.30936427756542,0,0
