,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X002304.SZ,X600104.SH,X600690.SH,X000651.SZ,X300014.SZ,X002371.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002241.SZ,X000625.SZ,X600703.SH,X002129.SZ,X000063.SZ,X003816.SZ,X002049.SZ,X000338.SZ,X000596.SZ,X601877.SH,X000661.SZ,X002179.SZ,X600460.SH,X600089.SH,X000100.SZ,X600741.SH,X300142.SZ,X002074.SZ,X002236.SZ,X000799.SZ,X600779.SH,X601799.SH,X000157.SZ,X600884.SH,X600702.SH,X600584.SH,X000733.SZ,X002007.SZ,X600183.SH,X002414.SZ,X000800.SZ,X002180.SZ,X600563.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.433321689910912,0,0.0690935837424475,0.0830074009269059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327935283836948,0,0.00697839983258699,0,0,0,0,0.0236348657532797,0,0,0.00469549351456291,0,0,0,0,0,0,-0.0216042809941605,0.0283387349223899,0,0,0,0,0,0,0,0.0236694926106741,-0.0785088287673071,0,0.0206645771096758,-0.0311577103842478,0,0,0,0.0153662560381341,0,0
X000858.SZ,0,0,0,0.305167831383763,0,0,0,0,0,0,0,0.0455885608059707,0,0,0,0,-0.113283715184919,0,0,0,0,-0.0189366231381192,0,0,0,0,0.116866557546583,0,0,0.0159218680318093,0,0,0,0,0,0.213314822257476,0.0904812939257541,0,0,0,0,0,0,0,0,0,0,-0.0817943440429166,0,0,0,0,0.00576900792175177,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0182316270243132,0.0481915828518922,0,0.12251027891295,0,0,0,0,0,0,0,0.0117365377431821,0,0,0,0,0,0,0,0,0,0,-0.0197959181024415,-0.00917459979187604,0,0,0.111031708342936,0,0,0,0,0.116475537686035,0,0.0130049344957361,0,0,0,0,0,0,0,0,0.0473566532146323,0,0,0.021070430872343,0,0,0,0,0.0217255450545668,0,0
X600809.SH,0,0.0898243802953431,0,0,0,0,0,0.176478997612624,0,0,0,0,0,0.010862238025624,0,0,-0.0936823994625788,0,0,0,0,0,-0.0549403623274904,0,-0.0249220380925879,0,0,0,0.0419103748578916,0,0,0,0,0,0,0.481974669471394,0,0.158921880973355,0,0.0142248435187852,0.128879156859371,0,0,0,0,0,0,0,0,-0.0285198407173987,0,-0.00561399127186827,0,0,0,0,0,0,0
X000568.SZ,0,0.15441337344994,0,0.141826950463493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010024052179562,0,0,0,0,0,0.18775257679346,0,0,0,0,0,0,0,0,0,0,0.18165029702017,0.096666447684876,0,0,-0.118772618092683,0,0,0,0,0,0,0,0,0,-0.0318666089092922,0,0.0473740292646764,0,0,0,0,0.0537489151883916,0,0
X600276.SH,0,0,0,0.227969902201349,0,0,0,0.0772890144166545,0,0,0,0.160878628190487,0,0,0,0,0,0.104332222137816,0,0,0,0,-0.0511645823769028,0,0,0,0,-0.129602556091959,0,0,0,0,-0.0294864140914361,0,-0.00684516121219634,0.2734235067492,8.67361737988404e-19,0,0,-0.195446806432247,0,-0.294769574841088,0,0,0,0,0,0,0,0.050279619056757,0,-0.0202570247706479,0,0,0,0,0,0,0
X002475.SZ,0,0,1.73472347597681e-18,0,0,0,0,0.0378794929457823,0,0,0,0,0.0677116006851936,0,0,0,0.16175767648613,0,0.238431788842215,0,0.193574663092133,0,0,0,0,0,0,0,0,-0.244307019898333,0.0853028760652104,0,0,0,0,0,0.0454244527176725,0.0881013493818128,0,0,0,0.0530275472575983,-0.0353358259572131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686086370275318,0,0
X002304.SZ,0,0.119729369075328,0,0.252727093200205,0,0,0,0,0,0.148698005138843,0,0,0,0,0,0,0,0,0,0,0,-0.140170660784516,0,0,0.0808349425990619,-2.16840434497101e-19,0,0,0,0,0,0,0.0220639837634472,0,0,0.133674684102453,0.00282462514984558,0,0.0379009544959195,0,0,0,-0.00715667985839416,0,0,0,0,0,0,0,0,0.0152547702149014,0,0,0,0,-0.0422542747190655,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.057061385069869,0,0,0,0,0.0162528909379795,0,0,0,0,0,0,0.0283736325590437,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.00980088347851778,0,0.090756391975621,0,0,0,0,0,0,0,0.013148850297984,0.132358735267773,0,0,0.0525669188127246,0,0.0253508369894116,0.00240910587966573,0,0,0,3.46944695195361e-18,0,0
X600690.SH,0,0.0518131357754671,0.0594616065758473,0,0,0,0,0.187619549531718,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129114415515734,0.0376671507511103,0,0,0,0,0,-0.0178464471866483,0.017390124813526,0.203444479018214,0.0313886525391175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916319487482117,0,0.0259166427931136,0,0.00671740451956439,0,0,0,-0.0466035252459905,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00846878376918276,0,0,0.0726237083063682,0,0,0,0,0,0,0,0.133326840268044,0,-0.0919166029209204,0,0,0,-0.105898906010664,0,0,0,0,0.0651103380453807,0,0.014553630295516,0,0,0,0.0430200351019573,0,0,0,0,0,0,0,0,0,0,0,0.0809399975362989,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675282852052617,0,0,0,0,0,0,0,0,0,0,0,0.189940311032745,0,0.130532366517896,0,0.0917835986061917,0,0,0.00478577098653667,0,-0.0566796418239798,0,0,0,0.0353908009555291,0,0,0,0,0,0,0,0,0.0737518504695731,0,0,0,0,0.22799607510531,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178502790978527,0,0,0,0.405038938296966,0,-0.29828934540475,-0.136719476839333,0.164356062082416,0,0.237554566264027,-0.019792588284284,0,0,0,0,0,0,0.134908715690843,0,0,0.273033408551039,0,0,-0.127734230416298,0,0,0,0,0,0,-0.236831456372599,0,-0.0316010315197591,0,0,0,0,0.123597712706482,0,0
X600031.SH,0,0,0,0,0,0,0.194936995432707,0,0,0,0,0.098653321956279,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0832229424178668,3.46944695195361e-18,0,-0.0452816547525135,-0.0675831759329862,0,0,-0.0244900023993547,0,0,0,0,0,0.692399422497183,0.0514142327432056,0,0,0.173830668005242,0.00616249728223143,0,0.0766438247592595,0,0,0.0293394759300388,0,0,0,0.0131697409763053,0,0,0,0.0149390970852381,0,0
X000725.SZ,0,0,0,0,0,-0.0899163678830054,0,0,0,0,0,0,0,0,0,0,0,0.163650728319964,0,0,0,0,-0.0682738646492458,0.0815387774243355,0,0,-0.00483189918712683,0,0,0,0.282172508200628,0,0.0789445879071551,0.0109412163477219,0,0,0,0,0.0805778867378761,0,0,0,0,0,0,0,0,0,0,0.0640412648735075,0,0,-0.0133604743462706,0,0,0,-0.0191130323964866,0,0
X300124.SZ,0.101055325741082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638829228648259,0,0.0438694814825228,0,0,0,0.3960329679548,0,0,0,0,0,0,0,0,0.172418316879292,0.105071250298147,0,0,0,0,0.113079192742827,-0.00405769970211028,-4.33680868994202e-19,0,0,0,0,0.248324697228905,0,0,0.0326782525234487,-0.219980078791983,0,-0.11320787198136,0,0,0,0,0.0655531908040137,0,0
X002241.SZ,0,0,0,0,0,0,0.563189935796442,0,0,0,0,0,0,0,0,0,0,0,0.215550146387839,0,0,0,-0.0247008310237781,0,-0.24763201895298,0,0,0,0.101140685089028,0.348104637026745,0,0.0585215994018154,0.262965852397044,-0.356266771718343,0,0,0,0.00647192035561325,0,0,-0.0461239546945804,0,0.1103642886367,0,0,0,0,0,0,0.306519109346565,-0.0692028979243979,0,0.0547969816759998,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0996394525145353,0.0212847709225057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022704165866637,0,-0.0667087618034742,0,0,0,0,0,0,0.0509448564177577,0,0,0.346522736953013,0,-0.139352591054188,0.0227522436083949,0,0,0,0.0310882908337101,0,0,0,0.0758028074577264,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.25117665337457,-0.0361184318070329,0,0,0,0,0,0.00250877999800088,0,0,0,0,0,0,0.0510896966817145,0,0,0,0,0,0,0,0,0,0,0.0952841473030434,-0.0129188980486672,0,0,0,0.296133268305024,0,0,0,0,0,0,0.0593926798895667,0,0,-0.0368912886354083,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.041415958504045,0,0,0,0,0,0,-0.171739963744383,0,0,0.00693296715430519,0.0177270496547954,0,0,0,0,0,0,0,0.203324367307016,0,0,0,0.181124007021615,0,0,0.18041966553706,0,0,0,0,0,0,0.155885476182768,-0.0577197110315402,0,-2.77555756156289e-17,0,0,0,0,0,0,-0.0245505731308326,-0.104852899023552,0.0116585961663696,0,0,0,0,0.0350096970032098,0,0
X000063.SZ,0,0,0,0,0,0.070705473024574,0,0,0,0,0,0,0,0,0,0.468681392393098,0,0,0.205775041409357,0,0,0.0697456835430881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275100848322051,0,0.122846088903959,0,0,0,-0.00468187839563966,0.0307702770996134,0,0,0,0,-0.037410816974154,-0.133829241553989,0,-0.0252775801519307,0,0,0,0,0.00180514380907211,0,0
X003816.SZ,0,-0.0657401654714367,0,0,0,0,0.0295625996257788,0,-0.267947433614134,0,0,0,0,0,0,0.0839199694868942,0,0,0,0,0.078507336314597,0,0,0.0128252941546809,0,0,0,0,0,0.085154692489771,0,0,0,0,0,0.11902063655132,0,0,0.159854718984009,-0.0597073084122375,0,0,0,0,0,0,0.192543676983654,0,0.00220921865362921,0.197867511373019,0,0,-0.0546632577029671,0,0,0,-0.126662531927609,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.476036097318012,0,0,0,-0.132401583533542,0,0,0,0,6.48269347513181e-05,0,0,0,0.0484611314788483,0,0.0766732544194496,0.0258822259050978,0.0641396327190664,0,0,0.0569866441749205,0,0,0,0,0,0.111128281548746,-0.17083019753085,0,0,0.288395325972876,0,0,0,-0.477169529848897,0,0,0.179905081884239,0,0,0.0533285046287583,0,0,0,-0.145200742753974,0,0
X000338.SZ,0,0,0,0.0418992116231519,0,0,0,0,0,0,0,0,0,0.0802457339991953,0,0,0,-0.10002584001972,0,0,0,0,0,0,0,0,0,0,0,0.00731914797359802,0,0,0,0,0,0.0220124183715917,0,0,0.0746477908765139,0,0,0,0.114750387555294,0,0,0.287465780587878,0.423975196308825,0,0,0,0,0,0.0168716165967057,0,0,0,0.0349081206306535,0,0
X000596.SZ,0,0,0,0,0.207047571996119,0,0,0.0468961420795513,0,0.198944952560295,0,0,0,0,0,0,0,0.0275849504602695,0,0,0,0,0,0,0,0,0.232823653710497,0,0,-0.0795313149120656,0,0,0,0,0,0,0.0847361524217086,0,0,0,0.0493350142748167,0,0,0,0,0,0,0,0,0.0618431580843486,0,0,0.0395463641580067,0,0,0,-0.0614757797629945,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395221772903305,0,-0.0871288989930692,0,0,0,0,0,0.147503012886011,0,0.104777396874859,0,0.0922997269262162,0,0.172203911130625,0,0,0,-0.359420258202385,0,0.474197518483712,0.0634686030833529,0,0.0503598234416616,0,0,0,0,0,0,-0.0722665952581694,0,0,-0.00413896605416703,0,0,0,0,0,0
