,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X000725.SZ,X600031.SH,X000596.SZ,X002129.SZ,X000063.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000661.SZ,X002180.SZ,X002241.SZ,X000100.SZ,X600702.SH,X601877.SH,X300142.SZ,X600741.SH,X000157.SZ,X002074.SZ,X000733.SZ,X000977.SZ,X600522.SH,X600584.SH,X600460.SH,X000799.SZ,X300003.SZ,X000066.SZ,X600183.SH,X600884.SH,X600779.SH,X002294.SZ,X002236.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0.244131608413801,0,0,0,0,0,0.274254452098849,0,0,0,0,0,0,0.0791444936419358,0,0,0,0,0,-0.00892581444830678,0,0,0,0,0,0,0,0,0,0,0,0.0342904825382132,0,0,0,0,-0.0209379011250605,0,0,0,0,-0.0129945524199591,-0.0120313232347763,0,-0.0183969536577989,0,0,0,0,0,-0.0049986516601048,0,0,0,0,0,0,0
X600104.SH,0,0,0.0471582966891695,0,0,0,0,0.0924926211540231,0,0,0,0,0,0.108006223842945,0.0845668554125137,0,0,0,0,0.0159880385148544,-0.074614640588513,0,0,0,0,0,0,-0.0302392827020916,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.0525469013132209,0,0,0,0,0,0.0175639660504644,0,0,-0.0704969863322514,0.0352513784504757,0,0,0.0353398211598448,-0.0095280101649649,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.31420109605825,0,0,0,0,0,0,0.318419432396994,-0.0627856494064706,0,0.214537881544421,0,0,0,0,0.13384410456933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0111643855562433,0.327071168895188,0,-0.174090173825835,0,0,-0.137214865674239,-0.0308308803586009,-0.00775600817809073,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0904388859360062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125627076257641,0,0,0.0944872037033156,0,0,0.120188116283248,0,0,0,0,0,0,0,0.0425692990380642,0,0.208578328789051,0,0,0.0397015107652006,-0.0242689246723419,0,0,0,0.0457065538745368,0,0,0,-0.0116722549459868,0.00915333900212263,0,0,0,0,0,0
X600031.SH,0,0,0,0.124185631538782,0.130264648651207,0,0.0496536180490181,0.285160709185939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376882924233031,0,-0.0596705201552917,0,0,0,0,0.168114417614854,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.00243007733805734,-0.00792697786302548,-0.135860503079163,0,0,0,0,0
X000596.SZ,0,0.0322675733059501,0.0661859176744134,0,0,0,0.10330531495492,0.138295007338853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188631379844922,0,0,0.133306973934377,0,0,0.0969624900656656,0,0,0,0,0,0,0,0,0,0,-0.035822317141402,0.138422640752387,-0.0177823159617794,-0.0742650385610223,0,0,0,0,0,0,0,-0.00676232225027333,-2.71050543121376e-20,0,0,0,0,0,0
X002129.SZ,0,0,0.0279472786342375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208654174267501,0,0,0,0,0,0,0.0475174064574068,0,0,0,0.019455380609149,0.0904761121481315,0,0,0,0,0.043739621651595,0.381676512916954,0.0328428622569106,0,0,0,0,0,0,0,-0.0873512126061137,0,0,0,0.0323482264578889,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0709656464696166,0,0,0,0,0,0,0,-0.0238262839872892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162768873288583,0,0,0,0,0,0,0.118071488616246,-0.0372823309310579,0.0313447007983638,0,0,0.00713606459415591,0,0,0,0,0,0.180657832443201,0,0,0,-0.00413466950781351,0,0,0,0,0,0
X003816.SZ,0,0,0.0188216904031797,0,0,0,0,0,0,0.00936910362670863,0,0,0,0.099662327028444,0,0,0,0.0513478826163088,0,-0.0663206756519152,0,0,0.0655472648469397,0,0,0.0753865025625333,0,0,-0.0129421891923251,0,0.0245847617788096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103258530365845,0,0,0,0,0.0085762155015138,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.238061938206118,0.138166745215025,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581421862323878,0.104528653568056,0,0,0,0,0.0152442614920432,0.282959238309426,0.444150980259076,0,0,0,0,0,0.160689335901329,0,0,0,0,0,-0.0211188445797676,0.0422136084485007,0,0,0.0832642409389794,-0.057831340866483,0,0,0,0,0,0
X002371.SZ,0,0,0.216366838802656,0,0,0,0,0,0.00378728646558184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710876196232651,0.390534867746429,0,0,0,0.0042160821720157,0,0,0,0.0107475947513874,-0.0570650394264679,0,0,0,0.129820988949851,0.0734478391905197,0.0431640342721744,0,0.376785808199506,0,0.0945003897488318,-0.0839237810852266,0,0,0,0.0194582533224332,0,0,0,0,0.00655054537959045,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0111040279838657,0,0,0,0,0,0,0.292098412775616,0,-0.0578500829336846,0,0,0,0,0,0,0,0,0,0.0260984182368046,-0.0282634338008269,0,0.0691662642622036,0,0.00609197912765567,0,0,0,0,0,0,-0.049319806843111,0,0,0,0,0.0633674659205025,0,0,0,0,0,0,-0.152630023096051,0.0224201861198869,0,0,0,0,0,0,0
X600703.SH,0,0.130345570799047,0,0,0,0,0,0,0,0,0,0,0.11039181015473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936475573570029,-0.071652566795807,0,0,0.0606340301079474,0,0,0,0,0.174680317977689,0,0,0,0.277506884860985,0,0,0.068604182014789,0.0491940333550768,0,0.0972692106128443,0,0,0,0,0.0580092609276701,-0.00643036365160935,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.46557254098797,0,0,0,0,0,0,0,0,0,0,-0.390020233789625,-0.0366228028511939,0.026905748824702,0,0,0.38203237973303,0,0,0,0,0,0,0,0,0,0,-0.217970618037178,0,0,0,0,0.423801881056566,0,0,0.0422898010324111,0,0,0,0,0,0,0,0,0,0,0,-0.0363491477206443,0.0035597646897722,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0.0568108001615976,0,0,0,0,0,0,0.10719032342888,0,0,0,6.55556826011931e-05,0,0,0.0216516324893745,0,0,0,0.00660297640764052,0,0,0,0.0565146576105406,0,0,0,0,-0.018247490710112,0,0,0,0.330498040197659,8.67361737988404e-19,0,0,0,0,0,0.016227507810706,0,0,0,0,0,0,0,0.0155570847343458,-0.0186375337223575,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0132789766199392,0,0,0,0.167359987169606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127466219054384,0,0,0.127353938684012,0.0550418753291977,0,0,0,0,0,0,0.053888874785963,0,0,0.0392184890623946,-0.0941814004397574,0,0,0,0,0.013476800958133,-0.00134164924771465,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.232915541906189,0,0,0,0,0,0,0.0226355694320444,0,0,0.147905181294573,0,0,0,0,0,0,0.0562492452488641,0,0,0,0,0,0.0339428440949864,0,0.185297205012396,0,0.13032899239226,0,0,0,0.0655456562453029,0,0,0,0,0,0.0743911765618762,0,0,0,0.0488404193984483,0,0,0,0,0,0.000478445973147487,0,0,0,0,0,0
X002180.SZ,0,0,0.0266114363960637,0,0,0,0,0,0,0,0,0,0,0,0,0.291642905827298,0,0,0,-0.0307836873931744,0.030626547424181,0,0,0,0.248739116280023,0,0,0,0,0,-0.087355999456951,0.0321457584493203,0,0,0,0,0,0,0,0,0.161680849599818,0,0,0.140700661005563,0,0,0,0.0350995760006337,0,0,0.203927962554968,-0.0538999060847252,0,0,0,0,0,0,0
X002241.SZ,0,0,-0.0659245615500236,0,-0.102751682880598,0.0627728839837248,0,-0.713666277737963,0,0,0,0,0,0,0,-0.0236245806532468,0,0,0,0.290808852523497,0,0,0,0.145972538966883,0,0,0,0,0,0,-0.0457422353465185,0,0,0,0,0,0,0.0396958729367704,0,0,0.226569858456847,0,0,0.0757859411332018,0,-0.169321430053993,0,0,0,0,0,-0.0198097988192121,0.0183300298000941,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972946228556643,0,0,0,0.146539571611169,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106190370831104,0.0836838149248372,0.0408061657203008,0,0,0,0,0.0235726196871219,0.0566563378431931,0,0.0294011429570606,0,0,0,0,0,0,0,0,0,0,0.0093718183740305,0.0313274543360098,0,0,0,0,0,0
X600702.SH,0,0,0,0.126974435707234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115358792728393,0,0,0,0,0,0,0,0,0.180018311298254,0,0,0,0,0.0331340299019882,0,0,0,0,0,0.0130541452669252,0,0,0,0.485487695509723,-0.338150436119621,0,0,0,0,0.193836162710956,0,0,0,0.0205113693227224,0,-0.144903895223423,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0334490605655186,0,0,0,0,0,0,0,0,0,-0.0194276873876981,0,0.0693336759816988,0,0,0,0.272913488307694,0,-0.0945869788522407,0,0,0.00125980770942519,0,0,0,0,0,-0.169010429371082,0.0934604096592191,0.0790585609595302,0,0,3.46944695195361e-18,0,0,0,0.109914234666105,0,0,0,0,0.0519727777758011,0,-0.00643730515089948,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.124047634321191,0.271727439303751,0,0,0.154144975937313,0,0.209914306436727,0,0,0,0,0,0,0,0,-0.259202679078919,0,0,0,0,0,0,0,-0.108248012581059,0,0,0,0.0324994073787,0,0,0.0622414559501935,0,0.14113052404427,0,0,0.030596484721139,0,0,0.23482276438747,0,0,0,0.0608112882822441,0.219067246062434,0,0,0,-0.0249254617397702,0.0450907892818466,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.204157968545304,0,0,0.0333088978119164,0.163344028263827,0,0,0,0,0,0,0,0,0,0.165020344033315,0,0,0,-0.0165441755952266,0,0.271879541070449,0,0,0,0,0,-1.73472347597681e-18,-0.0857102603342155,0,0,0,0,0,-0.0591717193258352,0,0,0,0,0.0516576395398567,0,0,0.0481437789306959,-0.029086933467318,0,0,0,0,-0.00468938294333624,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417381613463115,0,0.152476227665005,0,0,0,0,0,0,0.00895790986034881,0,0,0,0.192579855800127,0,-0.10924559863135,0,0.152106364785295,0,0.0280598506689301,0.0265191477154446,0,0,0,0,0,0,0,0,0.0964516638895565,0.00300636241841881,0,0,0,0,0,0,0,0,0.00817580926877482,-0.000168880890567154,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.172759721498286,0,0,0.0442801086825401,0,0,0,0.165887230066566,0,0,0,0.0591472515062026,0,0,0.0429876053373268,0.0477628153985448,0,0,0,0,0,0,0.00836207058076799,0,0,0,0,0,0,0,0,0,0,0,0.122559109487976,0,0,0.095498996809373,0,0,0.148642357663822,0,0,0,0,0,0.0327313613553477,-0.0105718115469489,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0.127667841658195,0,0,0,-0.0500885552838479,0,0,0,0,0,0,0.141465427507774,0,0,-8.67361737988404e-19,0,0,0,0.138638244450602,0.152174255523824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846759708895629,0,0,0,0,-0.0305889948214596,0,0.0102672949668229,0,0,0,0,0,-0.00487873975556911,-0.0147304323229462,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0.12865983459992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198221909918554,0,0.419305805995313,0.0114586295043458,0,0,0,0,0,0,-0.0252562968609483,-0.00147766927440462,0,0,0,0,0,0,0.069979549360081,0,0,0,0,-0.00440532463104433,0,0,0,0,0.09353161414881,0,0,0.0272533186792892,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.243869621390737,0,0,0,0,0,0,0.249402708981356,0,0,0,0.567571178014661,0,0,0.224148994551044,0,0,-0.136445075967322,0.228132271641579,0,0,0,-0.635355453066361,0,0,0,0.167887143252951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700794722170427,0.25008288593039,0,0,0,0.198951190231046,-0.0267746339215811,0.0475037887415705,-0.522575731534225,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12407130332497,0.0111428086076935,0,0,0.135133951904855,0,0,0,0.0363673425888332,0,0,0,0.0428014756513468,0,0,0,1.73472347597681e-18,0.0184099993679997,0,0,0,0,0.0754622069786285,0,0,0,0,0.365493685512364,0,0.0542453881681876,0.0541408306070272,0.0685065774570993,0,0,0,0,0,0,-0.00744353906132847,0.00650969486023824,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0.168999164448356,0,0,0,0,0,0,0,0.0572738274937808,0,-0.176371246099761,0,0,0,0,0.0091097926270883,0,0.196310578789073,0,0,0,0,0,0,0.00780137921324984,0,0,0,0,0,0,0,0.0204725529202938,0,0.193010687715539,0,0.0370611680776278,0,0.0534511191340934,0,0,0,0,0.0929610982061062,0,0,0.102882863838742,-0.0614357081778915,0,0,0,0,0,0
X000799.SZ,0,0.209353847855056,0,0,0,0,0,0,-0.0562277748892475,-0.039538418742507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948492840874093,0,0.0495094439593734,0,0.283284394720976,0,0,0,0,0,-0.0997983866631327,0.0403975973031465,-0.0315975221200643,0,0,0,0,0,0,0,0.403303284065944,0,0,0,0,-0.0070838615890734,0.0143194622118771,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.367154411279509,0,0,0,0,0,0,-0.0677003625151519,0,0,0,0,0,0,0,0.268604670145343,0,0,0,0,0,0,0,-0.0841976364536584,0,-0.17102409826361,0.137837520646185,0.252039041061228,0,0,0,-0.480234227965683,0.0375920908890788,0,0.23741209392792,0,0,0,0,0,0,0,0.214011974204967,0,0,0,-0.0258345463571705,-4.33680868994202e-19,0,0,0,0,0,0
X000066.SZ,0,0.0495378634985826,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242823636785034,-1.73472347597681e-18,0,0,0,0,0.120995379325909,0,0,0,0,0,0,0.275109254646922,0.347570976537393,0,-0.0606197186689678,0.193958681975551,0,0,0,0.142453389773299,0,0,0.262758934806189,0.0165626074335402,-0.00126463917652875,0,0,-0.0938415913046681,0,0,0,0,0,-0.112062065337862,0.0648723223952773,0,0,0,0,0,0
X600183.SH,0,0.286233769867363,0,0,0,0,0,0.154517754459125,0,0,0,0,-0.211753023708093,0,0,0,0,0,0,0,0,0,0,0,0,-0.09434155119707,0,0,0.0461686203073304,0,0,-0.0946935219305345,0,-0.00696678535352001,0,0,0,0,0,0,0.050877135858997,-0.0920311399913618,0,0.119594618242778,0,0,0,0,0,0.220353973637816,0,0,0.00480535874845011,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0925047584282749,0,-0.141048676960355,0,0,0,0,0,0.0924025987496762,0,0,0.061833717463893,0,0,0,0,-0.0387752151859491,0,0,0.136993077437724,0,0,0,0.305754800396481,0,-0.05909029011896,0.075603460873016,0,0,0,0,0,0,0,0,-0.253062837469999,0.0796753909243743,0,0,0.0406851776409165,0,-0.275201444946962,0,0,0,0,0
X600779.SH,0,0,0,0,-0.203566516609432,0,0.192801562119204,0,0,0,0,0,0.0872363112947923,0,0.00226545168959174,0.219558333169899,0,0,0,-0.00743502522551788,0,0,0,-0.0530412729248426,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.142848151334466,0,0,0,0.480263317145019,-0.000457214733851693,0,0,0,0,-0.0396498901746827,0,0,-0.0184908309996608,0.00195423360367243,-0.0359995111377984,0,0,0,0,0,0
X002294.SZ,0,0,0,0,-0.184066756922922,0.119259307626107,0.119314240265374,0,0.216978386908965,0,0,0,-0.0585266435369433,0,0,0,0,-0.231751745348181,0,0,0.0948805253875319,0,0,0,0,0,0,0,0,0,0.162754931731271,0,0.165205342291984,0,0,0,0,0,0,0,0,0,0.00880540546050991,0,0,0,0,0,0,0,0.109462046589724,-0.0596629201402932,0.0481389003575419,0.0543193578122393,0,0,0,0,0
X002236.SZ,0,0,0,0,0.224909349016466,0,0,0,0,0,0,0,0,0.0253917801966677,0.0953399894241528,0,0,0.0523859374446688,0,0.0395745477638186,0,0.059972080502835,0,0,0,0,0,0,0.0185543700550521,0.173450497016273,0,0,0,0,0,0,0,0.023495327606052,0,0,0.0268867649041298,0,0,0,0,0,0,0,0,0,0,0.0544956353304718,-0.0360106600717174,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0.0154986209436781,0,0,0,0.0308966047926181,0,0,0,0,0,0,0,0,0.0738082684016043,0,0.0991642263192051,0,0,0.0740304224134267,0,0,0,0,0,0.0265763316858523,0.16660871446642,0,0,0,0,0,0,0.0455555036080892,0.0364295106945863,0,0,0,0,0,0.0227104736454896,0.126245527039446,0,0,0,0,0,0,0.0347918463566199,0,0,0,0,0,0,0
Change_TY3M,0,0,0.164033789168593,0,0,0,0,0,0.199823438100263,0,0,0,-0.317736336930628,0,-0.326743557024226,-0.0979042384176465,0,0,0,0,0,0,0,0,-0.364772280142624,0,0,0.122635005666938,-0.122233365685122,0,0,0,0,0,0,0,0,0,0.429144580587497,0,0,0.0270792524792975,0,0,0,0,0.0975746285209594,0,0,0,0,0.091915855960045,-0.0986100666259621,-0.17999752955582,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.352734602616803,0,0,0,0,0,0,0.71076365892576,0,0,0,0,0.419055920821106,-0.376700470874851,0.107936522255431,-0.618533193911527,0,0,0,0,0,0.384024639039666,-0.0672157308336222,-0.745946454280512,-0.797525922390516,0,0,1.06326040818611,0,0.852750147428514,1.88706497580658,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21472573965847,0.386415237665711,0,0,0,0,0,0,0,0,0,0,0,0.317096098323935,0,0,0,0,0,0,0,0,0,0.322930871446763,0,-0.54636350195013,1.37589884285507,0,0.586853258353486,0,0,0,0,0,0,-2.74512317075356,0.697971211313124,0,-0.240286692866457,0,0,0,0,0
RealEstate_excess,0,0,0,-0.183967799406851,-0.0736963246967263,0,-0.0439907920467208,0,0,0,0,0,0,0,0,0,-0.0950028692653349,0.121241412932167,0,0,0,0,0,0.115733131486561,0,-0.13572408731471,0,0,0,0.119467060370048,0,0.0296954359775704,0,0,0,-0.0268264208461573,0,0,0,0,0,0,0,-0.0305501976255589,0,0,0,0.0759150311839236,0,0,0,0.0171943369060249,0.00232305785909342,0,0,0,0,0,0
MKreturn,0,0.0139846979803062,0,0,0,0,0,0,0,0,0,0,0.00720986056431457,0,0,0,0,0,0,0,0,0,0,0,0.0622263505945376,0,0,0.00177618409677516,0,0,0.0267133536061657,0,-0.031559209479561,0,0,0,0,0,-0.0749816838100672,0,0,0,0,0.0400472286015009,0,0.0103860407248401,0.0388043228067438,0,0,0,0,0.0290237050441336,-0.0117509810541969,0,0,0,0,0,0
MKvol,0,0.0182729327945267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358797632187955,0.00947461859856126,0,-0.0110012741205061,0,0,0,0,0,0,-0.00236495348832085,0,0,0,0,-0.0083221975029562,0,0,-0.0150346809529524,0,0,0,0,0,0,0,0,-0.00335589181371483,0,0,0,0,0,-0.00358523951780233,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361305990720751,0,0,-0.0130338960239883,0,0.00253883196354059,0,0,0,0,0.00357734995562323,0,0,0.00404326621218885,0,0,0,0,0,0,0.00081723581379098,-0.00214572131403647,0,0,0,0,0.00576346275001476,0,0,0.00834109986117887,0,0,0,0.00114945830303958,0.00360697055705938,0.00160203683895704,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00324437396696873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00245568540766465,0,0,-0.00322376857938288,0,0,-0.00145506281372728,-0.00216847334627756,-0.00366863917682485,0,0,0,0,0,0,0,0,0,0,-0.00478728195767138,0.00475202213301263,-0.0118019421687781,0,0,0,0,0,0
CarbonVol_Hubei,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00329824284930959,0,0,0,0,0,0,-0.00632374551696479,0.0109982290947642,0,0,0,-0.00580790574922448,0,0,0,0,0,0.0234467481940151,0.00409192392611138,0,0,0,0,0.00481372349687477,0,0,0,0,0,0,0.0227969688724715,-0.00848535427287218,0.0266428022681823,0,0,0,0,0,0
