,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600372.SH,X600690.SH,X600031.SH,X002241.SZ,X000338.SZ,X600703.SH,X000157.SZ,X600741.SH,X002236.SZ,X600089.SH,X000100.SZ,X002475.SZ,X000581.SZ,X000050.SZ,X600118.SH,X000559.SZ,X601877.SH,X600066.SH,X000550.SZ,X002294.SZ,X600271.SH,X002129.SZ,X000568.SZ,X002456.SZ,X002292.SZ,X600435.SH,X300003.SZ,X300124.SZ,X000400.SZ,X600839.SH,X000800.SZ,X000869.SZ,X002049.SZ,X002038.SZ,X000977.SZ,X600566.SH,X002008.SZ,X000623.SZ,X002007.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600372.SH,0,0,0,0,0,0,0,0.132043266745428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212296644957506,0.184165984607687,0,0,0,0,0,0.353886008322792,0.151979582112763,0,0,0,0,0,0,0,0,0,0,0,0.0112747438117808,0.0357171348172253,0,0,0,0,0,0,0,0.0659708781193227,0,0,0,0,0,0
X600690.SH,0.313210909492894,0,0,0.0295524848056612,0,0,0,0,0,0,0.0666985395259835,0,0,0,0,0,0,0,0.0411765145997124,0,0.141056689359777,0,0,0,0,-0.0643265643630692,0,0,-0.122878552929047,0,0,0,0,0,0,0,0,0,0,0.0571460067444138,0.0988258919674477,0,-0.0766085393968716,0,0,-0.0762609370600652,0,0,0,0,0,-0.0391158568637773,0.106513532434949,0,0,0,0,0,-0.170229560027542
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0379597335180911,0.180457816142438,0,0,0,0,0.18842817407426,0,0,0,0,0,0,0,0.0199943350728058,0,0,0.0221115392347632,0,0,6.93889390390723e-18,0,0.225699566976234,0,0.0399247336275017,0,-0.0668980420698669,0.0158087173329469,0,0,0.014451140038155,0,0,0,0,0,0,0.0971318555964878,0,0,0,0.00888325906712241,-0.00187338336375359,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.270666653095315,0,0,0,0,0,0.0315787756103358,0,0.0442076047216927,0,0,0,0.039925206050748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315457550953447,0,0,0,0,0.181982704626538,0,0.0705485074904663,0,0,0.124685660725567,0,-0.0128703015365311,0.018852358569957,0,0,0,0,0,0.0465868111038692
X000338.SZ,-0.0358450943940526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215494251357583,0.0857792158445927,0,0,0,0,0,0.0815362516777002,0.0398230209889451,0,0.120721402039256,-0.0971981306343791,0,0,0,0.121954787237083,0,0,0,0,0,0,0.0481636492024055,0,0.100910761021534,0,0,0,0,0.0048971263600974,0,0,0.037726914598385,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.131021520267042,0,0,0,0,0.00165293787684229,0,0,0,0,0,0,0,0,0,0,0,0,0.115574441876857,0,0,0,0,0,0.010606649318992,0.0875908301619895,0,0,0,0.0202474825301233,0,0.0886904335002295,0.0612198710751453,0,0,0,0,0.216611474586018,0,0,0,0,0,0,0,0,0,-0.0317109739129316,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.014309447815069,0,0.087742668089772,0,0,0.0398759718073793,0,0.231163412327656,0,0,0,0,0.0182150834523872,0,0,0,0,0.0694071690006267,-0.0150860976857532,0,0,0,0.0496943980493057,0,0,0,0,0,0,0,0,0,0,0,0,0.0198998451566072,0,0.0133907250032518,0,0,0,0,0,0,0,0,0.0105324013905308,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.0999892235848105,0.297651553975005,0,0,0,0,0,0.109306925355101,0,0,0,0,0,0,0.178099086316474,0,0,0,-0.00475209514538668,0,0,0,0,0,0,0,0,0,0,0,0,0.0339617794694268,0,0,0,0.0649102066308581,0,0,0,0,0,0,0.0290497535984349,0,0,0,-0.0153716885268277,-0.0093548376623283,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.218042516804521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975369496758136,0,0,0,0,0,0.0124715636275424,0,0.0283065070100682,0,0.151146287768382,0,0.0248084998710085,0,0.0537570733456905,0,0.0784601911882075,0,0,0.149969563051555,0,0,0.270860440923984,0,0,0,0,0,-0.0356979651997594,0,0,0,0,0,0,0.244737885764317
X600089.SH,0.25693427094975,0,0,0,0.141765627399515,0,0,0,0,0,0.0166843092699822,0.0272526460754601,0,0.226843157272835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049692449347073,0,0,0,0,0,0,0,-0.0671943721749304,0.0460057858651123,0.020614246966893,0.0721715137461248,0,0,0,0,0,0,0,0,0.0411303298032504,-0.0655224831905366,0,0,0,0,0,0
X000100.SZ,0,0,0.484480729106148,0,0,0,0,0,0,0,0,0.0117332674522298,0,0,0,0,0,0,0.0870837731606539,0,0,0,0,-0.0425134498014506,0,0.0550350078946314,0,0.256682194171584,0,0,0,0,0.129748980129659,0,0,0,-0.0546689347443935,0.00402614457322086,0.0103945049964859,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0233860590969703,-0.0506580644690065,0,0,0,0,0,0
X002475.SZ,0,0,-0.0379307606401162,0,0,0,0,0,0,0,0,-0.0190317859381677,0,0,0,0,0,0,0,0,0,0,0,0,0.181450851537523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295433111048855,0.205317937066698,0,0,0,0,0,0,0.0272813921478355,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0.0138076376102486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991272393339438,0.042219428438083,0.0802659853619233,0,0,0.157857962201454,0,0,0.0230829445660849,0.170108023198243,0,0,0,0,0,0.0586866669543778,0,0,0,0,0.0222349289342598,0,0,0,0,0,-0.00405611451591588,-0.0121635317753192,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.273926667886183,0,0,0,0,0,0,0,0.457525898264591,0,0,0,0,0,0,0,0,0,0.655820266789514,0,-0.518060027072013,0.400560783318383,0,0,0,0,0,0,0.230004370221184,0,0,0,0,0,0.637187641799136,-0.143395748468249,0,0,0.0926545875041457,0,0,0,0,0,-0.0496909628393669,0,0,0,0,0,0,0.0623935591862119
X600118.SH,0,0,0,0,0,0,-0.0514008351776006,0,0,0,0.234667861497347,0,0,0,0,0,0,0,0.106929986573595,0,0,-0.0113034119885395,0,0,0,-0.0117972582239651,0,0,0,0,0.0880091038792365,0.0645729831230879,0,0.0508359429675479,0.140801514571107,0.0572355639125822,0,0,0,0,0,0,0,0,0.114088216428838,0,0,0,0,0,0,0.0158332777022554,-0.00401803618621355,0,0,0,0,0,0
X000559.SZ,0,0,0.198693041697189,0,0,0,0,-0.0400127323677257,0,0,0,0,0,0,0,0,0,0,0,0,0.0803694444599421,0.154563341848636,0,0,0,0,0,0,0,0,0,0,0,0,-0.032471285096217,0,0,0,0.211532187710193,0,0,0,0,0,0,0,0,0.47325644185673,0,0,0,-0.0115049162555742,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,-0.114345576706496,0,0,0,0.00368111418380305,-0.00640230000684628,0,-0.0754459633220061,0,0,0,0,0,0.0506234290477654,0,-0.00936323105836638,0.0702671109333717,0,0,0,0,0,0,0,0,0.00735841961672378,0,0,0.372948079787432,0.0077746366562267,0,0.108811168983309,0,0,0,-0.107833686516898,0,0,0,0,0,0,0,0,0,0,0,-0.0230799385013667,0,0,0,0,0,0
X600066.SH,0.0237575897459354,0,0,0,0,0,0,0,0,0,0.123697641877142,0,0,0,0,0,0,0.0888125764940949,0.0514783946377382,0,0.0881667724267947,-0.14581467670196,0,0,0.0293824521219277,0.124094217996665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530829530986905,0.0164993191677645,0,0,0,0,-0.0173368363981054,0,0,0,0,0,0,0
X000550.SZ,0.111882774626187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763471886061628,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.119528001892796,0.194893428015463,-0.00644939288705544,0,0.0657882731463323,0,0.0540335502072518,0.222029914462767,0,0.0384910983743165,0,0,0.0454251053485677,0,0,0,0,0,-0.00896825176238473,0.000408651953582347,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.132638039234221,0,0,0,0,0.0669848013066466,0,0,0,0,0,0,0.0250237878015274,0.0204702945335436,0.00807615278234663,0.0391272368918929,0.0157754990981756,0,0,0,0,0.076014399011606,0,0.0457313536722248,0.0510442976668145,0,0,0,0,0,0,0,0,0,0,0,0,0.0378302142449194,0.0505876843237603,0,0,0.0136455242526863,-0.00918975403335879,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.115868462763292,0,0.0501220382465544,0,0,0,0,0.137933372547172,0,0,0,0,0,0.0192409001474327,0.088289017339655,0,0,0,0,0,0,0.0409201837189996,0,0,0,0,0,0.081223246456053,0,-0.0276014459216058,0.0623304515498359,0,0,0,0.0338536228779214,0.0903474188412632,0,0,0,0,0,-0.0333107111869002,0.0622933902478436,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0243065191786854,0,0,0,0,0,0,0.174511359654729,0,0,0,0,0,0.0678670714709358,0,0,0,0,0,0,0,0,0,0,0,0.182685099326218,0.338517715448783,0,0,0.0463171879756256,0,0,0,0,0,0.288302206547329,0,0,0,0,-0.0476046179868422,0.0481846370192581,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.230595201680097,0,0,0,0.0409522845837526,0.16321765326748,0.0166596911007746,0.169718703705772,0,0,0,0,0,0,0.014214495956918,0,0,-1.0842021724855e-19,0,0,0,0,0.0223666664680466,0,0,0,0,0,0,0,-0.129836293010831,0.0288539502519428,0,0.0233612033867823,0,0,0,0,0,0,0,0,0,0,0,-0.00791208778474364,-0.00225943996974444,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0342499339666803,0,0,0,0,0.113132252772027,0,0,0.209996564674119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147882305819522,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0416665771206427,0.0595663151985878,0,0,0,0,0,-0.00168719183390059,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.0751174807482005,0,0,0.00718106613913056,0,0,0,0,0.034478559713957,0,0,0.0697792749805217,0,0.0427875520269068,0,0,0,0,0,0.0767593890861987,0,0.0936646237169226,0,0,0,0,0,0,0.0970381650464144,0,0.0239478254764876,-8.67361737988404e-19,0.0867392848101816,0,0.010770016749831,0.245792000904993,0,0,0.0802246350616589,0,0.11240872707745,0,0,0,0,-0.0219097654070133,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0.148663092651724,0,-0.26631919531965,0,0.21485810518505,0.114351134156579,0,0,0,0,0,0,0,0,0,0,0,0.176447732108457,0.347325479248785,0,0,0,0,0,0,0,0,0.0243864644001953,0.0298426047909835,0,0,0.0712699032599112,0,0.00733887383775365,0,0,0,0,0,0,0,0,0,0,0,-0.0325654086873467,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.100021289897026,0,0.0927140838993483,0,0,0,0,0,0.405072645654389,0,0,0.0856503478290187,0,0,0.0390323555867983,0,0,0,0,0,0,0.208653447294913,0,0,0.0575671072558551,0,0.025204376624539,0,-0.0808334477958734,0,0.00116375490506436,0,0,0,0,0,0,0,0,0,0,0.0877131194660014,0,0,0,-0.0245200692446792,0,0,0,0,0,0
X300124.SZ,0,-0.114681555681181,0,0,0,0,0,0,0,0,0.338241810765041,0,0,0,0,0,0,0,0.355523658722273,0,0,0,0,0.0061335762655793,0,0,-6.93889390390723e-18,0,0.0940039644382704,-0.212979577877869,0,0,0,0,0.0570613312539252,-0.0414236307840363,0,0,0,0,0,0,0,0,0.109968198471274,0,0.000689197161518352,0,0,0,0.388116682572656,0.0103549167747957,0.0153838421329942,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0.075009306151323,0.130889146174536,0,0,0,0,0.0447809652579394,0,0,0,0,0,0,-0.0497060524715035,0.0247755001223366,0,0,0,0,-0.0149075296917883,0,0.0286811743015435,0.188650282909807,0,0,0,0,0.0639394593527587,0,0,0,0,0,0,0,0,0,0,0.0495966713725147,0,0,0,0,0,0.0110263326303088,0,0,0,0.0147362297474701,0,0,0,0.0232231337127038,0,-0.19078058711007
X600839.SH,-0.0821645889862724,0,0,0,0,0,0,0,0,0,0,0,0,0.075341257549041,0.0337064284335005,0,0,0,0.145908862744024,0,0,0,0,-0.14266203265027,0,0,0.10932181858671,0,0,0,0,0,0.0817173258449355,0,0,-8.67361737988404e-19,0,0,0,0,0.0116473403814847,0,0,0,0,0,0.00709998580857714,0,0,0,0,-0.0203791559504508,-0.0218218960896575,0,0,0,0,0,0
X000800.SZ,0.0232695010022344,0,0,0,0,0,0,0.0359108110605294,0,0,0.0305057625465264,8.67361737988404e-19,0,0,0,0,0,0.0331414807075205,0,0,0,0,0,-0.0402433769402004,0,0.152959324427991,0,0,0.0305530580699154,0,0,0,0.199806299541892,0,0,0,0,0.0187443454963376,0,0.0150932903324873,0,0,0.136097519298494,0,0,0,0,0,0.08778224439352,0,0,-0.00598971919987536,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0.122248725595304,0,0,0.0195939759605152,0,0,0,0,0,0,0,0.0493331950940992,0,0,0,0,0.0842651439890208,0,0,0,0.0952910491521354,0,0,0,0,0,0.0435662507197939,0,0,0,1.73472347597681e-18,0,-0.127322396605088,0,0,0,0,0,0.199829113375181,0,0,0,0,0,-0.0159093042359409,0.0295172605921724,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0985382042665892,0,0,0,0,0.0630575554118699,0,0,0,0,0.0856443988493195,0,0,0.0188928671035316,0,0,0,0,0.0226323042177867,0,0.0054770990324527,0,0,0,0,0.0925121020094922,0,0,0.098366708924229,0,0,0,0,0,0,0.189042240202018,0,0,0,0.00143230912732663,0,0,0,0,0,0,0,0.0548680888669194,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0.0358083866064031,0.123965703487667,0,0.238972356985069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302517803523536,-0.0176377352474402,0,0.0615415434168009,0,0,0,0,0,0,0,-0.0596302861747568,0,0.0255273474228713,0,-0.099495497481493,0,0,0,0,0,0,0.133899842119185,-0.0159931377439638,0,0,0,0,0,0.0901619556547717,-0.137870509040139,0,0,0,-0.173187258177967,0,0.0280709197361658
X000977.SZ,0,-0.116839755121645,0,0,0,0.0869690665756327,0,0,0,0,0,0,0,0,0,-0.17852331389724,0,0,0.0888598567971133,0,0,0,0,-6.93889390390723e-18,0,-0.0601600914129549,0.116867060786669,0,-0.0496871308556253,0,0.242649364917393,0,0,0.208883823989884,0,1.73472347597681e-18,0,0,0,0,-0.000526289606986806,0,0,0,0,0,0,0,0,0,0,0,-0.00665163656864844,0,0,0,0,0,0
X600566.SH,-0.0934299136428877,0,0,0,0,0,0,0,0,0,0.0992199065133589,0,0,0,0,0,0,0,0.394044689853935,0,0,0.058953489281832,0,0.157342906680725,0,-0.0843749315585399,0,-0.132884989767727,0,0,0,0.0136401925246537,0,0.387572533181577,0,0.0329107769663079,0,0,0,0,0,-0.0514657595146651,0,0,0,0,0,0,0,0,0,0.0249105182298638,-0.126016614522098,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,-0.00829686293161765,0,0,0.334847783608752,0,0,0,0.0043942977191363,0,0,0,0,0,0.0963388412370613,0,0.105286471624809,0,0,0,0,0,0.226206560620281,0,0,0,-0.0214639785012465,0,-0.120516045744553,0,0.219785340214668,0,0,0,-0.211161969890043,0,0,0,0,-0.125379206077996,0,0,-0.063885616299604,0.111740452631991,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0.0489545221926979,0,0.106750876800618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112765426576532,0,0,0.000138558860454423,0,0,0.0495967644945487,0,0,0.132273622801125,0,0.100339713659366,0,0,0,0.158821107798921,0,0,0,0,0.0621572848521986,-0.0833891746605912,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0349418638890639,0,0.058221361221494,0,0,0.156268591951075,0,0,0,0,0,0,0,0.0496562314630905,0,0.188602218541191,-0.0554286812117333,0,-0.0343188133684872,0,0.045153027413101,0,0,0,0.195460232436658,0,0,0,0,0,0,0,-0.00410064709443588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433343681739735,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0119237419405616,0,0,0,0,0,0.0825261679452231,0,0,0,0,0,0,0,0,0,0,0,0,0.0308114389220556,-0.0201868403810698,0.0560519676878908,0,0,0,0,0,0.107722573065408,0,0.0182003514897683,0.012964997599529,0,0,0,0,0,0,0.0737942674839078,0,-4.33680868994202e-19,0,-0.0197325683617903,0.328037903883209,0,0,0,0.0243278379434852,0,0.142226627711025,0,0,0.0226086696960428,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.057396139697182,0,0,-0.0561445765567403,0,0,0.0703878519246829,0,0,0,0,0,0,0,0,0,0,-0.129635392857993,0,-0.0271750272152322,0.0763823736193764,-0.0369752146108173,0,0.0410915224022181,0,0.12439494603311,0,0,0,0,0,-0.0372420073889181,0,-0.0888663958828224,0,0,0,0,0,0.0306636187519971,-0.0637718814744188,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.143825400870457,0,0,0,0,0,0,0,0,0,0,0,0,0.355600493829794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182323448358914,0,0,0,0,0,0,0,0,0,0.103320103361933,0,0,0.648093554017133,0,0,0,1.04728950024732,0,0,0,-3.95722178602391,0,0
TED,0,0,-0.499732995528527,0,0.376916128920027,0,0,0,0,0,0,0,-0.492237062858912,0.198661929914477,0,0,0,0,-0.311170471335169,0,0,0.301164265382145,0,0,0,0.161773086669897,0,0,0,0,0.0578267297339629,0,0,0,0,0,0,0,0,0,0,0.172165804662408,0,0.085804204185134,0.256102486153223,0,-0.11676460709007,0,0,0,0,0.540203403448391,0,0,0,0,-0.660078569540886,0,0.69563424745619
RealEstate_excess,0,0,0,0,-0.222750099935993,0.022270467238259,0,0.0551316217038775,-0.163903229564785,0,0.10190655224249,0,0,0,0,0,0,0,-0.0495769402042418,0,0,0,0,-0.022433347856259,0,0,0,0,-0.169462509058324,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,-0.062768782648293,-0.0290281992340251,0,0,0,0,0,-0.0207583070063988,0,0,0.0258283985690629,0,0.0123441941115202,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.260741813004597,0,0,0,0,0,0,0,0,-0.00283858393548342,0,0,0,0,0,0,0,0.0850218619082705,0,0,0,0,0,0,0,0,0,-0.0102788379040224,0,-0.0270492875724191,0,0,0,-0.0636821598378838,0,0,0,0,-0.164945641491757,0,0,0,0,0.0173908756246012,-0.0196934498997568,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00118001175680754,0,-0.000431975712572132,0.000477979434186608,0,0.000423519368153473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000661461396589998,0,0,0,0,0.00077283049455951,0,0,0.00093016047052812,0,0,0,0,0,-0.000892127880836593,-0.00133183876632293,0,0,0,0.001254092880175,0,-0.000471666194431823
CarbonVol_Shenzhen,0,0,0.0193378779661817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125911271202785,0,-0.00999342379941216,0.0108255199755253,0,0,-0.071383865313919,0,0,0,0,0,0,0,0,0,0,0.0031448308357988,0.039652136052644,-0.00621378335112735,-0.0658939804553373,0,0,0,0,0,0,0,0,0,-0.0742361747546213,-0.0335165759451468,0,0,0,0,0,-0.404653113555062
CarbonVol_Guangdong,0,0,0,0,0,-0.00391898384850913,0,0,0,0,0,0,-0.0265305109788647,0,-0.0257031618305007,0,0,-0.00262042583304719,0.00174340806951764,0,0,0,0,0.00563790773567027,0.00151512673774333,-0.00982455962636547,0,0,0,0,0,0,0,0,0,-0.00140240587115443,0.015455976574251,0,0,0,0,0,-0.0133443077239826,0,0,0,0.000771997692032259,0,-0.00477306711490334,0,0,0.00214545784461232,-0.0184007360690873,0,0,0,0,0,-0.0539204547344651
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015858220411649,0,0,0,0,0,0,0
