,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X000596.SZ,X000063.SZ,X002129.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X601877.SH,X600702.SH,X300142.SZ,X600741.SH,X000157.SZ,X000977.SZ,X000733.SZ,X600522.SH,X002074.SZ,X600584.SH,X000799.SZ,X600460.SH,X300003.SZ,X000066.SZ,X600779.SH,X600884.SH,X601799.SH,X002236.SZ,X002007.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.194700121000066,0,0.227382570103755,0.1602785452789,0.070128820745857,0,0,0,0,0,0,0,0,0,0,0,-0.0140594233232268,0,0,0,0,0,0,0,0,0.0235693095637402,0,0.0775157993133598,-0.0735387750365842,-0.0362835746852133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787801586006465,0,0.0212011737103363,-0.019920100063578,0,0,0,0,0,0
X000858.SZ,0,0,0.0253939749870318,0.0797179229008991,0.197608554659177,0,0.585482747804959,0.0636621901875014,0,0.150431233765498,0,0,0.0504411211826052,0,0,0,0,0,0,0.00622791545763553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481014549788238,0,0,0,0,0,0,0,0,-0.0267213943496951,0.00387731668745184,0,0,0,0,0,0
X000568.SZ,0,0.520841745806762,0,0,0,0,0.286963407881108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702516727836704,0,0,-0.173584873753137,0,0,0.0601599743915176,0,0,0,0,0,0,0,0,-0.0271535677401348,0,-0.0777577819824134,0,0,0,0,0.0128289191681654,-0.0306528434013648,0,-0.0488296014304443,0,0,0,0.232185038234094,0,0.0165217300049475,-0.0258712803225721,0,0,0,0,0,0
X002415.SZ,0,0.152073125713713,0,0,0,0.122268298123863,0,0,0,0,0,0,0,0,0.0217283787189201,0,0,0,0,0,0,0,0,0.075313435938309,0,0,0,0,0,0,0,-0.0243588068880854,0,0,-0.153853194573462,0.1661942067225,0,-0.0115146021066373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247254083958572,0,0,0,0,0,0
X600809.SH,0,0.00902852266636188,0.0834956227147959,0.10041006615476,0,0,0.191101300553528,0.0878856404094648,0.0374532818443257,0,0,0,0.0472757767666738,0,0,0.00756141740262524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0683378790704214,-0.081565461240348,0,0,0.269984021248234,0,0,0,0,0,0,0,0,-0.0169809227560583,0,0.000823488338161362,0,0,0,0,0,0,0
X600276.SH,0,0,0.255515380753829,0,0,0,0,0,0,0,0,0,0,0,-0.0284916184895954,0,-0.093375464257057,0,0,0,0,0,0,0,0,0,0.089880178240107,0,0.0160270566921889,0,-0.186928264674964,0,0,0.245962756851851,0,0.0631527825417429,0,0,0,0.042574229558644,0,0,0.0515631066379537,0.10544343327453,0,0,0,0,0,0,0,-0.0389021838889613,0.0360473419762222,0,0,0,0,0,0
X002304.SZ,0,0.366786041990808,0.328091778063879,0,0,0,0,0,0,0,0,0,0,0,0,0.190068010867969,0,0,0,0,-0.0150480496406573,0,0,0,0,0,0,0,0,0,0,0,-0.0658206385277435,0,0,0.0194492145835162,0,-0.0330187234963651,0,0,0,0,-0.0485800466272174,-0.0431341999932738,0.0253847529564969,0,-0.0122105899329701,0,0,0,-0.0279448870354069,-0.0227444676683235,0.0207161997408618,0,0,0,0,0,0
X600690.SH,0,0,0.0397421596430053,0.147229267006008,0.050124547612384,0,0.0237947214846681,0,0,0,0,0,0.288789850705221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360520469489294,0,0,0,0,0,0,0,0,0.0572549848192917,0,0.0108465537411628,0,0,0,0,0,0.00828247004169112,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.3661506467769,0,0,0,0.329753973747173,0,0,0.215376841494272,0,0,0.115869344393585,0,0,0,0,0,0,0,0,0.0575106404449644,0,0,0,0,0,0,0.00654902631903976,0.0307351791610421,0,0,0,0,0,0,0,0,0,0,0.159273648330323,0,0.454869284368317,-0.015325265103321,-0.0112641252493135,0,0,0,0,0,0
X000651.SZ,0,0.295930274584098,0,0,0,0,0,0.0354560733318696,0,0,0,0,0.103630223462904,0,0,0,0,0,0,0,-0.0147996408724225,0,0,0,0,0,0,0,0,-0.0139335778700686,0,0,0.0194479933062808,0,0,-0.0111134171990372,0,0,0,0,0,0,-0.00843826792052437,0,0,-0.0251532742885243,-0.0186661093816869,0,0,0,0,-0.0054325372358908,-0.0031354647012165,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.0121912574705997,0,0,0.0971204945354546,0,0,0,0,0,0.0889645358841475,0,0,0,0,0,-0.020680551053356,0,0,0,0,0,0,0,0.161470227595701,0.062187123684426,0,0.0528605794340277,0,0,0,0,0,0.0126948203933692,0,0,0,0,-0.0710288052228664,0,0,0,0,0,0.298136694344593,0,0.0327605080794493,-0.0207800921525931,0,0,0,0,0,0,0
