,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X600276.SH,X002475.SZ,X002304.SZ,X600104.SH,X000651.SZ,X000725.SZ,X600031.SH,X003816.SZ,X300124.SZ,X002371.SZ,X300014.SZ,X002129.SZ,X002241.SZ,X000338.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X600703.SH,X300142.SZ,X002179.SZ,X000625.SZ,X600089.SH,X601877.SH,X000100.SZ,X600460.SH,X000661.SZ,X600741.SH,X002180.SZ,X000157.SZ,X000733.SZ,X600884.SH,X600522.SH,X600702.SH,X000799.SZ,X002236.SZ,X002074.SZ,X600584.SH,X000800.SZ,X002414.SZ,X600779.SH,X000977.SZ,X002432.SZ,X600183.SH,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.119856130887278,0.41090713713165,0,0,4.33680868994202e-19,0,0,0,0,0.000817941701636616,0.0261690564088159,0,0,0,0,0,0,0,0.0685244908078354,0,0,0,0,0,0,0,-0.0106470550244902,-0.0522718943453567,0,0,0,0.13715914772633,0,0.0146793100776213,0.0859679740637483,0,0,0,0.067897050547272,0,0,-1.73472347597681e-18,0.00751310490080115,0,0,0,0,0,-0.0143602475465934,0,0,0,0,0,0
X000858.SZ,1.38777878078145e-17,0,0.0529887734093234,0,0.20293110932921,0.109007457442343,0,0,0.177947428313614,0,0,0,0,0,0,0,0,0,0,0,0,0.0572187478237091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103700090099101,0,0,0.08501400512406,0,0,0,0,0.035370376157214,0,0,0,0,-0.0143511123465303,0.00470072487640798,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0949582459302936,0,0,0,0.0249805224472947,0,0,0,0,0,0,0,0,0.0495397776084367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437595682818914,0,0,0,0,0.151521010239928,0,0,0.0529045235444938,0,0,0,0,0.200560979931386,0.0105628156328706,0,0,0.153519778711165,-0.00202464579109318,0.0130606392305847,0,0,0,0,0,0
X600809.SH,0,0.205215078541128,0,0,0.442356803199221,0,0,0,0,0,0,0,-0.0203284046756239,0,0,0,0,0.0389451672872411,0,0,0,0,0,0,-0.0167341185607939,0,0,0,0,0,0,0,0,0.0206127387638069,0,0.138784913968588,0,0,0.215956082255412,0,0,0,0,0,0,0,-6.7762635780344e-21,-0.0458772828066979,0,0,0,0.0613746764741723,-0.0304993779727941,0,0,0,0,0,0
X000568.SZ,0.278469137950846,0.0435654448095498,0,0.0274231186973511,0,0,0,0,0,0,0,0,0,0,0,0.106925250236065,0,0,0,0,0,0.0176385444148901,0.190057964087226,0,0.0123453402330748,0,0,0,0,0,0,0,0,0.0814052327473118,0,0,0,0,0.00816281246903471,0,0,0,0,0,0,0,0,0.0258977095943499,0,0,0,0,0.0471219346133037,0,0,0,0,0,0
X600690.SH,0,0.213730563440852,0,0,0,0,0.320743209324616,0,0,0,0,0,0.131951202053575,0,0,0,0,0,0,0.0975790017786816,0,-0.0207002022430846,0.0355121154403242,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.00938233225646216,6.93889390390723e-18,0.0217837276994716,0,0.157991977484495,0,0,0,0.0140452250340813,0,-0.071450692126757,0,0,0,-0.0233846765975515,4.33680868994202e-19,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.273347168395284,0,0,0,0,0,0,-0.146948346897271,0,0,0,0,0,0,0,0,0.182532695672226,0,0,0.0487530294221671,0,0,0,0,0,0,0.003833351468042,0,0,0,0,0,0.0627256964154166,0,0.100986760325421,0,0,0,0,0,0,0.0330599111399058,0.0587673800602124,0,0,0,0,-0.0153453277408342,0,0,0,-0.0680008718251237,0,0
X002475.SZ,0,0,0,-0.0440833024991483,0.110039047161622,0.0756943364541245,0,0,0,0,0,0,0,-0.319967031492133,0,0.2149807825211,0,0,0.349783588345221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106578476635303,0,0,0,0,0,0,0,0,0,-0.00564647139941916,0,0,0,-0.0500620193015163,0,0,0,0,0,0,0
X002304.SZ,0.166389543430547,0,0,0.0655145774722304,0.00917225567023918,0,0,0,0,0,0,0,0,0.140294180510339,0.188887099218392,-0.0839047377804237,0,0.0677754896938529,0,0,0,0,0.244315664706633,0,0,0,0,0,0,0,0,0.0119296792762703,0,0,0,0,0,0,0.142191806699676,0.0696158698138045,0,0,0,0,0,0,0.0433116798782007,0,0,0,0,-0.0352637698372333,0.00697008815899733,0,0,0,0.0412824733682886,0,0
X600104.SH,0,0.0752758598019357,0,0,0,0,0,0,0.0515245364221444,0,0,0,0.0950450561470812,0.100939923065546,0,0,0,0,0,0,0,0.0400083735770219,0,0,0,0,0.151005745095376,0,0,0,0,0,0.0353483949382629,0.00511318159723355,0,0.0174371003567841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562831760475625,-0.0160755287208937,0.0206704574468997,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.182110931479737,0,0,0,0.1447647583128,0.0520216637516843,0.0807352156191228,0,-0.0280253670468221,0,0,0,0,0,0,0,0,0,0,0,0,0.0295286577866901,0,0,0.0612070563365309,0,0,0,0,0,0,0,0.00663463728177905,0,0,0.144614319525072,0,0,0,0,0,0,0,0,-0.030575248504078,0,0,0,-0.0196254690001175,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0378072831266888,0,0,-0.0503144221404503,0,0,0,0.133943020496469,0,0,0,0,0,0,0.17653816685659,0,0,0.233337531534843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144352218895146,0.0097684669052984,0,0,0.019718529330794,0,0,0.00640546405738023,0,0.00210359804964463,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120716703762743,0.125392651135176,0,0,0.00212575812609617,0.420283776205579,0,0,0,0,0.00043210296397563,0,0,0,0,0,0,0.0243774961890652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776282195221528,0,0,0,0,0.0153999245042582,-0.0304677032853103,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0378200352282646,0.12434175713475,0,0,0,0,0,0,0,0,0,0,0,0.0934395507703259,0.0247653191058263,0,0,0,0,0.0252157194693256,0,0.0958212095001543,0.0250863361452137,0,0,0,0,0,0.00145080611944495,0,0,0,0,0,0,0.36753602898026,0,0,0,-0.031517007685495,0,0,0.102678666419838,-0.067709066670406,0.0489168317746133,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0547780947910726,0,0.0441618376139559,0,0,0.0688054638530351,0,0,0,0,0,0,0,0.125053418727028,0,-0.186017551312815,0,0,0,0,0,-0.265611197590187,0,0,0,0,0.137848469320461,0,0,0.294380436483391,0,0,0,0,0.526866976147965,0,0.0445100881117288,-0.0239236657695115,0.0253031749676439,0,0,0.0487988250953259,-0.0877815537353117,0,0,0,0,0,0
X002371.SZ,0,0,-0.0314278667529141,0,0.0974869984157839,0,0,0.142200690207099,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.142748276656475,0,0,0,0,0.323911956836969,0,0.361755743580748,0,0,0,-0.262209812839411,0,0,0,0,0.136132177553622,0,0,0,0,0,0,-0.0116465241832803,0,0,0.0170214032329197,0.0562435001538607,0,-0.0254922366366809,0.178632296776084,-0.455256513578629,0,0.0488021984648593,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464756688365728,0,0.0766131972956018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137842860708477,0,0.479898083547442,0,0,0,0,0,-0.000661720265229657,0,0.384518214490109,0,0.0627646682052616,-0.0147950589191692,0,0,0,0,0,0
X002129.SZ,0,0,0,0.140807086342576,0,0,0,0,0.121954569055931,0,0,0,0,0,0.134715287014459,0,0,0,-0.0174004447713952,0,0.0853147083022039,0,0,0,-0.144645048588235,0,0,0.129899631453573,0,0,0.192080222184819,0,-0.0898672140331842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113297344987062,0,0,0.0335658034167698,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0636079586768966,0,0,0,0.652047771325144,0,0,0,0,0,0,0,0.152775112595324,0,0,0,0,-0.161832802297231,0.0934501132900157,0,0.0236392645942508,0,0,0,0,0.050758271406105,0,0,0,0,0,0,0,0,0.107415325230184,0,-0.0109220130026419,0,0,0,0,0,0,0.126633266933915,-0.0141753559414609,0,0.101670458151029,0.208010805041553,0,0.00885813976441189,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0459546890407521,0,0,0,0,0,0,0.285710387776459,0,0,0,0,0,0,0,0,0,0.0374763207258444,0,0,0,0.0693276744048728,0.0282186263128113,0,0,0,0.00531866124161811,0,0,0.307437332052386,0,0,0,0.068697426082143,0,0,0.0776528030606962,0,0,0,0,0,0,0,0,0.0703160139090577,-0.00610406473937907,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,-0.0721331894927239,0,-0.0362097495123754,0,0,0,0,0.167747537146165,0,0,0,0,0,0,0.00658421598288966,0.539947039699166,0,0,0.0312747126339928,0,0.164938128143501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0828468674455583,0,0.249315166971287,0,-0.0611823773025792,0,0,0,0,0.0386183416388168,0,0
X000063.SZ,0,0.0882668832973114,0,0,0,0.0775999990936796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313290794969892,0.102638780831449,0,0,0,0,0,0,0,0,0.264873591645424,0,0,0.0956566254088195,0,0,0,0.155664154931607,0,0,0,0.165711693686069,0,0,0.0631486543093146,0,0,0,-0.00880114942134168,0.0250977804692506,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0750067226441491,0,0,0,0.121200897034117,0.308918712027134,0,0,0,0,0,0,0,0,0.0138139830908778,0,0,0,0.18229140862289,0,0,0,0,0,0,0.0417295003649156,0,0,0.00523681703293791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192922739688023,0,-0.0290587279919209,0,0,0.0292076841102111,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538965452792371,0,0,0,0,0,0.105631104401024,0,0,0.0632886542101714,0,0,0,0.220423596069404,0,0,-0.0480336601670202,0,0.195484047171973,0,-0.109068796753184,0,0.122809460383239,0,0,0,0.237424788049445,0,0,0,0,-0.0543012112477893,0,0,0,0,0.0523589052272968,-0.0289364041602687,0,0,0,0,0,0
X300142.SZ,0,0,0,-0.0830365937745909,0,0,0,0,0,0,0,0,0.178121742446932,0,0,0,0,0,0,0,0,0,0,0,0,0.144485970858993,0,0,0,0,0,-0.0731616230363729,0,0,0,0.339134481790586,0,0.0546328647897973,0,0.178541769198102,0.0615606153044013,0,0,0,0,0,0,0.0818175604018289,0,0,-0.452664381584002,0.025573838029204,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0430209709793126,0,0,0,0,0,0,0,0,-0.174462590823896,0,0,0,0,0,0,0,0.276989495520703,0,0,0,0,0,0,0,0.394153195964136,0,0,0,-0.0775003067476136,0,0,0.0781733561548689,0,0,0,0,0,0,0,0,0,0,0,0.056741730143052,0,0,-0.0454840954131384,0.000762497875522175,0.0140467044511994,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0742786290618954,0,0,0.068035191898946,0,0,0,0,0.339768200460956,0.0893403883651326,0,3.46944695195361e-18,0,0.121654114743048,0,0,0,0,0,0,0.064460099790557,0,0.0830598783887522,0,0,0,0,0,0,0,0.0050351747959951,0,0,0.0850169518438559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0.00873836418158675,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.147755899819418,0,0,0,0,0,0.0124231077797497,0,0,0,0,0,0,0,0,0,0,0,0.0647381003714963,0,0,0,0,0.0471563869925989,0.0960123296404867,0,0,0,0.0501817704827626,0,0.073776828795097,0,0.203400233226071,0,0.0105919337290124,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.0606578050568399,0,0,0,0,0,0,0,0,0.0747645216132379,0,0.248473967281096,0,0,0.190902746838648,0,-0.190929451329276,-0.0667985373361387,0,0,0.083875824943711,0,0,0,0,0,0,0,0,0,0.140137810892768,0.0229689087338906,0,0,0,0,0,-0.0632895481480641,0,0,-0.0721825615260155,0,0.139462960055671,0,0.0616198702422077,-0.0430825358689502,0,0,0,0,0,0
X000100.SZ,0,0.0625822023404752,0,0,0,0,0,0,0,0,0,0,0.152130876448722,0.224349858926882,0.0301210512109767,0,0,0,0,0,-0.0143690563651968,0.0946536837608405,0,0,0,0,0.160081520333325,0,0,0,0,0,0,0,0.044197870819393,0,0,0,0,0,0,0.0431574703950226,0,0.122419390113253,0,0,0.00570549445479775,0,0,0,0,-0.0116354437156234,0,0,0,0,0,0,0
X600460.SH,0,-0.176797569964217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329423672226428,0,0,0.224654279741853,0,0,0,0,0,-0.061574243515424,0,0,0,0,0,0,0,0.0848491815798129,0.12313067045463,0,0,0,0.0901321291443521,0,0,0,0,0,0,0,0,0,0.0092935652290527,0,0,0,-0.00600709080502725,0,0,0,0,0.229692787552548,0,0
X000661.SZ,0,0,0.279901574511491,0,-0.0960533782483978,-0.136999081526786,0,0,0,0,0,0,0.105765083893678,0,-0.141361210436825,0,0.138337935250269,0,0,0.476234905214746,-0.0694443130343936,0,0,0,-0.033625257665311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109529851754771,0.0994095192669359,0,0,0,0.0734180161058762,-0.0377414739054803,0,0,0,-0.575530720064859,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.191928017733689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18707451584485,0,0,0,0,0.013550489002559,0.0279027587288807,0.113060498440524,0,0,0,0,0.0984992848653152,0.0249090860732016,-0.0310887401842348,0,0,0,0,0,0,0
X002180.SZ,0,0.270928103194869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470592213866064,0,0.333679446159128,-0.079273328035596,0,0,0,-0.224165365736781,0,0,-0.0192364931994877,0,0,0,0,0,0,0.0499667281243572,0,0,0,0,0,0,0,0,-0.0486023688463542,0,0.1376005786709,0,-0.125917251348349,0.0834392340023344,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.535122321361831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193927339763866,0.0236646357953176,0,0.0250265170661245,0.018342520062595,0,0,0,0.0629225960116457,0,0,0.0325435367556955,0,0,0,0,-0.00651648673152626,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552532003381749,0,0.167766875065649,0,0,0,0.12314945186553,0.0480641159094981,0,0,0,0,0.0371291599784057,0,0,0,0,0,0,-0.0425757705532909,0,-0.0164010667516157,0,0,0,0,0.237519311915023,0,0,0,0,0.122901468987924,0,0,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123499285848289,0.0586144870958594,0.0601795289727243,0,0,4.33680868994202e-19,0.028293351849108,0.0393012880658965,0,-0.0483612509374806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170409005437251,0,0,0,0.448135107354669,0,0,0,0,0.040410167291216,0,0,0,0,0,-0.0179078428669306,0,0,0,0,0,0
