,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002236.SZ,X000338.SZ,X000625.SZ,X002241.SZ,X601877.SH,X002456.SZ,X600487.SH,X600066.SH,X002008.SZ,X000100.SZ,X300136.SZ,X600809.SH,X300124.SZ,X002294.SZ,X002508.SZ,X300003.SZ,X600522.SH,X600271.SH,X600867.SH,X002085.SZ,X600089.SH,X000981.SZ,X000157.SZ,X000596.SZ,X600177.SH,X600498.SH,X600699.SH,X002179.SZ,X000661.SZ,X600566.SH,X002129.SZ,X600118.SH,X002049.SZ,X002180.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.0649055635032129,0,0.566500632635948,0,0,0.255452347168684,0.0908584944237453,0,0,0,0,0,0,0,-0.107683366096885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818921372249271,0.0536535520583805,0,0,0,0,0,0,-0.0233876895708756,0,-0.0264445903325521,0.0483599280989816,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.104233061433371,0,0,0,0,0,0.0607783346871901,0,0.163378210820533,0.103943868543797,0,0,0,0,0,0,0,0.0289055386312283,0,0,0.133803899187276,0,0,0,0,0,0,0,0,0.0474321537935369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605960985405425,-0.0914524542960431,0,-0.0366077631480033,0.0483725157522082,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0255376382650191,0,0,0,0,0.145811691822825,0,0,0,0.0374012954078495,0,0.162099169767044,0,0.377548792351838,0,0,0,0,0,0.0390090395942661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122159612703868,0,0,0,0,0,0.0698427074354245,0,-0.0113020904326881,-0.0022440693783493,0,0,0,0,0,0
X000858.SZ,0.140299669707071,0,0,0,0,0,0,0.207748639142709,0,0,0,0.158469282355366,0,-0.0460557731408086,0,0,0,0,0,0,0,0.092926831010305,0,0,0,-0.0398633546597415,0.356354751272149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526148099454712,0,0,0.00604037848880132,0,0,0,0,0,0
X000651.SZ,0,0.0919963793243349,0,0.350056926004121,0,0,0,0,0.137419161974898,0,0,0,0,0,0,0.0396264446916929,0,0,0,0,0,0,0,0,0,0,0,-0.0597830538933446,0,0,0,0,0,0.0178731392739978,0,0,0,0,0,0,0,0,0,0,0,-0.015665016636567,0,-0.0473732677039936,0.129484527919264,0,0,0.00683989534003026,-0.00939681486953684,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.102716007515857,0.22593991495825,0,0,0,0,0,0,-0.116569412244457,0.282031720235401,0,0,0,0,0,-0.0233302650594721,0,0,0.100155561508891,0,0,0,0,0.428473861008552,0.0781951025421263,0,0.0932877854841873,0,0,0,0,0.097196955158999,0,0,0,0,0,0,0,0,0,-0.179373084759207,0.203932355626151,0,-0.0720668509670733,0.0929543461391864,0,0,0,0,0,0
X600276.SH,0.0504986332452612,0,0,0,0,0,0,0.0545280433296247,0,0,0.316281397617259,0,0,0,0,0,0,0,0,0,-0.0604345191493705,0.0800778616834881,0,-3.46944695195361e-18,0,0,0,0.134901396921009,0,0,0,0,0,0,0,0,0,0,0.0419716065706444,0,0,0,0,0,0,0,0,-0.120577947265564,0,0,0,-0.023922543171327,0.0603254264150427,0,0,0,0,0,0
X002304.SZ,0.302959150543076,0,0,0.167611772361989,0,0,0,0,0,0,0.044955068876016,0.159114572450328,0.101054442384034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00903259794220835,-0.00964550345330536,0,0,0,0,0,0
X000063.SZ,0,0,0,-0.0633566129204336,0,0.195858724221478,0,0,0,0,0,0,0,0,0,0.265318277779244,0,0,0.0174342723434389,0,0,0,0.0360105209043574,0,0,0,0,0,0,0,0,0.161410470065728,0.113746710211729,0,0,0,0,0,0,0,0.457324034178691,0,0,0,0,0,0,0.220680690922403,0,0.0253105410536996,0,-0.0199102495297905,0.0268312865951757,0,0,0,0,0,0
X600690.SH,0,0.216198216707106,0,0.0506134339877861,0.28497905837224,0,0,0,0,0,0,0,0.0158851379972529,0.0407013079029924,-0.0424211822912032,0,0,0,0,0,0,0,0,0.256898883977068,0,0,0,0,0,0,0,0.0526702930773466,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265760479666032,0,0,-0.118565700553079,-0.0187096390727276,0,-0.0184439261311023,0,0,0,0,0,0,0
X600703.SH,0,0,0.0410722264218978,0,0.128784844040705,0,0.376445733148685,1.73472347597681e-18,0,0.0626791772299773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845334533641585,0,0,0,0,0,0.176991396358132,0,0.0956744807590449,0,0,0,0,0.142315031948664,0,0.117978504054958,0,0,0.0318860778180384,0.00551760006407232,0,0,0.250935577137986,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.146956704938957,0,0,0,0.125650878040323,0,0,0,0,0,0,0,0.182591245356504,0,0,0,0,0,-1.73472347597681e-18,0,0.00972017156026594,0,0.0657808832440924,0.131866143651178,0,0,0,0,0,0,0,0,0,0,0,0.169776435457084,0,0,0,0,0,0,0,0,0,0,0,0,0.00448051786510404,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0563784886841392,0,0.271427949227869,0.0318595717217237,0.079037822303158,0,0,0,0,-0.0834727940363594,0,0,0.00466150130811504,0,0,0,0,0,0,0,0,0,0,0,0.0456370045481562,0,0.0455861694239963,0,0,0,0,0,0,0,0,0,0,0,-0.165376621606898,0,0,0,0,0,-0.0332898188786582,0.0763232452626734,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.01444370408501,0,0,0,0.0423880563261418,0.085679655226716,0,0,0,0,0,0,0,0,0,0.307445079728924,0,0,0.205129382895325,0,0.182006687765953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204323602981148,0,0,0.0139436401911878,-0.0459118295760714,0,0,0,0,0,0,0,0.0359444928232509,0,0,0,0,0,0
X600031.SH,0,0,0,-0.0708293407832921,0,0.116395477634714,0,-0.00961101804809914,0,0,0,-0.00471782901953899,0,0,0,0,0,0,0,0.129882031887836,0,0,0,0.172967886909167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142725502027602,0.152883089745615,0,-0.279202747560262,0,0.0895636962782319,0,0,0,0.0556269702527021,0,-0.00907487120020283,0.0473285027868074,0,0,0,0,0,0
X002236.SZ,-0.0339861504929688,0,0.603782842723042,0,0,-0.0105131686250293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399058002055747,0.141308776574116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606941204320179,0,-0.150184920534108,0.0993526674286957,0.195062687449785,0,0.0053598148686845,-0.00239283512960956,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.0476520523202354,0,0,0,0,0,-0.0476309896899583,0,0,0,0,0,0,0,0,0,0,0.135955901652221,0,0,0.0549208519887304,0,0.0790314703239211,0,-0.17146986761834,0,0,0,0,0,0,0,0,0.253350249737985,0,0,0,0,0.187196875844447,0,0.108242874259135,0.0204007564749001,0,0,0,0.0278214586501722,0,0,0,0,0,0
X000625.SZ,-0.110611099832691,0,0,-0.0619350568916104,0,0,0,0,-0.0370575023969056,0,0.0356757170853264,0,0.0996547374447054,0,0,0,0,0,0,0,-0.102484642587782,0,0,0.0675796642096864,0,0,0,0.0606988012471026,0,0.0697355591959944,0,0,0,0.0204358082030517,0,0,0,0,0,0,0,0,0,0,0,0.0764524211634043,0,0.0852828346398028,0,0,0,-0.0120298904615124,0.0267134505185679,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0616064259026731,0,0,0.0099645843355708,0,0.211095780470619,0,0,0,0,0,0,0,0.0681880106470751,0,0,0,0,0,0,0,0,0,0.230351318514507,0,0.115747716229079,0,0,0,0,0,0,0,-0.210347956655565,0,0,0,0,0,0.0496661303774244,0.000710175693334214,0,0,-0.0176789382738974,0.0792910851272819,0,0,0,0,0,0
X601877.SH,0.027205159226788,0,0,0,0,0.0299996639690044,0,0,0,0,0,0,0,-0.344899976649541,0.18498996393584,0,0,0,0,0,0,0.445294189763347,0,-0.0630176293345674,0,0,0,0,0.266601032948587,0,0,0,0,0,0,0,0,0,0,0,0.204423802416653,0.22000342746148,0,0,0,0,0,-0.028412611677754,0,0,0,0.0695682898591874,-4.33680868994202e-19,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.0500886466403661,0,0,-0.0791881830136734,0,0.168798816489569,0,0,0,0,0,0,0,0,0,0,0.0532581411649848,0.196830159096858,0,0,0,0,0.212111201547844,0,-0.435390964421411,0,0,0,0,0,0,0,0,0.0328000874244766,0,0.274031327705371,0,-0.129943057544673,0,0.0175525630926048,0.0315223516246838,0.186482663691145,0,-0.00594235918985806,0.0387480960220702,0,0,0,0,0,0
X600487.SH,0,0,0.122908316765181,0,-6.93889390390723e-18,0,0,0,0.124772707100563,0.181346883895564,0,0,0,0,0,0,0.138814376620043,0,0,0.187665456622819,0,0,0.128305141762014,0,0,0,0,0,0,0,0,0.0175316072385662,0,0,0,0,0,0,0,0,0.216730044049533,0,0,0,-0.0514135410135998,0.0586684122302295,0,0,0,0.0969254528154402,0,0.0153984616301905,-0.0133093558204933,0,0,0,0,0,0
X600066.SH,0,0.0470593957982682,0.0211999602370599,0,0,-0.284064245822172,0,0,0,0,0,0,0.135497565741524,0,0.363726859993993,0,0,0,0,0,0,0,0,0.0563245090399265,0,-0.232742249100881,0,0.574120018441283,0,0,-0.0385081116579819,0,0,0,0,0,-0.359900920571352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00940343099674986,0.0152774344376431,0,0,0,0,0,0
X002008.SZ,0,0,0.175011184686415,0,0,0,0,0,0,0.268302107315103,0,0,0,0,0,0,0,0,0,0.0138774359289843,0,0,0,0,0,0.230538687801049,0,0.277590468847601,0.298953667256666,0,0,0,0.0195467834249571,0,0,0,0,0,0,0,0.00556639137686553,0.184493698950712,0,0,0,0,0,0,0,0,0,0.00728697394700854,0,0,0,0,0,0,0
