,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X000568.SZ,X600031.SH,X002304.SZ,X600809.SH,X600104.SH,X600690.SH,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X600703.SH,X003816.SZ,X000338.SZ,X002241.SZ,X000596.SZ,X000625.SZ,X000100.SZ,X600741.SH,X002371.SZ,X002007.SZ,X000157.SZ,X002129.SZ,X002049.SZ,X002179.SZ,X601877.SH,X002414.SZ,X600584.SH,X002236.SZ,X600183.SH,X000799.SZ,X000066.SZ,X300142.SZ,X601799.SH,X000800.SZ,X002074.SZ,X300003.SZ,X002008.SZ,X000547.SZ,X600779.SH,X000977.SZ,X600118.SH,X002508.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.522962622601116,0,-0.157895827927209,0,0,0,0,-0.0167758987360134,0,0,0,0,0,0,0,0,-0.024752351833913,0,0,0,0,0,0,0,-0.0571839444124547,0,0,-0.0991838886368302,0.101779529091915,0,0,-0.0101012605504465,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0163418724202156,0.00973266905721523,0,0,0,-0.000103947340830425,0,0
X000858.SZ,0.145954020054201,0,0,0,0,0,0.149128118750038,0,0.0333457511728159,0.233257009660153,0,0,0,0,0.00638972471331472,0.0119807109524583,0,0,0,0,0,0,0,0,0.073855821110418,0,0,0,0,0.00886377731646626,0,0,0,0,0,0.0317087585788751,0.105551057236572,0.0185571140443055,0,0,0,0,0,0,0,0,0,0,0.0137371394080322,0,0,0.000314432264307695,-0.0444847668775357,0,0,0,-0.00537633397287867,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.0409249247173791,-0.0273871388954099,0,0,0.0531155832741489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225381510807355,0,0,0.064816087810253,-1.73472347597681e-18,0,0,0,-0.0138123466790948,0,0,0.0303103086090402,0,0,0,0.0439344622114166,0,0,0,0,0,0,0,-0.00583494616786982,0,0,0,0,-0.00474694587801835,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.081918429589476,0,-0.0444329278506075,0,0,0,0,0,-0.00715400188954977,0.0237080143045391,0,0,0,0,0.0243407787916248,0,-0.132184706543728,0.0700643101609434,0,0,0,0,0,0.217250369552204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00582907132948102,0,0,0,-0.00578970051746562,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0610785166970175,0,0,0,0,0,0,0,0,0,0.0675273982050856,0,0,0.445224108354153,0.0260837128947248,-0.0144296627772954,0,-0.081511793895195,0,0,0,0,-0.113954365851463,-0.0951893499516931,0,0.000123101921856158,0,0,0.162175097775075,0,0,0,0.0678788642339184,0,0,0,0,0,0,0,0,0,0,0,0.00256642956183264,0,0,0,0,0.00714600791620062,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.140444307130356,0.127997097681139,0,-0.0167823941517395,-0.00673287702435402,0,0,0,0,0,-0.0876852005126655,0,0,0,0,0,0,0.207726538137177,0,0,0.0544380509246959,0,0,0,0,0,0,0,0.00157099681970645,0,0,0.114827783539807,0,0,0,0,0,0,0,0,0,0.0167205609593541,0,0,0,0,-0.0239953319876453,0,0
X000568.SZ,0,0.142991078750593,0,0,0,0,0,0,0.26453048406211,0.402558871595157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00892001809498608,0,0,0,0,0,0.05517010174639,-0.025635650382708,0,0,0,0,0,0.0176789603991006,0,0.0534844980212251,0,0,0,0,0,-0.00448517899388322,-0.0138597511888061,0,0,0,-8.50255644410912e-05,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0837530410606724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333599191630067,0,-0.0858338569565756,0,0,0,0,0,0,0,-0.0507989086662946,0,0.282745871514334,0,0,0,0,0,0.0713243612092836,0,0,0,-0.0473314272561716,0,0,0.0339196031014647,0,0,0,0.0174724809208219,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.297734020594383,-0.0405380602606793,0,0,0,0,0,0,0,0,0,0,0,-0.0627065003865548,0,0,0,0,0,0,0,0.222612240111758,0,0,0,0,0,0.137383114547856,0.0652384990019118,0,0,0,0,0.096408768336925,0,0,0.142089348172149,0,0,0,-0.0129159160378062,0,-0.00396150181799583,-0.0112294223015167,0,0,0,-0.00512059930218731,0,0
X600809.SH,0,0.0795348390657134,0,0,0,0,0.0826538766599296,0,0.112909387345322,0,0,0.203045300353823,0,0,0.068892977981968,0,0,0,0,0,-0.0250692320084775,0.211596583628326,-0.122070683683943,0,0,-0.0923644003231759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141765402641213,0,0,0,0,-0.263137972415302,0,0,0,0.325532433944122,0,0,-0.0153488055731542,0,0,0,0,0.0110335216479004,0,0
