,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000661.SZ,X000725.SZ,X000568.SZ,X000338.SZ,X600809.SH,X600690.SH,X600703.SH,X002371.SZ,X000596.SZ,X300003.SZ,X002007.SZ,X600183.SH,X300142.SZ,X000100.SZ,X600741.SH,X002241.SZ,X300124.SZ,X300014.SZ,X000977.SZ,X000157.SZ,X601877.SH,X002129.SZ,X000625.SZ,X002236.SZ,X600584.SH,X000800.SZ,X002463.SZ,X002049.SZ,X000066.SZ,X002414.SZ,X600118.SH,X300136.SZ,X002456.SZ,X002179.SZ,X600498.SH,X002185.SZ,X600522.SH,X000021.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0955632255232108,0,0,0,0,0,0,0.0400520466301,0.164933621308344,0,0,0,0,0,0,0,0,0,0.294607772535805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014095533900085,0.00547287066553253,0,0.0103935340645478,0,-0.0020928870017009,0,0,0.0396367319234227,0,0,0,0.0320208438053293,0,0,0,0,0.0431500414559262,0,0,0,0,0,0,0,0
X000858.SZ,0.170136937986755,0,0,0,0,0.0214452755648873,0.14382078646009,0,0,0,0,0,0,0.280709928408743,0,0.20606991768963,0,0,0,0.0861567111160802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0280364790315483,0,-0.0346436955795565,0,0,0.00326218597798284,0.0184991192882593,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126608305420458,0,0,0,0,0,0,0.0577554023385168,0,0,0,0,0.00402614882904417,0.0506624562501518,0.102440198122841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0690435118213095,-1.73472347597681e-18,0,-0.02146108563214,-0.00475458309518612,0,0,0,0,0,0,0
X000651.SZ,0,0.112040029131979,0.0227033914520359,0,0,-3.46944695195361e-18,0.0126562561117983,0,0,0,0,0.0119214554872456,0,0,0,0.0875108318200203,0.476919346078833,0,0,0,0,0.0292131644916028,0,0,0,0,0,0,0,0.0241398168248881,0,0,0,0,0,0,0,0,0.0644919691996664,0,0,0,0,-0.0643260451260161,0,0,0,0,0,-0.0210603895742131,0.0265168057124926,0.00403000014408316,0.000274042752044484,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.015231782780456,0,0,0,0,0,0,0,0,0,0,0.0634953719623896,0,0,0.0448131600653216,0,0,0,0,0,0.102535434283397,0,0,0.0185773363347222,0,0,0,0,0.0886568505420098,0,0,0,0,0.111198435871883,0,0,0,0.0581205677692652,0,0,0.0112715430497174,0.0355177313286758,0,0,0,0,0.0182791065701858,0.0244148184723074,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.254612492595317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521413026659464,0.0894454452268624,0,0,0.244606982035795,0,0,0,0.0983629583990843,0,0,0,0,0,0.114722782217982,0,0,0,0,0,0.111216594667729,0,0,0.0906142401511351,0.0300655280293819,0,0,0,0,0,0,-0.0290886215159837,0,0.00407477949290002,0,0,0,0,0,0,0
X600104.SH,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097148539389039,0.11031746239339,0,0,0,0,0.369678260049275,0,0,0,0.121849351774057,0,0,0.00960032274668772,0.0841992073494702,0,0,0,0,0,0,0,0,0,0,0,-0.107485751885676,0,0,0,0,0,0.022150313817424,0.0571327167591662,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123459518552382,0,-0.0929188957745058,0.136505946850172,0,0,0,0,0,0,0,0,0,0,0.142502712649081,0,0,0,0,0,0,0,0,0.417356162995344,0,0,0.366967404296099,0,-0.185076865701997,0,0,0,0.00916716915059849,0.0321625158689201,0,0,0,0,0,0
X600031.SH,0,0.0658371657683669,0,0,0,0.0963660619350871,0,0,0,0.00952839960030577,0,0,0,0,0.105915920776234,0.00282301087883349,0,0,0,0.0331278724794439,0,0,0.0834057002188207,0,0,0.126480870736411,0,0,0,0,0.441749148657776,0,-0.0622472434808036,0,0,-0.0519446469390452,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172936970225492,0,0,-8.67361737988404e-19,0.0289442887972311,0,0,0,0,0,0
X002304.SZ,0,0.238504398714612,0,0,0,0,0,0,0.0640228003508118,0,0,0,0,0,0.140405637682716,0,0,0,0,0,-0.0631396627816128,0,-3.46944695195361e-18,0.0280354218626094,0,0.00903246035111924,-0.0214978567208651,0,0,0,0,0,0,0,0,-0.0160354618100057,0,0.0594240400370154,0,0,0,0.019005100983837,0,0,0,0.0113931053782961,0,0,0,-0.0824021259757658,0,0.00654437423817207,0.030933062545513,0,0,0,0,0,0
