,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X002463.SZ,X002179.SZ,X002241.SZ,X600089.SH,X000157.SZ,X600703.SH,X600584.SH,X600372.SH,X000977.SZ,X600183.SH,X600066.SH,X600522.SH,X002236.SZ,X002028.SZ,X600741.SH,X002049.SZ,X600418.SH,X000921.SZ,X601877.SH,X600487.SH,X002180.SZ,X000800.SZ,X000661.SZ,X002223.SZ,X002156.SZ,X601799.SH,X002129.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0780646363335912,0,0,0,0,0,0.229421892818323,0,0.114620855699215,0,0,0,0,0,0,0,0.0605998164515587,0,0.123941170848806,0,0,0,0,0,0,0,-0.0486871389742968,0,0,0,0,0,0,0,0,0,-0.0483964992568745,-0.0532053886608381,0,0,0,0,0,0,-0.018097142460514,0.050610573924846,0,0,0,0,-0.0189206268468511,0,0,0,0,0.000749496914587716,0,0
X000858.SZ,0.189529062810148,0,0,0,0,0,-0.0186320835266328,0.0239957167695073,0,0.33008209942097,0,0,0,-0.0193745939667138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265015884791754,-0.0143942403751958,0,-0.0150263553829509,0.141869177663034,0,0,0,0,0,0,0,0.0325347086626559,0.0569169300851409,0.0456792187310829,0,0,0.0435208644943153,0,0,-0.0215120771946474,0,0,0,0.0336074975832877,0,0
X002475.SZ,0,0,0,0,0,0,0.0164629595752231,0,0,0.0171658548342475,0,0,0,-0.00639395640917497,0,0,0,0,0,0,0,0.175872983265618,0,0,0.436181994415911,0,0,0,0.00958265349207417,0,0.0683284951767081,0,0.0801955137366824,0,0,0.0878616174994973,0,0,0,0,0,0,0,0,0,0,0.0353437600280005,0,0,0,0,0.0547202903098644,0.0574236238707447,0,0,0,-0.0334815068951785,0,0
X002415.SZ,0,0,-0.0157217693442781,0,0.072400603065938,0,0,0,0,0,0,0,0,-0.171997142129166,0,0,0,0,0,0,0,0.0408187038010244,0,0,0,0,0,0,0,0,0,0.0434910988435543,0,0,0,0,0,0.0582651636347317,0,0,0,0,0,0,0,0,0,0,0.15046671592584,0,0,0,0.013182024152808,-0.143278836452375,0,0,0.0572522952170127,0,0
X600276.SH,0,0,0,0,0,-0.153847932074132,0,0,0,0,0,0,0,0,0.122760090958212,0,0,0,0,0,0.0502369000180468,0.179087981071306,0,0.298055219068953,0,0,0,0,0,-0.277283229666826,-0.0368246577905879,0,0,0.0382988531514993,0,0,0,0.038651497054404,0,0,0,0,0,0,0,0,-0.00189816584184442,0.172879545230962,0,0,0,0,-0.0319052822840402,0,0,0,0.0617332722218816,0,0
X600690.SH,0,-0.17779675690649,0.0136137361981669,0,0,0,0,0,0,-0.0287232130517397,0,0.112482884617354,0,0,0.0733254261683901,0,0,0.193515731830494,0,0,0,-0.015597416328254,0,0,0,0,-0.0550373822485355,0,-0.0790563877408965,0,-0.0247584380190735,0,0,0,0,0,0,0,-0.0485588570013968,0.248862957716589,0,0,-0.0664164887051146,0,0,0,0,0,0,0,0,0,0.0114479430383387,0,0,0,0.103882938080978,0,0
X003816.SZ,0,0,0,0,-0.0397375710496304,-0.00541878393994088,0,-0.0933215037305533,0,0,-0.0255772551960932,-0.191535196720918,0,0,0,0,0,0,-0.119984226040179,0,0,0,-0.172447083055872,0,0,0,0,0,0,0,0,-0.05479697908503,0.0699504010199601,0.0170189597346587,0,0,-0.105892463405503,0,0,0,0,0,0,0,0,0,0,0.152365941127939,0,0,0,0,-0.00365740947943035,0,0,0,0,0,0
X600809.SH,0.318393242457296,0,0,0,0,0,0,0,0,0,0.0676574069718238,0,0,-0.0770491348538774,0,-0.120948128136993,0,0,0,0.280046313851615,0,0,0,0,0,0,0,0,-0.107725408249527,0,0,0,0.0615390811563144,0,0,0,0,0.0800693365228262,0,0,0,-0.0434976040390035,0.109866613852018,0,0,0.0545545614652517,0,-1.73472347597681e-18,0,0,0,0.00757939658953521,0,0.10178703478371,0,0,0.00948980459333987,0,0
X000651.SZ,0,0,0,0,0,0.0746192093068397,0.0798286224835827,0,0,0,0,0,0,-0.0536292053993449,0.132187300997414,0,0,0,0,0,0,0,0.032562006976573,-0.0331137516425222,0,0,0,0,0,0,-0.0569611874729595,0,0,0,0,0,0,-0.0111911586759699,0,0.168798865192064,0,0,0,0,0,0,0,0,0,0,0,0.00734840144871469,0.0167152545144874,0,0,0,0,0,0
X000568.SZ,0,0.856572297249164,0,0,0,0,0,0,0,0,0.067609075126591,0,0,0,0,0,0,0,0,0.0954760715752469,0,0,0,0,0,0,0,0,0,0,0,-0.013625721062322,0.0819472584971467,0,0,0,0,0,-0.000228723395629694,0,0,-0.131599861228512,-0.0190615406278103,0,0,0,0,0,0,0.11648720543883,0,-0.00878822383046951,-0.0421573973070276,0,0,0,-0.0153717387565804,0,0
X002371.SZ,0,0,0.170619280043982,0,0,0,0,0,0,0,0,0,0,-0.0950090477089555,0,0,0,0,0,0,0,0,0.0424979135939789,0.331330207864211,0,-0.40452229452009,0,0,0.351746902502699,0,0,0,0,0,0,0,0,0,0.0173100673648775,0,0,0,-0.0839970923790156,0,0,0,0.105679652534231,0,0,0,0,0,0.0881671051175982,0,0,0,-0.0128220220944327,0,0
