,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X600271.SH,X000100.SZ,X000568.SZ,X600031.SH,X600118.SH,X002506.SZ,X002292.SZ,X002074.SZ,X002236.SZ,X000559.SZ,X002475.SZ,X600177.SH,X000157.SZ,X600372.SH,X300003.SZ,X000338.SZ,X300124.SZ,X002426.SZ,X002085.SZ,X002456.SZ,X002249.SZ,X000050.SZ,X600699.SH,X002007.SZ,X002294.SZ,X600867.SH,X600089.SH,X000869.SZ,X002465.SZ,X002508.SZ,X002179.SZ,X002049.SZ,X002180.SZ,X601877.SH,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.169957758267482,0,0.0342616685566511,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107239534051768,0,0.0266331554953216,0,0,0.119751937621546,0,0,-0.0446394250902708,0,0,0,-0.14073913234695,0,0,0,0.0248903784779764,0,0,0,0,0,0,0,1.35525271560688e-20,0,-0.017199569402879,0.196898041213134,0,0,0,0,0.000942495770295762,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0231423866808259,0,0,0.121527402175699,0,0.0282103707786263,0,0.0686718783745433,0,0,0,0,0,0,0,0,0,0,0,0.0360803902137464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000710519868110388,0.0397602357801442,0,-0.0385896404325609,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.135849367187757,0,0,0,0.0468499151997502,0,0,0,0,0,0.0373636206613187,0.0272945482134568,0.0452111499260643,0,0,0,0,0,0,0.0210576075329714,0,0,0,-0.0135541947579126,0.0381187133713091,0.117844569412855,0,0,0,0,0,0,0,0,0.0199755154282411,0,0.0602251924132923,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.214172297677053,0,0,0,0.199664117131244,0,0,0,0,0,0,0,0,0.0532721525477192,0.0714979258577701,0,0,0,0,0.0475095438116514,0,-0.0718169309105621,0,0,0,0,0,0,0,0,0,0.0828870134371824,0,-0.00943675626486655,0,0,0,0,0,0,0,0,0,0,0,0,-0.0644240676114521,0,0.172951497355825,0,0.0132862461970473,0,0,0,0,0,0,0
X002304.SZ,0.253218846086165,0,0,0.157196635143497,0,0,0,0,0,0,0.0358093870246235,0,0,0,0,0,0.203741282687921,0,0,0,0,0,0,0,0,0,0,0.0543338219598184,0,0,0,0,0,0,0,0,-0.0588116966710798,0.187316125217683,0,0,0,0,0,-0.09949080378846,0.0288939754352812,0.114810665463781,-0.0468708414560013,0,0.167132874725408,0,0.0214486170838434,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.124158307159365,0,0.0386114801531949,0,0,0,0,0,0,0.0914936408545489,0,0,0,0,0,0,0,0,0,0,-0.0479930902318995,0,0,-0.042492906835556,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.118626957010946,-0.0526391188418188,0,0,0,-0.0146855541474603,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0549326681256938,0,0,0.000892258548215989,0,0.150025648469032,0,0,0,0,0.110747118490158,0,0,0.160276684341863,0,0,0,0,0,0,0,0,0,0.073882944426259,0,0.0363404403731622,0,0.00177478969671547,0,0,0,0,0.0120763834721592,0,0,0.00661016527524044,0,0,0,0,0.00347815534540612,0,0,0,0,0,0,0
X000625.SZ,0,0,-0.0784387115412263,0.0523652438063363,0,0,0,0,0.039859067511539,0,0,0.184339599023237,0,0.20889327750862,0,0,0,0,0,0.242570446390904,0,0,0,-0.205429241855715,0.122635051608092,0.0779775953334858,0,-0.0308856052604126,0,0,-0.464417483812705,0.27113012372329,0,0,0.0737356196805965,0.0196207183204202,0,0,0,0,0,0,0,0,0,0.0152382257500379,0,0,0.109828786423006,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0377909254632465,0.263321897819503,0,0,0.259776703561656,0,0,0,0,0,0,0,0,0,0.304787920066496,0,0,0,0,0,0,0.148124207503523,0.0734595809442765,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.00572699901273648,0.0202982153434631,0,0,0,0,0,0,0,0,0.0358798702611591,0.066041838338213,0,0,0,-0.109146467952398,0,0,0,0,0,0,0
X600690.SH,0,0,0.0498912063520095,0,0,0,0,0,0.0252603616348011,0,0.0161954936760124,0,0,0,0,0,-0.094589754072156,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0409969088138929,0,0,0.0671416187736855,0,0,0,0,0.275427061800666,0,0,0.106408404106092,0.135014375969262,0,0.0150954618263567,0,0.0501833279051094,0,0,0,0,0,0,0,0,0
