,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002241.SZ,X600741.SH,X600066.SH,X002292.SZ,X002506.SZ,X600118.SH,X002049.SZ,X002236.SZ,X600031.SH,X002465.SZ,X002475.SZ,X600372.SH,X000559.SZ,X000157.SZ,X000568.SZ,X300124.SZ,X000338.SZ,X600089.SH,X600867.SH,X300003.SZ,X002007.SZ,X002294.SZ,X600177.SH,X601877.SH,X002456.SZ,X000869.SZ,X600582.SH,X600584.SH,X300146.SZ,X000050.SZ,X002008.SZ,X000550.SZ,X002129.SZ,X002074.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0822982091406335,0,0.0362737739592908,0,0,0.0847773741521198,0,0,0,0,0,0,0.0721664574620186,0.257899716551468,0,0,0,0,-0.00605093080695387,0,0,0,0,0,0,0,0,0,0,0,0.167862443349643,0,-0.0608264095544646,0,0,0,0,0,0,0,0,0.0138129135614024,0,0,0,0,0,0,0,0.0138111424069921,0,0,0,0,0,0
X600104.SH,0,0,0,0.151374472447627,0,0,0,0,0,0,0,0,0.094885847089286,0.109082301980484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104386288942804,6.93889390390723e-18,0,0.106722793064008,0,0,0,0,0,0.0143582447724402,0,0,0,0,-0.0127939448208338,-0.00625719243058477,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.251945310109753,0.174575979270788,0,0,0,0,0,0,-0.00681317276968343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549972989766976,0,0,0,0.390943219584923,0,0,0,0,0,0,0,0,0.0753525517781744,0,0,-0.00108538648589998,0,0,0.0326033228716075,0.144747389684877,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.215900786547625,0.0804105084786657,0.0797416345993071,0,0,0.0287719903217106,0,0.00913576934381382,0,0,0,0,0,0,0,0,0.172071940710415,0,0,0,0,0,0,0,0,0,0.240785459328833,0,0,0.0304144598185499,0.0417724184472218,0.0505340549929209,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.138987618091086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15686347470102,0,0.223050564824602,0,0,0,0,0.0761042183473396,0,0.0188642010131614,0,0.0608041040984381,0,0.00933220746796039,0,0,0,0,0,0,0
X600276.SH,0,0,0.125676970770805,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0199831722339301,-0.0047604653973099,0,0,-0.194042985419711,0,0,0.0761815666509094,0,0,0,0,0.0840904303128822,0,0,0,0,0,0,0,0.0913188965613471,0.128004674609193,0,0,0,0,0,0.0222220224038352,-0.0947469743788003,0.0124270945833118,-0.139067294116526,-0.029820596220738,0.0130155904048675,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265246953614022,0,0,0,-0.0379195444360947,0.105149825153902,0,0,0,0,0,0,0,0,0.244345967969521,0,0,0,0.214608413261085,0,0,0,0,0,0,0.14914302947614,0,0,0.00491560872439812,0,1.73472347597681e-18,0,0,0,0.0576700214220736,0,0,-0.014709717055282,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194777113709944,0,0,0.132629849111448,0.0720123363078625,0,0,0,0.104585406759952,0.270821425951342,0,0,0,0,0,0,0,0,0.0606430120361698,0,0.0191883685479093,0,0,0,0.0964450104232511,0,0,0,0.0684888416364962,0,0,0,0,-0.00453325036085954,0,0,0,0,0,0
X000625.SZ,0,0,0.161130709568083,0,0,0,0,0,0,0,0,0,0.149414941174681,0,0,0.130380560076557,0,0,0,0,0,0,0,0,0,0.207019918005192,0,0,0,0,0,0,0,0.00832480018692471,0,0.12625809956441,0,0,0,0,0,0,0.0490068174704553,0,0.104530161524422,0,0,0,0,0,0.00481309285276242,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0145839599074489,0,0,0,0,0.0617175600069473,0,0,0.0712370772813366,0,0,0,0,0,0,0,0,0.000610199594596208,0,0,0.152509251012416,0,0,0.0385318304208775,0,0,0,0.10504788758094,0.0177123603318485,0.0407885781129319,0,0.00386184953258296,0,0,0.188076425659027,0,0,0,0,0,0,0,-0.0190287407806939,0,0,0,0,0,0
