,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600276.SH,X600690.SH,X000063.SZ,X600703.SH,X000100.SZ,X600271.SH,X600031.SH,X600118.SH,X600372.SH,X000157.SZ,X600089.SH,X000338.SZ,X002241.SZ,X002292.SZ,X600741.SH,X002236.SZ,X600066.SH,X002475.SZ,X000559.SZ,X300124.SZ,X600177.SH,X601877.SH,X300003.SZ,X002129.SZ,X600582.SH,X600839.SH,X000016.SZ,X000568.SZ,X002456.SZ,X600435.SH,X002294.SZ,X002276.SZ,X000550.SZ,X000869.SZ,X002008.SZ,X000623.SZ,X000581.SZ,X002223.SZ,X000066.SZ,X600498.SH,X600060.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.11714223908549,0,0.0410488899533754,0.00945093051864616,0.0859350337695782,0,0,0,0.0139933042866563,0.145347469892024,0,0,0,0,0,0,0,0,0,0.0150541822800524,0,0,0,0,0,0,0,0.0378779245259602,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0464596226366945,0,0,0,0,0,0.00849123829991912,0,0,-0.0420084570520145,0,0,0,0
X600104.SH,0.0377989082772935,0,0,0,0.121180287253702,0.263241904665131,0,0.0450849886474175,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.035642371882183,0,0,0,0.177380774409339,0,0,0,-0.0580033007834778,0,0,0,0,0,0,0,0,0,0,0.0039909279665815,0,0,0,0,0,0.0995295388360431,0,-0.0290827716070103,0,0,0,0,0.000531055841431195,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.227361207590344,0,0,0,0.213490222174646,0,0,0,0.0292621352775689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455223003831862,0,0.0642265518585666,0,0,0,0,0,0,0,0,0,0,0.0128860453087464,0.174792179208099,0,0,0,-0.000678938183416439,-3.58852703020593e-05,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0250967099443586,0,0,0.0202579781244059,0.0559053642104798,0,0,0,0.0585277790064896,0,0,-4.33680868994202e-19,0,0.0843342717651458,0,0,0,0,0,0,0,0,0.0296558236672786,0,0.0174692158556889,0,0,0,0,0,0,0.427166279345087,0,0,0,0,0,0,0,0,0,0,0,0.0461325973208801,0,0,0,-0.023193498897279,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226101818443428,0,0,0,0,0,0,0.084864718073548,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0449572301451028,0,0.0913309058666664,0,0,0,0,0,0,0,0.0726530500340798,0,0,0,-0.0250703398148268,0,0,0,0,0,0,0
X002304.SZ,0,0.034411833212686,0,0,0,0,0.179466692435597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109270418306037,0,0,0,0,0,0,0.161058476622819,0,0,0,0,0,0,0,0,0,0,0.00510904950765829,0,0,0,0,0,0,0.111158242307018,0,0,0,0,0,-0.00750829896455022,-0.00392218113012765,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0232985799629387,0,0.313389198212363,0,0,0.12452559553225,0,0,0,0,0,0,0,0,0.00587367718383063,0,0.150843578855844,0,0,0.0101346547985555,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-3.46944695195361e-18,0,0.44790867787379,0,0,0,0,0,0.0603505085398217,0,0,0,0,0,0,0,0,0,-0.000247447019097074,0.0136155470622629,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0437764514511985,0,0.0420173283524974,0,0,0,0.147075946072723,0,0,0,0.0649368570655437,0,0,0.00779670164967853,0,0,0.112344706051939,0,0,0,0,0,0.105293362837781,0,0,0,0,0,0,0.160240131011328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00445701254261836,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0238357763803497,0,0,0,0,0,0,0,0.181671901461694,0,0,0,0,0,0,0.19143921389621,0,0,0,0,0,0.141759167514455,0,0,0,0,0.062664132535564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142502338776823,0.00517841432934871,0,0,0,0,0,0
X600690.SH,0,0,0,0.113463196915665,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.380150016070904,0,0,0,-0.00863431723229692,0,0,0,0.0265266140621685,0,0,0,0,0,0,0,0.0417603024703709,0,0,0,0,0.126689824570527,0,0,0.0116037715785291,0,0,0,0,0,0,-0.0848793210846077,-0.000544470908686401,0.0196763501072244,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.148539237080639,0,0,0.00925416552477726,0,0,0,0,0,0.190911002281945,0.0125129160590715,0,0,0,0.276139351621878,0,0,0,0.0855130160096799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243764745450209,0,0,0.0189568495482363,0,0,-0.00447035059292688,-0.0383596727051957,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525036373194261,0,0.163019882766543,0.0137038876035248,0,0,0,0,0,0,0,0,0.159626726199789,0,0,0,0,0,0,0.230130059818496,0,0.185193835898489,0.0434007711856411,0,0,-0.0111874647871067,0,0,0,0,0,0,0,0,0.18377901160645,0,-0.0158796917932861,-0.0314647388914246,0,0,0,0,0,0
X000100.SZ,0,0,0,0.057630025694913,0,0.0555832787739881,0,0,0,0,0,-0.0715466393916777,0,0,0.159533027321901,0,0,0.0700887056582535,0,0,0,0,0.11987011824066,0,0,0.0251343550976512,0,0,0.107716312316187,0,0,0,0,0.15737425409565,0,0,0.0261318553904952,0,0,0,0.210080677716983,0,0.00951293374457965,0,0,0,0,0,0,0,0,-0.00754685738234803,-0.000660062840288701,0,0,0,0,0,0
X600271.SH,0,0,0,0.0723223724955221,0,0,0,0,0,0,0.0252138439504676,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.361253856570147,0,0,0,0,0,0,0,0,0,0,0.0318250593257452,0,0,0,0,0,-8.67361737988404e-19,0,0,0.117454925145268,0,0,0,0,-0.0270225266367555,-0.028159425905319,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464016423460007,0.123809721113799,0.027976615160779,0,0,0,0,0.170771547325243,0,0,0,0.191572702781244,0,0,0,0,0,0,0,0,0,0,0.0625480143981774,0,0,0,0,0,0,0,0,0,0,0.0333439163619894,0,0,-0.00204732342995259,0,0,0,0,0,0,0
X600118.SH,0,0,0.256863886181337,0,0,0,0,0,0,0,0,0.000912916273574361,0,0,0,0,0.134544298880933,0,0,0,0,0,0,-0.0189020677934842,0,0.0495042353313631,0,0.0476196286422443,0,0,0,0,0,0.0772417817226881,0,0,0,0.568545689916397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225370160254198,-0.0295414257377724,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.121543162835591,0,0,0,0,0,0,0,0,0.169741851479158,0,0.285234765279684,0,0,0,0,0,0,0,0,0,0,0.0793273930700283,0,0,0,0,0,0,0.106187791503076,0,0,0,0.0893862997273714,0,0,0,0,0,0,0,0,0,-0.0184040533905956,0,0,0,0,-0.0291466729009375,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.124683488798524,0.0952786168281191,0,0,0,0,0,0,0.515846801781074,0,0,0,0,0.148371034660863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210711676342002,0.0656661851025653,0,0,0,0,0,0,-0.00727353606992492,0,0,-0.115825874291185,0,-0.00291330076642729,0.0406094898987652,0,0,0,0,0,0
X600089.SH,0,0,0,1.73472347597681e-18,0,0,0,0.00153599121093343,0,0,0.337975040513998,0,0,0,0,0,0.244195223360006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050599643383013,0,0,0,0,0.0246665253421028,0,0,0,0,0,0,0,0,-0.00538889434256039,-0.0100258924045362,0,0,0,0,0,0
X000338.SZ,0,0,0.0112768975007749,0.0333309943117673,0,0,0.242546836620661,0.00767485739948669,0,0,0,1.73472347597681e-18,0,0,0.0253714929034273,0,0.000552954609764495,0.278888972314141,0,0,0,0,0,0,0,0,0.154013404693519,0,0,0,0,0,0,0.0593706363547017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430919422125547,0.0196060651709983,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0867388806496635,0,0,0,0,0,0.267965207419341,0,0,0,0,0.00268782182399816,0,0,0,0,0,0,0,0,0,0,0,0.0494151509724467,0.0390828411537541,0,-8.67361737988404e-19,0,0,0.023466441471475,0,0,0,0.117322125158837,0,0,0,0.103129129908951,0,0,0,0,0,0.025003338706244,0,0,0,-0.0034773002301985,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0.0113919526062127,0.0103273439407749,0,0,0,0,0,0,-0.06908867493795,0.0277968288402017,0,0,0,0,0,0,0,0,0,0.0376929612015149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100077129213703,0,0.0366026338131102,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0153704951880175,-0.0179232666671169,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.106138258731355,0,0,0,0.196963165527103,0,0,0,0.114928721837566,0,0,-1.73472347597681e-18,0,0.170512132480768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201908455779982,0,0,0,0,0.129796127813755,0.12323975040015,0,0,0,0,0,0,0.0317063002404472,0,0,0.0207572693486151,-0.0250128025160637,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249783230455935,0,0.0261814277969805,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0222009250047046,0,0,0,0.0129414790637454,0.217568900966979,0.0182335523596233,0,0,0,0,0,0,0,0,0.0208091764536176,0.250221785411549,0,0.0156464869485469,0.00841306118260247,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.118120709417079,0,0,0,0.203230890782488,0,0.286046112972422,0,0,0,0,0,0,0,0,0,0.0464075130172653,0,0,0,0,0,0,0,-0.0356616714137146,0,0,0,0,0,0,0,0,0.1039723922932,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0101489227054553,0,0,0,0,0,0
X002475.SZ,0,0,0,0.22502333658866,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0108405151452014,0,0,0,0,0,0,0,0,0,0.0902640621431339,0,0,0,0,0,0.177881313763763,0,0,0,0,0.253751212490977,0,0,0,0,0,0,0.0566554190217508,0,-0.007305950477925,0,0,0,-0.00953103723661255,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,-0.0990685605321395,0,0,0,0,0,0.141097884955219,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144172831815638,0.403162256603146,0,0,0,0.280331078405886,0,0,0,0,0.008194916652141,0,0,0,0,0,6.93889390390723e-18,0,0,0.000254823047789254,-0.026885853523159,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0751960871665833,0,0,0,0,0,0,0,0.0987038682995307,0,0.290298257843558,0,0,0,0,0.286132712467023,0,0.0502765361692451,0,0,0.0773376672413437,0,0,0,0,0.129022098368827,0,0,0,0.161130123583751,0,0,0,0,0,0,0,0,0,0,0,0,0.0240820590148363,-0.054083017639394,0,0,-0.00735573653701116,0.0124394084037114,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0161743560862498,0,0,0,0.0575593346218229,0,0,0,4.33680868994202e-19,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160062439410604,0,0,0,0,0,0,0.072270694319041,0,0,0.319778990858279,0,0,0,0,0.00246786532933436,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,-0.136685519887918,0,0.00214633642264187,0,0,0,0,0,0.0322163928136654,0,0,0.03223116441242,0,0.0306522869645574,0,0.0125216386416167,0,0,0.00889843552287164,0,0,0,0,0,0,0,0,0,0,0,0.00493442656744546,0,0,0,0,0,0,0,0,0,0,-0.0103354022619552,0,0.0435902980388821,0,0,0,0.032005378493399,0.0231850276018116,-0.00804605939019864,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.104559619466317,0,0,0,0,0,0.0100802270350554,0,0,0,0.0421482620586475,0.221181825409092,0,0,0,0,0,0,0,0,0,0.0687557955355574,0,0.0650282309024938,0,0,0,0,0.187749716293611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134978633536,0,0,-0.0213926415108426,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.00150439368086428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965453478349438,-0.0754027804588438,0.044710062670083,0,0,0,0,0.147614658566685,0,0,0,0,0,0.267314237825618,0,0,-0.0528261975137085,0,0,0,0,0,0,0,0,0,0,0.0585367283819599,0,0,0,-0.0243402406254174,-0.00171621020017715,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573616448409625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18321468832377,0.420663283109174,0,0,0,0,-0.109035083790831,0,0,0,0,0,0,0.0636301544912036,0,0,0,0,0.106871989991361,0,-0.0284524856942177,0.0184728311930665,-0.0270497211298305,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.0074457779426407,0.215883564061716,0,0,0.133311198208477,0,0,0,0,0,0,0,0,0,0,0.260359611284006,0,0,0,0,0.0702816847990947,0,0,0,0,0,0,0,0,0.082660706650546,0,0,0,0,0,0,0,0.0430624412112353,0,0,-0.0334335513721781,-0.032174531425183,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,-0.127837370872613,0,0,0,0,0.0852073617866051,0,0,0,0,0,0,0,0,0,0,-0.0168323726366699,0,0.13486307406354,0,0.0871630201726967,0,0,0,-0.120572359898335,0,0,0,0,-0.265559236042705,0,0,0,0,0,0,0,0,0,0.137325987212861,0,0,0,0,-0.00525928380286577,-0.00449774363116213,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.458226255927896,0,-0.0447788613867607,0,0,0,0,0,0,0,0.0374178135524027,0,0,0,0,0,0,0,0,0,0,-0.00946037569726533,0,0,0,0.000863427688293796,0,0,0,0,0,0,0,0.0415331426232691,0.234996531381566,0,0,0,0,0.0173979411338029,0.12837221764119,-1.73472347597681e-18,0,-0.0270370247308461,0,-0.0253183043645094,-0.0252869563312787,0.277052648973619,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0257427402141546,0,0.201729657046769,0,0,0,0.315653524200818,0,0,0.0478509493922879,0,0,0,0,0,0,0.233600294555927,0.224820123395517,0,0,-0.0205925612659031,0,-0.05973278752316,0,0,0,-0.218651114575978,0,0,0,-0.0958979175473343,0,0,0,0,0,0,0,0.260883891286114,0,0.00620270672618929,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184763464880639,0.407023602769144,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.00661521301863317,0,0,0,0,0,0,0,0,0.000306425824897731,0,0,0,0,0,0,0,0.0609237046828701,0.101467798998036,0,0,0.0134147357272343,-0.00487048372084376,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,-2.16840434497101e-19,0,0.0710330092946508,0,0,0,0,0.102937584503459,0,0,0,0,0.00444212458629475,0,0,0,0,0.0925384234559295,0,0,0.0713392115793013,0,0,0,0,0.0185153973072265,0,0,0,0,0,0,0,0,0,0,0,0,0.245756231271718,0,0.109699490204134,0,0,0,0,0,-0.0197274038609063,-0.0155672936191507,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398086821735063,0,0,0,0,0,0,0,0.0607355773014341,0,-0.0758368796490298,0,0,0,5.55111512312578e-17,0,0,0,0,0,0.179147790582955,0,0.131666499194792,0,0,0,0,0,-0.0221889192742172,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.310568796626373,0,0,0,0,0.181159102479575,0,0,0,0,0.0428971823446816,0,0,0.0164580315941633,0,0.150775873255155,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0151595360843303,0,0,0,0,0.0422083200326154,0,0,0,0,0,0,0,-0.00969068966451757,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.0687451008717833,0,0,0,0,0,0,0,0,0.00966873492088751,0,0.019537362449544,3.46944695195361e-18,0,0.0695329342711378,0,0,0,0,0,0,0,0.26597679064503,0,0,3.46944695195361e-18,0,0,0,0,0.05923422847161,0,0.18692566636623,0,0,0,0,0,0,0.0156090730062496,0,0,0,0,0,0,0,0,-0.0238748627239608,-0.0135410184656726,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.162146515125446,0,0.331517774330984,0.00755276967832062,0,0,0,0,0,0,0,0,0,0,0.114121734405612,0,0,0,0,0,0,0,0,0,0,0.00786539461842258,0.0440776231640847,0,0,0.0417472653872707,0,0,0,0,0,0,0.0244274987226103,0,0,0.00167050318210732,-0.0101185857835007,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0.0489771529448637,-2.16840434497101e-19,0,0,0,0,0.154747535493374,0,0,0,0,0,0,0,0,0.0289863665118932,0,0,0,0.102837810464604,0,0.0165549177900016,0,0,0,0,0,0,0.0809233324189103,0,0,0,0.00960299666467751,0.100139333359495,0,0,0,0,0,0,0,0.168169209881921,0,0,0,-0.00510302342265196,0,0,0,0,0,0
X000581.SZ,0,0,0.0233745222363978,0,0.228173323304163,0.157232829728722,0.0439229453327396,0,0,0,0,0.0628168563496029,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0878138296960501,0,0,0,0,0,0,0,0,0,0,0.0285459416030301,0,0.0413440739025428,0,0.00469463309114385,0,0,0,0,0,0,0,0,0,-0.00929052266477652,-0.0437333347262659,0,0,0,0,0,0
X002223.SZ,0,0,-0.134109658326879,0,0.00925386198034592,0.417606449353552,0,0,0,0,0,-0.00267799172783709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191782471425477,0,0,0,0,0,0,0,0,0,0,0,-0.0272213486654414,0,0,0,0,0,0,0,-0.0652984637561275,0,0.0859051981495446,-0.15742792674368,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.0923561210747914,0,0,0,0,0.070819028022528,0,0,0.0599228516681628,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.129684281199143,0,0,0,0,0,0,0.0138989052419412,0,0,-0.0585501237182947,0,0.156197843131296,0,0,0.221270430827095,0,0,0,0,0,0,0,0,0,0,0,0,-0.0064016786134786,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.120520207833861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240883138477883,0,0.035559095792576,0,0,0,0.324667524461183,0,0,0,0.0189985773319899,0,0.150077139665634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622610484503529,0,0,0,0,-0.016001600218555,-0.0114034159253067,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0.0458350642530775,0,0.159511286379274,0.0180823600889785,0,0.23278447429727,0,0,0,0,0,0,0,0,0,0.0870957878820678,0,0,0,0.176437056388007,0,0,0.0816402091956015,0,0,0,0.0221032366878858,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.00594185058634092,0.00326862034040057,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,-0.031786879939652,0,0.0271314492231892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385317876089511,0,0.00110128280329289,0.0560925628555493,0.0635461422917144,0,0,0.222276326458656,0,0.00266855681047863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108565929311574,0,0,0,0,0,0,0
