,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600703.SH,X600741.SH,X000100.SZ,X002506.SZ,X600031.SH,X002292.SZ,X002241.SZ,X600066.SH,X002236.SZ,X600118.SH,X002049.SZ,X000559.SZ,X002465.SZ,X000157.SZ,X002475.SZ,X600372.SH,X000338.SZ,X000568.SZ,X600089.SH,X300124.SZ,X600177.SH,X600867.SH,X002294.SZ,X300003.SZ,X002007.SZ,X002426.SZ,X002074.SZ,X000869.SZ,X002085.SZ,X002456.SZ,X601877.SH,X002129.SZ,X600498.SH,X300146.SZ,X600584.SH,X000550.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600118.SH,0,0,0,0,0,0,0,0.177634591579556,0,0,0,0,0,0,0,0.0531608516140611,0,0,0,0,0,0,0,0,0,0.149699822626048,0,0,0,0,0,0,0,0,0,0,0,0,0.0191420574508339,0.347696353357505,0.0448854304034656,0,0.0201008489094498,0,0,0,0.0469314868207518,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0174473545133882,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.462752533520863,0,0,0,0,0.012605852964235,0.265044638360064,0,0,0.0396176564750348,0,0.114906094175919,0,0,0.304371237215881,0,0,0,0,0.187976323771145,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.164471447057283,0,0.153818106956752,0,0.505486963742505,0,0,0,0,0,0,0,0,0,0,0,0.135128560641026,0,0,0,0,0.0118437082610089,0,0.0132231551638966,0,0.0371270055811694,-1.73472347597681e-18,0,0.00522150505514616,0,0,0,0,0,0,0,0.000915392354581907,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143303428579038,0,0.0409296154194018,0.0137298822319903,0,-0.0337060773166281,0,0.0453387390765911,-0.0964105769185783,0,0,0,0,0,0,0,0,0,0,0,0.109085301999407,0,-0.117229237441988,0,0,0,-0.0387693090113383,0,0,0.0515215534272745,0,0.0610420789338989,0,0,0,-0.00289606125817329,0.0276492782240656,0,0,0,-0.135566619764775,0,0
X000157.SZ,0,0,0.0757754699651564,0,0,0,0,0,0,0,0,0,0,0.00185319904397749,0.359865932514698,-0.0458053620328684,0,0,0,0,0,0.0255271108758269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910174332359935,0,0,0.0472023025277711,0.310290422852889,0,0,0,0,0,0,0.0136252391995242,0.00863674724340014,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0464529978135867,0,0,0,0,0.11934294865141,0,0,0,0,0,0,0,0.0537772398052937,0.0944840652090459,0,0,0,0,0.0657565442009526,0,0,0,0,0,0,0.11094078563714,0.00730595330516914,0,0,0,0,0,-0.0167305919218997,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.457325102466142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158284595690021,0,0,0,0.0462606915297518,0,-6.93889390390723e-18,0,0,0,0.167133726095224,0,0,0,0,0.00124797685067462,0.0208064819375284,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0690559954206545,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0172303130551284,0,0.160493508766982,0,0,0,0,0,0,0,0,0.204052190179983,0,0,0,0.0327018276052603,0.0167887434276316,0,0,0,0.0847602034848573,0.00250036194084074,0.0387263771274673,0.0812414926296655,0,0,0,0.0350435876596082,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0599997303268851,0,0,0,0,0,0,0.075882510993338,0,0,0,0.0162659025568994,0,0,0,0,0,0.129759742740636,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.100034576261266,0,0,0,0,0,0.0569282288018751,0,-1.73472347597681e-18,0,0,0.13245506499937,0,0.0326675838733319,0,0,0.0193413833916955,0,0,-0.0414411536883179,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249949906838191,0,0,0,-3.46944695195361e-18,0,0.0485081885007002,0,0.0100587998408362,0,0.0148309863741843,0,0,0,0.188735033191746,0.126442211334934,0,0,0,0,0,0,0,0,0.117380030336768,0,0.118909710304722,0,0,0.0437703672833175,0,0.0234744474800285,0,0.000807634964832044,0.00345921297008857,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0879833975925194,0,0,0,0.0178376590520301,0,0,0,0,0,0,-0.106780850381295,0.392655202935483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240840675193296,0,0,0,0.0102414746564448,0,0,0.169289493161328,0.0962236967608511,0.202813170757584,0,0,0,-0.04265450888889,0.0301846847614671,0,0,0,0,0,0
X600177.SH,0,0,0.0746066779987127,0,0,0,0,0,0,0.061179551505584,0,0,0,0,0,0,0.104297972765781,0,0,0,0,0.017790357555829,0,0,0,0,0.203354143570215,0,0,0,0,0,0,0,0,0,0,0,0.0659654603444991,-1.73472347597681e-18,0,0,0,0,0,0,0.385866651010299,0,0.00611918825932256,-0.00860457924915184,0,0,0,0,0,0
X600867.SH,0,0,0,0.0628660417067858,0,0,0,0,0,0,0,0,0,0.194136655869224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119769379145712,0,0,0,0.139431166880582,0,0,0,0,0,0,0.0845928882017522,0,0.0483816550752428,0,0.189031070064188,0,0,0,-0.0276048451067284,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640187042943358,0,0.0359168861595939,0.0845420886607805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852269709356626,0,0,0,0.0352560454767595,0,0.0480510708126202,0,0,0,0,0.108975052491198,0,0,-0.00750758648549237,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201935693482602,0,0.154371349140263,0,0,0,0,0,0,0,0,0,0.144648005012029,0,-0.0944521765398985,0,0,0,0,0.121388620215341,0,0,0,0,0.250153586108128,0,0.0860441041289567,0,0,-0.0326401718607152,0.230141042115925,0,0,0,0,0.0272385466760688,0.0217026868365248,0,0,0,-0.21751753494203,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.0390311318411965,0,0,0,0,0,0,0.0335296063267043,0.140305401110618,0,0,0,0.0165045017481853,0.0248800490104184,0,0,0,0,0,0,0,0.0338620079824046,0,0,0,0,0,0,0,0,0,0.0322987726233674,0,0.152125887704712,0,0.0887878023696035,0,0,0.160458560554553,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0.311522741089934,0,0,0,0,0,0.292111392120805,0.0767373662034857,0,0,0,0.0506936317016125,0,0,0,0,0,0,0,0,0.0617177523769964,0,0,0,0,0,0,0,0,-0.0202971743396811,0.0669226977695946,0,0.0439809540925414,0,0,0,0,0,0,0.0504696853918262,0.0792041452439554,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291399222578576,0.187298031700702,0,0,0,0.029763680861422,0.49201802323571,0,0,0,0.0221971503050508,0,0,0,0,0,0,0,0,-0.118274224595152,0.0993507550066472,0,0,-0.0963394248996252,0,0,0,0,0,0,0,0,-0.0458731932109817,0,0.0602456100134289,0,0,0,0,0,0
X000869.SZ,0,0.215682635076326,0,0,0,0,0,0,0,0,0,0.0554092867870123,0,0.0897054682701338,0,0,0.15347838076581,0,0,0,0,0,0,0,0,0.106864622568162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169823632318781,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962560812175517,0,0.0635987672222728,0,0,0,0.232135226777298,0,0.092064369916139,0,0,0,0.0622106709726233,0,0,0,0.00811350605459501,0.1273365981986,0,0,0,0,0,0,0,0,0.0188919419822416,0,0,0.101121930727933,0,0,0,0,0,-0.0463294236809911,-0.0138252171036135,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268451600674007,0,0,0.536050156329228,0,0,0.0642389061639731,0.0196210084330222,3.46944695195361e-18,0,0,0,0.0162836090367746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03143916026252,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.269614901415337,0,0,0,0,0.0285764560475549,0,0.210913684422072,0,0,0,0.338214713416173,0.233136480593172,0.187607078705811,0,0,0,0,0,0,0,0,-0.0349226058518728,0,-0.224290497534393,0,0,0.149792867725129,0,0,-0.144462568248803,0,0,0,0,0,-0.18349833797433,0,0,0,-0.023832733184784,0.138876078179673,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638247532106369,0,0.0617444931474868,2.71050543121376e-20,0,0,0,0,0.146344096468782,0,0,0,0,0,0,0.188644334531949,0,0,0,0,0,0,0.0314600691885098,0.0491994307659104,0,1.73472347597681e-18,0.178331357431565,0,0,0.0599886452693874,0,0,0,0,0,0,0.00909760663599795,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.251385759705494,0,0.221041414684992,0,0.0771358488496891,0,0.172764913056035,0,0,0.0345261515500762,0,0,0,0,0,0,0,0,0.275540121481818,0,0,0,0.108134335411607,0,0.15456382483205,0,0,0,0,-0.166478337535066,0,0,0,0,0,0,0,0,0,0,0,0.10543487229801,-0.0579355862885354,0,0.641880947448232,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490741889305899,0.233831283712642,0,0,0,0,1.0842021724855e-19,0.126486119973285,0,0,0,0,0,0,0.154233762971913,0,0,0,0.177140058826886,0,0,0,0.283333414201217,0,0,0,0,0.00226272767797087,0,0.00257702052168298,0,0.0417190114694916,0,-0.0603503614044054,0,0,0,0,0,0,0
X600584.SH,0,0,0,0.159054575412735,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.00552288523697552,0,0,0.0472345557827261,0.108640210795272,0,0,0.117332949554722,0,0,0,0,0.0165937993163679,0,0,0,0,0,0,0,0,0,0,0.0767970189545326,-0.302849608822681,0.265497098548453,0,0,0,0,0,0,0.0155721542834654,0.0886544042602335,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0.158152657528815,0.00168001560708001,0,0,0.385186313318261,-0.0518556273657536,0,0,0.183303564941261,0,0,0.0265242966612911,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.0602268114551481,-0.0185600471138285,0.247600747123782,0,0,0,0,0,0,0,0,0,-0.103451214085189,0.00552563315310236,0,0,0,0,0,0
X000623.SZ,0,0,0.0331422246753054,0.139418072945849,0,0,0,0,0.118409013785532,0,0,0,0.0569580618261985,0,0,0,0.0421217856306937,0,0,0.102956955852484,0,0,0,0,0,0,0,0,0,0,0.403456637519667,0.0144524443402119,0,0,0,0,0,0,0,0,0,0.00582251418940569,0,0,0,0.033935506019622,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0.0236430102699234,0,0,0,0,0.0918792484936829,0,0,0,0.0319816756431097,0,0,0,-0.0977975736938506,0,0,0,0,-0.00891017831364053,0,0,0,0.0650266685946563,0,0,0,0,0,0,-0.0502435331388953,0,0,0,0.111829639161503,0,0,-0.0417950636062991,0,-0.0554620662528435,-0.0426453193452622,0.060790025026242,0,0,0,-8.67361737988404e-19,0,-0.0105517883159605,0.0143425454412847,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.614117192755801,-0.0812631922867678,0,0,0,0,0,0,0.336113588340769,0,0,0,0,0,-0.840558028495345,0,0,0,0.119693154063746,0.222836102037894,0,0,0.402495096451495,-0.630547199710769,0,0,0,0,0,0.0499829069127814,0,0.0467813183439498,0,1.32455182476063,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180551319268062,0,0,0.0411705329408286,0,-0.0814223092050212,0,0,0,-0.382280344779379,0,0,0,0,0,0,0,0,0.0994369395088272,0,0,0,-0.973040043186264,0,0.0463696451135891,-0.0607250887197018,-0.0190846819499045,0,0,-0.000867780454744702,0,0,0,0.181200566722984,0,0,0,0,0,0,0
RealEstate_excess,0,-0.030583818357129,0.096002640099758,0,0.0473602768908196,-0.443105016684907,0,0,0,0,0,0,0,-0.0545502599707719,0,0,-0.0779532982044585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129518287317665,0.18149733852367,-0.0664422589753663,0,0,-0.0401612695335626,0,0,0,0,0.0180582080678498,0,-0.0361199757661215,0,0,0,0,0,0.0269290436392956,-0.0148118275162656,0,0.102327743176368,0,0,0,0
MKreturn,0,0,0,-0.172233517850096,0,0,0,0,0,0,0,0,0,0.0521734565668608,0,0.0554622811421922,0,0,-0.0670435926465868,0,0,0,0,0,-0.0751683707949661,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101646778412364,-0.0557223128879713,0,0,0,0,0,0,0,0,0.143109228568005,-0.0402461728103427,0.630360022523754,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00890826554573804,-0.014458962682907,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00507966140370044,0,0,0,0,0,0.0106702628866089,-0.0169394385572288,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0.0083089425432588,0.000285826308538788,0,0,0,0,0,0,0,0,0,0,0,0,-0.000934944900505646,0,0,0,0,0.0122915141186604,-0.00497214092849045,-0.00896296524965159,0,0,0,0,0,0,0,0,0,0,0,-0.0130138721403126,0,0,0,0.00803353107984437,0,0,0,0,0,0,0.00935687905366436,0,0,0.010870074268549,0,-0.00214525739486488,0,0,0,0,0
