,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000625.SZ,X000338.SZ,X002456.SZ,X002241.SZ,X600487.SH,X601877.SH,X002008.SZ,X300136.SZ,X600066.SH,X000100.SZ,X600522.SH,X300124.SZ,X600809.SH,X002508.SZ,X600271.SH,X300003.SZ,X002294.SZ,X600867.SH,X002085.SZ,X600089.SH,X000981.SZ,X600498.SH,X600699.SH,X600177.SH,X000157.SZ,X300142.SZ,X000596.SZ,X000050.SZ,X600584.SH,X600118.SH,X600566.SH,X000661.SZ,X002129.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.298095282033545,0,0,0,0.16715314581109,0,0,0.051960734468,0,0,0,0,0,0,0,0,0,0,0.0291080628505687,0.000154097446288387,0,0,0,0.102278318583214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159829213779634,0,0,0,0,0,0,0,-0.0200320760889577,0.0477881702806861,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.00877822426357115,0,0.329896193661391,0,0,0,0,0,0.135404682598254,0,0,0,0,0,0.0582090284127042,0.112733424311411,0.0479800358289537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824712018647917,0,0,-0.082633482371962,0,0,0,0,0.123139962717623,0,-0.0326676488750104,0.0396732382753192,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.106513501604402,0,0,0,0.184836502962523,0,0,0,0,0,0.0962003605439344,0.116533752591002,0.27398043872891,0,0,0.0290154359689357,0,0.0989174435413345,0,0,0,0,0,0,0,0,0,0.00811204818552781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.0418678802382841,0,0,0,0.0171888393278321,0,0,0.0476378462033512,0,0,-0.00310256749506962,0.302413306405623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248671229155119,0,0,0,0,0,0,0,0,0,0.0886229849604179,0,0,0,0,0.115267663340135,0,0,0,0,0,0,0,0.00248692697000195,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.179972140092214,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1389060709919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837505200956228,0,0,0,0,0,0,-0.0040831378546657,0.112472655431004,0,0.0137671036930761,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.323437932916311,0,0,0,0,0,0,0.0359119474206513,0,0,0,0,0,0.142988284754352,0,0.148951771791551,0,0,0,0,0,0,0,0.0154970390184879,0,0.318181630972868,0,0,0,0,0,0,0,0,0.11824054190972,0.167698638690629,0,0,0,0,0,0,0,0.02587634462172,0.0400412480658131,0,0,0,0,0,0
X600276.SH,0.0691014760334323,0,0,0,0,0.105504500260851,0,0,0.0241164439490331,0,0.147266971752708,0,-0.00997261826052314,0,0.320289285959438,0,0,0,-0.332106523002712,0,0,0,0.00674407242616972,0,0,0,0,0.0920609458890704,0.0178377155806105,0,0,0,0.0311813792463935,0,0,0,0,0,-0.0536968301746856,0,0,0.0229472034335098,0,0.0220895487195967,0,0,0,0,0,0,0,0.00439851826517772,0.0113708446684599,0,0,0,0,0,0
X002304.SZ,0.212025824643115,-0.065851594232791,0,0.250839588146215,0,0,0,0,0,0,0.0442766017251506,0.0753477085738212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369321575372255,0,0.119115681151388,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0729291638609632,0,0,0,0,0,-0.00671947678687242,0.0398320927806677,0,0,0,0,0,0
X000063.SZ,0,0,0.125175653568397,0,0,0.354381291468085,0,0,0,0,0.0865640307190814,0,-0.0915051619329921,0,0.0702088505525595,0,0,0,0,0,0,0,0,0,0.0125741308461171,0,0.169504896693634,0,0,0,0.167379300381721,0,-0.203819506621153,0,0,0,0,0.134114525527369,0,0,0,0,0,-0.0513120663875977,0.362840824301783,0,0,0,0,0,0,0,0.0111609422701711,0,0,0,0,0,0
X600690.SH,0,0,3.46944695195361e-18,0,0.139719560050202,0,0,0.0768150994484492,0,0,0.104214761317741,0,0,0,0.068824340852023,-0.166125336953758,0,0,0,0.115155081039615,0,0,0.093630349435822,0,0,0.128144269724946,0.223174139262334,0,0,0.0541243651370547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186402433318574,0,0,0,0,0,0,0.000856539373156535,3.46944695195361e-18,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.113460263510742,8.67361737988404e-19,-0.0121511145933832,0.425990307090519,0,0,0,0,0,0,0,0,0,0,-0.0174266825666952,0,0,0,0,0,0,0,0,0,0,-0.0344020834752206,0.0852031377364846,0,0,0,0,0.274400265279548,0.153570225339718,0,0,0,0,0,0,0,0,0.386509042210228,0,0,0,-0.0355717252775378,0.0363564595026615,0,0,0,0,0,0
X000568.SZ,0,0,0,0.354176366529792,0,0,0,0.197593816580665,0,0,0,0,0,0,0.140960057581298,0,0,0,0,0,0,-0.00264271731630938,0,0.039188468533245,0,0,0,-0.0833964280085558,0.205964731430486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285175364106813,-0.0296230373558171,0,0,0,0,0,0
