,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X002371.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X002129.SZ,X600703.SH,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X000661.SZ,X002241.SZ,X600584.SH,X000157.SZ,X000977.SZ,X600741.SH,X601877.SH,X600522.SH,X000800.SZ,X002180.SZ,X002007.SZ,X002074.SZ,X601799.SH,X600183.SH,X600418.SH,X002463.SZ,X000733.SZ,X300142.SZ,X002028.SZ,X000066.SZ,X600702.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600089.SH,0,0,0,0,0,0,-0.0504881380709648,0,0,0,0,0,0.212978759066125,0,0,0,0,0,0.0996358831505222,0,0,0,0,0.201079570229139,0,0,0,0,0,0,-0.0910704371102828,0,0,0.0463642210472995,0,0,0,0,0.0992387902502731,0,0.0850365990585959,0,0,0,0,-0.0225087999681283,0,-0.0429398031862644,0.101867463396718,0,0,0,-0.00730128579319989,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.187993285029623,0,0,0,0,0.424468150463658,0,0,0,0,0.689389420475925,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.156181308955098,0,0,0,0,0,0,0,0.0283531760050819,0,0,0,0.109044772877763,-0.184589567226424,0,0,0,0.000649640025508555,0.00565349187077326,-0.0399652027995303,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833568694485866,0,0,0,0,0,0,0,0,0.0337036211517765,0,0,0,0,0,0.0413560426908113,0,0,0,0,0.0682572253870135,0,0,6.93889390390723e-18,0,0.0665720141331518,0.0229665891878196,0,0,0,0,0.0110925294029171,0.030513495432866,0.0347086699984293,0,0.052198852586148,0,0,0.00084823198207824,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814693904735843,0.0230833445033559,0,0,0.210786530046052,0.24008049329951,0,0,0,0.181242730123425,0,0,-0.101176735501984,0,0,0,0.111998910302457,0,0,0,0,0,0,0,0,0.165215917615647,0,0.262480371659874,0,0,-0.245375218722019,0,-0.082796466484202,0,-0.0647507493543239,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0954878532591132,0,0,0,0,-0.0879385613386993,0,0,0.00907978185320428,0,-0.021547181121068,0,0,0,0,0,0,0,0,0,0,-0.108861892844177,0,0,0,0,0,-0.006238808859869,-0.0668593474154392,0,0.404803289231646,0,0.243394518566177,0.127284041968411,0,0.0151670866328222,8.67361737988404e-19,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199036942335271,0,0.199456959305789,0,0,0,0.111157730472105,0,0,0,0,0,0,0,0,0,0.0848947943107185,0,0,0.0581139532928978,0,0,0.216438173354986,0,0.0154493181604283,0,0.25496368105978,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.0163901371319857,0,0,0,0,0,0,0,0,0,0,0,0.154099292377399,0,0,0,0,0,0.118841387387661,0,0,0,0.177825316954216,0,0,0,0,0,0,0,0.145168123062615,0,0,0,0.0588647861157427,0,0,0.0901139032119577,0,0.0531620306189709,0.0280644598765292,0.137198630722563,0,0,0.0934167700871001,0,0,-0.00883140139583736,0,0,0,0,0,0,0
X000157.SZ,-0.0820722394810436,0,0,0,0,0,0,0,0.0781975844319696,0,0,0.027661963738661,0,0,0.15469840838889,0,0,0,0,0.398310581729181,0,0,-0.0100931349911787,0,-0.0664985405038545,0,0,0,0,0,0,-0.00139708383288367,0,0,0,0,0,0.15188050326997,0,0,0,0,0,0,0,0,0,0,0.0691302334360598,0,-0.0570190521175643,0.0136919753052414,-0.0323197008746772,-0.0893440998802946,0,0,-0.057771649408207,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153894923434227,0,0,0,0,0,0,0.308898414800544,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.062879992339477,0,0,0,0,-0.178543171700498,0.639372599819621,0.0878432383602569,0.155421993744308,0,0,0.315454644284944,0,0,-0.0526821526769615,0,0,0,0,0,0
X600741.SH,0,0,0,0,-0.051383508731333,0,0,0,0,0,0,0,0.00525234311785048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165044278360824,-0.0183677565627929,0,0,0,0,0,0.078478168232593,0,0,0,0.0433477011684572,0,0,0,0,0.387075200331729,0.142855692122441,0,0,-0.0427273997903152,0.00435806107555733,0,0,0,0,0.0722322439299791,0,0
X601877.SH,0,0,0,0,0.153029507414302,0,0,0,0,0,0,0,0.310845997205175,0,0,-0.13481007972614,0,0,0,0.0355150360722441,0.12257861429328,0,0,0,0,0,0,0,0,0.000638859969007941,0,0,0,0,0,0,0,0.0408321785777617,0.0699014757667684,0,0.00172814437859786,0,0,-1.0842021724855e-19,0,0,0.0236915263303247,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,-0.0525458379660657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329660980510618,0,-0.118296624846666,0.110663796447689,0.0663797113448487,0,0,0,0,0.0397598977050414,0.161064611082277,0,0,0,0.121179336523989,0,0,0,0,0,0,0,0,0,0.109232071839415,0.0115108680943242,0,0,0,0,-0.1237529630111,0,0.0133048439807675,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.328160206753709,0,0.0228151401923355,-0.0847050176646836,0,0,0,0.0259450922144801,0,0,0,0,0,0,0,0,0.00149688190996144,0,0,0,0,-0.132836438950952,0.232161510464827,0,0,0,0,0,0.211602173697031,0,0,0,0,0.140583446729874,0.0382330670740685,0,0,0,0,0,0.0287081835853465,0,0.0719937214502451,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323946936712889,0,0,0,0.140798395461448,0,0,0,0,0,0,0,0,0.0223594476010705,-1.73472347597681e-18,0,0,0,0,0.0520540940036571,0,0,0,0,0,-0.114656563856877,0.0196184290689041,-0.190272900204108,0,-0.0349294618082983,0,-0.00585113671507864,-0.0360932223760823,-4.33680868994202e-19,0,0,-0.018229556354684,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971487805068814,0,0,0,0,0.125309306529271,0.103010784192431,0,0,0,0,0,0,0.0394239237157917,0,0,0,0,0,0,0,0,0,0.0211268380221454,0.074660406699798,0,0,0.0830666670615845,0.111911679598344,-0.0777096580469495,0.0604126519060387,-0.0368486075865327,0,0,0,-0.0983549172513536,0,-0.0335753112155628,0,0,0,0,-0.237866790208648,0,0
X002074.SZ,0.0139291767268512,0,0,0,0,0,0,0,0,0,0,0,0.0497571798837118,0,0,0,0,0,0,0,0.325642407701948,0,0.0190457682511739,0.153610139384062,0,0.127554416791085,0,0,0,0,0,0,0,0,0,0,0,0,0.0644021433200607,0,0,0.0727065885688661,0,0.00919280052371224,0,0,0,0,0,0,0,0.0140573648871957,0,0,0,0,0.0659536653985409,0,0
X601799.SH,0,0,-0.00956424550323538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210514147120232,0,0,-0.0952488581807316,0,0,0,-0.0129222012195994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473702449943334,0,0,0,0,-0.027837625391171,-0.0720564368338945,0,0.299651750785302,0,0,0,0.00275449853936288,-2.16840434497101e-19,0,0,0,0.00617025220009412,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412028280627102,0.1899963543425,0,0,0,0,0,0,0,0.117591503553395,0,0,0,0.179714117587556,0,0,0,0,0,0.0987889681687439,0,0,-0.0117467631383285,0.0567163184921311,0,0,0,0.0512132827224563,0,0,0.0493274863042,-0.0827897277874568,0.0107113653420108,0,0,0,0,0
X600418.SH,0,0,0,0,-0.308976126261279,0,0,0,0,0,0,0,0.337294049972193,0,0,0,0,0,0,0.0764241947291055,0,0,0.140342279909259,0.0330344988962277,0,0,0,0,0.172585686368354,0,0,0,0,0.0263370024504402,0,0,0.192263686235898,0.962003304297332,0,0,0,0.0736406649513232,0,0,-0.126431718368968,0,0,0,0,0,0,0.0784587395450962,-0.0954049339910643,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.224018416993554,0,0,0,0,0,0,0,0,0,0,-0.221144283547031,0.0517633687299439,0,0,0,0,0,0,0,0.233715066986066,0,0,0,0,0.181619807870093,0,0.451817378608087,0,0,0.0154139943272873,0,0,0.104404968734161,0,0,0.0661547335894619,0,0,0,0,0,0,0,0,-0.0204920270080216,0.0597998770705133,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.03403019812938,0,0,0,0,0,0,0,0,0.7657619923575,0,0,0,0,0,0,0,0,0,0.0907551462585729,0,0.0929399040694677,0,0,0.370782645247458,0,0,0,0,0,0,-0.103153900774692,0,0,-0.0543532403161192,0,0,0.0441506919935308,0.0498586118141543,0.0150087763380131,-0.0670103756889936,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.25375273142026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0997392020499246,0,0.188002324285512,0,0,-0.0582254959492763,0,0,0.212298260503644,0.105946985924045,0,0,-0.104208658573203,0.578031404501911,0,0,0,0.144876076661347,0,0,0,0,-0.228197487344297,0,0,0,0,0,0.0422456373250418,-0.0390241888798903,-0.0134383317508779,0,0,0,0,0,0,0
X002028.SZ,0.256849954582167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056060607553739,0,0,0.203702252069052,0.130360680749552,0,0,0,0,0,0,0,-0.239365729200494,0,0,0,0.0399261930629706,0,0,0,0,0,0,0.201872516397265,0,0,0.0293787171362161,0,0,0,0,0,0.115583372479632,0.00444635940224226,0,0,0,0,0,0,0
X000066.SZ,0,0,0,-0.213305727870772,0,0,0,0,0,0,0,0,0.268691245062423,0,0,0,0.107137279879829,0,0,0,0,0,0,0,0.203213271477731,0,0,0,-0.0139197008618612,0,0.106667296840398,0,0,0,0,0,0,-0.230113660554889,0,0,0,0,0,0.162298267433486,0.119595495797486,0.0920581644137275,-0.106419610883265,0,0,0,0,0.0456608806535696,-0.0572572502688354,0,0,0,0,0,0
X600702.SH,0,0.470075203372651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104775120533707,0,-0.0220659157769103,0,0,0,0,0.0500760512685758,0,0,0.0178722372626423,0,0.213261118922492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123157854757639,0,0.143786544434048,0.106825334629869,0,0,0,0,-0.00173572950451006,-0.0174834055206838,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599816341230008,0,0,0,0,0.0164694689104358,0,-0.0707465338952415,0,-0.209880918115711,0,0,0,0,0,0,0,-0.135621105124716,0,0.116398709979318,0,0,-0.0541278966372835,0.0550939968470341,0,-0.0678992016655193,0.344017255766334,0,-0.0534464673173992,0,-0.0311692844168248,0,0,0,0,-0.119984588560636,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.290394745434271,-0.0965303595102952,0,0,0,0,0,0,0.326442171074512,0,0,0,0,-0.0846191618798446,0,0,0,0,0,0,0,0.123428917515939,0,0,0,0,0,-0.348419755260139,0,0,0,-0.00803348416132788,0,0,0,0,0,-0.133980690105415,0.573975463641568,0,0,1.21929416104984,0,0,0,-1.63809527180561,0,0
TED,0,0,0,0,0,0,0.134759730943891,0,0,0,0,0,0.0465142406262322,0,0,-0.256890193143385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248070755253663,0,0,0.0242223290116035,0,0,-0.0472717323544552,0,0,0,0,0,0,0.116902922586996,0,0,0,0,0,-0.303120685530375,0.566082672709159,0,0,-0.0445655054433978,0,0.510558182086367,0,0
RealEstate_excess,0.135025445917228,0,0,0,0.0797880824753937,0,0,0,0,0,0,0.0184382869042318,0,0,0,0,0.0787547068052758,0,0,0,0,0.00249621259150364,0,0,0,0,-0.0287420850968417,0,0,0,0,0,-0.293601202141869,0,0,0,0,0,0.125787215832763,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,-0.228094785913377,0,-0.006363562932179,-0.0277798595678787,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0225256196158679,0,0,0,0,0,0,0,0,0,0,0,0.0176920289172285,0,-0.0221412130093284,0,0,0,0,0,0.0950021256036696,0,0.0698240478208518,0,0.00305878045923029,0.0103657056281434,-0.00446403306632294,0,0,0,0,0,0,0,-1.73472347597681e-18,0.204000846940273,0,0,0,-2.16840434497101e-19,-0.140063830100105,0,0,0,0,0,-0.0669438097829393,-0.00412308125501684,0,0,0,0,0,0,0
MKvol,0,0.00228046007304499,0,0,0.000784552937136042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00058717723152354,0.000682751334807143,0,0,0,0,0,-0.00047448473883456,0,-3.65814322247473e-05,0,0,-0.000862971214421371,0,0,0,0,0,0,0,0,0.000733174627218882,0,0,-0.000489559547535146,0,0,0.00147636217903451,0,0,0.000959156282963505,-0.00231117236589767,0,0,0,-0.00850069923609978,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00638222216274375,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00664503389020783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165654120579253,0,0,-0.000247031853848554,0,0,0,0,0,0,0,0,0,0.00442544310801445,0,0.0071465031944966,0,0,0,0,0,0,-0.00649920564323972,0.00606830257894261,0,0,-2.16840434497101e-19,0.000474923806338123,0,0,0,0.0300475692748559,0,0
CarbonVol_Hubei,0,0,0,0.000641337612696358,0,0,-0.00136685095821701,0,0,0,0,0,0,0,0,0,0,0,-0.00410426668877333,0,0,-0.00127825681955145,-0.00214800405525324,0,-0.00627096281485682,0,0,0,0,0,-0.00349870158835733,0,0,0,0,0,0,0,0,0,0,0,1.6940658945086e-21,0,0,0,0,0,0,0,0,-0.0220627983642676,0.020199791583243,0,0,0,0.0354599072107479,0,0
