,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X000725.SZ,X600104.SH,X000063.SZ,X002129.SZ,X000596.SZ,X600031.SH,X002371.SZ,X003816.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000100.SZ,X002241.SZ,X000661.SZ,X600702.SH,X002236.SZ,X002180.SZ,X600522.SH,X600584.SH,X601877.SH,X300142.SZ,X000977.SZ,X000157.SZ,X002074.SZ,X600741.SH,X600460.SH,X000733.SZ,X300003.SZ,X600183.SH,X000799.SZ,X000066.SZ,X002463.SZ,X600884.SH,X002414.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0142904547299175,0,0.182147306406265,0.0822352644376355,0,0.00158936491761788,0,0.0791784687374903,0,0,0,0,0.0778780044452329,0,0,0,0.0250592599441958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343907440243408,0,0.0283077408879,0.0737829568619846,-0.0432188051938565,-0.00292216926451741,0,0,0,0,-0.0327250835237137,0.0663943985677109,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.615696753583825,0,0,0.0959951680204284,0,0,0,0,0,0,0,0,0,0,0.136590266582897,0,0,0,0,0,0,-0.0434355601019363,0,3.46944695195361e-18,0.0929139371382373,0,-0.00194395551698077,0,0,0,0,0,0,0,0,0.0534988455973262,0,0,0,0,0,0.0150578121324274,0,0,0,-0.0196186748410805,-0.0134354681374656,0,0,0,0,0,0
X002415.SZ,0,0.0382445826194934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114109481178461,0,0.157044710133073,0,0,-0.0177704530222246,0.0682325929136017,0,0.0817820527005123,0,0,-0.075327382665407,0,0.307690936979888,0.0561574183405782,-0.162621715965716,0,0,0,0.128452709137153,0,0,0,0,0,0,-0.0498501413557292,0,0,0,0,0,0,0,0.000259241365480938,0,0,0,0,0,0,0
X000568.SZ,0,0.416067986310891,0.0687235218855607,0,0,0,0.318607190587162,0.0607198767915063,0,0,0,0,0,0,0,0,0,0.0699236540725529,0,-0.0252178696641491,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466350187741104,-0.179826007073309,0,0,0,0,0,0,0,-0.141285134509769,0,0.226423477499987,0,0,0,-0.0520228722544354,0,0,0,-0.0170253772946691,0.0212153250424786,0,0,0,0,0,0
X600809.SH,0,0.0697783688253157,0,5.42101086242752e-20,0,0.0406261126119958,0.0040183253971929,0,0,0,0,0,0,0.0398294014371485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125457628289312,0,-0.0272372660923089,0,0,0,0,-0.0934262975043387,0,0,0.281090773886266,-0.102320518669001,0,0,0,0,0,0.00397259963300702,0.0097868093106899,0,0,0,0,0,0
X600276.SH,0,0.0446731746756743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1005306556983,0.00549751128465963,0,0,0,0,0,0.0462833147136129,0.071205781610664,0,0,0,0.076826886200425,0.00418187780379274,0,-0.00541869001103584,0,0,0,0,0,0.383858915814146,0,0,0,0.0253499539818148,0,0,0,0,-0.0291282993807465,-0.0119092823298466,0,0,0,0,0,0
X002304.SZ,0,0.373672588783322,0,0.271385465812991,0,0.0279670091226358,0,0,-0.0162676543614105,0,0,0,0,0,0,0.252122809942818,0.0107452970644462,-0.0130833231513586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535769570699742,0,-0.044919027361862,0,-0.029103455008801,0,0,0,-0.00601264816687471,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0430999775177219,0,0,0,0,0,0.114354450672426,0.0873812543633967,0,0,0,-0.0608291505117759,0,0.147642580904069,0,0,0,0.0449809930580115,0,0,0,0,0,0,0,0,0,-0.0240465591208114,0,0,0,0,0,0.00486145033601734,0,0,0.068379743546103,0,0,0.0634799660514942,0,0.0570068702150531,0,0,0,0,0,0,0,0.00786401652787603,0,0,0,0,0,0
X002475.SZ,0,0,0.107169222917538,0,0,0,0,0,0,0,0.218149759941308,0,0,-0.094995148667483,0,0,0,0,0,0.342638267078946,0,0,0,0,0,0,0,0.105420057904774,0,0,0,0,0.176873641710674,0,0.0607090824923163,0,-0.0379577996839558,0,0.194380118470386,0,0,0,0,0,0,0,0,0,0,0.244241099466924,0.452641415580052,0,-0.0370097464898612,0,0,0,0,0,0
X000651.SZ,0,0.12399234380035,0,0,0,0,0.0670270882886735,0.313954933406519,0,0,0,0,0,0,-0.0302593097394431,0,0,0,0,0,0.119102578186954,0.0104680911751975,0.0204100502248213,0,0,0,0,0,0,0,0,0,0,0,0,0.00862241582838248,0,0,0,0,0,0,0,0.0705613901198207,0,0,0,0,0,0,-0.00869170986426224,-0.000106303652723489,0,0,0,0,0,0,0
