,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600066.SH,X600741.SH,X002241.SZ,X002236.SZ,X600031.SH,X000568.SZ,X600271.SH,X000100.SZ,X002475.SZ,X600118.SH,X600177.SH,X002456.SZ,X002292.SZ,X000338.SZ,X000157.SZ,X002180.SZ,X000559.SZ,X600372.SH,X002007.SZ,X300003.SZ,X601877.SH,X002506.SZ,X600867.SH,X002085.SZ,X600522.SH,X002074.SZ,X600498.SH,X300124.SZ,X002294.SZ,X600089.SH,X002508.SZ,X002426.SZ,X000050.SZ,X600487.SH,X002249.SZ,X300115.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.196472684785567,0,0,0,0,0.278124563628391,0,0,0,0,0,0,0.0686080582873359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320940327101007,0,0.147623847771631,0,0,0,0,-0.0259530328624037,-0.0182328986355582,0.0946511123315792,0,0,0,0,0,0,0,-0.039602833986859,-0.031810369682072,0,0,0,0.107244388267543,0,0,0,0,0,0,0
X600104.SH,0.09282437603424,0,0.00551083332154988,0,0,0,0,0,0.425452841942273,0,0,0,0,0,0.0455736650309254,0,0,0,0,0,-0.0448283019876114,0,0.182266482429679,-0.0873136627722568,0,0,0,0.0345710951073334,0,0,0,0,0,0,0,-0.0380694390458666,0,0,0.137438119050718,0,0,0,0,0,0,-0.0673261865046533,0,0,0.049586404900192,0,8.67361737988404e-19,-0.0612738798068546,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0658044005132269,0,0,0,0,0,0,0,0,0,0.16361020587844,0,0,0,0,0.0846110005527429,0,0,0,0,0,0,0.0208130849053525,0,0,0,0,0.0765321593889101,0,0,0,0,0,0.0602174312384438,0,0.528767546861028,0,0,0,0,0,-0.0406952105345463,0.0253880225283459,0.13967348632664,0,0.0279785944352627,-0.0446299540444853,0,0,0,0,0,0
X000651.SZ,0.0271452295426433,0,-0.0385867385174128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0903599002041094,0,0,0,0,0,0,0,0,0.0897243222678768,0,0,0,0.0323951959452467,0.0239736343963914,0,-0.0777553002720685,0,0,0,0,0,0.0329462449875474,0,-0.0116973297035695,0,0,-0.104325060892187,0,0,0,0,0,0,0
X000858.SZ,0.191184661968542,0,0,0,0,0,0,0,0,0.14305502245016,0,0,0,0.102065023255587,-0.00765917471944388,0,0,0.481525596300428,0,0,0,0,0,0,0,0,0,0.012927818931387,0,-0.0105949432357604,0.0125628606600587,0,0,0,0,0,0,0.0623213631215025,1.73472347597681e-18,0,0,0,-3.46944695195361e-18,0,0,0,-0.0637201268597538,0.0805806334677541,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.122583217705941,0,0.116936214034933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492229996081548,0,-0.071384292856655,0.00167003867222691,0,0.146677957806813,0,0,0,0,0,0.0559752678381774,0,0.1425420780516,0,0,0,-0.152437937973655,-0.00496549201953999,0,0,0,0,-0.060592076052296,-0.0194914822567408,0,0,0,0,0,0
X002304.SZ,0.126978267668234,0,0,0,0.182992193793734,0,0,0,0,0,0,0,0,0,0,0,0,0.273589824891967,0,0,0,0,0,0.046865763650436,0,0,0,0.0407774768415258,0,0.135282092865655,0,0,0.0266140026075992,0,0,0,0.0476543133908119,-0.0164563778348769,-0.0934115019161712,0,0,0,0,0,0,0,0,0.035007005143944,0,0,0,0.0421786811222493,0,0,0,0.0136865180139093,0,0
X000725.SZ,0.0159169311830086,0,0,0,0,0,0,0,0,0,0,0.143929656313884,0,0,0,0,0.16417031640014,0.0424772170386724,0,0,0,0,0,0,0.0260993412738626,0.05617906113478,0,0,0,0.0883507081542936,-0.0309674441490413,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161259190189242,0,0,0,0,0.00810697294345285,0,-0.0851174541581992,0,-0.00146708956766195,0,0,0,0,0
X000625.SZ,0,0.114142478612637,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0110105504614047,0.0554406520369252,0,0.0967521284538813,0,0.0409394640921659,0,0,0,0,0,0,0,0,0,0,0,0.0425744788864969,0,0,0,0,0,0,0.0695728305985164,0,0,0,0,0,0,0.0484163450293964,0,0,0,0,0,0,8.67361737988404e-19,0.000759508202930786,0,0,0,0,0,0
X600690.SH,0,0,0.136199835827854,0,0.0645383939720162,0,0,0,0,0,0,0,0.134350527222563,0.0852642977152399,0,0,0,0,0,0,0,0,0.0228831741792575,0,0,0,0,0.0378505914508572,0,0,0.111537583560506,0,0.0293139785120164,0,0,0,0,0,0,0,0,0.03209119951299,0.0214765195086908,0,0,0.0394245696179337,0,-0.052544126289166,0,0,0,0.0539037539929994,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0827500272600716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115562320883314,3.46944695195361e-18,0,0,0,0.0479848481897929,0,0,0,0,0,0,0.0250621952377709,0.0515338038013314,0,0.133938218603471,0,0,0,0,0.086999715176312,0.0537492314121535,0,0,0,0,0,0.00309725344326908,0.0479088977692065,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0607793293295775,0,0,0,0,0,0,0,0,0,0.0688072664119468,0,0.418644549478621,0.0383798990919598,0,0,0,0,0,0,0,0,0,0.0108131790988978,0,0,0,-0.0658017990299117,0,0.00490539018948372,0,0,0,0,0,0,0,0,0,-0.0952770066489679,0,-0.0279477169109504,0,0,-0.118596170037428,0,-0.0304722451604086,0,0,0,0,0,0,0
X600066.SH,0,0,0.0905601752193444,0,0,0,0,0,0.173704438418667,0,0,0,0,0.374065318974084,0,0.059733616136011,0,0,0,0,0,0,0,0,0,0,0,0.0184101905406458,-0.603260657145686,0,0,0,0.17571682953296,0,0,0,0.128523702099088,0.0855597358026081,0,0,-0.219221494394794,0,0,0.324500254325031,0,0.0311425362477167,0,0,-0.00565356755852646,0,0,0.103673849450522,-0.221637966911774,0,0,0,0,0
