,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X003816.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600031.SH,X600104.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002241.SZ,X002463.SZ,X600584.SH,X600089.SH,X000977.SZ,X600703.SH,X600839.SH,X600372.SH,X000157.SZ,X002028.SZ,X002049.SZ,X002456.SZ,X002236.SZ,X600522.SH,X600183.SH,X000066.SZ,X600066.SH,X601877.SH,X600741.SH,X600460.SH,X002085.SZ,X002156.SZ,X002129.SZ,X600487.SH,X000661.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.464001965913728,0,0,0.0193039868947437,0,0,0,0,0,0,0,0,0,0,0,0,0.118972963247812,0,0,0,0,0,0,0,0,0,0,0,0,-0.00761336021623124,0,0,0,0,0,0,0,0.0190286435723992,0,-0.0361098720864661,0,0,0,0,0,0,0,0,0,0,0.00216056309891809,-0.120551142475238,-0.0714007340398034,0,0,-0.0869573527289037,0,0
X000858.SZ,0.535469020531242,0,0,0,0,0,0.351246504580121,0,0,0,0,0,0,0,0,0,0,0,0.0165873579011894,0.100658317595633,0,0,0.0379733863474616,-0.0603335020554671,0,0,0,0,0,0,0.0144052152514924,0,-1.38777878078145e-17,0.122780225907924,0,0.0218383526426639,0,0,0,0,0,0,0,0,-0.0262238652068428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,-0.0692436926506876,0,0,0,0,0,0,0,0,0,0.0372236483883346,0,0,0,0.030515301052458,0,0,0,0.709938587091208,0.146309687257333,-3.46944695195361e-18,0,0,0,-0.0124909622562812,0,0,0,0,0,0.097182556656815,0,0,0,0.0144356763394444,0,0,0,0,0,0,0,0,0,0,0,-0.0507303685237592,0.0539398982672188,0,0,0,0,0
X600276.SH,0,0.270445247727553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192772859214742,0,-0.10501260002201,0,0,-0.0576818977650665,0,-0.193094911692683,0,0,0,0,0,0,0.0222598023691216,0,0,0,0.0128423914811565,0,0,0,0,0,0,0.199343784454593,0,0,0,0.178641263120122,0,0,0.117417631887437,-0.212199664805806,0,0,0,-0.0835728196959762,0,0
X002415.SZ,0.0516274143574653,0,0,0,0,0.151547291151583,0.102596434080362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873620589655132,0,0,0,0,0,0,0,0,0,-0.0503274316838248,0,0,0,0.0167463748074705,0.151395509966875,0,0,0.212297539289228,0,0,0,0,0,0,0,0.0448613165873629,0,0.0512838817499861,0,0,-0.0671254845471471,0,0.0760083299254742,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.22298360802454,0,0,0,0,0,0.0320208046992244,0,0,0.0878064977363237,0,0,0.0673421801263928,0.0297706051986185,0,0,0,0.0457948653881837,0,0,0.00802215138596574,0,0.122672098913858,0,0,0,0,0,0.0249560636721063,0,0,0,0,0,0,0,0,0,0,-0.0370264839051564,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.0032496700483982,0,0,0,0,0,0,0,0.136344298670768,0.509391446948459,0,0,0,0,0,0,0,0,0.268419739985802,0,0,-0.0194103008878836,0,0,0,0,0,0,0,0,0.0844760618896967,0,0,0,0,0,0,0,-0.0405125191501569,0,0,0,0,0.0618111311692047,0,0,-0.0401629740082304,0,0,0,0.0390099709294145,0,0,0,0,-0.0215544941941336,0,0
X000651.SZ,0,0,0,0,0.19388807132238,0.412223712361779,0,0,0,0.121202602219919,0,0,0,0,0.0203063881038383,0,0,0.00846898135850832,0,0,0,0,0.0107779687568885,0,0,0,0,0,0,0,0,0.0843104792562471,0,0,-0.0321878560765255,0.00112467414424063,0,0,0,0,0.0764887265099026,-0.106869336040222,0.054966886776263,-0.0599102932221143,0,-0.0688438477963014,0,0,0,0,0,0,-0.0225684961037859,0,0,0,0.0480579249615641,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.0351965169235214,0,0,0.220520661603019,0,0,0,0,0,0,0,0,0,0,0,0,0.0205337713920315,0.0871675882792338,0,0.0428599896617417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306209463547022,0.0388044079139162,1.73472347597681e-18,0,0,0,0,0,0.0411150841147249,-0.0468331783650659,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.489264676035194,0,0,-0.0603470706653461,0,0,0,0.0450033363451025,0,0,0,0,0,0.167499371583468,0,0,0,0,-0.100140384182907,0.257773457838843,0,0,0,0,0,-0.0237915168818153,0,0.34657890562288,-0.271043075050602,0,0,0,0,0,0,0,0,0,0,-0.089804223985835,0,-0.0923260525024595,0,0,0,0,-0.0570868618418932,0,0.209435125805503,0,0,-0.0878018117552523,0,0
