,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000338.SZ,X000625.SZ,X600809.SH,X002008.SZ,X600487.SH,X601877.SH,X002241.SZ,X000100.SZ,X002456.SZ,X600066.SH,X002508.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X600867.SH,X300136.SZ,X600522.SH,X600271.SH,X600089.SH,X000596.SZ,X000157.SZ,X600177.SH,X002085.SZ,X000981.SZ,X600566.SH,X000661.SZ,X600498.SH,X002180.SZ,X600699.SH,X002179.SZ,X600118.SH,X300142.SZ,X000559.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0,0,0.528916113780857,0.0918345720506688,0,0,0.00254630739482644,0,0,0,0,0,0,0,0,0.0230307996863565,0,0,0.0443396382320234,0,-0.0312913594544402,0,0,0,0,0.0446853102548328,0,0,0,0,0.103312706678013,-0.0337227695494453,0,0,0.0975101572382773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383020732431862,0,0,0,0,0,0,0
X600703.SH,0,0,0.0374755875762553,0,0,0.00338120757557483,0,0.363451715472427,0,0,0,0,0,0,0.421142300818083,0,0,0,0,0,0,0.0186663114667922,0,0,0,0,0,0,0,0,0.10628359528155,0,0,0,0,0,0,0,0,0,0.03078496591733,0.145881718055141,0.446590873206122,0,0,0,0,0,0,0,0,-0.0224942975564922,-0.0194458708035794,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.320021908778843,0.255126914171608,0,0,0,0,-0.155189443584758,-0.144245680992722,0,0,-0.133589410570549,0,0.0437508624646386,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0488956263557669,0.0596786588174269,0,0,0,0,0,0.263283957431443,0,0,0,0,-0.0659709037299965,0,0,0,0,0,0,0,0.00284797021287837,-0.0182612440455378,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0629019157657753,-0.0347232381859051,0,0.0932049257275739,0,0,0,0,0,0,0,0,0,0.344119838718121,0,0,0,0,0,0,0.110776523816788,0,0,0,0.0364458087865527,0,0,0,0,0,0.154424654264095,0.038890148387661,0,0,-0.0558332614213152,0,0.0573530559951285,0.122222714073023,0,0,0,0,0,0,0,0,0,0
X002236.SZ,-0.112313514846666,0,0.503780336256737,0,0,0,0,0.11807543905214,0,0,0,0.250159137363961,0,0,0,0.00368881899138875,0,0,0,0.0353569670048381,0.13493411687345,0.0265037084972354,0,0,0.0735190388494408,0,0,0,0,0,0,0,-0.148937177774591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011417915290949,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.189139637786185,0,0,0,0,0,0,0.00343799684409042,0,0.0914448651606472,0,0,0,0.132876689302279,0,0,0.222565838636203,0,0.0945535647980753,0.0577368683888691,0,0,0,0,0,0,0,0,-0.0838155313996608,-0.0472608004535363,-0.156850642566885,-0.0492318599659518,0,0,0,0.126143091574106,0,0.193584122145757,0,0.00665302644141732,-0.00478398537260398,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27718708461653,0,0,-0.0521491639554085,0,0,-0.307260828404811,0,0,0,0.0642415347940119,0.174698490894559,0,0.100521224891369,0,0,0,-0.0527863876988319,0,0,0,0,0,0,0,0,0,0.377650565738572,0,0,0.0669654551795562,0,0,0.241910804885424,0,0,-0.0218275735514238,0.0363439073074837,0,0,0,0,0,0
X000625.SZ,-0.186024760900226,0,0,-0.0969489601034056,0,0,0,0.158273902836369,0,0,0,0.0953910240776326,0,0,-0.0614104132891354,0,0,0,0,0.0382780514280327,0,0,0,0,-0.0298990982346647,0,0.018384197658616,0,0.09683985003115,0,0.022835274508438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264969209022514,0.078960232470403,0,0,6.7762635780344e-21,0.0123182749853212,0,0,0,0,0,0
X600809.SH,0.00230144069654292,0,0,0.464807717944389,0,0.209153909709268,0,0,0,0,0,0,-0.0897173626480355,0,0,0,0,0,0,0,0,0,0,0.0968935451945536,0,0,0,0,0,0,0,0,-0.0989823691624787,-0.0377901037254071,0,0.0819166955672878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647564456725839,0,0.00870894376606487,0.00433654855197931,0,0,0,0,0,0
X002008.SZ,-0.0535931478777741,0,0,0,0,0,0,0.181655091873238,0,0.313012660307368,0.104646928524541,0,0,0,0.0829579476057828,0,0,0,0,0,0.120183549902032,0,0,0,0,0,0,0,0.448971146069391,0.147906634674134,0,0,0,0.130135274293146,0,0,0,0,0,0,0,0,0,0,0.235648115144041,0,0,0,0,0,0,0.00619565736458432,0,-0.245629839136693,0,0,0,0,0
X600487.SH,0,0,0.0468079531229036,0,0,0,0,0,0.139267878216329,0,0,0,0,0,0.132325818970029,0,0.00457707797503375,0,0,0.172468339821186,0,0.163759838151981,0,0,0,0.281769637552195,0,0,3.46944695195361e-18,0.0671144702323242,0,0,0,0,0,0,0,0,0,0,0,0,0.138711198454898,0,0,0,0,0,0,0.161048620077941,0,0,0.0194282518911256,0,0,0,0,0,0
X601877.SH,0,-0.0104061052510974,0,0,-0.0230307653572869,0,0,0,0,0,0,0,0,0,0,0.149500318045399,0,0,0,-0.161318235646134,0.430368484361114,0,0,0,0,0,0,0,0,0,0,0.0664820937362061,0,0,0,0,0,0,0,0,0,0,0,0,0.315637491653428,0,0,0.347452541274857,0,0,0,0.0448771447531267,0,0,0,0,0,0,0
X002241.SZ,0,0,0.230251299219274,0,0,-0.0262030546175849,0,-0.24436809888906,0.240084717082494,0,0,0,0,0.0639817819128958,0,0,-0.0369212958328727,0,-0.0880508785611633,0,-8.67361737988404e-19,0,0,0,0,0,-0.264053809031875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217112333103025,0,0,0,0.300247469319454,0,0,0,-0.0160788234218156,0.0559499054606505,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.199127609544488,0,0,0.0721282050645305,0,0,0.0622181987624848,0,0,0,0,0,0,0,0.213606114515411,0.0458543356844413,0.00986729560805068,0.033191948654193,0,0,0,0,0,0,0,0.0945015137587166,0,0,0,0,0.0706398624429743,0,0,0,0,0,0,8.67361737988404e-19,0.00250355379769422,0,0.108135619962519,0,0.0770879785951368,0,0,0,-0.00927645021813506,0.0300336102467757,0,0,0,0,0,0
X002456.SZ,0,0,0.30597682035954,0,0,0,0,0,0,0,-0.198435010168098,0,0,0.476846982795809,0,0,0,0,0,0,0,0.0665335408000829,0,0,0,-0.141182412246415,0,0,0,0,0,0.264461071563575,-0.0709110891056791,-0.302452976148317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X600066.SH,0,0,0.177208891111435,0,0.0423650790964156,0,0,-0.0216857058290429,-0.247613438502137,0,-0.0918045055623634,0,0,0,0,0.13772543996991,0,0,0,0,0.252707060848131,0,0,0,0,0,0,-0.0686039508641678,0.317168934372353,0,-0.221727264614543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782251353106837,0,0,0,0.114106801754188,-0.0481602272243491,0,-0.0189449218664126,0.0360840042857778,0,0,0,0,0,0
X002508.SZ,0,0,0.164937132687953,0,0,0.081181106114631,0,0.183703865358014,0,0.0114058664702008,0,0,0,0,0,0,0,0,0,-0.0280228587879977,0,0,0,0,0,0,0,0.0561537087555637,0,0,0,-1.73472347597681e-18,-0.0883939140155908,0,0,0.0237047095598894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293407881247313,0.024399257448172,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0276578935905346,-0.0352668043587827,0,0,0,0,-0.0147536443052687,0,0,0,0.245161183321357,0,0,0,0,0,0,0,0,0,0,0.18167376149349,0,0,0,0.0502644981933199,0,0,0,0,0,0.0451227205295686,-0.0302225002143441,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.156355238632731,0,0,0,0,0,0,0,0,-0.173176416832127,0,0,0,0.377160377323732,0,0,0.0930959567319011,0,0.0664816035228148,0,0,0,0.142258581656756,0,0,0,0.203504808146804,0,0,0,0,0,0,0,0,0,0,-0.0164166579204448,0,0,0,0,0,0,0,0.0817055632025956,-0.0885852554897819,0,-0.0428573400854422,0.0520341282664726,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.191396856293776,0,0.10525363198875,0,0,0.147281088769703,0.0963164069472016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268722507914832,0,0,0,0,0,0,0,0,0,0.12156774150626,0,0,0,0,0,-0.096695537597235,0,0,0,0.0132589312441782,-0.0783603245718479,0,0,0,0,0,0
X600867.SH,0,0.14985794993705,0,0,0,0.0580927690356817,0,0.00104319147177051,0,0,0,0.0512968812426878,0,0,0,0,-0.0820493816854604,0.0379944256975274,0,0,0.222513104645838,0,0,0,0,0,0,0.0461517631959889,0,0,0,0,0.131431907803553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00440192548850201,0,0,0,0,0,0,0
X300136.SZ,0.0323026639180508,0,-3.46944695195361e-18,0.0344591762952716,0,0,0,0,0,0,0.0390688223566319,0.208951504070343,0,0.0065014756517217,0,0,0,0,0,0,0,0.0943426904270993,0,0,0.346267723460869,0,0,0,0,0,0,0,0,0.150628142785719,0,0.0929549603906574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508647051005746,-0.1268157693601,0,0,0,0,0,0
X600522.SH,0.215723896055292,0,0,0,0,0,0,0,0,0,0,0.0771854939936776,0,0,0,0,0,0,0,0.0714756077137642,0.115533719573292,0.229350302529526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271260085773812,0.10215794961843,0,0.085930875454181,0,0,0.0682905497357285,0.193965898002191,0,0,0.00181448401695483,0,0,0,0,0,0
X600271.SH,-0.0625232587019385,0,0,0.101989587401043,0,0,0,0,0,-0.0592031823969061,0,0,0,-0.0871741381207195,0,0.134956187413513,0,0,0.122331815454407,0.0954897983931475,0,0.0792454362027979,0,0,-0.064709003035357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112509168905065,0,0.130082274230769,0,-0.155522501541503,0,0.150148789597956,0,0,0.029993929202314,-0.0400931324072416,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0390977070240948,0,0.00334333766868423,0,0.0704031728541518,0.0913667923256378,0,0,0,0,0.101718155680476,0.0683779526729251,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.00491712785887765,0,0,0,0,0,0,0,0,0,0.0516922873345456,0,0,0,0,0,0,0,0,-0.00140556584020562,0,0,0,0,0,0,0
X000596.SZ,0.125747808693742,0,0,0.0297743731995262,0,0,0.0619650852708745,0,0,0,0.0379410749005275,0,0,0,0,0,0,0,0.286834424961817,0,0,0,0,0,0,0,0,0,0,0,0,0.216978833324808,0,0,0,0,0,0,0,0,0,0.162462497937457,0,-0.131420657996757,0,0,0,0,0,0,0,-0.0253802947819324,0.0426609399073304,0,0,0,0,0,0
X000157.SZ,0,-0.261995449400432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244340569173548,0,0,0.0665679512372141,-0.0107315274892795,0,0.00444093420872399,0,0,0,0,0,0,0,0,0,0,0.145016861026104,0,0,0,0,0,0,0,0,-0.0835797180748493,0,0.129708771776428,0,0,0,0,-0.0463847833667729,0,0,-0.00574356970856064,0.0269905341698752,0,0,0,0,0,0
X600177.SH,0,0,-0.035020733604967,0,0,0,0,0,0,0,0,0,-0.0551865294638889,0.023469080281416,0,0,0.0604061698852592,0,0,0,0,0,0,0.0434742674971291,0,0,0,-0.0394566744336404,0.0585224750851845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337739560218267,0,0,0,0,0,0.0428506149896191,0.0495347093261066,0,-0.000109285314980457,0.00441591586214796,0,0,0,0,0,0
X002085.SZ,0,0,0,0,-0.143521035658203,0,0.0621949767361752,0,0,0,0,0,0.0519556884409011,0,-0.0128858749135132,-0.0382013298536319,0,0,0,0,0,0,0,0,-0.0510687547122029,0,0,0,0,0.0898933792224436,0,0.0415077372219956,0.0356824711488469,0,0,-0.00280137437410845,0,0,0,0,0,0.0387192869049933,0,0,0,0,0,-0.0478666513779354,0.0588364484224916,0,0,0.0159782641062507,-0.042233335092809,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0.0674203948180852,0,0,0,0,0,-0.0205434320188237,0,0,0,0.0154800615037053,0,0,0,0,0,0,0,0,0,0,-0.0381030360887346,0,0.122929813063292,0.0322412264174589,0,0,0.0157339044287117,0,0,0,0,0,0,0,0,-0.0489573938058357,0,0,-0.012887881784841,0,0,0,0,0,0,-0.0163701990282144,0.00914410241959968,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0.191039044953924,0,0,0,0,0,0,0,-0.0435865408065993,0,0,0,0,0,-0.1057976661189,0,0,0,0,0,0.0232969807043685,0,-0.0681303760232447,0,0,0,0,0,0,0,0,0.0776143989043042,-0.0315766929362841,0,0,0,0.0353025343802415,0,0,0,-0.041141292784145,0.0632546174769619,0,0,0,0,0,0
X000661.SZ,0,0,0,-3.46944695195361e-18,0,0.102376320262805,0.0755173506763623,0,0,0,0,0.133385227279919,0.106894538937981,0,0,0,0,0,0,0,0,0,0,0.117026561169503,-0.00266258194215718,0,0,0,0,0,0.0563990219411449,-0.0731588083965272,0,-0.173633190802135,0,0,0,0,0,0,0,0,0.141185903475222,0,0,0,0,0,0,0,0,0,0.0115227988381521,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,-0.017389929301896,0,0,0.137792692862269,0,0.0407577327105478,0,0,0,0,0,0.385657907035751,0,0,0,0.0038569793314254,0.36716710143632,0.00684426437061744,0,0,0,0,0.183113850569198,0,0,0,0,0,0.146255589610445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113632071964882,0,0,0,0,0,0,0
X002180.SZ,0,0.210840061123903,-0.490742599871138,0,0,0,0,0,0,0,0,0,-0.0765704135067649,0.120004115616807,0,0,0,0,0.217621649358924,0,-0.205098167088095,0,0,0.0301432973581854,0.0472382893887585,0,0,0,0,0,0,0,0.208240394561244,-0.0309717720648416,0,0,0,0,0.0834693233999305,0,0,0,0,0,-0.0486520359159608,0.542123581998962,0,0,0,0,0,-0.0196110146431812,0.0582360535943025,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,-0.038574797000125,-0.0372818483597631,0,0,0.232489363033521,0,0,0,-0.163795154919421,0,0,0,0.228731901682048,0,0.0589915001885779,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641042061932433,0,0,0,0,0,0,0.0263411675154541,0,0,-0.193396831943053,0,0.0682156092226364,0,0,0,0.000828852429792157,0,0,0,0,0,0,0
X002179.SZ,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.174442100026812,0,0.124934965060408,0,0,0,-0.0654393841991166,0,0,0,0,0,0,0,0.0258191721921559,0,0,0,0,0,0,0,-0.029466284916032,0,0,0,0.00433997590623911,0,0,0,0,0,0,0,0.227550543338194,0,0,0.246869124712698,0,0,0,0,-0.025500918337387,0,0,0,0,0,0,0
X600118.SH,0.0544713690287522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0178235105087745,0,0,0.103566866417224,0,0,0,0.0266816709212087,0,0,0,0,0.0440116062684607,0.164934775071035,0,0,0,0,0,0,0,0,0,0,0,0.0544395978954541,0,0,0.0862168508045186,0,0,-0.00703862099821108,0.00398783093511109,0,0,0,-0.00314503632495871,0,0
X300142.SZ,0.13295092630109,0.633051876737096,0,0,0,0,0,0,-0.0753463097016296,0,0,0,0,0,0,0,0,0,0,0,0,0.026425235429456,0.103027345951455,0,0,0,0,0,0,0,0,0.186845682720993,0,0,0,-0.00730092979916263,0,0,0,0,0,0,0,0,0.431027270533744,0,0,0,0,0,0,0.0500086851507064,-0.0927775887707816,0,0,0,0,0,0
X000559.SZ,0.254650568374685,0,0,0,0,0,0,0.00138840434578269,-0.247271965410696,0,0,0,0,0,0,0,0,0,-0.140412862178951,0.208941830834165,0,0,0,0,0,0,0,0,0.0759374868218751,0,0,0,0,0.0790137790354447,0,0,0,0,0,0,0,0,0,0,0.0787785011872964,0,0,0,0,0.22363917168232,0,0,0.00538602450495984,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.256021253879248,0,0,0,0,0,0,0,0,0,0.192262087303097,0,0,0.0926445527931774,1.38777878078145e-17,0.25348251297643,0.118100680070351,0,0,0,0,0,0,0,0,0,0.172029869303849,0,0,0,0,0,0,0,0,0,-0.207929709106268,0,0,0,0.20944912694265,0,0,0.195770828368434,0,0,0.0167533298689191,0.0112444745347634,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0483260244133276,-0.042898062100774,0,0,-0.116224800465481,0.0729338951753107,0,0,0,0,0,0,0,0,0,-0.0385869241962775,0,0,0.00576001826788717,0,0,0,0.0490553811204144,0,-0.0084011136478193,0.00824507168550911,0,0,0,0,0,0,0,0,0,0,0,0,0.0986234974146592,0,0,0,0,0,0,0,0,0,0.0177152016968044,-0.119801852266906,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.277501161598093,0,0,0,-0.069408631788385,0,0,-1.05613223560421,0,0,0,0.752473185671561,0,0,0,0,0,-0.727755104768919,-0.59465098369761,0,0,0,0,0,0.530075174718559,0,0,0,0,0,0,0,0,0,0,0,0,-0.412744578684503,0,0,-0.752985746811738,0,0,0,1.33559494290507,0,0,0,6.00567007301086,0,0
TED,0,0,0,0,0.0554046475208882,0,0,0,0,0.0834167022621261,0,0,0,0,0,-0.138125420726014,0,0,0,0,0,0,0,0,0.0251637060859222,0,0,0,0,0,0,0,0,-0.00186453983952044,0,0.0537601641615183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335614663964819,0,0,0,0,-1.055798454349,0,0
RealEstate_excess,0.149445750745883,0,0,0,0,0,0,0,-3.46944695195361e-18,1.73472347597681e-18,0.137937815056837,-0.0653528815859841,0,-0.114961952500701,-0.00291017017832787,0,0.0533916655017685,0,4.33680868994202e-19,0,0,0,0.0443510258236404,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.151948402551233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923497111493805,0,0,0.00583892294742449,-0.0199188763465581,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.135815698957349,-0.213295998484075,0,0,0,0,0,0,0,0,0,-0.0296814092602509,0,0,-0.0111582531858297,0,0,0,0,0.0718473964484756,0,0,0,0,0,-0.0329153839214916,0,-0.0250432298551281,0,0,0,0,0,0,0,0,0,-0.00130528083142677,0,0,0,0,0,0,0.0846798889580982,0,4.33680868994202e-19,0.0167402734452152,0,0,0,0.015413940923008,0,0
MKvol,0.00344942247982759,0,0,0,0,-0.00105683612667483,0.000195611163090313,0,0,0,0.000755683491203221,0,0,-0.00132615628678273,0.00108669576653927,0,0,0,0,0,0.000458264352642554,0,0,0,0,0,0,0,0,0,0,0,-0.000255131114985781,0,0,0,0,0,0,0,0.00180744019309994,0,0,-0.000305953590259493,0,0,0,0,0,0,0,-0.00220107630629559,0.0050033729570119,0,0,0,-0.00361677952158779,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144398082302358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374228690392222,-0.0511339966895167,0,0,0,0,0,0
CarbonVol_Guangdong,0.0099786315989098,0,0.00802073743414186,0,0,0,0,0,0,0,0,0,0,0,0,0.0117343413613193,0,0,0,-0.00978424415710586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00471094879024892,0,0,0,-0.00263701359746399,0,0.00226207748894011,0,-0.0200057326697576,0.0409250188219487,0,0,0,0,0,0
CarbonVol_Hubei,0.00124725763634286,0,0,0.00512271654741914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00339989733804349,0,0,0,-0.00218596701108492,0,0.00503686372319006,0,0,0,0,0,0,0,0,-0.00244555733731131,0,0,0,0,0,0,0,0,0,-0.00939093848825376,-0.0108235280140352,0,0,0,0,0.00252784982548937,0,0.00245139044985128,-0.0238269993728169,0,0,0,0.0364729365129314,0,0
