,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600703.SH,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X002236.SZ,X002007.SZ,X300124.SZ,X002008.SZ,X600487.SH,X000100.SZ,X600498.SH,X000661.SZ,X002456.SZ,X600566.SH,X002179.SZ,X000625.SZ,X600867.SH,X300146.SZ,X000157.SZ,X600809.SH,X300142.SZ,X600177.SH,X000596.SZ,X002180.SZ,X600372.SH,X002294.SZ,X600089.SH,X600066.SH,X002506.SZ,X300136.SZ,X600522.SH,X002241.SZ,X000977.SZ,X000050.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.671518441179313,0.110834941855704,0,0,0.0575773710323306,-0.0333585706256803,0,0,0,0,0,0,0,0,-0.0567403202764061,0,0,0,0.0278152489222712,0,0,0,0,0,0,0,0.0185815295062065,-0.0223145240560066,0,0,-0.0277103171560982,0,0.150387205155424,0,0,0,0,0,0,0,0,0,-0.0215496914208414,0,0,0,0.0104029070855173,-0.0143896139151122,0,0,0,0,0,0
X600104.SH,0,0,0.0498928162470963,0.0100790178180737,0,0,0,0,0,0,0.00848040583307154,0,0,0,0,0.44977115698813,0.133386184621559,0,0,0.101445702058165,0,0,0,0,0,0.0665539370366692,0.107990699342196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152447669890095,0,0,0,0,0.0544815677754239,0,0,0,0,0,0
X002415.SZ,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0060469580625639,0,0,0,0,1.0842021724855e-19,0.629685407560565,0,0,0.183827607215146,0.0758484407582324,0,0.13735570342927,-0.0931654368058339,0,0,-0.144427814234946,0.253561268526855,0,-0.0133506237904428,0,0,0,0,0,0,-0.06367190429368,0,0,0,0,0,0,0,0,0,0,0.0980992074218362,-0.013991202502414,0,0,0,0,0,0.160752802431669,0
X600276.SH,0,8.67361737988404e-19,0.157305295137547,0,0,0,0,0,0,0.0444216473469572,0,0,0,0.0554996837826966,0,0,0.42001745992127,0,0,0,0,0,0.0378450533222399,0,0,0,0,0,0,0,0,0.00258254217932133,0.0181737240950103,0,0.0712123466776369,0,0,0,0.0193848462483648,0,0,0,0,0,0,0,0,0,0,0,0,-0.01237122788415,0.0321881049280603,0,0,0,0,0,0
X000651.SZ,0.196282595159489,0,0,0.019996750409163,0,0,0,0,0,0,0.00770484053720814,0,0,0.0271562637131463,0,0.0730091241918122,0.0953641327699581,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0219557919341205,0,0,0,0,0,0.164814308535841,0,0,0.122167680796954,0,0,0,0,0,0,0,0,0,0,-0.0138817542496497,-0.0060663791246739,0,0,0,0,0.0927352535197894,0
X000858.SZ,0.234095412137478,0.0154279412374572,0,0,0,0,0.175887571377331,0,0,0,0,0,0,0.0796249285875679,0,0.0551837766480885,0,0,0,0,0,0,0,0,0,0,-0.0198586492045668,0,0,0,0,-0.0240336737669637,0.0405558741423427,0,0.228252963779603,0,0,0.0281179025400279,0,0,0,0,0.115466370298694,0,0,0,0,0,0,0,0,0.0137988990014579,0.00893487890517858,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.0416225016712193,0,0,0,0.28133369067965,0,0,0,0,0,0,0,0,0,0,0,0.0183402734891521,0.0084557398903399,0,0,0,0,0,0.143332007089383,0,0.305632089912886,0,0,0.404658890808487,-0.167208084833262,0,0,0,0,0,0,0,0,0,0,0,0.0467949372681586,-0.00126670993099062,0.0357826007266352,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0367598101883197,0,0,1.38777878078145e-17,0.00845445448789271,0,0,0,0,0,0.0317092409035996,0,0,0,0,0,0,0.153623368572472,0.328770877733346,0.202503150521002,0,-2.16840434497101e-19,0.10151774527723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444426443091131,0,0,0,0.0880357393186208,0,0,0,-0.0210997355376134,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.220601266787866,0,0,0,-0.0595593785170202,-0.00956336136826716,0,0,0.0367129436008101,0,0,0,0,0,0,0,0.226976357850143,0,0,0,-0.147058920469768,0,-8.67361737988404e-19,0,0,0.207698108356592,0.0665472784075839,0,0,0,0,0,0,0,0,0,0,0.12629550576415,0,-0.0344306320151222,0,0,0.270094500007106,0,0,0,-0.0157557209201947,0,0,0,0,0,0,0
X000063.SZ,0,0,0.294975895438074,0,0,0,0,0,0,0,0.194224147887708,0,0,0,0,0,-0.0588890774113688,0,0,-2.77555756156289e-17,-0.0181709825859285,0,0,0.211289928704714,0,0.105921880898605,0,0.30927003885675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194538796539337,0,0,0,0,0,0,0,0,0.0143515429503137,-0.1009765799629,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223369781516162,0,0,0,0,0.0809249958558867,0,0,0,0,0,0,0,0.0820961781541704,0.774645113075015,0,0,0,-0.070238977111692,0,0,0,-0.0156713104425528,0,0,0,0,0,0,0,0,0.0525302534982076,0,0,0,0,0.101266887173456,0,0.000282025315848376,0.1232366721752,0,0,0,0,0,0
X600031.SH,0,0,0,0.190413627722029,0,0,0,0,0,0.0303899675021127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375666148747661,0,0,0,0,0,0,0.00484785340800564,0,0,0,0.0709093090607917,0,0.0749555080447369,0.0735200184606947,0.0981332037726551,0,0,0,0,0,0,0,0,0,0,0,-0.0252313272886025,-0.0341501341628722,0,0,0,0,0,0
X000338.SZ,0,0.121880794214417,0,0,0.0802043420097372,0.0375656169834911,0,0.0687417806722125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048589328376059,0,0,0.0612578265988155,0.0152458508430323,0,0,0,0,-0.0712618169600212,0.0930271214248472,0,0.0167912564520068,0,0,0,0,0,0,0,0,0,0,0,0,0.0129209322916209,0,0,0,-0.0178726199681477,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.440364740075102,0,0,0.0335945537248998,0,0,0,0,0,0,0,0.051408105645063,0,0,0,0.227472486918416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255445015499981,0,0,0.0648483700706031,0.00672252814658693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000691369175566054,0,-0.142219967113709,0,0,0,0
