,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600031.SH,X600703.SH,X000568.SZ,X600066.SH,X002241.SZ,X002475.SZ,X600271.SH,X002456.SZ,X000338.SZ,X002236.SZ,X002085.SZ,X600118.SH,X600177.SH,X000157.SZ,X002292.SZ,X600372.SH,X300124.SZ,X000559.SZ,X600867.SH,X002007.SZ,X300003.SZ,X002180.SZ,X002294.SZ,X002506.SZ,X600089.SH,X002074.SZ,X000981.SZ,X600522.SH,X601877.SH,X002426.SZ,X600498.SH,X000550.SZ,X600566.SH,X002508.SZ,X000623.SZ,X002465.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0.259166056278069,0.382758169314456,0.0680468963533048,0,0,0,0.0610256385664126,0,0,0.105110289742562,0,0,0,0,0,0,0,0,0.203427627728987,0,0,0.0910540292451057,0,0,0,0,0,0.100499100831677,0.0121625819962953,0.22779972856781,0,0,0.144932073221671,0,0,0,0,0.04853551708058,0,-0.18175006541993,0,0.0309834600486938,0.138521948417621,0.222585578439629,0,0,0,0.446185197554158,-0.0142024867929375,0,0.0623206883860723,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.146641615958885,0,0,0,0,0,-0.0749144094166426,0,0,0.146711380221415,0,0,0.283358469266763,-0.0920299323129298,0,0.0777207097812337,0,0,0,0,0,0,0,-0.0640943970816044,0,0,0.10697494847944,0,-0.0640163943767193,0,0,-0.071612638547972,0,0.0110175895125006,-0.115951170099105,0.143287064834862,0,0,0,0.261760374336514,0,0,0,-0.0587745006523904,0,0.284316453108612,0,0,0,0,0
X600271.SH,0,0,0.0174045387414504,-0.0603002658174295,0,0,0,0.0113528361946106,0,0,0,0,0.0529880926550507,0,0,0,0,0,0,0,0,0,0,0.0723364072242181,0.067923732681762,0,0,0,0,0.149596631922608,0,-0.0254289163336396,0,-0.0043566641995813,0,0,0,0,-0.046806318892149,0.0615730759650057,0,0,0.0349847266015793,0,0,0,0,0,0.173055015850674,0,0.0286183778864765,-0.0107627468040324,0,0,0,0,0,0
X002456.SZ,0,0,0,0.153945915387972,0,0.151622824105702,0,0,0,0,0,0,0,0,0,0,0.198787083028549,0.309851797084694,0,0,0.10359546077972,0,0.210105798727805,0,0,0,0,0,0.158186085108725,0,0,0,0,-0.0405798669778548,0,0,0,0,0,0,0,0,0,-0.122819035997473,0.0678517039524853,0,0,0,0,0.0270702449888629,-0.110981788483207,0.129023811846227,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0644586861351459,0,0,0,0,0,0,0,0,0,0,0,0.010657424857316,0,0,0,0,0,0.065068065113019,0,0.0450197763064085,-0.0517814867053086,0,0,0.296868823802062,0,-0.0782121881685188,0,0,0,0.0100437645068012,0.0178390030501856,0,0,0,0,0.345646488158258,-0.220993589865729,0,0,0,0,0,0,-0.0711866925594151,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0544809625086235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143703641605375,0,0,-0.0524613061086178,0.117910616012057,0,-0.499954680269283,0,0,0,0,0,0.0894030467904236,0,0,0.224737855278063,0,0,-0.180817420282836,0.0611490413631262,0,0,0,0.0723405870698474,0,0,-0.293023500151056,0,0,0,-0.137027311222405,0.0278880060341115,-0.167491833729658,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247432421728101,0,0,0,-0.317687939161766,0,0,0,0,0.289933291046753,0,0.0488110895712235,-0.0574151905404902,0.110479329686131,-0.311191031220936,0,-0.0666926907898993,0,0,0,0,0.0402821024889529,0.0218515465385351,0,0,0,0,0.36213734866814,0,0,0,0,0,0,0,-0.0213359317001144,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.145672243947622,0,0,0,0,0,0,0,0,0.0167339186093585,0,0,0,0,0,0.407424165542717,0,0.00358170383961288,0.0665136303175992,0,0,0,0,0.0535699607557375,0,0,0.0034828974973416,0.129094942774279,0,0,0.0679847315368442,0,0,0,0,0,0,0,0,0.0246579144365402,0,0,0,0,0,0
X600177.SH,0,0,0.00403562357379213,0,0,0,0,0,0,0,0.166837951120628,0,0.191776620455829,0,0,0,0.0085034289523863,0,0,0.0262056411356071,0,0,0,0,0,0,0,0,0,0.0188615058986748,0,0,0,0,0,0.0356908688574897,0,0,0,0.121171518230488,0,-0.0136041044295878,0,0,0,0,0,0,0,0,0,0.00624072094417031,0,0,0,0,0,0
X000157.SZ,0,-0.164187425936879,-0.0729773366670978,0.0769303581046391,0,-0.14832851258638,0,0,0,0,0,0,0.293669980681952,0,0,0,0,0,0,0,0.0553226907697714,0,-0.00751958501908302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152337388224207,0,-0.0547083234012567,0,0,0,0,0,0.00344493607864786,0.00669846547233824,0,-0.290857144943972,0,0,0,0
X002292.SZ,0,0,0.041226040198281,0,0,0,0.22110529450715,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356438043728447,0,0.0269666893241622,0,0,0,0,0,0,0,0.174864076458528,0,-0.0102431106484943,0.0383028807166033,0,0,0,0,0.0675354000645071,0.0114730435128686,0,0,0.0370397515771476,0.00201428327108795,0.0518521072232716,0,0,0,0,0,0,0,-0.0354253057847667,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.219460259352138,0,0,0.0267956351873776,0,0,0,0,0.0713192953706104,0,0,0,0,0,0,0,0.080764278538454,0,0.0354163561664409,0,0,0,0,0,0,0.0823428877577725,0,0,0,0,0,0,0,0.0680879900177531,0.0241042092232784,0.0142365838231947,0,0.148357730123111,0.0407744448552337,0.017362082636859,0,0,0.0394991497859822,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0172782411360988,0.0614894717529986,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.155740051085334,0,0,0.0269709275691502,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.134334155200578,0,0.0211095164140766,0,0.0768870121676268,0,0,0.168376790945681,0.0959048890648718,-0.0931506471951957,0.18978662268664,0,0.0890904313412155,0,0,0,-0.0023217059840198,-0.0316913862883467,0,0,0,0,0,0
X000559.SZ,0,0,0,0,-6.93889390390723e-18,0,0.256775211121258,0,0.0239787545407862,0,0,0,0,-0.0840212054916407,0,0,0,0,0.110544410035394,0,0.0626099419363797,0,0,0.0855052037139251,0,-0.0357032784687629,0,0.0513150015150388,0,0,0.143840945990731,0,0,0,0,0,0,0,-0.0197662673528015,0,0,0.202042115912203,0,0.114019649286222,0,0,0,0,0,0,-0.00630335688251491,0.0563747304613464,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.117513453460577,0,0.0526177696325644,0.100914699966477,0,0,0,0.0697628656053686,0,0.101710584160965,0,0,0,0,0,0.0112392049033755,0,0,0,0,0,0.0540437702206174,0,0,0,0,0,0,0,0,0,0.0155878935054557,0,0,0,0,0.0272318883829464,0.0870068900701829,0,0,0,0,0,0,0.0276375440272541,0,0,0,0,0,0
X002007.SZ,0,0,0.151436883498867,-0.244912726946528,0.612445362709822,0,0,0,0,0,0,0,0,0.242651067612123,0,0,0,0,0,0.041275732362327,0.0815009856539989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212030236049356,0,0,0,0,0,0,0,0,0.140382710791291,0,0,0,0,0,0,-1.73472347597681e-18,-0.00787612845084262,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.014066702882338,0,0,0,0.120399545291134,0.0083758891226209,0.0701883610985051,0,0,0,0,0,0,0,0,0,0,-0.0703188980722857,0,0,0,0,0.0052981221048885,0,0,0,0.0223697118352048,0.0290851430286695,0,0,0,0,0,0,0,-0.0289554076238203,0,0,0,0,0,0
X002180.SZ,0,0,0,0.00431705893910025,0,0,0,0,0,-0.544524682481252,0,0,-0.0695411249446216,0,0,0,0,0,-0.289497455608577,-0.209646167630995,0,-0.0344451259169707,0.230969649014639,0,0,0,0,0,0,0,0,0,0,0,0.41911328243256,0,0,0.0739807519372619,0.0194075366602518,0,0,0,0,0,0.0690949357712062,0,0.152657182012017,0,-0.455498679379079,0,-0.014458722511722,0,0,0,0,0,0,0
X002294.SZ,0,0.165170485351422,0.0567078116120995,0,0,0.133797387021696,0,-0.0418649048998875,0,0,0,0,0,0,0.0577387256706212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147950283366709,0,0.0223997985879309,0,0,0,0,0,0,0,0,0,0.0623316102066131,0,0.019336571927087,0,0,0,0,0.00685739908570611,-0.0432941829432223,0,0,0,0,0,0
X002506.SZ,0,0,0,0.0493371922126315,0,0,0,0,0,0,0.0057582646762013,0,0.0695474472063022,0,0.0410305528035947,0,0,0,0,0,0,0,-0.0512164861203205,0,0,0,0.073550063439482,0,0,0.105700483444861,0,0,0,0,0,0,0,0,0.00895213566239188,0.0763255541540251,0.0110111950562012,0,0.213449329764944,0,-0.0507403850291596,0,0,0,0,0,0.0193665553211269,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,-0.0233593094208371,0,0,0.190296753925446,0.0128234835483113,0.180485945483468,0.0173925162905338,0,0.113022477577146,0.0370761286280998,0,0,0,0.019112466497391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526449212563472,0,0,0,-3.46944695195361e-18,0,0,0,0.0059547577393362,0,0,0,-0.0090763756028486,0.0183673297934955,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0328207992205314,0,0,0,0,0,0,0,0,0,0,0.135557870756757,0,0,-0.090276859061022,0,0.132496729911383,0.103245278284665,0,-0.039759382629215,0.307026766136295,0,0,0.303375376451664,0,0,0.119661377185489,0,0,0,0,0,0,0,0,0,0,0.195030394079896,0.00205801288752532,0.0565691580993748,0,0,0,0,0.0289371233661924,0,0,-0.152352323877553,0.0748810097578734,0,0,0,0,0,0
X000981.SZ,0,1.0946672768,0.731454047155088,0,0,0.219695553407657,0,0.47562895779433,0,0,0,0,0,0,0,0,0,-0.0740916559349692,0,-0.857589192439105,0,0.175443051978706,0.313625954209663,0,0,0,-0.134819890708267,0,0,0.279708370000033,0,0,-0.0619101332486848,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.294380527551429,0,0,0,0.53300017256331,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0.238543198319669,0,0.31479763307568,-0.159779620792736,0,0.00957691159750668,0,0.000860443004737585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.00952011259729427,0.285710060331192,0,0,0,0,0.0200881012250304,0.111280604104486,0,0,0,0,0,0
X601877.SH,0,0,0,0.118557750544801,0,0,0,-0.0403932321943651,0.0161133923224309,0,0.462330520600136,0,0,0,-0.0758294219888996,0,-0.402171372980655,-0.0329690223161578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426036196612371,0.0182344415193672,0.21517948581702,0,0.0239173334404058,0,0.0488690035789126,0,0,0.0931280951203416,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0
X002426.SZ,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.161989973687641,0,0,0,0,0,0,0,0.146430836888881,0,0,0,0,0.764198980400212,0.138362845287328,0,0,0,0,0,-0.167948850962074,0.0732263335843827,0,0,0.00368984575250211,0,0,0,0,0.0491391453635006,-0.120817307093106,0,0,0,0,0,0,0.000934602792868998,0,0,0,0,0,0
X600498.SH,0,0.0773471917362107,0.0383665282548248,0,0,0,0,0,0,0,0,0,0,0.207019340265732,0,0,0.119400910053785,0.10539089659002,0,0,0,0,0,0,0,0,0,0.442341486213345,0.051412784252797,0.0624419217361392,0,0,0,0,0,0,0,0.0644976650498829,0,0,0,0,0,0,0,0,-0.387221942407967,0,0,0,0,-0.0528659597227556,0,0,0,0,0,0
X000550.SZ,0,0,0,0.0518610912005146,0,0,0,-0.0552861151849275,0,0,0,0,0,0,0,0,0,0.324542991299423,0,0.0446315651091844,0.2188158608344,0,0.0846973877820405,0,0,0,0,0,0,0,0,0.321443131739121,0.302838016567426,0,0.0881542816286961,0,0,0,-0.0735407459527338,-0.0898696187083627,0,0,0,0,0,0,0,0.147098804350594,0,0,0,0,0,0,0,0,0,0
X600566.SH,0,0,0.274490208853047,0,0,0,0,0,0,0,-0.0267242904238178,0,-0.197904601006332,0.268331510777247,0,0,0,0,0,0.107698301578157,0,0,-0.00379821136384515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108009123517969,0,-0.156585060950123,0,0,0.128828507375905,0,0,0,0.0299847172290972,0,-0.0525626271740142,0,-0.127689593332568,-0.0511275588732297,0,0,0,0,0
X002508.SZ,0,0,0.254663908829455,0.131675759532295,0,-0.0588607512328977,0,0,0,0,0,0,0,0,0,0,0,-0.0387482958380267,0,0,0,0,0.0750938086210159,0,0,0,0,0,0,-0.174286453093151,0,0.0406448701576395,0,0,-0.0208031518157694,0,0,0,0.0182566139506417,0,0.0356068777002446,0,0,-0.0032143071395427,0,0,0,0,0,0,0.067621618036398,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0.0898931659803637,0,0,0,0,0,0,0,0,0,0,0,0.0140145067421378,0,0,0,0.0900203987065245,0,0,0,0,0,0,0.0752082904929847,0.0371807922417392,0.00149625416015388,0,0,0,0,0,0,0,0,0.0427663671028288,0,-0.0363589493220296,0,0.103979480518535,0.0918430748797588,0,0,0,0,0,0,0,0.0172975582423811,0,0,0,0,0,0
X002465.SZ,0,0,0,-0.0049714856543919,-0.098659419107449,-0.0980809090801546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086999351691562,0,0,0,0,0,0,0.0751298139779651,0,-0.193375954640343,0,0,-0.0936534846698354,0,0.221052400338997,0,-0.0329977279253991,-0.00771595570233472,0,0.0502231823009406,0,0,0.0958663381777903,-0.000401229021731224,0,0.0668804077126985,0,0,0,-0.0103620286361231,-0.0828675068960058,0,0,0,0,0,0
X000050.SZ,0,0,0.138302517302029,0,0,0,0,0,0,0,0,0,0.067194494998321,0,0,0,0,0.0351675084288149,0,0,0,0.190850526859674,0,0.191481242783618,0,-0.0718292945656328,-0.107413090117603,0,0,0.371290874514803,0,-0.0128845176538962,-0.0744840588876573,0,0,0,0,0,0.0310528971989358,0,0,0.0512599256545411,0,0.012918468034524,0,0,0,0,0,0,0,0.0261410555374175,0,0,0,0,0,0
Change_TY3M,0,0,-0.018852935039219,0,0,-0.213094324450329,0,0,0,0.231455124434988,0,0,0,0,0,0,-0.0928369516305247,-0.0108063255127778,0,0,0,0.131887228807048,0,0,0,0,0,0,0,0.0050229986819489,0,0,0,0,0,0.0807722219372452,0,0,0.00960882220754617,0,0.112072502245975,0,0.0111853188568765,0.0228350459602264,-0.0674053351791598,0,0,0,0,0,0,-0.0240022594384133,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.267645450828211,0,0,-0.156547297594079,0.017974046697121,0,-0.0915587954879103,0,-0.203518861460995,-0.0705106878445702,0,0,0,0,0,-0.204002126554887,-0.136092001696958,0,0,0,0,0,0,0,0,-0.426319052909124,0,0,0,0,0.385290623861483,0,0.632705583242998,0,-0.185336630620083,0,0,0,0.354956736475359,0,0,0,0,0,0
TED,0,0,0,0.213528263372574,-0.0361261237457925,0,0,0,0,0,0,0,0.00117151420011954,0,0,0,0.0786797940279295,0.0800975476371518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179621261280452,0,0,0,0,0,0,0,-0.0848067640825324,0,0.0442760767642911,-0.150248468607105,0,0,0,0,0,0.425479132599712,0,0,0,0,2.41566569955117,0,0
RealEstate_excess,0,0.0651076951088137,0,-0.174674277644378,0,0,0,0,0.209012713369573,0,0,0,0.0372197193603605,0,0,0,0,0,0,-0.021449323459812,0,0.0860384333758403,0,0,0,0,0,0,0,0,0,0,0,0,-0.0804332268098032,0,0,0,0.0104338585409905,0,0,0,0,-0.0720154716443829,0,0.0347991942482806,0,0,0,0,0.0786298018089032,0.0123342372790304,0,0,0,0,0,0
MKreturn,0,0,0,-0.0542919151111813,0,0,0,0,0,0,0,0,0.0715149658733631,0,0,0,-0.0156736481910449,-0.0489805337665405,0,0,0,0,0.0356864681066912,-0.0113224073727069,0,-0.0168792360964344,0,0,0,0,-0.0276014844797696,0.0287383977061368,0,0,0,0,0,0,0.00251166055146203,0,-0.0763170002193794,0,0,-0.0463291805671543,0,-0.329145165167349,0,0,0,0,-0.00346219636053405,0.0288327172664855,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00337199685016777,0,-0.00257363021222109,0,0,0,0,0,0.00239473154583561,0.00228136495789462,0.00383659015440776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000830301866381602,0,0,0,0.00073611202059703,0,0,0,-0.00774887977397507,0,0,-0.00117232804406497,-0.00113028381834133,-0.00472331632675102,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.00655321491551572,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192479668459914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210372730516385,0,0,0.00360816483124504,0,0,0,0,0,0,0,0,0,0.0223611146864644,0.0419953986849802,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00166427831288589,0.00227644565794435,0,0,5.42101086242752e-20,0,0,-0.00391239240963742,0,0,0.00294429885863386,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,-0.0037802541950617,0,0,0,0,0,0,0,0,0,0,0,0.00672719766504433,0.023574284587949,0.00780726943200345,0,0,0.0424808471327964,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024491642836655,0.00822405450921778,0,0.00576128121884047,-0.0159584718859794,0,0.0096070979597605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00930938213896512,0,-0.0688381711575256,0,0,0,-0.134228627460656,0,0
