,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X003816.SZ,X002415.SZ,X000651.SZ,X600690.SH,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X600031.SH,X000625.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X300124.SZ,X000596.SZ,X000100.SZ,X002179.SZ,X002241.SZ,X300014.SZ,X600089.SH,X002463.SZ,X600372.SH,X000157.SZ,X600584.SH,X600703.SH,X002028.SZ,X600066.SH,X000977.SZ,X600418.SH,X002236.SZ,X600183.SH,X600522.SH,X600741.SH,X002049.SZ,X601877.SH,X000800.SZ,X600177.SH,X000921.SZ,X002180.SZ,X002074.SZ,X601799.SH,X002223.SZ,X000661.SZ,X600487.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.250254952504141,0,0,0,0,0,0,0.0803141441671241,0.0939584045701833,0,0,0,0,0,0,0,0.0341629895802829,0,0.0860955341905158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190940341965837,0,0,0,0,0,-0.00985913375873337,0,-0.0131989519920431,0,0,-0.0483947884867013,0,0,-0.0649724928037701,0,0,0,0.0217805544365873,0,0
X000858.SZ,0.261591004904696,0,0,0,0,0,0,0,0.271301621889142,0,0,0,0,0.0448041438557812,0,0,0,0,0,0.0889809988688672,0,0,0,0,0,0,0,0,0,-0.0281343167446583,0,0,0,0,0,0,0,0,-0.0516516173053899,0,0,0,0,0,0,0,0.138178157379698,0,0,-0.0357879238311187,0,0,0.0761757910609064,0,0,0,0.0249879621770842,0,0
X600276.SH,0,0,0,0,-0.00818253572323434,0.0550096185805185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116399390153092,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.001646423940615,0,0,0,0,0.00626833231684815,0,0,0,0,0,0,0,0,0.348256215096709,0,0,0,-0.0336739603478789,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,-0.0491000102716047,0,0,0,-0.0626644199031105,0,0,0,0,0,0,0,0,0,-0.142509800720651,0,0,-0.108830141105302,0.507056605482207,0,0,0.0554229686648143,0,0,0.195097365964361,0,0.215415581856353,0.0402383527187197,0.0655194979227271,0,0,0,0,0,0.00307399736124967,0,0,0,0,0,0,0,0,0,0.00158035586081874,0,0,0,-0.0188627241939419,0,0,0,-0.0365067789869409,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.14596842283484,-0.127553774859741,0,0,0,0,0,0.295620623140473,0,0,0,-0.239557585770651,0,0,0,0,0,0,-0.0823586590824571,0,0,0,0,0,0,0,0,0,0,0,-0.111052729774889,0,0,0,0,-0.0647491257651172,-0.193929722394102,0,0,0,0,0,0,0,0.0335580820838935,-0.00993481383714736,0,0,0,-0.0242677817080834,0,0
X002415.SZ,0,0,0.166708357988589,0,0,0,0,0.0663500821989454,-0.0415605906517812,0,0,0,0,0,0,0,0,0,0,0,0.228043908455555,0.00119245916702437,0,0,0,0,0,0,0,0,0,0,0,0.0274375846214164,0,0,0,0,0.270407113891205,0,0,0,0,-0.174607005219474,-0.0493207634117117,0.109144351872267,0,0,0.0199261908148782,0,0,0.0772385750939628,0,0,0,0,0.00422228568558704,0,0
X000651.SZ,0,0,0,0,-0.139511960289173,0,0,0.205589181775506,0,0,0,0,0,0,0,0,0,0.0497967441416442,0,0,0,-0.0121006733649377,0,0,0.0758288296939028,0,0,0.0549834551577203,0,0,0,0.0686534147789283,0,0,0,-0.0123530938728257,0,0,0,0,0,0,0.0918489389722434,0,-0.0875429604504685,0,0,-0.00314455499150529,0,0,0,-0.0466331682606197,0,0,0,0,0,0,0
X600690.SH,0,0,0.0303856977744341,0.0404520594195134,0,0.0353564248686674,0.410016504511414,0,0,0,0,0,0.0792944199796219,0.126879366801714,0,0,0,0.0370911764027919,0,0,0,0,0,0,0,0.0844885461587838,0,-0.0721791315673671,0,0,0,0,0,0.0289216718183923,0,0,0,0,0,0,0,0,0.102822646790712,0,0,0,0,0,0,0,0,0,-0.0747247412141083,0,0,0,0,0,0
X600809.SH,0.128830741628491,0,0,0,0.0724296151489853,0,0.116315875861254,0.00057114910857976,0,0,0.220872236497087,0,0,-0.0900647157104229,0,-0.146705323433135,0,0.09525805495149,0,0.481378780939825,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374921208628467,-0.0765249865591079,0,0.0621256341844551,0,0,0,0.0147794577617182,0,0,0,0,0,0.0149349775580253,0,0
X000568.SZ,0.552840975138052,0,0,0.0227386002603556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273390091787152,-0.12095059848788,0,0,0,0,0,0,0.111524717138681,0,0,0,0,0,0,0,-0.0270108396357838,0,0,0,0,0,0,0,0,0,0,0.0175512042067669,0.0743185428455614,-0.0364619348814543,0,0,0,-0.02231330755064,-0.0812710554716701,0,0,-0.000904471417585303,0,0
