,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X600066.SH,X002456.SZ,X601877.SH,X300124.SZ,X000100.SZ,X002508.SZ,X300136.SZ,X300003.SZ,X002085.SZ,X600089.SH,X600271.SH,X002294.SZ,X002008.SZ,X600177.SH,X600522.SH,X000157.SZ,X002007.SZ,X600487.SH,X600118.SH,X600809.SH,X600867.SH,X600566.SH,X600699.SH,X000981.SZ,X600372.SH,X000559.SZ,X002074.SZ,X000581.SZ,X600498.SH,X300115.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0672857642830031,0,-0.00627752410132942,0,0.0358798202091646,0,0,0,-0.0783992799320578,0.0838977653959301,0,-0.0213271453968213,0,-0.0161964904645023,0,0,0,0,0,0,0,0,0,0,0.0560483449007889,0.0985884143761489,-0.0884164951076107,0,0,0,0,0,0,0.199519091224134,0,0.42480450836217,0,0,0,0,0,0,-0.010022254058941,0,0,0,0,0,-0.00436264942944477,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.192295496341497,0,0,0,0,0,0.072886515778027,0,0.439161138550386,0,0.087968333465883,0,0,0,-0.0376776102945933,0,0,0,0.00910913010787311,0,0,0.0198302721415117,-0.0786325393813661,0,0,0,-0.146512816232838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159821980079264,0.0355697948469528,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.258160076363687,0.158500671207487,0.0447333817079048,0,0,0,0,0,0.0660917334794744,0,0.401296297503888,0,0,0,0,0,0,0,0,0,0.21519159121049,0,0,0,0,0,0,0,0,0.0229429456168595,0,0,0,0,0,-0.0970411945306051,0,-0.150874223435079,0,-0.0174380343057782,-0.137734934990229,0,0,0,0,0,0,-0.00517436880961059,0,0,0,0,0,0,0
X000651.SZ,0,0.0844923482309696,0,0,0.172690343555803,0.056553128939357,0,0,0,0,0,0,0,0.0183388157041267,0.146554483960499,0,0,0,0,0.0347172891358088,0,0,0,0,0.0865333311956417,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115765006847806,3.8179332888107e-05,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.695291314353644,0,0.0443451390306414,0,0,0,0,0,0,0.0666573149794079,0,0,0,0.0272698331507079,0,0,0,0,0,0,0,0,0,0,0,0,0.0495455987941661,0,0,0,0,-0.00558193694716873,0,0,0,0,0,0.0654412628046196,0,0.00641042756944815,0.0095304092790608,0,0,0,0,0,0
X000725.SZ,0,0,0.0345202116473164,0,0,0,0,0,0,0,0,0,0.0991089864865945,0,0,0,0,0,0.174459813500291,-0.109734297050586,0,0,0,0,0.0806520723953484,0,0,0.324107595257718,0.323735636710757,0.393383358947982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136219275534062,0,-0.0248004086292092,0,0,0,0,0,0,0.011954295952684,0,0,0,0,0,0
X600276.SH,0,0.203513862756239,0.129456696270388,0,0.0610297442207017,0,0,0,0,0,0,0.0877848800472109,0,0,0,0,-0.153754269631284,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593241147318015,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361876690363515,-0.105155837430404,0,-0.0704766002765654,0,0,-0.0151391121676284,-0.0367255837939059,0.00909435779515531,0.00650439669368878,0,0,0,0,0,0
X002304.SZ,0.462367752282602,0.214365729426829,0,0,0.328291610851816,0,0,0,0,0.143755723906589,-0.00190420173656906,0.212494946096705,0,0,0,-0.425445477158583,0,0,0,0,0,0,0,0,0,0,0.216951531150297,-0.00242929315446846,0,0,0,0.216955051720781,0,0,0,-0.770355727796079,0,0,0,0,0,0,0,0,0,0,0,0,-0.0896465681979504,0.131984389209118,0,-0.0380090477469586,0.0116083770112819,0,0,0,-0.217597414366143,0,0
X000063.SZ,0,0,0,0,0,0.0127539527717023,0,0,0,-0.0176187595099645,0.220081562391926,0,0,0,0,0,0,0,0,0,0.141386408966056,0,0.150966775827811,0,0,0,0.0433454885882945,0,0,0,-0.0404139034845722,0,0,0,0,0,0.0533401307393488,0,0,0,0,0,0,0,0,0,0,0,0.162838389243273,0.134291363342088,0,-0.0138258737860474,-0.0164164166406423,0,0,0,0,0,0
X600690.SH,0,0.305669341828707,0,0.163382606682638,0,0,0,0.0553771686859455,0,0,0,0.276262056494822,0,0,0.147244820377032,0,0,0,0,0,0,0,-0.0869854335982284,0,0,-0.0393524635468489,-0.157084971094914,0,0,0,0.0988871165520578,0,0.0180308058297671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308283722486925,0,0,0.0215998632843811,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.029827396150336,0,0,0.0224109896813906,0,0,0,0,0,0.105213226489487,0,0.0955839671367184,0.187654560864029,0,0,0.0994828822969086,0,0,-0.0310566468350544,0,0,0,0.00519420280953832,0.0432376179517267,0,0.0217087118479344,0,0,0,0,0,0.137470284881385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353837740820507,0.00201109769901071,0,0,0,0,0,0
X600741.SH,0,0.435366402781785,0,0,0,0,0,0.0633043074989049,0.199951326378582,0.109206902670802,0,0,-0.0271026298875528,0,0.227177234467515,0,0,-0.00606421701781707,0,0,0,-0.111190650630944,0,0,0,0,0,0,0,0,0,-0.0810715990689447,0,0,0,0,0,-0.0168846577884974,0.0416323389075628,0,0,0,0,0,-0.15363620007274,0,0,0,0,0,0.192932155247962,-0.00922667083158355,0.0357963328938131,0,0,0,0,0,0
X000568.SZ,0.0642778274331911,0,0,0.0112457764513728,0.68098115803599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123234670211623,0,0,-0.0205475758816393,0,0,0,0,0.0282256740599108,0,0,0,0,0,0,0,-0.0271627638032495,0,0,0,0,0,0,0,-0.0328114864522745,0,0.00605690684057895,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.103003572853657,0,0,0,0,0,0.0712004519851845,0,0.207488293864155,0,0,0,0,0,0,0,0.272389266248185,-0.214567115077538,0,0,0,0,0,0,-0.0240118411547971,0,0,0,-0.129101126537376,0,0,0,0,0,0,-0.0366423616217616,0,0,0,0,0,0.0122561083068485,0.182992353476792,0.200093126798114,0,0,-0.0540285225729345,0,-0.00586752476890349,0.0139067014928855,0,0,0,0,0,0
X002236.SZ,0,0,0.472150928722434,0,0,-0.373888130831134,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0570666716495117,0,0,0,0.049430560684429,0,0,0,0,0,0,0,0,0,0,0,0.243605477527124,0,0,0,0.117235065729585,0,0.0218647654794203,1.35525271560688e-20,0,0,0,0,0,0,0.0510000960743934,0,0,0.441621340512569,0.0165947706465156,0,0.00820390378056105,-2.16840434497101e-19,0,0,0,0,0,0
X002475.SZ,0,0,0.047594301131446,0,0,0,0,0,0,0,0,0,0,0,0.0398245367513176,0,0,0.0601119008684056,0,-0.0654332851871942,0,0,0,0,0,0.0803106916390114,0,0,0,0.0194673477650155,0,0.452211232410426,0,0.00281504689736761,0,0,0,0,0,0,0,0,0,0,0.0607691887294693,0,0,0,0,0,0,0,0.0131260587081383,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.11609486981062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174479467233837,-0.0351568304295541,0,0,0,0,0.0203739295623807,0.114780461268389,-0.210677189912186,0,0.181807542458928,0.322964082732099,0,0,0,0,0,0,0.0321627532712034,0,0,0,0,0.286090825304619,0,0,0,0,-0.00133235189097601,-0.0229735731533915,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.0302914310269254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156205499550265,0,0,0,0,0,0.131841043029696,0.0950619528741523,-0.224351019859776,0.104307866570469,0.480451574393076,0.412051406175165,0,-0.139688324822082,0,0,0,0,0,0.0253927817486459,0,0,0,0,0,0,0,0.0248717464056319,0,0.0870551027852866,0,0,0,0,0,0,0,0,0
X000338.SZ,0,-0.074265797806692,0,0,0,0.217423639248842,-0.0741921512254171,0,0,0,0,0,0,0.0586308259314219,0,0,0.337741217275996,0,0,0,0,0.0752547866038095,0,0,0,0,0,0,0,0,0,0,0,0,0.068960544513157,0,0.0160282297061616,0,0,0,-0.0260278462845491,0,0,0,0,0.169130022615661,-1.73472347597681e-18,0,0,0,0,-4.33680868994202e-19,-0.0177983805915621,-0.168568548620533,0,0,-0.160671663408394,0,0
X600066.SH,0,0,0,0,0,-0.0139051197961792,0,0,0,0,0,0,0,0.0466340798453147,0.0936392635800412,-0.52465488832397,0,0,0,0,0,0,0,0,0.105104415643491,0,0,-0.0772752692459599,0,0,0,0,0,0,0,0,0,0,0,-0.0653340331263907,0,0,0.173363649992487,0,0,0.146472169088267,0,0,-0.0441658780768392,-0.000229063491048169,0,0.0146195330264329,0.010071229129883,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0784058248478003,0,0,0,0.10220535713653,0,0.0401836650160887,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181142466053838,0.476132572106575,0,0,0,0,0.291017950241171,0,3.46944695195361e-18,0,0,0,0,-0.151539019165152,0,-0.082194065093047,0,0,0,0,0,0,0.0306311610053051,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.377177358107057,0,0,-0.300889502085064,0,0,0,0,0.199214573021266,0.163384056561659,0,0.330720447192054,0,-0.134662884891494,0,0,0,0,0,0,0,0.0570234104881741,0.479577673991253,0,0,0,0,0,0,0,0,0,0,0.119004720127927,0,0,0,0,0.0859015912177566,0,0,0,0.0906746199526619,0,0,0,0,0,0,-0.0776695175440872,0,0
X300124.SZ,0,0,0,0.137904797803922,0,0,0,-0.126891509615786,0.290876243423636,0,0.215666596070018,0,0,0.122954514730781,-0.144975137607162,0.0923504801107691,0,0,0,0,0,0,0,0,-0.138434330739743,0.129245050943154,0.0531141956488701,0,0.109265490809411,0.0184739125667036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349260458487901,0.0371855075239878,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,-0.0421584711681085,0.0664904498320979,0,0,0,0,0,0,0,0,-0.0380898253496039,0,0,0,0,0,0,0.167134849361375,0,0,0,0,0,0,0,0.11796670382718,0,0,0,0,0,0,0.0368162778386957,0,0,0,0,0,0,0,0,0.089747675977913,0,0.00689595268393414,-0.0330081019650502,0,0,0,0,0,0
X002508.SZ,0,0,0,0.344172033161117,0,0,0,0,0,0,0,0,0.0645650761069784,0,0.0679471322611495,0.176240627332549,0,0.129497585740085,0,0.12589424008133,0,0,0,0,0,0,0,-0.0726224382843145,0,0,0,0.216562781661175,0,0,0,0,0,0,0,0,0,-0.00915934149528221,0,0,0,0,0,0,0,-0.144981926447915,0,-0.0139904794670143,0.0078270692284242,0,0,0,0.123781518408462,0,0
X300136.SZ,0,0,0,0.175185626043161,0,0,0,0,0,0,0.000909957927086855,0,0,0,0,0,0,0,-0.0530330788433595,0,0,0,0,0,0,0,-0.0945669725902458,-0.048812544610975,0,0.0218841272714323,-0.0893027576337615,0.374332579950611,0,0.0604119162328929,0,0,0.0982511144796311,0,0,0,0.0139661007153223,0,0,-0.0157772813594203,0,0.116556619301335,0,0,0.139711397471429,0,0,0.00957313999180167,0,0,0,0,0,0,0
X300003.SZ,0,0.0456493731872045,0,0,0.0825037336084139,0,0,0,0.0942475181064403,0,0,0.208086700897025,0,0,-0.0412022570262816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362683620347729,0,0,0,0,0,0,0,0.0895841163728887,0,0,0.0295545427353598,-0.253902470224935,-0.00696150578928606,0.0330827514262836,0,0,0,0,0,0
X002085.SZ,0,0,0,0.236526934989433,0,0.159214136886365,0,0,0,0,0,0,0,0,0,0,-0.0941988338314365,0.170800093323795,0,-0.671151364811137,-0.131445139363079,0,-0.297061137133466,0,0,-0.163036852854749,0,0,-0.32997945776416,0,0,0,0,-0.280778190146647,0,0,0,0,0.263650779141644,0,0,0,0,0,0.0938729191919552,-0.256774717959829,0,0.0412481285349744,0,4.33680868994202e-19,0.0566749520916326,-0.044433386512676,0.0249494032346233,0,0,0,0,0,0
X600089.SH,0.681100527109674,0,0,0,0,0,-0.0234120796466721,0,0,0,0,-0.126257049931627,0,0,0,-0.136715804449669,0,0,0,-0.14022319012107,0,0,0,0,0.0884914319486849,0,0,0,0,0.357323342950908,0,0,0,0,0,0,0.257365005127064,0,0,0,0,0,0,0.0909732038632036,0,0,0,0,0,-0.029134350017251,0,-0.0291912488640496,-0.0368281614981506,0.137408895827743,0,0,0,0,0
