,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600066.SH,X600741.SH,X600703.SH,X002236.SZ,X000568.SZ,X600271.SH,X000100.SZ,X600031.SH,X002241.SZ,X600118.SH,X600177.SH,X002292.SZ,X000338.SZ,X002007.SZ,X600372.SH,X002475.SZ,X000559.SZ,X002180.SZ,X300003.SZ,X002456.SZ,X600522.SH,X002074.SZ,X002506.SZ,X000157.SZ,X600867.SH,X002426.SZ,X002294.SZ,X002508.SZ,X600089.SH,X000981.SZ,X300124.SZ,X002085.SZ,X601877.SH,X000869.SZ,X002465.SZ,X600498.SH,X000050.SZ,X002179.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600066.SH,0,0,0,0,0,0.151193952662071,0,0,0.063431744417202,0,0,0.249838309798148,0,0,0.0164350642939082,0,0,0,0,0,0,0,0,0,0,0,0.0395345040255846,0,0,0.147264626678072,0,0,-0.101026913984826,0,0,0,0,0.0358892395971723,0,-0.263896764564925,0,0,0,0,0,0,0,0,0,0,-0.0284697342286338,0,0,0,0,0,0,0
X600741.SH,0,0.534815104360782,0,0.0322046185699973,0.170852568951244,0,0,0,0,0,0.145092494710409,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509941752444854,0,0,0.120147376803498,0.0436937577632265,0,0.122469466961742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159932595352079,0,0,0,0,0,0,0,0,-0.00918934016511955,0,0
X600703.SH,0,-0.0417290500847743,0,0,0,0,0.190728364133758,0,0,0,0,0,0,0,0.0253576149320079,0,0,0,0.0355132190526513,0,0,0,0,0,0.154463235628771,0,0,0.0254405974029721,-0.228696985902676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110601388041,0,0,0,-0.00937992552142201,0.0469549336535175,0,0,0,0,0,0
X002236.SZ,0,0,0.101372337311724,0.00900954921732572,0.00755445083701963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139448144616418,0,0,0.0410409013171249,0,0,0.0526938184340675,0,0.127007322498217,0.0561282265277966,0.0102715237242984,-0.0813264713711364,0,0,0,0,0,0,0.0406137480957651,0,0.070321806547617,0,0,0,0,0,0.0635236456274965,0,0,0.017424321615404,0.019438026812901,0,0,0,0,0,0
X000568.SZ,0.119510926339864,0,0.057113485898469,0.292532048576376,0.183660812390055,0,0,0,0,0,0,0,-0.0601968232680942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0293804485291826,0,0,0,0,0,0,0,0.0771615248516971,0.0776930285604771,0,0,0,0,0,0,0.0804743169028413,0,0,0.0128918259243273,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0118247173180415,0,0.0832737140438842,0,0,0,0,0,0,0,0,0.04307208880281,0.114584224280772,0,0.203075187358608,0,0.0181807341740156,0,0,0,0,0,0,0.0321326681206416,0,0,0,0,0,0,0.0350200847223035,0,0.156206703565907,0,0,0,0,0,0,0,0,0,0,0,0.0145719531821443,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.303872035795364,0,0.0358926370559326,0,0,0,0,0,0,0.0103527992936136,0,0,0,0,0,0,0,0,0.0949354730371417,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0464973984728079,0,0,0,0,0,0,0.0841711788303227,0.0115369766396722,0,0,0.00086395048030665,0.0226259205625641,0,0,0,0,0,0
X600031.SH,0,0,0,-0.0387467501380645,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0764510590808007,0.0662387460992232,0,0,0.0055830663338844,0,0,0.111042159323054,0,0.126452091593849,0,0.108571823735915,0.0153913446112036,0,0,0.0824846560481476,0,0,0.326773058982579,0,0,0,0,0,0.0599808115187542,0,0,0,0,0.231141908246829,0,-0.0207759199419442,0,0,0,0,0.0516161611427164,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.177764379914887,0,0.0292671687670833,0.210847133188596,0,0,0,0,0,0,0,0,0,0.0136884867470904,0,0.0373185793237387,0,0,0,0,0,0,0,0.208920437298888,0,-0.0405643399475438,0,0,0,0.142811364037542,0,0,0,0,0.114625770431946,0,0,0,6.93889390390723e-18,0.0974918836895309,0,0,0,0,0,0
X600118.SH,0,0,0,0.0490611980470123,0,0,0,0,0,0,0,0,-0.0542425502901335,0,0.0061297477724048,0.0138341684666754,0,0,0,0,0,0.00652873252813201,0,0,0.333457007713268,0,0.0762737050868184,0,0,0,1.0842021724855e-19,0,0.0891080565911248,0,0,0,0,0,0,0,0.279368131262836,0,0.0348514678013483,0,0,0,0,0.00878919145543063,0,0,0.00812545378303078,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.147938928651562,0,0,0.214568498247418,0,0,0.115170258908737,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0187031748961419,0,0.0228477921364466,0,0,0,-0.00212128189280612,0,0,0,0,0.0856634257838681,0,0,0,0,0,0,0.0654333824109369,0,0.0369589588079368,0.0540171811950143,0,0.171857567793494,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0.148482507829306,0,0,0,-0.167583765902289,0,0.0817256812090707,0,0,0.0496848594414691,0,0,0,0,0,0,0,0,0.0359121150589552,0,0.0808803096620535,0,0,0.131303243289759,0.161421653075583,0,0.0154661380077606,0,0,0,0,0,0,0.148755301045142,0,0.0992738980238562,0,0,0,0,0.231236375482331,0,0,0,0,0.230672889018351,0,0,0,0,0,0
X000338.SZ,0,0,0.0631402003463827,0,0,0,0.119018877783581,0,0,0,0,0,0,0,0,0.0609639051421483,0,0.189507947664166,0,0,0,0,0,0,0,0,0,0.0516920317199321,0.11409260554106,0,0.157989685145997,0,0,0,0,0,0,0,0,0.0214933336543548,0,0,0,0,0,0,-0.0322413552638606,0,0,0,0.0200961594767177,0.000242186432879351,0,0,0,0,0,0
X002007.SZ,0,0,0.0645622899636658,0,0.222643871927167,0,0,0,0.207595030347115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572843643816407,0,0,0.0815310665203259,0,0,-0.0518277186043395,0,0,0,0,0,0.750460521187893,0,0,0.108640964564018,0,0,0,0,0,0,0.0941415119413085,0,0,0,-0.0209270714911357,-0.178817473615718,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14029116633309,0,0.204848184246248,0,0,0.0265261510255768,0.474917310223519,0,0,0,0,0,-0.0629491817482698,0,-0.0193699999658106,0,0.00433854838149695,0,0,0,0,0,0.0388272451073689,0,0,0,0,0,0,0,0,0.113118972705046,0,0,0,0.0634768411688624,0,0.0603797006906402,-0.00971014257397711,0,0,0,0,0,0
X002475.SZ,0,0,0.233182229927577,0,0,-0.697057212005709,0,0,0.278490420897227,0,0,0,0,0,0,0,-0.888141616756804,0,0,0,0,0,0,0,0,0,0,0,0.205634533339227,0.0672600849884852,0.11953332246995,0,0,0,0,0,0,0,0,0.14243905932699,0.0358892848660979,0,0,0,0,0,0.0731627992656474,0,0,0,0.0908380139781089,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.0990826371843894,0,0,0,0,0,0,0.0308189589087975,0,0.175161519391339,0.0588948058880678,0,0,0,0,0,0.0104861762044582,0,0,0,0,0.0933581092048993,0,0.0902085083749277,0,0,0,0.0433572305481591,0,0,0,0.0495113599239156,0.25907916292695,0,0.0239023198295982,0,0,0,0.101630552047742,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0549429949791054,-0.131157759907445,0,0,-0.30210364714881,0,0,0,0,0.468678232938491,0,0,-0.231497792375823,0,0,0,0,0,0,-0.316333520311819,0,0,0,0,0.0307575052008875,0.0367589470371163,0,0,0,0,-0.302463168158415,0,0,0,0,0,0.513490557807677,0,-0.143966495608403,0,0,0,0,-0.0635278431228712,0,0,-0.194034000845583,0.228001714084144,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273208393925331,0.107020276414472,0,0,-0.113812107391342,0,0,0,0,0,0,0,0,0.0565515480209062,0.0249276467444926,-0.0285925654288063,0.137469217293697,0,0,0,0.0187675098345685,0,0,0,-0.00538022781928166,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291012911518111,0.0963539935243956,0,0,0,0,0,0,0.236234159163575,0,0.0651281988836718,0,-0.0424258165772355,0.142074162690345,0.142317696332347,0,0,-0.0260440578231027,0.125580931376794,0,0,0,-0.0141331895013185,0,0,0,-0.0314956363763694,0,0,0.170842987736883,0,0,0,0.0803805875661951,0,0.0830752282512215,0,-0.0329410733080831,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0756104173073534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174190832713003,0,0,0,0,0.0930867805857226,0.036565154852239,0.0938110481719449,0,0,0,0.140114229084383,0,0,0.0527674388878349,0,0.165266844010819,0,0,0,0,0,0,0,0,0.0882516563461718,0,0,0,0.0690611192309614,-0.0166332898222749,0,0,0,0,0,0
X002074.SZ,0,0,0.326851059054375,0,0,0,0,0,0,0,0,0,0,0,0.293250714125573,0,0,0,0,0,0,0.0851025000127091,0,0,0,0,0,-0.0621036022020184,0,0,1.38777878078145e-17,0,0.259369515248225,0,0,0,0,0,0,0,0.438826613660371,0,0,0,0,0.318501243564447,0,0,0,0,0.128190047912063,1.73472347597681e-18,0,0,0,0,0,0
X002506.SZ,0,0,0,0,-0.0794153820805366,0,0,0.0469185003424393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752595050043663,0,0,0,0,0,0.0345551382733765,-0.0387709159481395,0,0.108708474216387,1.73472347597681e-18,0,0,0,8.67361737988404e-19,0,0,0,0,0.55944450874363,0,0.0288246363978066,0,0,0,0.0348103684418424,0,-0.0815680049544761,0,-0.0934643267011683,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.014929759526072,0,0,0,0,0,0,0,0,0,0.325743819709902,0,0,0,0.0232377777428388,0,0.0918258146595852,0.0702749802278796,0.00953880798089006,0,0.016189161703338,0.0189339383962253,0,0,0,-0.0246349125064987,0,0,-0.0421140730709373,0,0.00156131891243015,0,0,0,0,0,0,0,0,0,0.0349669214250256,0,0,-0.00072630134792148,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.070166598393727,0.166107387814891,0,0,0,0,0,0,0,0,0,0,0,0.0195231314227282,0,0.0189278155196451,0,0,0,-0.0514560323440067,0,0.00331070430904635,0,0,0,0,0,0,0,0.144604947664927,0,0,0,0,0,0,0,0,0.0418081057922035,0,0,0,0.024894936331185,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0.046159287250136,0,0,0,0,0,0.0133091309676352,0,0,0,0,0.0547745121119746,0,0,0,0,0,0.224678139010736,0,0,-0.0895036888665128,0,0,0.257200967454941,0.252242788178717,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0162647552892929,0,0.150807728528573,-0.0549493156971217,0,-0.127775075512346,-0.0820912497871329,0,0,0,0,0,0
X002294.SZ,0.00790489986251744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163965837542856,0,0,0,0,0,0.108630352843109,0.0729424158024672,0,0,0.0258036822071078,0,0,0,0.00588291903818153,0,0,0,0.113252572985413,0,0,0.0697977334872149,0,0,0,0,0,0,0.0927599413518944,0,0,0,0,0,0.0749897518095508,0,0,0,0,0,0
X002508.SZ,0,0,0,0.239407735229072,0,0,0,0,0.0337469799924992,0,0,0,0,0.0867093404868207,0,0.16302488049783,0,0,0,0,0,0,0,0.147771324281612,0,0.134814606285135,0,0,0,0,0.0478172615815707,0.0391937815494768,-0.045871146919247,0,0,0,0,0,0,-0.0229337884673715,-0.178725853361149,0,0,0,0,0,-0.0172105299377299,0.0280504377906346,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0.045189330552851,0,0,0,0,0,0.0650649656267701,0,0,0,0,0,0,0,0,0,0,0.00249766841683092,0.195842611568659,0.0179571517942986,-2.16840434497101e-19,0,0,0,0,0.0108466130646264,0,0,0,0,0,0,0,0,0,0,0,0.084832420218272,0,0,0,0,0,0.209457924019643,0.0157741041665298,0,0,0,0.0111230015109122,0.0285041577976365,0,0,0,0,0,0
X000981.SZ,-0.100088078426566,0,0,0,0,0,0,0,0.0939425065404023,0,0,0,0,0,0,0.28970878009641,0,0,0,0,0,0.265452441567905,0,0.0349062734494611,0.177971036307452,0,0.191448164438991,0.0703509802566956,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0754216686712944,0,0,0,0,0,0,0,0,0.0135190258268655,0,0,0,-0.0186692159156242,-0.137239798812006,0,0,0,0,0,0
X300124.SZ,0.0213110809891353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361748428059041,0,0,0,0,0.139254175443673,0,0.179639329057459,0,0.0415543836940472,0,0,0,0.0718590471114067,0.171214183433585,0,0,0.118774499976259,0,0,0,0.00386372380558041,0,0,0,0,0,0,0.0475637698556254,0,0,0,0.0704912978310956,0.119036190081981,0,0,-0.0290510160391635,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,-0.0107467593523618,0,0,0,0,0,0,0,0,0,0,0,0,0.274435254213955,0,-0.10594981315334,0.0437962552169113,0,0,-0.0894159624008481,0,0,0,0,0,0,0,0.0735624058359202,0,-0.104188497081247,0,0,0,0,0,0,0,0,0,0,0,0,-0.022344580856775,0.114930101429697,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0726662043421419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193479518259985,0,0,0,0.224935162635928,0,0.18732411110045,0.069184472348269,0.113628401773416,0,0.143200511264797,0,0.315624963216325,0,0,0,0,0,0,0.0443070166572198,0,0,0,0,0,0,0.0918049926138709,-0.0326445300839827,0,0,0.00807868885079253,0.0199270644220109,0,0,0,0,0,0
X000869.SZ,0,0,0.07524365858281,0.116130411117693,0,0,0,0,0.196227831007435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535716400461813,0,-0.00227643337059731,0.0388642141584064,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.174756708836405,0.132630005664718,0,0,0,0.100311757324033,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0.0128241522144543,0,0,0,0,0,0.0846463442210643,0,0.2365885271605,0,0,0,0.0527341677038448,0,0,0,0,0,0,0,0.0491821006873468,0,0.0401350614417367,0.104762072206923,0,0,0,0,0.0114023788546484,0,0.0326748359692842,0,-0.0729834060313749,0,0,0,0,0,0,0,0,0.0189909131983561,3.46944695195361e-18,0,0,0,0,0,0
X600498.SH,0.0117298267712615,0.243000140739812,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0353943272607288,0,0,0,0,0,0,0.151893119524509,0,0,0,0.0540819758275946,0.00036994811513039,0,0,0.0294215428652761,0,0,0.348125723298646,0,0,0,0,0,0,0,0,0,0.000734737749658688,0,0,0,0,0,-8.67361737988404e-19,0,0.0767930343387759,0,0.0553065540682414,0.0719791196335327,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.137721897763987,0,0,0,0,0,0.138831026339555,0,0,0,0,0,0.108428628904651,0,0,0.310708731911305,0,0,0,0,0.416704322084225,0,0,0,0,0,0,0,0,0,0,0,0,0.0864071602065684,0,0.0217642292627026,0,0,0,0,0,0,0,0,0,-0.0164495426418241,0,0,0,0,0,0
X002179.SZ,0,0.0414928082579809,0,0,0,0,0,0,0.0802779209124782,0.180789383430402,0,0,0,0,0.0453877993785467,0,0.0154012976879838,0,0,0,0,0,0,0,0,0,0,0,0,0.084223775401426,-0.0935978779345461,0.022081144986368,0,0,0,1.73472347597681e-18,0,0,0,0.0416239213393511,0.110500401183139,0,0,0.208523020297801,0,0,1.73472347597681e-18,0,0,0,0.0415718753497356,0,0,0,0,0,0,0
X002008.SZ,0,0,0.118575743709892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163281093482421,0,0.0878404076503274,0,8.67361737988404e-19,0,0.0474457729071498,0.0944120660779054,0,0,0,0,0,0,-0.0355078129718712,0,0.0063458464817057,0.0965096800279517,0,0.226276465927008,0,0,0.265162777614398,0.0168227994478446,0,0,0,0.00236953273799732,0,0,0,0,0,0,0
Change_TY3M,0.0147147915733738,0,0,0,0,0,0,0.0905100318459359,0,0,0,0,0,-0.0727157416211736,0,0,0,0.0370243955717649,0.0366178822095018,0,0,0,0,0,0,0.0170694892166421,0,0.00290952800746788,0,-0.0260281816383966,-0.0532308785151434,-0.0354125836503901,0.0335925024431069,0,0,0,0,0,0,0.0235910760212297,0,0,0,0,0,0,0,0,0,0,0.00889561159069566,0,0,0,0,0,0,0
Slope,0.229149713381042,0,0,0,0,0,0,0,-0.524495246250712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343246822937814,-0.333137968213609,0.0182013964729581,0,-0.0730814945301974,0,0,0,0.323391043090358,0.0909497053306319,0,0,0,0,-0.109946560823141,0,0,0.270143401721684,0,0,0,0,0,-0.379804130017389,0,0,0,0,0.369242328434419,0,0,0,-2.2007723319362,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.00434036991339582,0,-0.0110513007535063,0,0,0,-0.0679809884335847,0.0737481343325816,0,0.108718006421175,0,0,0,0,0,-0.000692310388817885,0,0.111907303286225,-0.0473440955790494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522498708195093,0,0,0,0.410211688197695,0,0,0.00244683501353681,0,0.902630549847071,0,0
RealEstate_excess,0,0,0,0.0366135569410271,0,0.187506676720274,0,-0.0997059676148765,0,0,-1.0842021724855e-19,0,0.0204096106909803,0,0.030277329715877,0,0,0,0,0,0,0,0,0,0,-0.0266061440065928,0,0,0,0,0,0,0,-0.0112053369880511,0,0,-0.138673701316015,0,0,-0.0721476175185274,0,0,0,0,-0.0772078206304726,0,0,-0.00787845110796397,0,0,0.0480172768503474,0,0,0.438031819451889,0,0,0,0
MKreturn,0,0,0,0,-0.127450598884203,0,0,0,0,0,0,0,0,0,-0.163717597112717,0.20689028549315,0,0,-0.0153351571832008,0,0,0,0,0,0,0.0385194809571465,0,-0.117776677772959,0.0555570026515349,0,0,0,0,0,0,0.0780324550767268,0,0,0,0,0,0,0,0,0,0,-0.0409478809766924,0,0,0,0.00199978118442546,0.0892119088315537,0.269615044190948,0,0,0,0,0
MKvol,0,-0.00332236258317981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295393191559515,0,0,0,0,0,0,0,-0.00433393536214123,0,-0.00069588330373232,0,0.000630775230120937,0,0,0.001953382853511,-0.00126528940932302,0,0,0,0.000137771455923128,0,0,0,0,0,0,0,0,-0.00541112079481129,0,0,0,0,0,0.00234499003453167,0.00833555212242418,0,0,0,-0.0223967123814467,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00310072363819893,0,0,0,0,0,0,0,0,0,0,0,-0.00697643992539584,0,0,0,0,0,0,0,0,0,0,-0.0751249733947504,0.0566400373720755,0,0,0,0,-0.829743803861272,0
CarbonVol_Guangdong,0,-0.00573014518709316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00938035139327435,0,-0.0300116326463375,0,0,0,0,0,0,0,0,0,0,0,0.015580034214478,0,0,0,0,0,0,-0.000912602080841486,0,0,0,0,0,0,0,0.0017948082230875,0,0,0,0,-0.217075925995717,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018806505224574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262110489817899,0,-0.00158680963891602,0,0,0,0,0,0,0,0,0,0,0,0.00516165506891326,0,0,0,0,0,0,-0.00222281791451117,0.0069615867916878,0,0,0,0.107999659160759,0,0
