,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X003816.SZ,X000725.SZ,X600031.SH,X000596.SZ,X002371.SZ,X000625.SZ,X002049.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600089.SH,X600703.SH,X002180.SZ,X300142.SZ,X000661.SZ,X002241.SZ,X000733.SZ,X601877.SH,X600522.SH,X000100.SZ,X600741.SH,X002074.SZ,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X300003.SZ,X600884.SH,X600487.SH,X002414.SZ,X002294.SZ,X000066.SZ,X000799.SZ,X002007.SZ,X600563.SH,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.229114497154077,0.101020686666171,0,0.206597952022791,0,0.0775958198094207,0,0,0,0,0,0.0101749359836514,0,0,0,0,0,0,0,0,0,0,0.296568067858864,0,0,0,0,0,0,-0.147689063237314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417531502464705,0,0.0313190679453966,0,0,0,0,0,0.0235463067576465,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.416595118378338,0.0334716895944372,0,0,0.272272115168015,0,0.132646403022838,0,-0.0256113194857231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350213917705234,0,0,0,0,0,0,0,0,0,0,0,0.0234558279748648,0,0,0,0,-0.00701940774891261,0,-0.0156107986483488,0,0,0,0.0297976578357095,0,-0.0198405118886472,0.00912682934108567,0,0,0,0,0,0
X600809.SH,0.215361828640323,0,0,0,0.421892401549662,0,0,0,0,0,0,0,0,0,0,0,0,0.0824681100260096,-0.00595701589437943,0,-0.182936914031932,0,0,0,0,0,0,0,0,-0.0242935055526416,-4.33680868994202e-19,0,0,0,0.152052262356964,0,-0.0792851126635473,0,0.236384961282251,0,0.0096330226357828,-0.0826896096056923,0,0,0,0.0503990742217492,0,0,0,0,0,0,0.0146249895539862,-0.0230094216249062,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230224612946266,0,0.19708731068044,-0.0132657000068288,0,0,0,0,0,0,0,-0.0361559058396989,0.174017099706361,0,0.143643548843503,0.176496912826373,0.0872562223718282,0,0,0,0,0,-0.0144548592683356,-0.0514474386260264,0,0,0,0,0,0
X000568.SZ,0.389075073237019,0.135546058647884,0.694391193068207,0,0,-0.0803384474921246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232971514906513,0,0,0,0.107731294007542,0,0,0.0426023964906944,0.0705516265285063,0,0,0,0,0,0,-0.0511472783285267,0,0,0,0,0,0,0,0,0,0,0,-0.0250099318336039,0.0304387777183401,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0931425984215833,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287259642141304,0.0259354987912023,0.0737716580956533,2.16840434497101e-19,0,0,-0.0551373312112758,0,0,0,0,0,0,0,0.103143675335022,0,-0.121736756296974,0,0.107154329942956,-0.013489542038469,0,0.0605122793199662,0,0.0962104594346885,0,-0.00112150572867668,0,0,0,0,0,0,0
X600690.SH,0.0149334994244004,0,0,0,0.336117289158563,0,0,0,0,0,0.159361455285154,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.112502876252972,0.0257589286771776,-0.112042202198691,0,0,0.0165934997777046,0,0,0.0121756832326722,0,0,0,0,0,0,0,0,0,0,0,0.0578233980140942,0,0,0,0,0,0,-0.0323018775972512,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.111953021091521,0,0,0.105579325118671,0,0,0,0,0,0.0724636123705612,0,0,0,0,0,0,0,0,0,0.14773072141735,0.29119205129554,-0.0761121091962926,0,-0.0736237953711426,0,0,0,0,0,0.0879521526489402,0,0.0241876666512533,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0128067231379514,0,0,0,0,0,0,0
X002304.SZ,0,0.13145023674766,0,0.0979715101788778,0.111672512079699,0,0,0,0,0,0,0,-0.047706919025332,0,0,0,0,0,0,0.0162514362125603,0,0,0,0,0,0,0.0211228747263076,0,0,0,0,0.0223676889130659,0,0,0.166232615418617,6.93889390390723e-18,0,0,0.21660087499986,0,0,0,0,-0.251250500473926,0,0,0,0,0,0,0,-0.0225975681228366,-0.033175984452066,0,0,0,0,0,0
X300124.SZ,0,0,-0.25119031775304,0,0,0,0,0.318496707673223,0,0,0,0,0,0,0,0,0,0,-0.0929162408736711,0,0.0411275673564651,0,0,0,0,-0.00688671942243677,0,0,0.032913482690006,0.0521491857781626,0,0,0,0.151178008368511,0,0.18973775686656,0,0,0,0,0,0,-0.103363054421099,0.0157750536207707,0,0,0,-0.0993091847587327,0,0,-0.0898343292255438,0.0163722021720311,0,0,0,0,0,0,0
