,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000063.SZ,X000858.SZ,X600276.SH,X600690.SH,X600031.SH,X000100.SZ,X600372.SH,X600118.SH,X000338.SZ,X600703.SH,X600271.SH,X000157.SZ,X002129.SZ,X600089.SH,X600741.SH,X002241.SZ,X600177.SH,X600582.SH,X600066.SH,X000800.SZ,X002236.SZ,X300124.SZ,X601877.SH,X002292.SZ,X000581.SZ,X000623.SZ,X002475.SZ,X600839.SH,X000568.SZ,X000977.SZ,X000559.SZ,X002007.SZ,X000550.SZ,X000869.SZ,X600060.SH,X002294.SZ,X002456.SZ,X002465.SZ,X000050.SZ,X300146.SZ,X600435.SH,X300003.SZ,X600867.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.0703007275652271,0.106475888457951,0,0,0,0.157479756873605,0,0,0,0,0,0.0312591937981258,0,0,0,0,0,0,0.095344126749288,0.0206897129463651,0,0.00596756594444151,0,0,0,0.104376947726436,0,0,0,0,0,0,-0.0118175622670749,0.0516069180423484,0,0,0,0,0,-0.0162134256602905,0.0160829740475533,0,0,0,0,0,0,0,0,0,-0.00975797736910951,0,0,0,0,0,0
X600519.SH,0.197915607789964,0,0,0,0,0,0.034045612471235,0.00564614084077691,0,0,0,0,0,0.180920604797245,0,0.0543647589017012,0,0,0.0541988430898142,0,0,0,0,0,0,0,0,-0.0548956509989177,-0.00709635588174887,0,-0.0642108823736194,0,0.0245462056642074,0,0,0,0,0,0,0,0,0.0671277591745777,0,0,0,0,0,0,0,0,0,0,0.0262504985658725,0,0,0,0,0,0
X000651.SZ,0.266403288206705,0,0,0,0,0.0380560791437462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527859609605137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162205663756056,0.0140984142525326,0.0954693040113693,-0.0134983582597564,0,0.267819349593359,0,0,0,0,0,0,0,0,0,0,0,0.00533423476490247,0.00496206992465358,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288676346422909,0,0,0,0.0799645080121372,0,0,0,0,0,0.12659810390518,0,0,0,0,0,0.0765653380250452,0,0.078565393652027,0.140489399507024,0,0,0,0,0.0830628079244676,0,0,0,0,0,0,0.103545989243396,0,0,0.196469094169942,0,0,-0.036221498000167,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.15509635450697,0,0.104273174890085,0,0,0,0,0.0165198624930121,0,0,0,0,0,0,-3.46944695195361e-18,0.18958911773534,0,0,-0.117224379801053,0,0.0869232639797968,0,0.0513918047681724,0.0536502401008231,0,0,0,0.199024524135053,0,0,0,0,0,0,0.270139529457052,0,0.0112340320584903,0,0,0,0,0,0,0,0,0,0.0207040871429844,0,0,0,0,0,0,0
X000625.SZ,0,0,0.198124943354654,0,0.234575528445921,0,0,0,0,0,0.00370099952818075,0,0,0,0,0.120641910633715,0,0,0,0,0,0.048805422255375,0,0,-0.0781117436324431,0,0,0,0,0,0,-0.037597855071981,0,0,0,0.0368674426329002,0,0,-0.127016758077424,0,0,-0.0245835205502936,0,0,0,0,0,0,0,0,0,0,0.0457828380285533,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.0905354052550241,0.587909307530518,0,0,0.00462767088539721,0.00840606566339516,0,0,0,0,0,0,0,0,0,0,0.0555075431099279,0.00140153560186955,0.168332167944485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196023950788923,0,0,-0.020352638238261,0,0,0,0,0,0,0,0.0184544561757079,0,0,0,0,0,0,0
X000063.SZ,0,0.0275099460783005,0,0,0.0237137190911037,0,0.06414347691546,0,0,0,0,0,0.136622859616247,0,0,0,0,0,0,0,0.0191135459094286,0,0,0,0,0,0,0.101437257597175,0,0,0,0,0.148069981413185,0,0.0500345722670817,0.108475431404757,0.0615495184612459,0,0,0,0,0,0,0,0,0,0,0,0,0.0874360750234574,0,-0.0051236780394823,0.0381921366416306,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0618406069561106,0,0,0.0924956428340445,0,0,0,0,0.0123956628923537,0.0107352903660045,0,0,0,0,0,0,0,0.0616215459801008,0,0,0.0409494646551171,0,0,0,0,0,0,0,0,0.128883953716976,0,0.129148290769051,0.133908841186061,0,0,0,0,0,0,0,0,0,0.0358204552686143,0,0,0,0,0,0,0.0085123952248624,0,0,0,0,0,0
X600276.SH,0,0.0276333733463149,-0.115865513250007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128920871680632,0,0,0,0,0.0213025384429257,0,0,0.0675219183390757,-0.0571137972498832,-0.0189392938610476,0,0,0,0,0.0306085580661508,0,0.042576384465728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175214202204769,0.0155633734783386,0,0,0,0,0,0
