,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X000661.SZ,X002304.SZ,X000063.SZ,X600031.SH,X000725.SZ,X000568.SZ,X003816.SZ,X600690.SH,X600809.SH,X002241.SZ,X600703.SH,X000338.SZ,X300142.SZ,X002371.SZ,X000596.SZ,X002007.SZ,X300014.SZ,X300124.SZ,X000100.SZ,X002049.SZ,X600741.SH,X600584.SH,X300003.SZ,X002129.SZ,X002236.SZ,X601877.SH,X600183.SH,X000157.SZ,X000800.SZ,X002414.SZ,X000625.SZ,X000066.SZ,X300136.SZ,X000977.SZ,X002456.SZ,X002179.SZ,X002185.SZ,X600118.SH,X002008.SZ,X002463.SZ,X002180.SZ,X601799.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,-0.145197188301897,0,0,0,0,0,0,0,0,0,0.0108037838168136,0.268099136751237,0.00542693698165259,0,0.192594610435163,0,0,0,0,0.095781765290638,0,-0.108426948815382,0,0,0,0,0,0.174814715276814,0,0,0,0,0.0934965680388386,0,0,0,0,0,0,0.143637057363314,0,0,0,8.101519346079e-05,-0.0110975554782418,-0.0194218154867055,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0852447377729532,0,0,0,0,0,0.0504023522820499,0,0,0,0,0.00473375974688875,0,0,0.112057808617404,0,0,0,0,0,0.0575106948009896,0,0.169959177518716,0,0,0,0,0,0,0,0.0136180372671866,0,0,0,0,0.0348980699596096,0,0,0,0,0,0,0,0,0,0,0.0682720427363189,0,0.0180274951450253,0.0123155552933744,0,0,0,0,0,0
X000568.SZ,0,0.674370513413661,0,0,0,0,0,0,0.0428458206359965,0,0,0.0565810460334686,0,0,0,0,0,0,0,0,0.0134768826627889,0,0,0,0,0,-2.71050543121376e-20,0,0.0417152232141952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011795705383005,0,0,0,0.0432004668097724,0,0.008431163098142,0.00700234384641336,0,0,0,0,0,0
X003816.SZ,0,0,0,0.0200704063420909,0,0,0,-0.0122045592233283,0,0.0123263659077352,0,0,0,0,0.0230624282728627,0,0,0,0.0203450034197153,0,0,0,0,0,0,0,0,0,0,0,0,0.0243113891248362,0,0,0,0.0187836957194769,0,0,0.120167710539052,0,0,0.0237032342170701,0,0,0,0.0100017092383194,0,0,0,0,0,0.00500966807003295,-0.00228953109078994,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0741417947708565,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0036324956616444,0,0.0793471329909579,0,0,0,0,0,0,0,0.168932460639181,0,0.160008183083719,0,0,0,0,0,0,0,0,0,0,0.0244384281215795,0.000806899277941186,0,0,0,0,0,0
X600809.SH,0,0.497912145544693,0,0,3.46944695195361e-18,0,0,0.0475946707479353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184112979820271,0.174547485892461,0,0,0,0,0,-0.0827183253713154,0,0.0498094469841727,0,0,0,0,-0.0614730909025196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193609080093205,0.0182682288704539,-0.00835386192242094,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.540845706889983,0,0,0,0,0,0,0,0,0,0,0,0,0.0936082820248078,0,0,0,0,0,0.153539468808389,0,0,0.055871625769564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240899498866832,0,0,0,0,0,0,0,0,0,-0.03460182590156,0,0,0,0,0,0,0
X600703.SH,0,0.192364746119854,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0562943335411239,0,0,0,0,0,0,0,0,0.213003486712614,0,0,0.27346162953429,0,0,0,0,0,0,0,0,0,0.0567567857694484,0,0,0,0,0,0,0,0,0.00869721713150185,0,0,0,-0.0084505948149956,0.0140249918181171,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0278284848444024,0,0,0.116459558873834,0,0,0.0255634499696143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367550632158345,1.73472347597681e-18,0,0,0,0.0064535973626895,0,0,0,0.0443492084383018,0,0,0,0.0545548927327824,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0448606079671251,0,0.0019186523364276,-0.00838979419284997,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.316009547782191,0,0,0.13820366005702,0,0,0,0,0,0,0.434442026508389,0,0,-0.346391391654222,0,-0.0794724201489157,0,0.060654672277981,0.120305956906757,0,0,0,0,0,0,0,0,0,-0.0189096204791794,0,0,0,0.0341156540127431,0,0,0.231948349092364,0,0,0,0.0040346131269424,-0.0245979331880099,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352419870643552,0,0,0,0,0.135248420718247,0.10020651835346,0.115773237018542,0,0.0725118090056729,0,0.161312243338266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919949242643499,0,0,0,0,0,0,0,-0.106320105849034,-0.0183070903673248,-0.00549883053765129,0,0,0,0,0,0
X000596.SZ,0,0.181851292587002,0,0,0,0,0,0.222100467839486,0,0,0.0587277371723954,0,0,0,0,0.28795851872772,0,0,0,0.172333258955993,0,0,0.0159694839156482,-0.0449375202498765,0.054354759929685,0.016806340942022,0,0,0,0,0,0,0,0,0,-0.145788737919918,0,-0.0247848650128556,0,0,0,0,0,0.01560501291172,0,0,0,0,0,0,0.0525176220438033,0.00675183110230622,-0.011914417456431,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.0188807604500529,0,0,0,0.241737543925697,0,0,0,0,0,0,0,0,0,-0.0903447468912219,0,0.455506722841139,0,0,0,0,0.00839355091641711,0,0,0,0,0,0,0,0.0871804869261011,0,0,0,0,0,0,0,0.145647362341067,0,0,0,0.176149887742433,0,0,0,0,0,-0.0787681549519293,0.0214759112445272,-0.018698259361912,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431240865911486,0,-0.0336527718345233,0,0,0,0.0553814144565677,0,0,0,0.358694071235548,0.166760728216947,0,0.172846793510991,0,0,0,0,0,0.029243769342769,0.0435515988110135,0,0,0,0,0.265107121299305,0,0,0,0,0,-0.000524450702379298,-0.00880158992418379,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.00410241064248771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215653840205701,0,0,0,0.236890660319324,0,0,0,0,0,0.151554337445111,0,0.0439753310313939,0,0,0,0,0,0,0.0383600687632272,0,0,0.238781217326478,0.137984677886926,0,0.0164995663171975,0.0278516623538982,0,0,0,0,0,0
X000100.SZ,0,-0.15365963795842,0,0,0,0,0,0.113652897613765,0,0,0,0.666710485234059,0,0,0.0765648617335617,0,0.158695273901556,0,0,0,0,0.0160598514917014,0,0.0276100378605349,0,0,0,0,0,0,0,0,0.0908178025090345,0,0,0,0.0135617290558692,0,0,0,0,0,0,0,0,0.125502198415655,0,0,0,0,0,0.0117511224443628,0.00396260188700435,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.423736261597676,0,0,0,0,0,0,-0.208956568743954,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.288817478903566,0.323860122904958,0,0,0,0,0.335836560099139,0,0,0,0,0,0,0,0.000992492587215177,0,0.20667218148206,0,0,0,0,0,0,-0.105202261384673,0,0,0,0,0,0.0453131990082891,0.0111661703234103,0,0,0,0,0,0
X600741.SH,0,0,0,0.0606751717122994,0,0,0,0,0.0388084411370369,0.067031809819013,0,0,0,0,0,0,0,0.038909983046731,0,0,0.0340285661133436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120687088535394,0,0,0,0.0223474141173783,0,0.0197431859734411,0.0894669627171746,0,0,0,0,0,0,0,0,0,-0.0236874505523223,-0.00280706428168264,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,-0.138050492524256,0,-0.0356555652119416,0,0,0,0,0,0,0,0,0,0.508407452862393,0,0,0,0,0,0.0643009318707407,0,0,0,0.196155061302171,0,0,0,0,-0.0651976089888835,0.18185640288273,4.33680868994202e-19,0,0,0,0,0,0.344075950140998,0,0,0,0,0,0,0,0.00278670317996046,0.0141315602634876,0,0.00543717361703649,0,0,0,0
X300003.SZ,0,0,0,0,0.0134384670760261,0,0,0.0815736332896275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20444898491253,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.255743091676284,0,0,0.0229692944599916,0,0,0,0,0,0.196197438866216,0,0,0,-0.11624015585037,0,-0.0366627398588821,-0.0088574631716273,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.0458197782152421,0,0,0,0.269997499207875,0,0,0,0,-0.0486835365456705,0,0,0,0.213352539540369,0,0,0,0,0,0,0,0.266404635657917,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.192932559298491,0,0,0,-0.324138368826031,-0.0279675957940254,0,0,0,0.29365147458103,0,0,0,0.013297011604561,-0.0212863095182814,0,0,0,0,0,0
X002236.SZ,0,0,0,0.321371269283899,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.105117641276578,0,0,0,0,0.052139079696301,0.0407676978225874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120988293426244,0,0,0.0326087452103425,0,0,0,0,0,0.0269279018270828,0,0,0,-0.00361007684016739,-0.00353732353329101,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020617631328479,0,0,0.107895303098998,0,0,0,0,0,0.157416772447176,0,0,0,0,0,0.0202474697012527,0,0.0463922467190218,0,0,0,0,0,0,0.107634315583681,0,0,0.0643624043671646,0.103160026074582,0,0.00703476063997064,-0.0201503902553429,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263336585135467,0.118315793123409,0,-0.00741638820925643,0,0,0,0,0,0.135692450444367,0.0267274138790972,0,0.0799918926808575,0,0,0,0,0,0,0,0,0,0,0,0,0.0486236023194581,0,0,0,0,0.469547206163353,0.0400168040992785,0,0,0,-0.0174953320129175,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.193517041446922,0,0,0,0,0,0.00647513128386038,0.0525420617537541,0,0,0,0,0,0,0,0,0,0,0,0,0.0247470371930903,0,0,0,0,0.0800388761090887,0,0,0.0899012883666216,0.138944971457547,0,0,0,0,0,0,0,0,0,0,0,-0.00132359631912182,-0.005054141013372,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810492888133953,0,0,0.129983333298782,0,0,0,0,0.174232428275285,0.393968726404201,0,-0.000575697159674039,0,0,0,0,0,0,0,0,0,0,-0.0720467098858052,0.0149024938316275,0.00790363615734868,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141103704556865,-0.129525241170812,0,0,0,0,0,0.284154517711628,0,0,0,-0.0479329221985753,0,0,0,0,0.026856825018976,0,0,0.357663965690512,0,0,0,0.209533266706371,0.148560236751497,0,0,0,0,0,-0.171080753444622,0.0778293040776364,0.0209589455106917,-0.00145586107102856,0,0,0,0,0,0
X000625.SZ,0.0992160858273884,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717643341526301,0,0,0,0,-0.0393810462848759,0.0416822865996444,0,0,0,0,0,0,0,0.170450308661141,0,-0.024130951752062,0,0,0,0,0.0995665001350912,0,0,0.159379916318205,0,0,0,0,0,0,0,0,0.270195697629317,0,0,0.0448868953028003,0.000476198187223524,0.0090247924156828,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299669621799356,0,0,0,0,0,0,0,0,0.153763842154154,0,0,0,0,0.287515497556085,0,0,0,0,0.149816176106932,0,0,0,0,0.0183518143828757,0,0,0.1528581834491,0,0,0,0,0,0,0.0116536847070218,0.00999411822151495,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.600806273807053,0,0,0,0,0.236055609291313,0,0,-0.0695132823719422,0,0,0,0,-0.0713344426490443,0,0.10140531235035,0,0,-0.0647242113947432,0,0,0,0.188571590298834,0,0,0,0,-0.118137504459213,0,0,0,-0.193237301020794,0,0,0,0,0,0,0,0.0802908740281222,0,0.0942421921070933,0,0,0,-0.0368104226353391,0,0.0240307740952471,-0.00919466818417297,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122137680177977,0.168861424307862,0,0,0,0,-0.103797992729484,0,0,0,0,-0.0516363058057703,0,0.103954633195772,0.182259101078378,0,0,0,0.448341166611999,0,0,0,-0.0174093865580777,0.170921367072997,0,0,-0.239263068169114,0.0160318673084301,0,0,0,0,0.250417770072174,0,0.277163102254643,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209045292151619,0,0,0,0,-0.0358443282952249,0,0.0898919261540005,0,0,0,0,0,0,0,0,0,0.134102521735668,0,0,0,0.0120674997062234,0.229019553690112,0,0,0,0,0.399297165597796,0,0,0,0,0,0,0,-0.000709519017576501,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825130994542103,0,0.0517361795249773,0,0,0.11462625686631,0,0,0,0,0.0266066760755131,0,0,0,0,0.00275884873238899,0,0.0144777283873571,0,0,0,0,0,0,0,-0.00356039877591808,-0.00411039912059493,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119406863013876,0,0,0.123498663846501,0,0,0,0,0.0314931893652872,0,0,0,0,0,0.328225286901828,0,0,0.0353919022724077,0.114646459177267,0.0552956253101636,0,0,0.0535069492976979,0,0.0493775415312012,0,0,0.0803385179163659,0,0,0,0,0.149970139147308,0,0,0,0,-0.0161993955552731,-0.00642152379323451,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.222396559554099,0,0,0,0,0,0,0,0,0,0,0,0.0458804504967691,0.0583145899110995,0,0.0239411355813534,0.0652965141094036,0,0,0,0,0,0,0.00668323057273107,0,0,0,0,0,0.030539274179442,0,0.133123595955663,0,0,0,0,0,0,0,0,0,0,0,0,0.00234358284042553,-0.0306475307541469,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149664900861525,0.200952091924888,0,0,0,0,0,0,0,0.16427935017765,0,0,0,0,0,0,0,0,0,0.35263634550801,0,0.0786819487093822,0,0,0,0,0,0,0,0,0,0.0223471595471224,-0.0168628003317674,0,0,0,0,0,0
X002463.SZ,0,0,0,0.0121667319940048,0,0,0,0,0,0.0230726437760363,0,0,0,0,0.0398920739229572,0,1.0842021724855e-19,0.0673788831268483,0,0,0,0,0,0,0,0,0.0100482742679182,0,0,0,0.0447562341026364,0,0,0.475793887543991,0,0,0,0,0,0.0567217563465523,0,0,0,0,0,0,0,0,0,0,0,-0.00495554677790911,0.00306119650342295,0,0,0,0,0,0
X002180.SZ,0,0,0,0.0500262814797042,0,0,0,-0.0335539474074794,0,0,0,0,0,0,0,-0.136422810875869,0,0.17572673932389,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.477574523756833,0,0,0,0,0,0,0,0,0,0,0.120830897148329,0,0,0,0,0.0762832541426238,0,0.0300382679934947,0.0137833071961656,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.143317701147277,0.0282905970773878,0,0,-0.186480574495053,0.0367484767464647,0,0,0.151359028141154,0,0,0,0,0,0.0697873708698247,0,0,0.133042952248154,0,0,0,0,0,0,0,0,0,0,0,0,0.0189516493735061,0,0,0,0,0,0,0,-0.0688248737412522,0,0,0,0.168262134691955,0,-0.00262118568289403,0.00949017113662131,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0.0521477049008648,0,0,0.0243280113125291,0.242694613023939,0,0.149127348993009,0,0.0766572311897263,0,0,0,0,0,0,0,0,0,0.0255360215611202,0.0720306331657015,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.023926003397249,0,0.0758804688487994,0,0,0,0.0128211316936513,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.118363273716962,0,0,0,-0.0511358501665994,0,0,0,0,0,0.198012493451138,0,-0.00955668573045293,0,0,0,0.0215568791664122,0,0,0,0,0,0,0,0,0,-0.0474228070038518,8.67361737988404e-19,0,0,0,0,0,0.191346017259554,0.0722670053607832,-0.218759182063866,0,0,-0.114633354577233,0,0,0,0,0,0,0,0,0.0160864447714233,-0.0406183821364652,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.251156152413162,0,0,0,0,0,0.121351983182387,0,-3.46944695195361e-18,0.113364689946246,0,-0.179252565051202,0.415651173032354,0,0,0,0.257311446134101,0,0.111360411294959,0,0,0,0,0,0,0,0,0,0,-0.576031948290492,0,0,0,0,0,0,0,0,0,-0.0397746681535307,0,0,0,0,-0.0693932703420428,0,0,0,0,0,0
TED,0,0,-1.82222396806294,0,-4.79568301838435,0,0,0,0,0,0,-0.199649742494345,0,0,-0.615098576552718,0,0.720891654591754,2.21347206895545,-0.975430672560515,0,0,0.486787335441442,0,0,1.45227509957674,0,2.50984376477043,0,0,0,-0.276242411738869,-0.454156628067776,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,-2.85772048254589,0.0734870761255095,0,0,0,0,-0.502753650707415,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040945096448519,-0.0753317084031715,0,0.0422586258760825,0,0,0,0,0,-0.10855832446602,-0.00169338512595422,0,0.111791005617871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812242577023327,-0.0192038795624838,0,0,0,8.67361737988404e-19,0,-0.000495631489520332,-0.0136526748659754,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109416023330665,0,0,0,0,0,-0.0922871265966412,0,0.0651891472017292,-0.1466706024199,0,0,0.158771114782004,0,0.0688676162964136,0,0,0,0,0,0,0.0228703987043751,-0.12577175500047,0,0,0,0,0,0.0791613677071957,0,0,0.0171398412530703,0,0,0,0,-0.018307212673961,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138662475917604,0,-0.00185672965880881,-0.00457989660820714,-0.00374495294587387,0,0,0,-0.00553900659880035,0,0,0,0,0,0,0,0,0,0,0,0,0.00596173788853082,0,0,0.0161017707567688,0.00428260787827314,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0569162334600988,0,0,0,0,0.00540362663892129,0,0,-8.67361737988404e-19,0,-0.00976701825422145,0,0,-0.100290326765981,1.73472347597681e-18,0,0,-0.00932051334416175,0,0.0163053449738213,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155424266096434,0,0,-0.0158618427411081,0.0544029392872515,-0.0189129660376763,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027377651249746,0,0,0,0,0,0,0,0,-0.00165002604500603,0,0,0,0,0,-0.00338394922398379,0.00162064425555564,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344873510260498,-0.00172868547358942,0,0.009382184080707,0,0,0,0,0,0.00386269809467045,0,0,0,0,0,0,0,0.00749940563146723,0,0.00105918548156723,0,0,0,0,0,0,0.00592130450796947,0,0,0,0,0,0.00725603483548447,-0.0102927592575141,0,0,0,0,0,0
