,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600104.SH,X300124.SZ,X000625.SZ,X002304.SZ,X000725.SZ,X002371.SZ,X000338.SZ,X000063.SZ,X600031.SH,X000596.SZ,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X600703.SH,X002241.SZ,X000157.SZ,X002129.SZ,X600372.SH,X002236.SZ,X600741.SH,X000661.SZ,X002049.SZ,X000977.SZ,X600584.SH,X601877.SH,X002028.SZ,X600522.SH,X002463.SZ,X600183.SH,X601799.SH,X000800.SZ,X002074.SZ,X600066.SH,X002007.SZ,X600460.SH,X000921.SZ,X002223.SZ,X300142.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.258157323019964,0.192244203273573,0.0781170943287456,0,0,0,0,0,0.0305465250524372,0,0,0,0,0,0,0,0,0.0229434125413131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156026823676288,0,0,0,0,0,0,0.0415373457355346,0,0,0,-0.0103277225366568,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.447991933536254,0,0.0879853471305822,0,0,-0.0454292289829197,0,-0.00779784255787806,0,0,0,0,0,0.0605244895997892,0,0,0.136304588844158,0,-0.0118120460011004,0,0,0,0,0,0,0,0,0,0.0234873173697602,0,0,0,0,0,0,0,0,0,-0.055120871012926,0,0,0.049554179481007,0,0,0,0.0419433485957934,2.16840434497101e-19,-0.00154537139481929,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.177422139887881,-0.056793585701343,0,0,0,0,0,0,0.348123232811542,0,0,0,0.105607302501259,0,0.120185389746312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672703210879535,-0.0356099690490313,0,0,0,0,0,0,0.0032610781154251,0,0.00292369033369304,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0202825185595197,0,0,0,0,0,0,0,0.183714444465592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348756466660608,0,-0.0285997044251046,0,0,0,0.0328879320915043,0.00914668087244051,0,0,0,0,0.164911887520013,0.184982479856857,0,0,0.0725219003254826,0,0,0,-0.0263307678714195,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.405543849398532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426347985060047,0.102405888497832,0.103692950959154,0,0,0,0,0,0.0500362755752299,0,0,0,0,0,0,0,0,0,0,0,-0.171998582230759,0.0515682956152499,-0.0540866416231454,0,0,0,0,0,0,0,0,0,-0.0199240015071815,0.00178792979165719,0.0890443779844874,0,0,-0.0500080906844836,0,0
X000568.SZ,0.174357694833814,0.875276814577553,0,-0.0186810368883807,0.0204905977437471,0,0,0,0,0,0.115002177572734,0,0.0426029962117693,0,0,0,0,0,0,0,0,0,0,-0.159398585604907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0703931561937328,0,0.055604978397786,0,0,0.0170203654232729,-0.0101768414368039,0,0,0,-0.0144852980467852,0,0
X002475.SZ,0.0306576648109704,0.185956713805469,0,0,0,0,0,0,0,0,0,0.0320000790402458,0.0389877553619983,0,0,0,0,0,0,0,0.154711446932381,0,0,0,0,0.236118107929822,0,0,0,0,0,0,0,-0.105286272076655,0,0,0,0.081693893875391,0,0.124144462063238,0,0,0,0,0,0,0,0,0.0669234775992321,0,0,-0.0696239855495002,0.0295870011082164,0,0,0,0,0,0
X600690.SH,0,0.0521944077598,0,0.0384115909763592,0,0.282765756198766,0,0,0.081526214980576,0,-0.0269171880690108,0,0,0,0,0,0.0624912778474554,0,0,0,0,0,0,0,0,-0.0423887513448936,0,0,0,0,0,0.0269497087007243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568821548081543,0,0,0,0.0219603936737455,0,0.0263588837401487,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121276647886624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157354575935515,0.0968879400068724,0,0,0.17559351046167,0,0,0,0,0,0.0801486572439206,0.106017385665045,0.101940022776162,0,0,0,0,0.386437791964057,0,0.0200432763284204,0,0,0.129400312886236,-0.0768759471610158,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0227426764288318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00658500901645098,0,-0.0226130973466529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427585881096302,0.0100104725565061,0,0,0,0.0245134267302569,0,0
