,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002371.SZ,X002049.SZ,X003816.SZ,X002129.SZ,X000725.SZ,X600031.SH,X000625.SZ,X000063.SZ,X002179.SZ,X000596.SZ,X002180.SZ,X000338.SZ,X600089.SH,X600703.SH,X600522.SH,X002241.SZ,X000733.SZ,X000661.SZ,X300142.SZ,X000100.SZ,X601877.SH,X002074.SZ,X600741.SH,X300003.SZ,X000157.SZ,X600487.SH,X600460.SH,X600584.SH,X600884.SH,X600563.SH,X600702.SH,X002414.SZ,X002025.SZ,X000066.SZ,X600372.SH,X002236.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002129.SZ,0,0,0,0,0,0,0,0,0,-0.0883227765565338,0,0,0.220146756380854,0.0441406518660469,0,0,0,0,0,0.0363966048973605,0,0,0.0226750809701489,0,0,0.0547817094834157,0,0.0871037069166553,0,0,0.104583717375704,0,0,0,0,0,0.0673623781580115,0,0.184471790676085,0,0,0,0,0.0224968719611068,0.112896908587272,0,0,0,0,0.0764759129726923,0,0,0.0101871119675087,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00581134690436014,0,0,0,0.21706156164872,0,0,0,-0.00524487786379525,-0.0791879057220971,0.0600120513236774,0.0198967993858224,0,0,0,0,0,0,0.41115203076767,0.0812048742446649,0,0,0,0,-0.0480173655230662,0,0,0,-0.0554047728505197,0.0189234419990091,0,-0.0144562934074553,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,-0.114549820126214,0,0,0,0,0,0,0,0.0561047922915886,0,0,0,0,-0.0958732866799862,0,0,0.079283817199774,0,0,0,0.0578698724162415,0,0,0,0,0,0.714488698144964,0,0,0,0.0251795420774491,0,0,0,0,0,0,0,0,0,0,0,0.0778916044451192,0,0,0.0206681451573424,-0.0381206356255542,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.279553771187123,0,0,0,0,0,0.194401043120852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489565644920279,0,0,0,0,0,0.0190132115950253,0,0,0.127162007721807,0,0,0,0,0,0.126220471096078,0,0.0170476029336291,0,0.0347859198931287,0,0,0.0787463868558405,0,0,-0.0600442009432349,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0793792788148616,0,0,0,0,0,0.351997151161102,0,0,0,0,0.120673419710121,0,0,0.220596858033847,0,0,0,0,0,0,0,-0.0151782118503405,0,0,0,-0.147026485203766,0,0,0,0,0,0.0816205157287307,0,0,0,0.0827336505040544,-0.0306594202330397,0,0,0.00802596947548927,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0558967871374774,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0806535784624598,0.135557035133232,0,0.107725423620594,0,0.0330003902979555,0,0,0,0,0,0,0,0,0.00532150541538574,0.0461226897608558,0.34181290115828,0,0,0.103833784092062,0,0,0,0,0,0,-6.93889390390723e-18,-0.198050740991357,0.0510266648370037,0,0,0,0,0,0.025964751026396,0,0.0205913238612026,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0.307672394422411,0,0,0,0,0.41558845951431,0,-0.382985491951056,0,0,0,0,0.001200769429852,0,0.27561159537277,0,0,0,0,0,0,-0.0430974809902641,0,0,0,0,0,0,0,0,-0.427577135114078,0,0.110664636361051,0,0,0,0,0.101568415944739,0,0,0.019511584414058,0,0,0,0,0,0,0,0,0.0353682613294203,-0.0929489382283582,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,-0.10500447238489,0,0.202221845126291,-0.15268833161282,0,0,0,0,0,0,0,0,0,0,0,0.163475803603138,0,0,0,0,-0.134225334282343,0,0,0,0,0.0115139274169015,-0.0766861464231836,0,0,0.104787339456504,0,0,0,0,0.216378500626354,0,0,0.280845215857263,0,-0.350113499120942,0.244297278126011,0.320764896971951,0,0,0,0,0,0.0819566436206653,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0933598994705625,0,0,0,0.123646273821488,0,0,0,0,0,0,0,0.242657381955908,0,0,0,0,0,0,0.093398799668833,0,0,0,0,0,0,0.0440160828002465,0,0,0.0997120282674155,0,0,0,0,0.045961462083133,0.188844579330592,0,0,0.0224855275428504,0,0,0,0,0,0,0,-0.00316799134759368,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0944161734678998,0,0,0,0,0,0,0,0.090309643204139,-0.0397206202253244,0,0,0,0.0826317318809469,0,0,0,0,-0.0139343248808503,0,3.46944695195361e-18,0,0,0.11094764554859,0.161979302175258,0,0,0,0,0.373706613570106,1.38777878078145e-17,0,0,0,0,0,0.0136147353667276,-3.46944695195361e-18,0,0.0269251056740464,0,0,0,0,-0.107282663951126,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,-0.226242037180996,0,0,0,0,0,0,0.0130972811936327,0.0366348220927496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4168155086862,0.0896131465981528,0,0,0,0,0,0,0.291980333620341,0,0,0,0,-1.73472347597681e-18,0,-0.274854132758416,8.77642306292424e-05,0,0.0745731172298855,0,0,0,0,-0.00586109900619391,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,-0.0939723293289702,0,0,0.0640717257785637,0,0,0,0,0,0.0161618575146768,0,0,-3.46944695195361e-18,0.174979554432194,0,0.119154960627965,0,0,0,0.0463632254431259,0,0,0,-3.46944695195361e-18,0,0,0,0,0.679035282665265,0,0,0,0.0806075011493295,0,0.0917028788791652,0,0,0,0,0.0941747309665734,0,0.17423449282894,-0.0815758329047877,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0433857722524527,0,0.490097639065611,0,0,0,0,0,0.144639080582064,0,0,0,0,0,0,0,0,0,0.0596803478321337,0,0,0.040992913953199,0.13685862529103,0,0,0,0.116967217266608,0.0178549947880557,0,0,0,0,0,0,-0.204822891427926,0,0,0,0.0586524418660732,0,0.120822323423721,0,4.33680868994202e-19,0,0,0.15741104235951,0.187492744777167,0.01605258344241,0.0606883907490105,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,-0.0104233560156791,0,0,0,0.110570974709483,0,0,0,0,0.0449259653502623,0,0,0.168878002113536,0,0,0,0,0,0.0716638594300777,-0.0582492626407148,0,0.0646643043552735,0,0,0,0,0,0,0,0,0,0,0,0,-0.142534669364973,0.00617515246797305,0.11971846763101,0.254500635983648,0,0,-0.0692359673294217,0,-0.0312586531198272,0.0289697697887502,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,-0.275038946960569,0,0,0.215666350072098,0,0,0.134535584526242,0,-0.026939826920445,0,0.0231515326369947,0,6.93889390390723e-18,0,0,0,0,0.268298967914956,0,0,-0.423145566056269,0,0,0,0,0.0297916994896747,0.354614562461058,0,0,0,0.627404911408807,0,-0.0962972987690438,0,-0.0839812791503167,0,-0.0652136529187992,0.398282760260648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0414056412233358,0.341941025123962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153287189062047,0,0,0,-0.00112269412338591,0,0,0,0,0.0306284480448126,0,0,0,0,0,-0.0779980166674564,0,0,0,0,0.0782957482524345,0,0,0.322912792064352,0,0,0,0,0.0149556580527034,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.140647046103719,0,0,0,0,0,0,0.189074935562053,0.233893671526219,0,0,0,0,-0.045813397780704,0,0,0.058780650147165,0,0,0,0.0458760075574467,0,0,0,0,0,-0.126751758683771,0,0,0,0,0.12583366219866,0,-0.0477188386661647,0,0.0687999835279827,0,0.00292022786848554,0,0,0,1.0842021724855e-19,0.0141072611121407,0,0,0,0,0,0
X601877.SH,0,0,0,0.0535216690133629,0,0.0613508264396276,0,0,0,0,-0.253827843736506,0,0,0,0.0579935672553249,0,0,0,0,0.147107967915747,0,0,-0.0522269975175372,0,0,0.0244439813562712,0,0.17826350506722,0,0,0,0.0219242133940261,0,0,0.00855403357696819,0,0,0,0,0,0,0,0.11980707090676,0,0.0933907473810403,0,0.0606773707556803,0,0,0,0,0.165189674160749,-0.135821939365367,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.41349513790368,0,0,0,0,0.413612988502797,0,0,0,0,0,0,0,0,0,0.00329669208086446,0.270659375770769,0,0,0,0,0,0,-0.0679999353211206,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.258498183678276,0.10729138037755,-0.143109258007101,-0.00891413302987329,0.0354392724409591,0.0114541877999453,0,0,0,0,0.0601533144805369,-0.0226552388633884,0,0,0,0,0,0
X600741.SH,0,0,0.156177132974417,0,0,0,0,0,0,0,0,0,0.00668625793481685,0,0,0,0,0,0,0,0,0,0,0,0.0226708776094768,0,0,0,0,-0.121709512464804,0,1.73472347597681e-18,0.0368595436435557,0,0.180320161012773,0,0.00731898383597488,0,0,0,0,0,0.00350330619092064,0,0.0922975727590152,0,0.0448083755338576,0,0,0.0728489465552277,0,0,-0.0468878936707008,0,0,0,0,0,0
X300003.SZ,0,0,0.0241021065190342,0,0.199250653843008,0,0,0,0,0,0,0,0.0565547120247691,0,0,0,0.00568551031717354,0,0,0,0,0,0,0,0.114695809003577,0,0.0500773204164058,0,0,0,0.0871640498762255,0.0898302008701141,0,0,0.0299066351945975,0,0,0,0,0,0,0,0,0.201129912554818,0.0161181906045664,0,0,0,0,0,0,0,-0.0247043862871239,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0342903561963874,0,0,0,0,0,0,0,0,0,0,0,0.295888774805904,0.0727452123338873,0,0,0,-0.0350334435246591,0,0.063359248477199,0,0,0,0.0419615626084161,0,0.0419046386257005,0,0,0,0,0,0,0,0,0,0.0766548901754994,0,-0.0428020681531173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.045686615654421,0,0,0,0,0,0,0,0,0.00495912304173979,0.0241967144471656,0,0,0,0,0,0,0,0,0.0136234038764748,0,0,0,0.655415732686977,-0.0849271289429174,0,0.00148600301767124,0,0,0,0.273183443805084,0,0,0,0,0,0,0,0,0.0299797969404764,0,0,0,0,-0.451884477720065,0.048410587903897,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202240331267575,0,0,0,0,0,0,0,0,0,0.000554479199425484,0,0.114191490686098,0.201662803486039,0,0.133702365571906,0,0,0,0,0,0,0,0,0,0,0,0.173330311687844,0,0.0583571506574044,0,0.06976815633963,0,0.286726928188984,0,0,0,0,0,0.00810214948824808,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.0545943624052925,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0319022915827391,0,0,0,0,0,0.0636188839657033,0,0,0.111505408908586,0.0550004384128419,-0.0361679481678364,0,0,0,0,0,0,0,0.443018405744165,0,0.0635771824279618,0,0,0,0,0.208186585828173,0,0.146485118594165,-8.67361737988404e-19,0,-0.0269720450469611,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0431944787900319,0,0,0,0,0,0,0.0822707985894481,0,0.0264916701230622,0,0,0.0420011978565621,0,0,0.107974941497847,0,0,0,0.111166463879039,0,0,0.287100733726763,0,0,0,0,0,0,0,0,-0.0320042093179672,0,0,0,0,0,0,0,0,0.0565677960605047,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0928886962821706,0,0.0918478449810303,0,0,0,0,0.132236402129396,0,0,0,0,0,0,0,0.143690966953956,0.0529566962122482,0,-0.0306310265443039,0,0,0,0.231204874924073,0,0,0,0.0636488633541721,0.116363797355406,0,0,0,0,-0.00183820262165261,0.212713750303793,0,0,0,0.0821981680271727,0,-0.130249080373976,-3.46944695195361e-18,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0.401027030688691,0,0,0,0,0,0,0.246845779452251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231928911430734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873383388388357,0,0,-0.0331666325782537,0,-0.215996649261378,0,0.00815464931335246,0,0,0,0,0,0,0
X002414.SZ,0,0,-0.0963563298576611,0,0,0,0,0,0,0,0,0,0.377450605331926,-0.096706446530712,0,0,0.154790775141969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987981532005906,0.12562743250462,0,0,0,0.0582174660784981,0.0254632911272966,0,0,0,0,0,0,0,0,0,0.405874994097443,0,0,-0.136597724653116,0,-0.023199980891663,0.0337161625566744,0.106179698464542,0,0,0,0,0
X002025.SZ,0,0,0,0,0.0617748353633136,-0.0994577377231265,-0.0225099310581586,0,0,0.0272965383265496,0,0,0,0,0.241805632789566,0,0,0,0,0,0,0,0,0,0,0,0.0753020717512285,0,-0.0508641014416128,0.10997534170033,0,0,0,0,0,0,0.12446042872461,0,0,0,0,0,0.145908912458778,0,0,0,0,0,0,0,0,0,0.0430064362207954,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184163103911794,0,0,0,0,0,0.0141548613403593,0,0,0.015888986888753,0,0,0,0,0.18660376685666,0.0335217581410385,-0.0169280313979857,0.100433870564572,0,0,0.0538104333442612,0,0,0,0,0,0.294182532642699,0,0,-0.0492096232878574,0.084709626237592,0,0,0,0.0799032167879626,0,0,-0.0149451293068658,-0.0433759609793014,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.0604847759356114,-0.0165162709486796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08908212101116,-0.0534188349308492,0,0,0,0,-0.00384546173139452,0,0,0,0.0306850052149185,0,0,0,0,0,0,0,0,0,0,0,-0.0739945274047772,0.0714823581116528,0,0,0,0,0,0.00914741532978264,0.0640387589179119,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.136065474820079,0,0.331892402803158,0.0400292702965335,0,0,0,0,0,0,0.170256453160268,0,0,0,0,0.165927967526291,0.0736141818597583,0.111458200076413,0,0,0,0.273595213706295,0,0,0,0,0.163956836865199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142262486599753,0.0532160633512166,0,0,0,0,0,0.00674088076285374,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.0467479100610369,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.123490910714469,0,0,0.0671735157116844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188850620950321,0.0808541756594425,0,0,0,-0.133176165640603,0.189382165532114,0.0882229254046853,0,0,0,-0.313289865976306,0,0.00433891691710812,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0623823037218488,0,0,0,0,0,-0.0410332386312792,0,0,0,0,0,0,0,0,0.208697963343009,0,0,0,0,-0.00370857882570077,0,0,0,-0.0175921763954087,0.09927349802112,0,0,0,0,0,-0.0739626620820569,0,0,0,0,0,0,-0.194743739657067,0,0,0,0,0,0,0,0,0,0.0169993621706844,-0.0748078271427416,0,0,0,0,0,0
Slope,0.485214792054378,0,0,0,0,0,-0.304258638642843,0,0.899292551591944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18823751134617,0,0,0,0.39276163759764,0.533451470169288,0,0.218627026433606,0,0,0,0.0672477933482798,0,0,0,0,0,-0.0563425226902033,0,-0.225607865840194,0,0,0,0,0.152542511152206,0,0,0,0,0.669490526251571,0,0,0,0,0,0
TED,0,0,0,-0.00328065491535712,0,0,3.46944695195361e-18,0,0,-0.0949541087326701,0,0,0,0.317258132675936,0,0,-0.513625789050623,0,0,0,0,0,0.067060805150979,0,0,0,0.0725011673508896,0,0,0,-0.136737099296261,0,0,0,0,0,0,0,0.149038147134508,0,0.188973508666264,0,0,0,0,0.0999094678787986,0,0,0,0,-0.953730612561896,0.68899295450808,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.142096148166771,0,-0.0627429743123706,0,0,0,0,0,0,0,0,-0.11310504789231,0,0,0,0.00829058966370385,0,0,0,0,0,0,0,0,0,0,0,-0.0299839093830478,0,0,0,0,-0.00210552404339133,0,0,0,0,0,0,0,0,0.105449918142512,0.0376741997679725,-0.024588150137597,-0.043562894574501,0,0,0,0.113637939648133,0,0.0461459795327188,0,0.0505002439078699,0,0,0,0
MKreturn,0,0,0,0,0,-0.0550432298905286,0.0123506926331737,-0.12847133184199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00839838170841148,0,0,0,0,0,0,0,0,0.179590169704595,0,-0.0875746557539515,0,0.0500613718078567,0,0,-0.140980690733616,0,0.0943787917158752,0,-0.00705682911786912,-0.0161397253719249,0,0,0,0.082091778966077,0,0,0,-0.00208583339859254,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.00194227668413007,0,0,0,0,0,-0.000129187217261175,0,0,0,0,0,0,-0.000715703476515011,0,0,0,0,0.000542616037081546,0,0,0,0,0,0,0,-1.54114397621935e-05,0,0,0,0,0,1.19869896575535e-05,0,0.000829406172423456,0,0.00113595118011672,0,0,0,0,-0.00187440183990019,0,0,0.00140741127659854,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0111990966103064,0.0391518540303386,0,0,0,0,-0.0705874913216062,0.0546009457837948,0,0,0,0,0,0,0,0,0.0493035184225839,-0.072556215730433,0,0,0,0,0,0,-0.0847742045210037,0,0,0,0,0,0,0,-0.0305489441462973,0,0,0,0,-0.0219797187649517,0.025540269845475,0,-0.0185153042253494,0,0,0.0428257878833469,0,0.0457150134576018,0.059048047295052,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00985959906137835,0,0,0.000400620331258003,0,0,0,0.0125460574602594,0,0,0,0,0,0,0,0,0,0,0,0,0.0047534798335818,0,0,0,0,0.00132888861305072,-0.00496568997759197,0,0,0,0,0,0,0,0,0.00220137108094048,0,-0.00308478498758799,0.00015709543293951,-0.00139411377670283,0,0,0,0,0,0,-0.0238735596813366,-0.0154007133251109,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00171692830427212,0,0,0,0,0,0,0,0,0,-0.000104068521855954,0,0,-0.00527717642104485,0,0,0,0,0,0.00379824797811731,0,0,0,0,0,0.00108208246498608,0,-0.00157944850605553,0,0,0,0,0,0,0,0,0,-0.00489144836647162,0,-0.000296483717062422,0,0,0,0,0,0,0,0,0.000675354091533477,-0.00732074735527357,0,0,0,0,0,0
