,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X003816.SZ,X600690.SH,X000651.SZ,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000625.SZ,X000725.SZ,X600031.SH,X000063.SZ,X000338.SZ,X002304.SZ,X300124.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600089.SH,X002463.SZ,X600372.SH,X600584.SH,X000157.SZ,X600703.SH,X000977.SZ,X600522.SH,X002028.SZ,X600066.SH,X600741.SH,X600183.SH,X002236.SZ,X002049.SZ,X600418.SH,X601877.SH,X000921.SZ,X000800.SZ,X600487.SH,X002180.SZ,X002223.SZ,X000661.SZ,X601799.SH,X600460.SH,X002074.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.183497162790289,0,0,0,0,0,0,0.152381031234886,0.0914227011862288,0,0,0,0,0,0,0.0428215178943587,0,0,0.0311156637133784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00949567859179,0,-0.0617358762611334,-0.0166482127316574,0,0,0,-0.0557271094038095,0,0,0,0,0,0,0.0673920036096699,0,0,-0.0666359731036517,0,0,0,0.0146605745463941,0,0
X000858.SZ,0.0915682805825831,0,0,0,0,-0.00463057834865325,0,0,0,0.432632210421167,0,0,0,0,0,0,0,0,0,0,0,0.00244431115780205,0,0,0,0,0,0,0,0,0,0,0,0,0.110346340133673,0,0,0,0,0,0,0,0,0,0.086057996147541,0,0,0,0.013048624530616,0.0482725666008847,0,-0.0149546175378434,0,0,0,0,0.0332854961648951,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666183735857028,0,0,0,0,0,0,0,-0.0771532786520709,0.139098213591393,0.445802343233585,0,0,0.00427575329409606,0,0.00551437009000002,0,0,0.0295050614033987,0,0.0159678088434251,0.0944568223154782,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.148742850741389,0,0,0,0.105554887701973,0,0,0,-0.050041220660147,0,0
X002415.SZ,0,0,-0.0702722505203072,0,0,0,0.0885903737956787,0,0,0,0,0,-0.026354740913662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-1.73472347597681e-18,0,0.0605584571781167,0.140980798831783,0.122923210011686,0,0,0,0,0,0,0.141940656121211,0,0,0,0,0,0,0.0455334607637651,0,-0.0860823338071879,0,0,0.0202717979917486,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.00877899575454286,0,0,0,0.0277075037540165,0,0,0.211592348636395,0,0.097296126129485,0,0.0335875603786052,0.0192126487579026,0.0297280931720075,0,-0.0926064768548821,0,0,-0.0637863464938547,0,0,0,0,0,0,0,0,0,0.0516528705999357,0,0,0,0,0,0,0,0,0.0931331113785312,0,0,0,-0.0351589116271363,0,-0.0790618828104421,0,0,0.0277512195843526,0,0
X003816.SZ,0,0,0,0,0,0,-0.0120631844023655,0,-0.172630039727873,0,0,0,0,0,0,0,-0.145691295586857,0,0,0,0,0,0,0,0,-0.120074552410027,0,0,0,0,0,0,0,0.103957356796459,0,-0.0366112589587232,0,0,-0.151145110767774,0,0,0,0,0,0,0,0.163064741742005,-0.0381428099419036,0,0,0,0,0,0,0,0,-0.0121346294813273,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,-0.0213188468552024,0,0,-0.0449696632065297,0.137668730121828,0.129360177168541,0,0.0602896006815937,0,0,0,0,-0.0369888794150522,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0418481508955034,0.0323910049614844,0,0,0,0,0,0,0,0.186190525208725,0,0,-0.0420524631593203,0,0,0,0,0,0.0660384919955204,0,0,0,-0.116251672561924,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.236238195800724,0,0.11535478908587,0,0,0,0,0,0.148011172914532,0,0.0146911473366111,0,0,0,0,0,0,0,0,0,0,0,0.131889735313822,0,0,0,0,0.0193513754956333,0,0,0,-0.0024859279321417,0,0.0154250167492498,0.154379024478088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381345540176547,0,0
X600809.SH,0.211869145218266,0,0,0,0.0196343278323921,0,0.137584755735046,0,0,0,0,0,0,0,0,0,0,0,0,0.413292803078511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326553228937438,0.15078619631898,0,0,0,0,0.0269070301378663,0,0.0225691617026079,0,0.0995086937966665,0,0,0.000786189951937916,0,0
X000568.SZ,0.20454398284853,0.584356594985825,0,0,0,0,0,0,0,0,0.0774896053357806,0,0,0,0,0,0,0,0,0.0870176555046662,-0.00399864984950916,0,0,-8.74658900485277e-05,0,0,0,0,0,0,0,0,0,0.00433100425813614,0,-0.00499576157218865,0,0,-0.00786757483420383,0,0,0,-0.0295630505780564,0,0,0,0,0,0,0,0,-0.0477936708256782,-0.0108646895353661,0,0,0,0.012646834994884,0,0
