,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X002475.SZ,X000338.SZ,X000100.SZ,X002241.SZ,X600118.SH,X600271.SH,X002236.SZ,X601877.SH,X002085.SZ,X600177.SH,X000157.SZ,X002456.SZ,X600372.SH,X002007.SZ,X300124.SZ,X600699.SH,X300003.SZ,X002294.SZ,X000559.SZ,X600089.SH,X002292.SZ,X600867.SH,X600522.SH,X002180.SZ,X002426.SZ,X002508.SZ,X002074.SZ,X002506.SZ,X600498.SH,X000536.SZ,X000623.SZ,X002465.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600177.SH,0,0.0702859971310185,0,0.00859498136739231,0,0,0,0,0,0.144657714172775,0.223932623450842,0,0,0,0,0,0,0,0,0,0,0,0,0.0627833298407496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964258123466928,0,0,0,0,0.0687272780099185,0,0,-0.0146349226970552,0,-0.0272708325560809,0.0208586214105873,0,0,0,0,0,0
X000157.SZ,0,0,0,0.071119932642426,0,0,0,0,0,0,0,0.000239402633455532,0.465387999242174,0,0,0,0,0.063754834717299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059954340934568,0,0.131728808045176,0,0,0,0,0,0,0,0,0,0,0,0,0.0221427374513242,-0.0172650056661045,0,0,0,0.22396118243291,0,0
X002456.SZ,0,0,0,0.0290678895862298,0,-0.0662645761651906,0,0,0,0,0,0,0,0.15265725494942,0.181875975880008,0,0.383987344329345,0.00254824637042736,0,0,0,0,0,0,0,0,0,0,0,0,0.014093948298988,0,0,0,0,0,3.46944695195361e-18,0,0.146497801142345,0.0152707581355692,0,0,0.151403950041173,0,0,0,0,0,0.12506280173913,0.195807217243867,0.0598705177976019,-0.0232028739222969,0,0,0,0,0,0
X600372.SH,0,0.0727768117033735,0,0,0,0,0,0,0,0,0,0,0,0.0210574657854653,0,0,0,0.0712331857206615,0,0,0.296387767421133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165509049087929,-0.0015537763656128,0,0,0,0,0,0,0,0.0198281189614524,0,-0.0968981180743629,0.0410031573903699,-0.0181400070195454,0,0,0,0,0,0
X002007.SZ,0,0,0,0.17225781634324,0,0,0,0.0881597651876402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427908007519092,0,0,0,-0.0309186410303317,0,0,0,0,0.0789273184796056,0,0,0,0,0,-0.0288675993020403,0,0,0,0,0,0.225782184880725,0.0187288073750062,0,0,0,0.0117917229463188,-0.0258356557901528,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0230012020291817,0,0,0,0.0212570334850405,0,0,0.126322970472575,0.0409342444340837,0,0,0,0,0,0,0.129738097039803,0,0,0,0,0,0,0,0.259465524588744,0.00725762324433197,-0.129235235242047,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0856984165674842,0,0.187001100667594,0,-0.0316367007802602,0.0163558841428366,0.0889269652548764,0,0,0,0,0
X600699.SH,0,0,0,-0.2126214778274,0,-0.0918860817091916,0,0,0,0,0,0,0,0,0,0.120319863262534,0,0.23525423758816,0,0,0,0,0,0.0027999491708297,0.0506938308586415,0,0,0,0,0,0,0,0,0,0.134551668352576,0,0,0,0.0934756106749191,0,0,0,0.0742459035929963,0,0,0,0,0,0,0,0.0313868869018711,0.00262766822039739,0,0,0,0,0,0
X300003.SZ,0,0,0.186052176821097,0,0,0.0175714048682443,0,0,0,0,0,0,0,0,0,0,0,0.0682296492136776,0,0,0,0,0,0,0.153352883416981,0,0,0.0098448253285209,0,0,0,0,0,0,0.182820787233406,0,0.414661236750453,0,0,0,0,0,0,0,0,-0.0277262056094567,0,0,0,0,-0.0140010065522033,0.0147026664980504,0,0,0,0,0,0
X002294.SZ,0,0.167343592731322,0,0,0,-0.0929193290730661,0.0677629118339964,0,0,0.0046985562052691,0,0,0,0,0,0,0,0,0,0,0.110386716591971,0,0,0,0,0,0,0,0,0.169950276836857,0,0,0.0549383434927849,0,0,0,6.93889390390723e-18,0,0,0.0161633648240546,0,0.0533236255170386,0,0,-0.162340018164913,0,0,0,0,0,0.00629131160522364,-0.00348045990758118,0,0,0,0,0,0
X000559.SZ,0,0,0,0.0611454327256529,0.00449692194291302,0.0281691072008983,0,0,0,0,0,0,0,0,0,0,0,0.0608780612329214,0,0,0,0,0,0,0.100289840846641,0,0,0.0436751734774134,0,0,0,0,0.309890787766943,0,0,0,0.168429095834398,0,0.0158941904496863,0,0,0,0,0.0796478804731458,0.0793531112840268,0,0,0,0,0,0.00599081427118127,0.010147649782387,0,0,0,0,0,0
X600089.SH,-0.02103255558163,0.0683274332351505,0,0,0,0,0,0,0,0.152511401369372,0,0.147378380053543,0.0388636540373693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392054172298733,0.05299429271857,0,0,0,0,0,0,0,0,0,0,0.0123315142572502,0,0,0,0,0,0,0.20240916694909,0,0.116920371383236,0.0508267784042128,-0.0803901765615116,-0.00512002343692637,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0399713390887391,0,0,0,0.0635822162032415,0.180303767879783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181453613978782,0,0,0,0.200410119508418,0.116953803542626,0,0.0817473661896146,0.123451157294265,0.323804449299935,0,0,0,0,0,0.100192864550321,0.00344070541032883,0.00270661980056585,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.256896234960615,0,0,0,0,0.386792364254273,0,0,0,0,0,0,0,0.120960583731803,0,0,0.124756417400869,0,0,0,0,0.163657355172864,0,0,0,-0.0247261427836126,0.12497578771322,0,0,0,0,0,0,0,0,0,0.102245084319252,0,0,0.190696709089281,0,0,0,0,0.0272914548273836,-0.00811868439621701,0,0,0,-0.0969977255311293,0,0
X600522.SH,0,0,0,1.38777878078145e-17,0.292287386154761,0,0,0,0,0.0167176023743658,0,0,0.0332365903188262,0,0,0.2227918744305,0,0,0,0,0,0,0,0.0351599093552164,0,0.35419757175278,0,0.101138050844059,0.19501556486918,0,0,0,0,0,0,0,0.0783764920389323,0.0439600601683348,0,0,0,0,0,0,0,0,0,0,0,0.0540516805348572,-0.0121534316471278,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0.134543423881823,0,0,0,0,0,-0.460735338124805,0,0,-0.273088660801642,0,0,0,0.166353499738846,0,0,0,0,-0.233297112785381,0,0,0,0,0,0,0,0,0,0,0,0.0173951605212334,0.0510072566853902,0,0,0,0.161678109845031,0,0,0,0.339799631920254,0,0,0.305858164128546,0.0146424499473086,0,0,-0.142300804677659,0,0.00962923954233099,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0.13604685906559,0,0,0.0410409553747797,0,0,0,0,0,0.017927903605086,0,0,0,0,0,0,0,0.437085087735273,0,0,0,0,0,0,0.10364210911425,-0.166727376803714,0,0,0,0,0,0,0,0,0,0,0.0747973157113752,0,0,-0.0942376962473575,0,0,0,0,-0.0860356224795639,0.0614018858024747,0,0,0,0,0,0.0464842791754941
X002508.SZ,0,0,0,0.10280334829956,6.93889390390723e-18,0,0,0,0,0.0585974173029288,0,0,0,0.0861460571137148,0.0378004427385938,0,-0.0393636615828816,0,0,0.047214033275798,0,0,0,0.0235394908762152,0.0946495000161577,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0160329617261453,0,0,-0.11254433214577,0,0.00198182035621554,0,0,0,0.0545908245148275,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194408351098247,0,-0.164049222028978,0,0,0,0,0,0,0,0,0,0,0.150737684049849,0,0,0,0.321665279212012,0.0361954182991745,0,0,0,0.0329187005625472,0,0,0,0,0,0,0,0,0,-0.0436736548271758,0.173012344551395,0,0,-0.0381127074426521,-2.71050543121376e-20,0,0,0,0,0,0
X002506.SZ,0,0,0,-6.93889390390723e-18,0,0.0694901076321047,0,0,0,0,0,0,0.125839187029437,0,0,0,0,0.0604726230092536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081732160829637,0,0.435721317506471,0,0,0,0.0747035248864724,0.17225645113058,0,0,0,0,0,0,0,0,0.0234085628287407,0,0.0094124581986964,0,0,0,0,0
X600498.SH,0.361155635564396,0,0,0.0276736335636012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325579536254914,0,0,0,0,0.0190067475686146,0,0,0,0,0.0255155257505105,0,0,0,0,0.0341176818964663,0,0,0,0.191098624869983,0,0,-0.278222603494455,0,0,-0.137709747056237,0,-0.01644841099347,0,0,0,0,0,0
X000536.SZ,0,-0.177418180699129,0,0,0,-0.0440013722650793,0,0,0,0,0,0.0803578857821579,0,0,0,0,0,0,0,0.0633101447476481,0,0,0,0,0,0,0,0,0,0.0195276021856231,0,0,0.192118822098964,0,0,0,0,0.349400352182472,0,0,-0.249384912159804,0,0,0.301263241351265,0,0,0.0886876427741258,0,-0.0140224571746003,0,-0.0210977704922798,0.0448344682336196,0,0,0,0,0,0
X000623.SZ,0,0,0,0.383533996295828,0,0,0,0,0,0.141169955922769,0,0,0,0,0.326472653261582,0,0,-0.529313027279661,0,0,0,0,0,0,0,0,0.496901242860128,-0.276458778610734,0,0,0.366625191434563,0,0,0,0,0,0,0,0.01578492920079,0,0,0,0,0,0,0,0,0,0.172550588704032,0,0,-0.0112513800102153,0,0.196669069540648,0,0,0,0.398782817085587
X002465.SZ,0,0,0,0,0,0.0363856566512952,0,0,0,0.0672275521345844,0,0,0.17349500939023,0,-0.101913753068499,0,0,0.0364318808340544,0,0,0.143617287903656,0,0,0.0219487252992672,0,0,0,0,0,0,0,0,0,0,0,0,0.165951253223056,0,0,-0.011426583349196,0,0,0,0,0.0975411236059582,-0.0363052166180636,-0.0150140779572681,0,0,0,0.00388499272220228,-0.0117962321985697,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.19291251106248,0,0.142640361962362,0,0,0,0.176197216681556,0,0,0,0,0,0,-0.0531955328591752,0.0940988645604883,0.27177934510497,0,0,0,0,0,0.0477349920042127,0,0,-0.0713064629816961,0,0,0,0,0,0,0,0,0,0,0,-0.00742789846931185,0,0,0.0270604609765059,0,0,0,0.182612929501732,0,0,0,0.0131750663596176,0,0,0,0,0,0,0
Change_TY3M,0,0,0.457852767410834,0,0,0.0272609052708856,0,0,0,0,0,0,0,0,0,0,-0.190316273367234,0.318223264380251,0,0,0,0,0,0,0,0,0,0.0710743189590078,0,0,-0.135859816439649,0,0,0,0,-0.401766940408775,0.905204228997729,0,0,0,0.164273641593531,0,0,-0.422092508194863,0,0,0,0,0,0,0.111124159823655,-0.0552525364705351,0,0,0,0,0,0
Slope,0,0,-2.87174587866731,0,0,0,0,0,0,0,0,-0.0373917437923903,0,0,0,0,0,-0.623389474187766,0,0,0,0,0,0,0,0,0,1.09152689956187,0.156479342697925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32402748814902,-1.61102486808343,0,0,0,0,0.892286086601703,0,0.63411650795401,0,0,0,-1.56166132292622,0,0
TED,0,0,1.1769748944365,0,0,0.0451288863345896,0,0,0,-0.306069598894506,0,0,0,1.25509284792738,0,0,-0.180266804071007,0.0963544322994709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119104813660286,0,-1.45816083302102,0,0,0,0.512770573935345,-1.11701307842489,0.164845506044775,0,0,0,0,0.508258847082913,0,0,0,-0.451325112129232,1.16240865194553,0,-1.01116532136932,0,0,-3.65936773982492,0,0
RealEstate_excess,0,0.0948072618183244,0,0,0,0,0,-0.373177311530389,0,0,0,0,0.125981062121956,0,0,0,0.0175997542357589,0,0,0,0,0,0,0,-0.0261225447035966,0,0,0,0,0,0.128523128313247,-0.150903595604747,0,0,0,0,0,0,0,0,0,0.0769828751097593,-0.105156160974129,0.0940656660169073,-0.0183873978213617,0,0,0,0,0,-0.0240918311772473,0.0191685329470257,0,0.175179676766979,0,0,0,0
MKreturn,0,0,0,0,0,0.0181187270125422,0,-0.228366436724823,0,0,0,0,0,0,0,0,0,-0.0460420396767292,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119169586584414,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0471364737406991,0.0121868977338036,0,0,0,-0.0179438059840385,0.0247212904471484,0.00404263701910882,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00436775152024211,0,0,0,0,-0.000807655951100758,0,-0.000179524324234714,0,0,-0.00380086273595756,0,0,0,0,-0.000254028378535541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304651064334009,0,-0.00296930500808773,0,0.00461321361645815,-0.0025952786401769,0.000288960562124157,-0.00128705623625779,0,0,0,0,0,0.0192540445810161
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636000259243241,0,0,-4.33680868994202e-19,0,0,0,0,0,0.000462575973123306,-0.0366882739995738,0,0,-0.017667734130248,0,0,0,0,0,0,0,0,0,-0.0178795106560147,0,0,0,0,0,0,0.0380143238618864,0,-0.017166277151778,0.00667310757277573,0,0,0.0083272004998806,-0.0211905445243216,0,0,0,0,0,-0.800772185956524
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00512224290897598,0.0102536261882998,0,0,-0.00401063358949107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537123355790256,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0129047149703167,-0.00926499623634147,-0.0169117409649891,0,0,-0.0252720669361616,0,0
CarbonVol_Hubei,0,0,0,-0.00640900340975153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00460438282135346,0,0,0,0,0,0
