,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X300014.SZ,X000651.SZ,X000725.SZ,X600031.SH,X002241.SZ,X002371.SZ,X300124.SZ,X600703.SH,X000063.SZ,X003816.SZ,X000338.SZ,X002049.SZ,X002129.SZ,X000596.SZ,X000625.SZ,X601877.SH,X002179.SZ,X000661.SZ,X300142.SZ,X600741.SH,X000100.SZ,X002074.SZ,X600089.SH,X600460.SH,X600702.SH,X002236.SZ,X600884.SH,X000799.SZ,X002180.SZ,X000733.SZ,X000157.SZ,X600779.SH,X601799.SH,X600522.SH,X002008.SZ,X002414.SZ,X600584.SH,X600183.SH,X002007.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.559045577974048,0,0,0.0405674676487191,0,-0.0533420901089762,0,0,0,0,0,-0.0430160446964953,0,0,0,0,-0.0198686508601412,0,0,0,0,0,0.132744271592138,0,0,0,0,0,-0.0119107803774231,0,0,0.0308289875983365,0,0,0,0,0,0,0,0,0,0,-0.0250154432676719,0,0,0,0,0,0,0,0,-0.00334874496354408,0,0,0,0,0,0
X000858.SZ,0.38245332643288,0,0,0.219408768357889,0,0,0,0,0.240822358498018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849721083152866,0,0,0,0,0.285006597956051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612441097678772,0,0,0,0,0,-0.0528962269662128,0,-0.0101987355036455,0.0154929513227498,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.155245785843582,0,0,0.349702682173663,0,0,0,0,0,0,0,-0.0279928752619308,0,0,0,0,0,0,0,0,0,0,-0.034035702869028,0,0,0,0,-0.0564862571036812,0,-0.0328071846454609,0,0.119733121611179,0,0,0,0,0,0,-0.0303120557298934,0,0.133680583428109,0,0,0,-0.0950837116295677,0,0,0.00348445560193801,0,0,0,0,0,0
X600809.SH,0,0.48144113710302,0,0,0,0,0,0,0,0,0,0,0,0,-0.0745434746656258,0,0,0,0,0,-0.333621167292026,0,0,0,0,0,-0.18585018911494,0,0,0,0,0,0,0,0.146909959039433,0,0,0.185229675930831,-0.0175927921068385,0,0,0.0469321307682889,0,0,0,0.143893243876934,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0626112174229615,0,0,0,0,0,0,0,0,0,0,0.108563561171137,0,0,0,0,0,0,-0.0945853686093789,0,0.506573081278088,-0.00714565555166862,0,0,0.0374844756414479,-0.00851078644096331,0,0,-0.00365265781562023,0,0,0,0,0,0,0,0,0,0.130469318281478,0,-0.0752926071740168,0,-0.184974578051535,0,0,0,0,0,0.0163621860713836,0.0205369227980016,0,0,0,0,0,0
X002475.SZ,0,0.102246062928501,0.0657151314184373,0,0,0,0.090577029560674,0,0,0,0,0,0,0,0,0.0597711778369838,0.124302100442212,0,0,0,0,0,0,0,0,0,0,0.00725725234078609,0,0,0,-0.0951293113871296,0,0,0,0,-0.14238140939562,0,0,0,0,0,0,0.159424308937256,0,0,0,0,0,-0.0438870955622578,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.140126831651962,0,0,0.0447984507023946,0,0,0,0,-0.0706548576791038,0,0,0,0,0,0,0,0,0,0,0,0.0210346972735639,0,0,0.121860717133298,-0.206526829920009,0,0,0,0,0,0,0,0,0,-0.0961753429985441,0,0,0,0,0,0,0.0298084801490515,-0.0649626110496894,0,0,0,0.217651774272975,0,0,-0.0183285125860669,0.0175773196541834,0,0,0,0,0,0
X600690.SH,0,0,0.0594884444239277,0,0,0,0.0132520439511501,0,0.0908861131706911,0,0,0.19899862562346,0,0.0176703438903025,0,0,0,0,0,0,0,-0.00979789172053368,0,0.0696759414711969,0,0,0,0,0,0,0.233546193251378,0.0145844974068588,0,0,0,0,-0.0751950254335751,0,0,0,0.301063181148618,0.0216734582820368,0,-0.0132712309375084,0,0,0,-3.46944695195361e-18,0,0,0,0.00274902385852716,0,0,0,0,0,0,0
X002304.SZ,0,0.299316036941062,0.130353846764336,0.135104595636762,0,0,0,0.111717015472931,0,0,-0.0449918403670281,0,0,-0.147138631952273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610683960444882,0,0.113240623357096,0,-0.0865213513195738,0,0,0,0,0,0.00835731304765269,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171160374012332,0.198023828749592,-0.0999706777377787,0,0,0,0,0,0,0,0,0.0691386149378759,0,0,0,-0.00336410507046495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0771535044600366,0,0,0.0470972878229665,0,0,0,-0.127879567178856,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162622528336469,0,0,0,0,0,0,-0.0332421022824273,0,0,0.0738626508258596,0.101806065323779,0,0.118318775918326,0,0,0,0.200443981006466,0,0.0735159559953172,0,0,0.168018914227738,0,-0.0822912828353902,0,0,0,0.0132945935552814,0,0,0,0,0,0,0,0,0.0345496484541083,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0380764366952777,0.0738732181152777,0,0.172616920114871,0,0,0,0,0,0,0.164460939917777,0,0,0,0,0,0,0,0,0.0684543858687593,0,-0.199112960385163,0,0,-0.0698682522422194,0,0,0,-0.0549999624625611,0,0.00475974669614022,0.0425886270158591,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12373918036267,0,0,0.00937455891731184,0,0,0,-0.0647382911167965,0,0
X000725.SZ,0,0,0,0,0,0,0,0.00278715374740733,0,0.0219871268343529,0,0,0,0,0,0,0.0485545260556821,0.0128813010795729,0.026124480697066,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.456907687591326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177055497629771,0,0,0.0110033476366085,0,-0.0140168418657311,0,0,-0.0224192131483485,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0751954646209892,0,-0.0126635664027854,0.0437966532926779,-0.0252513047782904,0,0,0,0,-0.085922272634218,0,0,0,0,0.258078663381574,0,0.0187556005144112,0,0.0152632462379363,0,0,0,0,0.0554309383374701,0,0,0,0,0,0,0,0.0559119488269326,0,0,0.102604018696719,0,0,0,0,0.113765258675059,0.0397521636251611,0,0,-0.0890490468130165,0,-0.00154522277373898,0.0126734985760037,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.14154054227625,0.0068857394759289,0.372907900948739,0,0,0,0,0.384399848075197,0,0,0.0656362102198863,0,0,0,0,0,0.110117614331505,0,0,0,0,0,0,0,0.208242354204585,0.0747823441202254,0.170537768327331,0,0,0.261981113515198,0,0,0.22263615225602,0,0,0,0,0,0,0,0.0546139719043916,0,0,0,0,0,0,0,-0.0077426982713363,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223708109454141,0,0,0,0,0,0,0,0,0,0,-0.0565483630744513,0,0,0,0,0.250427045064843,0,0,0.0205601348587963,0,0.0514310843003513,0.0201773346031392,0,0,0,0,0.333985411645712,0.346414095148607,0,0,0,0,0,0,-0.0170699053701899,0,0,0,0,0,0
X300124.SZ,0,0,0.08117276715899,0,0,0,0,0,0,0.0898037860369131,0.0606062779367949,0,0,0,0,0,0,0,0,0.254499892354634,0,0,0.00809958736737441,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0912940928735732,0.0635975528997012,0.165574275145955,0,0.243880333332982,0.0502315944911112,0,0.0159240813180689,0,0,0,0,0.0374109700906624,0,0.116685193751367,0,0,0,0,0,0,-0.0428888963243188,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.216607619421874,0,0,0,0,0,0.199629074773529,0,0,0,0,0,0,0,0,0.0188988050211113,0,0,0,0.245729235553198,0,0,0,0,0,0.0723406640053826,-0.35015738112165,0,0,0,0.347781304163788,0.0576731264182557,0,0,0.152102060151566,0,0,0.0281032715593867,0,0.0298955080854015,0,0.0994534863971774,0,-1.73472347597681e-18,-0.0401988355644138,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0368499305898849,0,0,0,0,0,0,0,0,0,0,0,0.0645980698143151,0,0,0,0,0,0,0,0,0,0.138547547799386,0.108068413922786,0,0,0,0.0789048361418427,0.18960284098553,0,0,0,0,0,0,0,0,0,0,0.121113528318671,0,0,0,0,-0.0653532327450753,0,-0.00795484393124654,-0.0155080414383703,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.130230535581175,0.175374484538067,0,0,0,-0.0713560148484961,0,0,0,0,0,0,0.152411532952548,0.013097375101221,0,0,0.159941501080002,0.085974988819683,0,0,0,0,0.10964472062697,0,0,0,0,0,1.0842021724855e-19,0,0,-0.062270594078677,-0.0527981597037864,0,0,0,0,0,0,0,0.0322041408796434,0,0,0,0,0,0,-0.00641708480122771,-0.0353145979894562,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.180193779444941,-0.00743509244729751,0,0,0.0467535703260275,0,0.410757938833387,0.125128016635549,0,0,0,0,0.0715890616041962,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.104972173763768,-0.0477837882743721,0,0,0,0.0106026693692457,0,0,0,0,0.27450399660451,0,0,0,0.130540457789237,0,0,0.042824431218377,0,0,0,-0.0189088443011893,0,0
X002049.SZ,0,0,0,0.0533349547663774,0,-0.0495791166731516,0,0,0,0,0,0,0,0,0,0,-0.101512405872604,-0.0113362559500432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305082748090817,0,0.0366282655760258,-0.0670552606562348,0,0,0,0,0.301296979174903,0,0,0,0.0545590380526933,-0.192168073285901,0,0,0,0,0,0,0,-0.0591888511739596,0,0,0,0.0392007409954096,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.0552335478223002,0,0,0.0414252892215801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100160555955723,0.208153360595993,0,0,0.1895542346593,0.441281796338916,0,0,0,-0.00996170827492749,0,0,0.1415652909182,0,0,0,0,0,0,0,0,0,0,-0.133814038448534,-1.73472347597681e-18,0.025973796633116,0,0,0,-0.00888664172340817,0,0
X000596.SZ,0,0.0461369240511772,0,0,0.316625651441153,0,0,0,0,0,0,0,0,0,0,0,0,0.113208865575133,0,0,0,0,0,0,0,0,0,0.0327288687626013,0,0,0,0.0404662214425463,0,0,0.285197925536587,0,-0.0848105913011758,0.00796815986284931,0,0,0,0,0,0,0,0,0,0,0,0.0159476733074698,0,0.0192582996892138,0,0,0,0,0.0596563434748403,0,0
X000625.SZ,0,0,0,-0.179603243025277,0,0,0,0,0,0,0.220159908377713,0,0,0,0.0289580273613501,0,0,0,0,0,0,0,0,-0.0596590164643815,0,0.0910263712727341,0,0,-0.148582111138686,0,0,0,0.0982407948618283,0,0,0,0,0,0.100019918203874,0.400379932752004,0,0,0,0.0696632010037089,0.00189226909727186,0,0,0,0,0.0646107217745781,0,0,0.0362236538140486,0,0,0,0,0,0
X601877.SH,-0.0401005166148597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398856019838846,0,0,0,0,0.356836230213058,0.0448777983780516,0,0,0,0,0,0,-0.0201125235039925,-0.0468117941006034,0,0,0.122965103114082,0.117456525939805,0,0,0,0.164338371515937,0,0,0,0,0,-0.0434353183979853,0.0372907068677302,0,0,0,0,0,0.108275324821739,0,0,-0.0634581731232179,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0420162686957073,0,-0.0212277872001413,0,0,0,-0.151536459580914,0,0,0,0,0.0243661754078645,0,0,0.0292772988806931,0,0.0755901217726921,0,-0.0352106893355939,0,0,0,-0.0336340953297461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249430282001272,0,-0.0234604971423045,0,0,0,0,0,0,0
X000661.SZ,0,0.494352410403883,0,0,0.0718214962957895,0,0,-0.181177734259753,0.0520811914303785,0,0,0,0,0,-1.73472347597681e-18,0,-0.174650648881069,0,0,0,0,0,0,0.217362524293388,0,-0.0328524771969213,0,0,0.142544601148098,0,0,0,0,0,0,0,-0.0622629173394185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.143591841041585,0,0,0,-0.143895710489657,0,0,0,0,0,0,0,0,-0.285896649706788,0,0,0.02585161254448,0,0.0916533372566534,0,0.134249514334855,0.015496746669387,0,0,0,0,0,0,0,0,0,0,0,0.333659084156126,0,0,0,0,0,0,0,0.00401723655498463,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.206376971775062,0,0,0,0,0.0425824016687376,0,0,0,0.00572832699097211,0,-0.0686702303706602,-0.0695575635230818,0,0,0,0,0,0,-0.0963541832433659,0,0,-0.0518206815179199,0,0,0,0.00752951641540076,0,0,0,0,0,0,0,0,0,0,0,0.0112977638375628,0,-0.0871157101743063,0,0,0,0,-0.280621620562249,0,0.0597317369120831,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.111407514123812,0,0,0,0,0,0.610259162334025,0.0794520034366408,0.0383804579963807,0,0,0,0.00999875705434902,0,0.0179111440046161,0,0.0160624201087683,0,0.0478487877723473,0,0,0,0,0.00722512985424565,0,0,0.0194338887378225,0,0,0,0,0,0,0,0,0,0,-0.0510703706072223,0.0413366911708234,0.0662369005518484,0,0,0,0,0,-0.00342133555639919,0,0,0,0,-0.0319159773859046,0,0
X002074.SZ,0,0,0,0,0,0,0,0.00753237024396091,0,0,0,0,0,0,-0.0962844270986325,0.340784913393017,0,0,0,0,0,0.027350125913959,0.0231465655100088,0,0.044142220920104,0.0701340830413898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188109069299974,0.300929151930458,0,0,0,0,0.149118920248285,0,-0.0240736909009898,0.110439271794151,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853431952861521,0.00194774615418128,0,-0.365541524240871,0,0,0,0,0.094921668071565,0,0,0.292894287733851,0,0,0.0671095617438607,0,0,0.00209042888546975,0,0.0639299835852724,0,0,0.10248875280125,0,0,0,0,-0.36726132591777,0,0,0,0,0,0,0,0,0,-0.0182192769420281,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.0513586480782368,0,0,0,0,0,0.0373470440799141,0.300764547976187,0.0802683528611493,0,0,0,0.0784271975849465,-0.0924657446654157,0,0.0101789350030932,0,0,0,0,0,0,0,0,0,0,0.198342724386446,0,0,0.0971724290732367,0,0,0,-0.00607623529648175,0,0,0,0,0,0,0,-0.0474209055027643,0.0737847088735471,0,0,0,0,0,0
X600702.SH,0.0599556118998475,0.113091633426793,0,0.170992794978918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15701608167438,0,0,0.223052619817367,0,0,-0.00940561907173829,0.0102377317558643,0,0,0,0.0594653196065416,0,0.0498960687874208,0,0,0,0,0,-0.0639966534471603,0,0.352875215664125,0,0,0,0.0555093130950464,0,0,0,0,0,-0.0253977597433425,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.140681865049218,0,0.0242769104820216,0,0,0,0,0,0,0,0.193808882075521,0,0,0,0,0,0.0502678721937567,0,0,0,0,0,0.164706231617461,-0.0217174069338712,0,0,0,0,0,0,0,0,0,0.192929027283605,0,0,0,0.00473586224575965,0.0266075916688791,0,0.0735075157683801,0,0,0,0,0,0,-0.000478755855880286,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.090930370522405,0,0,0,0,0,0,0,0.157292771514925,0,0,0.320037031414303,0,0,-0.099432849347015,0.0371617956624592,-0.0597354854915126,0,0,0.158019152056275,0,0,0,0,0,0,0,-0.0713425522750143,0,-0.0872512648315189,0,0,0,-0.0928965818658333,0,0,0,0.00503575886663837,0,0,0,0,0,0,0
X000799.SZ,0.201159501374891,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239251415234457,0,0,0,0,0.223429327874496,0,-0.0650995735501223,0.06801687689367,0.217406076565112,0,0,0,0,0.05786566670915,0,0,0,0,0,0.346048681735545,0,0,0,0,0,0,0.172528852035524,0,-0.0493186011870091,0,0.0436666264344696,0,0,0,-0.0958426948872165,0,0,-0.0451015607738852,0.0210683319494174,0,0,0,0,0
X002180.SZ,0.0395637750841638,0,0,0,0,0,0,0,0,0,-0.0359524250428772,-0.0164053659725793,0,0,0,0.00770279081643514,0,0.254145489827036,0,0,0,0.0540749245904849,0,0,0.0953194490211981,0.0782149801358959,0,0,0,0,0,0,0,0,0.00156097489039939,0,0,0,0,0.0611136488932227,0,0,0,-0.0720106973606218,0,0,0,0,0,0.0109700085708578,0,0,-0.0285700282686566,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.260476868106173,0,-0.113803438906248,0,0,0,0,0,0,0,0,0.226354332935592,0.0548478954530218,0,0,-0.108583704714573,0.107400803621414,0.30931896271107,-0.136230257378363,0.119301256354778,0,0.00107482608951535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116875622330208,0,0,0,0.293967440346973,0,0,-0.00977007737171639,0,0,0,0,0,0
