,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X000625.SZ,X600741.SH,X002475.SZ,X002241.SZ,X002236.SZ,X600031.SH,X000338.SZ,X600066.SH,X000100.SZ,X002456.SZ,X601877.SH,X300124.SZ,X002508.SZ,X002085.SZ,X300136.SZ,X600177.SH,X300003.SZ,X002008.SZ,X600271.SH,X600522.SH,X000157.SZ,X002007.SZ,X002294.SZ,X600118.SH,X600089.SH,X600867.SH,X600487.SH,X600699.SH,X600566.SH,X000066.SZ,X600372.SH,X300115.SZ,X600809.SH,X002180.SZ,X000559.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.0986367394369308,0,0,0.186702310750864,0,0,0,0,0,0,0,0,0,0,0.0161517852487498,0,0,0,0,0,0,0,0.086328160568743,-0.0162171242814395,0,0,0,0,0,0.203795251668188,0,0.118689957354564,0,0,0,0,0,0.169131868047401,0,0,0,0,0.00368725634737451,-0.0140410244020043,0,0,0,0,0,0
X600104.SH,0,0,0,0.215346436403195,0,0,0,0.00184644083000042,0.170685905923642,0,0,0,0.0818743736634815,0.31702107879791,0,0,0,0,0,0.0634675591461979,0,-0.00516974106825166,0,-0.105147634038784,0.0333986954604702,-0.0692824896969359,-0.0930910792162977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579276169265395,0,0,0,0,0,0,0,0,0,-0.0192876164583651,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.108062283169184,0,0,-0.118664646880686,0.168059189511079,0,0.0566423103672795,0,0,0.0444934694693217,0,0.231106661938304,0,0,0,0,0,0,0,0.208268949516809,0,0,0,0,0,0,0.191529388078766,0,0,0,0,0,0.0350654798420948,0,-0.374634678723691,0.0160253005231055,0,0,0,0,-0.107960278756017,0,0.0435019671795164,0,0,0.0163949183113471,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.102518034351428,0,0,0.0698068588336423,0,0.14701675633484,0,8.67361737988404e-19,0,0,0,0.010502893538201,0,0,0.0696490754284595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00658690545184001,-0.0139588832955544,0,0,0.171002586056681,0,0,0,0,0.0189942407272257,-6.7762635780344e-21,0,0,0,0,0,0
X000858.SZ,0,0,0,0.101126849887813,0,0,0,0,0,0,0,0.598326652017645,0,0,0,0,0.0672482589305771,0,0.015029372114769,0,0,0,0.0652113243621087,0,0.00165247355100474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241538579248016,-0.00777445423181253,0,0.0396894303927316,0,-0.00788637983946454,-0.0037491687928747,0,0,0,0,0,0
X000725.SZ,0,-0.198841342082348,0.366598904834733,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.158410221547213,0,0,0,0.103055657747894,-0.094506695700617,0,0,0,0.0598564061319034,0,0,0,0,0,0,0.460431303050193,0,0,0,0,0,0.256554299506999,0.0496164951628446,0.104440526809573,0,0,0,0.0105520596957325,0.202145593182482,0,-0.00158085239428144,0,-0.0403397477733911,0,-0.0322660354836036,0.0179233292816977,0,0,0,0,0,0
X600276.SH,0,0.0499782319191496,0.0591821605089785,0,0,-1.73472347597681e-18,0,0.0727499283453773,0.00208171091974677,0,0,0,0,0,0,0,0,-0.145918162108031,0,0,0,0,0,0,0.0655973767527493,0,0,0,0,0,0,0.0379987642025824,0,0,-0.0138232980468641,0,0,0,0,0,0,-0.0993272615510327,-0.0770842793767671,-0.0998229470379247,0.0096517236303331,0,-0.0740663018433818,0,0,0.0237737008543381,-0.015863277653401,0,0,0,0,0,0
X002304.SZ,0.328794371484992,0.308487997502777,0,0,0,0,0,0,0.231408837902655,0,0,0,-0.387119696891708,0.34565992497592,0,0,0,0,0,0,0,0,0,0,-0.0460196063171821,0,0,0,0.643750980873377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486611120298526,0.193530845411543,0,0,0,0,0.00916468394676153,0.100520908217594,0,0,0,-0.335495800522864,0,0
X600690.SH,0,0.548565684654863,0,0.0210325362879848,0,0,0,0.0608019458902507,0,0,0,0,0,0.0452855454731731,0,-0.0309163042791368,0,0,0,0,0.0436976415925695,0,0,0,0,0,0,0,0,0.0352246634280923,0,0,0,0.0433241927902341,0,0,0,0,0,0,-0.0193525486302026,-0.138299623292112,0,0.151735098294653,0,0,0,0,0,0.00606555739926337,2.16840434497101e-19,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.106923161694021,0,-0.0092228937535692,-0.0841076321281374,0,0,-0.0771972626644054,0,0.0807579551126517,0,0,0,0,0,0,-0.170916444776765,0,0,0.143856990068428,0,0,0,0,0,0,0,0.00653381958794841,0,0.107511857653445,0,0,0,0,0.0302943969457493,0,0,0,0.124932820377278,0.0277582685958221,0,0,0,0.144526501526642,0,0.00608541074732754,-0.019187570053087,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.134686318483013,0,-0.0376101492274226,0,0.00156832380800544,0,0,0,0,0,0,0.00567106545739519,0,-0.123654237030856,0,0,0.150291836695607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611091751253416,0,0.193846059251833,0,0,0,-0.0731400080985922,0,-0.0062566140532907,0,0,0,0,0.0163082064983344,-0.011215008310557,0,0,0,0,0,0
X000568.SZ,0,0,0.157023665442454,0.0468675173405804,0.588711734685646,-0.0221591795364993,0,0,0,0,0,0,0,0,0,0,0.0258323666268762,0,0,0,0,0,0,0,0.00659809878229419,0,0,0,0,0,0,0.0470805480278436,0,0,0,0,0,0,0,0,0,0,0,0,0.148813832313952,0,0,-0.00242975083359663,0,0.00370345993126504,-0.00406734427848165,0,0,0,0,0,0
X000625.SZ,0,3.46944695195361e-18,0,0,0,0,0,0,0.136729972340017,0,0,0,0,0.236408015121652,0,0,0,0,0,0.53577177808837,0,-0.159373762425825,0,0.0794565158691284,0,0,-0.0157104614973631,0,0.0678823520845158,0,0,0,0,0,0,0,0,0,0,0,-0.00531917329505358,0,0,0,0,0,0,0,0,-0.061451064213935,0.0509059052562304,0.14000611134898,0,0,0,0,0
