,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000063.SZ,X000568.SZ,X000725.SZ,X600031.SH,X600690.SH,X000338.SZ,X600809.SH,X000661.SZ,X600741.SH,X600703.SH,X002241.SZ,X300003.SZ,X000596.SZ,X002236.SZ,X002007.SZ,X600183.SH,X601877.SH,X300142.SZ,X000157.SZ,X000100.SZ,X000066.SZ,X300124.SZ,X002179.SZ,X000625.SZ,X300014.SZ,X000977.SZ,X300136.SZ,X600271.SH,X002463.SZ,X002008.SZ,X600177.SH,X002456.SZ,X002371.SZ,X002506.SZ,X600066.SH,X600584.SH,X002180.SZ,X600498.SH,X600867.SH,X002129.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0.227952014365138,0.58531461493194,0,0,0,0,0,0,0,0.0593048095934229,0,0,0,0,0,0.0101418325668534,0,0,0,0,0,0,-0.0753378652939622,0,0,0,0,0,0,0,0,0,0.039534299844168,0.0124726035658749,0,0,0,0,-0.133888594293279,0,-0.0255333490757984,0.024625010848969,0,0.000851799502978555,0,0.0580155737318529,0,0,0,0,0,0,0.00957840483094531,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726335152094832,-1.73472347597681e-18,0,0,0.0232028440178841,0,0,0,0,0,0.169680510947082,0.0240901020925251,0,0,0,0.0130179411116834,0,0.0506869876698818,0.00839197946393921,0.00312269856445139,0.0398880995388707,0,0,0,0,0,0.113773612953221,0,0.00862074531664009,0,0,0.0918466877686361,0,0.0236300346154964,0.0412277235157607,0,0,0,0.0410003298771515,0,0
X600031.SH,0,0,0,0,0,0,0.155001375632164,0,0,0,0,0,0,0,0.134077231093434,0.0855324310353086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281862014284528,0.067693705060187,0,0,0.0237052833893908,0,0,0,-0.0215406245345811,0,0,0,0,0,0,0,0,0,-0.0297089561434206,0.0399129714378099,0,0,0,-0.00468227822074693,0,0
X600690.SH,0,0,0.015763434568872,0.153050474884327,0,0,0,0,0,0,0,0,0,0,0,0,0.0418293683469802,0,0.016332515043852,-0.123734870745762,0.0645023831684217,0,0,0,0,0,0,0.120971305631197,0,0,0,0,0,0,0,0,0,0.0152573665795917,0.0564036338351341,0,0,0,0,0,0.0832422378761676,0.00909014712188489,0,0,0,0,0,0,0,0,0,0,0.0605340605697626,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0599493581170226,0,0,0.043932413872842,0.365779097072239,0,0,-0.0400150885338633,0,0.0237878637676359,0,0,0,0,0,0,-0.0598745184392052,0,0,0,0.166489093796628,0.144641625085811,0,0,0,0,0.0680537018381978,0,0,0,0,0,0,-0.00656940894005154,0,0.0639846667989033,0,0,0,0,0,-0.173835934944477,0,-0.00210847771427512,0,0,0,0,0.0429173137920084,0,0
X600809.SH,0,0.543503429945488,0,0,0,0,0.0195351363220478,0,0,0,0,0,0,0,0,0,0.0412790857916851,0,0.0377792221272829,0,0.00752224058024746,0,0,0,0.0569739835544429,-0.110099497457523,0,0,0,0,0,0.023204661805294,0,0,0,0,0,0,0,0,0.0396154860914678,0,0,0,-0.0442063356787502,0,0,0,0,0,0,0.0214760462207583,0,0,0,0,0,0,0
X000661.SZ,0,0,0.360564953176101,0,0,0,-0.0299054426273106,0,0,0,0,0,0,0,-0.0394744204777244,0,0,0,0,0.0241197007703954,0.107445301725743,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.022331124338324,0,0,0,0.0654175908769186,0,0,0,-0.00592786490554794,0,0,0,0.0444411626489425,0.0291144007086199,0,0,0,0,0,0.0132522853542866,0,0,0,0,0,0,0,-0.0207297569028335,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.176531265697924,0,0,0,-0.140165410602429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059189496666453,0.0642076194921492,0.186472710450141,0.137334108102996,0.0257770498070967,0.0081071436622644,0,0,0.0703680967089758,0,0,0,0,0,0,0.00605155111719163,0,0,0,0,0,0,0.000253465990208347,3.46944695195361e-18,0,0,0,-0.044619574717561,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.472988964238005,0,0,-0.04664785611657,0,0,0.132421688950337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128284124976956,0,0,-0.172914508632313,0.00661292553832046,0,0,0,0,0,0,0.18855815649149,0.13661967762001,0,0,0.462556872017012,0,0,0,0,0,0,0.0154730096588565,0.0320988949781586,0,0,0,-0.00614783590036675,0,0
X002241.SZ,0,0,0,0,0,0,0,-0.208580639978203,0,0,0,0,0.0619914141706923,0,0,0,0,0,0,0,0,0,0.0252631703076136,0,0.226630473739349,0,0,0,0.129509170938616,-0.124478989469512,-0.206012005969218,0,0,0,0.196860935876823,0.327917667704156,0,0,0,0,0.202306767992943,0,0,0.0767544836801514,0,0.130786590069354,0,0.0662906080639223,0,0,0,-0.0587021167661952,0.0717962490002695,0,0,0,0,0,0
X300003.SZ,0,0,0.122699401511385,0,0,0,0,0,0,0.0827372516248302,0,0,0,0,0,0,0,0,0.091262868480614,0,0,0,0,0,0,0,0,0.031827768251147,0,3.46944695195361e-18,0,0.226186556661405,0,0,0.146745490613778,0,0,0.00314982709216779,0,0,0,0.0816480381083243,0,0,0,0.0140748841207572,0,0.00282190467280561,0,0,0,0,-0.00517255661738241,0,0,0,0,0,0
X000596.SZ,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.30310014561399,0,0,0.0347122332100339,0,0.165350435601924,0,0,0,0,0.0596737847300389,0,0,0,0.0482684619264766,0,0,0.0669825997599287,0,0.00392026896080998,0,0,0,0,0,-0.0270635485406076,0,0,0,0,0,0,0,0,0,0.000804465015382185,0,0,0.0447647678697678,0,0,-0.0150078419869736,0,0,0,0,0.0142811499037341,0,0
X002236.SZ,0,0,-0.325473015548183,0,0.63403623938565,0,0,-0.0305363581934359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141958220078412,0,0,0,0,0,-0.0354688472436491,0,0,0,0,0.0345000385520376,-0.0614161589156016,0,0,0.0437485880176445,0,0,0,0,0.146296827758487,0,3.46944695195361e-18,0,0,0,0,-0.0112088180252935,0,0
X002007.SZ,0.12621248887406,0,0,0,0,0,0,-0.197482290782361,0,0,0,0,0.144044936978525,0.0158306530186554,0,0,0.112121382293825,0,0,-0.121575715494307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651517608372295,0,0,0,0,0,0,0,0,0,0.0475769500943209,0,0.0763011257032642,0,-0.00694456164375741,0,0,0,0,0.000381240912698792,0,0
X600183.SH,0,0,0,0,0,0,0,-0.0862129474476978,0,0.124514253627016,0,0,0,0,-0.00395546198826946,0,0.224145813789524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12366722501384,0,0,0.920208733823239,0,0,0.187811795829806,0,0,0,0,-0.462478743891639,0,0.036595128014917,0,0,0,-0.0406935827020633,0.148001919257781,0,0,0,0.106113229614867,0,0
X601877.SH,0,0,0,0.035027160471529,0.0642797648665341,0.0661169226866783,0,0,0.0948477215257317,0,0,0,0,0.0739582042018559,0,0,0,0,0.0184972315297583,0,0,0,0,0,-0.0158766677266066,0,0,0.0987859871403507,0,0,0,0,0,0,0,0,0,0,0.0199765165867227,0,0,-0.131855744300198,0,0,0,0,0,0,0.167829735710313,0,0,0.0158589637313212,0,0,0,0,-0.104789632828662,0,0
X300142.SZ,0,0,0,0,0,0,0.0411621753063959,0,0,0.0219332397626052,0.0111295297937229,0,0,0,0,0,0,0,-0.067828638926419,-0.0577030718586609,0,0,0,0,-0.009478227545194,0,0,0,0,0.0964748713194484,0,0,0,0.118185358467704,0,0,0,-0.0806068346875222,0,0,0,0,0,0,0,0.158342543884235,0,0,0,0.156717543199907,0,-0.0173632222163862,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0468838989622257,0.102710253893825,0,0,0,0,0,0,0,0,0,0.128499291550853,0,0,0,0,0.037543753402017,0,0,0,0,0.0741722942805222,-0.0575969559482623,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.12233627805035,0,0,0.0313868011479365,0.0628975822473615,0,0,0,0,0,0,0,0,0,0,0.0575963290002915,0,0.0344524466796354,0,0,0,0,-8.67361737988404e-19,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0546441988373799,0,0,0,0.40829852066195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00082891580609422,0.0283453612037691,-0.0969557025415384,0.0191934221845637,0,0.0284989959500408,0.0147476939835329,0,0,0,0,0,0.0129653476641636,0,0,0,0.137951394246556,0,0,1.38777878078145e-17,-0.0459146222566409,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.0830021115244387,0,0,0,0,0,0,0,0,0,0,0,0,0.0391026999013287,0,0,0.25381801686336,0,0,0,0,0,0,0,0,0,0,0.180916422656975,0.166701719486425,0.171833476681245,0,0.565922324060157,0,0,0,0.0212498782851137,0,0,0,0.303833853856337,0,0,0.0549158800269266,0,0,-0.00308576168960615,0,0,0,0,0.148201112955461,0,0
X300124.SZ,0,0,0,0,0.156527941731808,0,0,0,0,0.0267008775823555,0,0,0,0.0299162058050298,0,-0.0326239166443133,0,0.165139717821847,0.0791401791325443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097877321664988,0,0,0,0,0,0.121784683544721,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0903665840884829,-0.00770834866754447,0,0,0,-0.0627262120361452,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178633722079837,0,0.370210165549975,0,0,0,0,0,0,0,0,0.0587842519358106,0,0,0.0321753339972024,0,0,-0.0535959787357176,0.0103033686777401,0,0.019335076546901,0,0,0,0,0,0,0,0,0,0.186453985695397,0,0,0,-0.0626188457319947,0,-0.00489044681842449,0,0,0,0,0.0225180623507247,0,0
X000625.SZ,0,0,0,0,0,0,0,-0.050494685126213,0.108143318259271,-0.131853357551217,0,0,0,0.0989485220364011,0,0.183907268251799,0,0.00907362073453694,0,0,0,0,0,0,0.0347345691422647,0,0,0.0211084734059025,0.10463439431042,0,0,0,0,0.0428223306712765,0.169681751655873,0,0,0,0,0,0.069944159412807,-0.0296829249024139,0,0,0,0,0,0,0,0.156655850572388,0,-0.0173968920124378,0,0,0,0,-0.0328434151015399,0,0
X300014.SZ,-0.398658798934308,0,0,0,0,0,0,0.0169711800652347,0,0,0,0,0,0,0,-0.203520955195166,0,0.173548962880922,0,0,0.344634541944741,0,0,0,0,0,0,0,0,0,0,0,0.683344896986789,0,0,0,0,0,0,0,-0.124141897194926,0,0,-0.234555088276343,0,0,0,0.312118195349245,-0.493581475972114,0,0.519843000614437,0.0238976976614311,0.0105162704398295,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.163567640027685,0,0,0,0,0,0,0.165678466402271,0.137653225250631,0,0.141562701350069,0.238540491392702,0,0.16599356758574,0,0,0,-0.0154380098272973,0,0,0.0265965476559613,0,0,0,0.0972037370756549,0.0317608499667964,0.176615391106242,0,0,0.165580151524946,0.0362657888846296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384810313585523,-0.0793908536123718,0,0,0,0,0,0
X300136.SZ,0,0,0,0.205990497787963,0,0,0.0935068093772168,0.106163389912782,0,0,0,0,0,0,0,0,0,0,-0.0357168835659707,0.299763482137497,-0.170272823323196,0,0,0,0.151467675629832,0,0.294817302663905,-0.297960164173781,0,0.110187140400993,0,0.121928849253771,0,0.0649876241877564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,-0.139522147625171,0,0,0,0.0881671121098349,0,0.0426295889095961,0,0,0,0,0.11887763454693,0,0,0,0,0,0,0,0.16806044288839,0.333561461465766,0,0,0,0,0,0.135300500511589,0,0,0,0,0,-0.0434387632641633,0,0,0,0,0,-0.0242758600405153,0,0,0,0,0,0,0.129559771726559,0.092649701228441,0,-0.0108160310711337,0.0935017491097361,0,0,0,0.10036042416785,0,0
X002463.SZ,0,0,0,0,0,0,0,0.0711142812834291,0,0,0,0.0696114184257022,0,0,0,-0.116558088856171,0,0,0,0.0429523811855383,0,0,0,0,0.268900005841465,0,0,0,0.0631317087770205,0.342166148367102,0,0,0.00650507099302416,0.125048286443005,0,0.0562852307532426,0.0804805148699105,0,0,0,0,0,0,0,0,0,0,0,0.102470717134024,0,0,0,0.0532260344249285,0,0,0,-0.013093122931608,0,0
X002008.SZ,0,0,0,0,0,0,0.126272516589979,0,0,0,0,0,0,0,0,0,0,0,0.0733358770003529,0.062150542141983,0,0,0,0,0.112024867094955,0,0,0,0,0.00838388405868481,0,0,0,0,-1.38777878078145e-17,0,0,0.070523369271539,0,0,0.0801494651811585,0,0,0,0,0,0,0,0,0,0,0.0855087180366022,-0.0696611804639425,0,0,0,-0.0502882296381578,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0321846794186534,0,0,0.0237262519031607,0,0,0,0,0,0.0840959707059733,0,0,0,0,0,-0.0326892920618758,0,0,0.0731437312350456,0,0,0,0,0,0,0,0,0,0,0,0,0.0270045527817741,0.0504489981394923,0,0.0226485224208685,0.0045315725628336,-0.0084228349859071,0,0,0.0020240687463935,0,0,0,-0.0232526322511346,0,0,0,0.031443250535102,0,0
X002456.SZ,0,0,0,0,0,0,0.189173693557879,0,0,0,0,0.245604479507993,0.080866965907193,0,0.0869010452052872,0,0,0,1.73472347597681e-18,0.512419215801015,0,0,0,0,0,0,-0.126894489087958,0,0.0925770559076684,0,0,0,0.249494738035106,0,0,0,0,0,0,0,0,0,0,0,0.108261582993838,0,0,0,0,0.12552636321659,0,-0.0543444311663143,0,0,0,0,-0.0705081399692347,0,0
X002371.SZ,0,0,0,0,0,0,0,-0.0518855427553785,0,0,0,0,0,0,0,0,0,0,0.15082640203048,0,0.298324484753129,0.0516352471613238,0,0,0.0454942088962257,0,0,0,0,0.250092258907277,0.0580389682218011,0,0,0,0.260189961676839,0.0350984531530041,0,0,0,0,-0.282088311500784,0,0,-0.0937075647509154,0.110994540692719,0,0,0,0,0,0,-0.0307612797478179,-0.0451099923929761,0,0,0,-0.0812985555654741,0,0
X002506.SZ,0,0,0.0359271151985674,0,0,0,0,0,0,-0.213830681139787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489073274866185,0,0,0,-0.0724650372321148,0.120632926612711,0.00901079955097182,0,0,0,0,-0.0349255973414364,0.0158821177038486,0,0,0,0,0,0,-0.00500183130219745,0,0,-0.0218787164849161,0,0,0,0,-0.013007380332183,0,0
X600066.SH,0,0,0,0,0,0,-0.0282996656160836,0,0,0.0731551237315896,0.0623209802351062,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024358765368222,0,0,0,0,0,0,0,0.147025751266461,0,0,0,0,0.0372192673188385,-0.118346681147804,0,0,0.0771756771534411,0,0,0,0.0797248396858318,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0.176886456508663,0,0,0,0.350996552587497,0,0,0,0,0,0,0.260577370193099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323186246610966,0.0542975767521121,-0.0469105649354969,0.00624165128983843,0.204063121463356,0,0,0,0,0.144171155960306,0,0,0,0,0,-0.0330895606300581,0.134486076118778,0,0,-0.0128204326338611,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0.0767090092378688,0,0,0,0.0228304893675283,0,0,0,0,0,0,0,0,0.00907623171496079,0,0.189246593382391,0.0421067366872641,0.0932750400372509,0,0,0,0,0,0,0,0.0783838055744954,0.176556142111381,0,0,0,-0.116050756437993,0,-3.46944695195361e-18,0,0.147027701509768,0,0,0.155259879287856,0,0,0,0.096644897372882,0,0,0.122345222623323,-0.201023422082217,0,0,-0.0932425080598633,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,-0.168035010766445,0,0.12470147419207,-0.151072530839127,0,0,0,0,0,0,0,0,0,0.111025432546653,0,0,0,0,0,0,0,0,0,0,0,0.0473332743518568,0,0,0,0.0140012805894344,0,0,0,0,0.0505536911781365,0,0,-0.0235341293750963,0,0,0,0.238176027847786,0.212598270172601,0,0.0145577816765329,0.0212547873439131,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,-0.170019897946609,0,0,0,0,0,0.163295684818398,0,0,0,0,0,0,0.205671970674582,0,0,0,0.0622743910176311,0,0,0.0997089259675272,0,0.033737892906428,-0.229217165457461,0,0,0,0,0.236378271081298,0,0.00807850401155926,0,0,-0.320701666080756,0,0,0,0,0,0.0932091453820908,0,0,0,0,0,-0.156426575884754,0,0,0,0,0.0448535363353761,0,0
X002129.SZ,0,0,0,0.205260813152842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359534770231341,-0.164611035517419,0,0,0,0,0,0,0,0,0,0,0.259188019582322,0,0,0,-0.162102418511985,0,0.119433764539565,0.157234053784303,0,-0.0312221234341942,0,0,0.0431804097014875,0,0,0.282843713974025,-0.41832534594801,0.00814171921010001,0,0,0,0,-0.0154296449441527,0,0,0,0,-0.0993075344182609,0,0
X600487.SH,0,0,0,0,0,0,0,0.0299651509881888,0,0,0,0,0,0.0155731921993742,0,0,0,0,0,0,0.0139158709502406,0,0,0,0,0,0,0.0653924598027504,0,0,0,0,0,0.0163426633381829,0.0749635072270178,0,0,0.0941407719209123,0,0,0,0,0,0,0.0857500393875754,0.0852583418106576,0,0,0,0,0,0.0298023865798848,0,0,0,0,0.0136293418976536,0,0
Change_TY3M,0,0,0,0.0269341873819174,0,0,0,0,0,0,0,0,0,0.0124547944131707,0,0,0,0.0804575702546038,0.0734805766569829,0,0.0238927746268349,0,0,0,0,0,0,0,0,0,0,0,0,0.0317703879257128,-0.127684519105339,0,0,-0.0452212842909419,0,0,0.00765045668545047,0,0,0,0,-0.127429535219742,0,0,0,0,0,0,-0.0416632214461256,0,0,0,0,0,0
Slope,0,0,0,0,-0.269630986213936,0,0,-0.229006624841352,0,-0.0782123479315777,0,0,0,0,0,0,0,0,0,0.427710067858912,0,-0.0345078938847005,0,0,1.38777878078145e-17,0,0,0,0,0,-0.497591160589829,0,0,-0.234356257434906,0.0235349970452191,0,0,-0.0327358146432627,0,0,0,0.28371229240646,0,0,0,0,0,-0.137732949590374,0,0,0,0,0.395021202843019,0,0,0,-0.0735004839026655,0,0
TED,0,0,0,0,0,0,-0.07630713021595,0,0,0,-0.164381750147978,0,0,0,0.181881143546886,0,0,0,-0.187568520492003,0,0,0,0,0,0.101263783876071,0,0,0,0,0,0,0,0,-0.116473309919606,0,0,0.382306213882973,0,-0.175300986105568,0,0,-0.415834783915244,0,0,0,0,0,-0.0146464031576079,0,0,0,0.591232206619534,0,0,0,0,-0.135127633335023,0,0
RealEstate_excess,0,0,0,0,0,0,-0.00603137060336909,0,0,0,0,0,0,0,0,0,0,-0.025514811080047,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118365224203768,0,0,0.0599724032494673,0,0,0,0,0,-0.046178234209194,0,0,0,0,0,0,-0.025097805209536,0,0,0,-0.00849554477723866,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.00382650158390826,0,0,0,0,0,0,0,-0.0917679888450699,0,0,-3.46944695195361e-18,-0.0519108588780249,0.0201755629823075,0,-0.0534287923127298,0,0.00607341335412266,0,0,0,0,0.08544984549424,0,0,0,0.0287752007849873,0,0.0466911816824029,0,-0.0411911748348554,0,0,0,0,0,-0.0356932167468125,0,0,0,0,0,0,0,0.000992002866537077,0,0,0,0,0.0182633928960179,0,0
MKvol,0,0,0,0,0,0,0,0.000793286000704072,0,0,0,0,0,0,0,0,0,0,0,0,-0.000583526838784643,0,0,0.00116719025679589,-0.000224463608752169,0,0,0,0,0,0,0,0,0,-0.0006515032262932,0,0,0.00119942567529974,0,0,0,-0.000926405602381628,0,0,0,0.000588099874037601,0,0,0,0,0,6.7762635780344e-21,-0.00586530669375073,0,0,0,0.0028073126302655,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0675690446350494,0,0,0,0,0.176879050512836,0,0,0,0,0,0,0,-0.195985726121355,6.93889390390723e-18,-0.00639809102628237,0,0,0,0,-0.232188884320019,0,0,0,0,0,0,0,0,-0.160125359728961,0,-0.4219546868864,-0.217056933247038,-0.435855049731428,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00224608423671798,0,0,0,0,0,0,0,0,0,0,0,-0.00453429834785728,0,0,0,0,0.00543300497582317,0,0,-0.000739101056201658,0,0,0,0,0,0,0,-0.000347769317406826,-0.000282232582221515,-0.000324126871148798,0,0,0,0,0,0,0,-0.0046204747527292,0,0,0,-0.00282586072720485,0,-0.000674914274735454,0.00154387720084173,0,0,0,-0.035691381878716,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239222460435205,-0.0171577186681935,0,0,0,0,0,-0.00559889565506115,0.0433327915338454,0,0,0,0.0129641457427711,0.0103182818448331,0,0,0.00996605718702586,0,0,0,0,0,0,0,0,0,0,0,-0.0090380069518906,0,-0.00659105978739014,-0.0130053594231433,0,0,-0.045688857550539,0.00878736963729516,0,0,0,0.089348719376998,0,0
