,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X002475.SZ,X000063.SZ,X600741.SH,X000338.SZ,X300003.SZ,X600031.SH,X002236.SZ,X600809.SH,X002008.SZ,X600867.SH,X300124.SZ,X601877.SH,X002456.SZ,X000596.SZ,X600271.SH,X000661.SZ,X600566.SH,X600487.SH,X600066.SH,X000100.SZ,X002294.SZ,X000625.SZ,X300136.SZ,X002179.SZ,X002007.SZ,X000977.SZ,X300142.SZ,X002241.SZ,X002180.SZ,X000157.SZ,X000981.SZ,X600498.SH,X000050.SZ,X002049.SZ,X000869.SZ,X600522.SH,X600779.SH,X002508.SZ,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.157830887856822,0.106746045422242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355468996820403,0.00803772623737934,0,0,0,0,0,0,0,0,0.0103553899574142,0,0,0,0,0,0,0,0,0.0607778842720031,0,0,0,0,0.0573821273764488,0,0,0.113293820838263,0,0,0,0,0,0.0133683875917413,0.0095159538969215,0,0,0,0,0,0
X600104.SH,0,0,0.126786450683148,0.0364079389532581,0,0,0,0,0,0,0,0.0545723291055244,0.0276408072480291,0.389663281368483,0,0,0.0442483526469636,0,0,0.0394248739659983,-0.0717506495480054,0,0,0,0,0,0,0.0700630152078525,-0.0304322245613334,0.0631097154405376,0,0,0,0,0,0,0,0,0,-0.106557089653099,0,-0.00882078870250226,0,-0.0506964735751724,-0.220248746654853,0,0,0,0,0,0,0.0183931893234063,0,0,0,0,0.0308506000506631,0,0
X002415.SZ,0,0,0,0,0,0,0.0252137886085012,0,0,0,0,0,-0.069679977235657,0,0,0,0,0.271913089096169,0,0.0363274663808757,0,0.109238123281206,0,0,0,0,0,0.187060215717398,0.0741334982431677,0,0,0,0,0,0,0,0,0,0.0883144350294261,0,0,0,0,0,0,0,0,0,0.125142719190887,0,0,0.00917212687345379,-0.0389378793491097,0,0,0,0,0,0
X000858.SZ,0.077734118969457,0,0,0,0.12322953345316,0.080748905529686,0.0274796482693736,0,0.120743599579425,0,0,0.0620814740729218,0,0,0,0,0,0.140195767883909,0,0.00810223531811836,0,0,0.155589225911044,0,0.239711423717373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105309221040076,0,0,0,0,0,0,0
X000651.SZ,0.238396545503206,0,0,0.40594094212152,0,0,0,0,0,0,0.378106416083634,0,0,0,0,0,0,0,0,0,0,0,0.0232258028429083,0.0123139612813819,0,-0.0364323450928136,0,0,0,0,0,0,0,0,0,0,0,-0.140257553525422,0,-0.258402511135633,0,-0.00615426955181591,0,0,0.153473972536079,0,0.0897142561986223,0.015831268637867,0,0,-0.0194589351257557,-0.0231189879996912,0.051414409183554,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0927519954664267,0,0,-0.0339063039731838,-0.0965642861815381,0,0,0.064911096807714,0,0,0,0,0.00153438253629699,0,0,0,-0.0499300678725446,0.0631832434285747,0.146357736291787,0,0,0,0.164298807984343,0,0,0,0,0,0,0,0,0,0,0.13129227684038,0,0,0,0,0.222670163107676,0,0,0,0.0318727707682563,0.0308047150529764,0,0,0,0,0,0
X002304.SZ,0,0,0.121000508209012,0,0,0,0,0,0.347250057494083,0,0,-0.0245614810172475,-0.0961383405360126,0,0,0.0249345809404314,0,0,0.3869141194617,0,0,0,0.00913504974030257,0,0,0,0,0,0,0,0.0634198087355515,0,0,0,0,0,0,0,0,0.0538013384545795,0,0,0,0,0,0,0,0.0344407945163718,0,0,0,0.031141665012845,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175439028735911,0,0,0,0.0158515894482782,0,0,-0.227549147332257,0,0,0,0,0,0,0.0494926960499004,0,0,0,0,0,0,0,0,0.195552888401202,0.160368419410086,0,0,0.208840417347145,0.0226502913976704,0,0,0,0,-0.0570351003967506,0,0,0,0,0,0
X600690.SH,0,0,0,0.322262059556216,0,0,0.195321457265465,0,0,0,0,0,0,0,0,0.0208485219545271,0,0.109511561397271,0,0,0,0.00737699291256112,0,0.119202568503549,0,0.0335599894947186,0,0,0,0,0,0,0,0,0,0,-0.123393524140624,0,0,0,0,0,0,0,0,0.0792627892289732,0,0,0.0783128010483491,0,0,-0.00149248689776362,0.0210430479310931,0,0,0,0,0,0
X000568.SZ,0,0,0,0,6.93889390390723e-18,0.188450715206336,0.0218008708302011,0,0.37693169386585,0,0,0.00640837067679315,0,0,0.0869350239807889,0,0,0,0,0,0,0,0,0.0426607134000683,0.162256964473125,0,0,0,0,0,0,0,0,0,0,0,0,-0.106403529247065,0,0,0,0,0.0330979604024112,0,-0.0197924055339859,0,0.0270517163864113,0.0439668690173126,0,0,0,0.0126221981254638,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.030814088954188,0,0,0.0636875470145737,0,0,0,-0.343446513801833,0,0,0,0,0,0,0,0,0,0,0.0070795506147452,0.500059442553931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16185390220281,0,0,0.042732994167072,0.226025320777319,0,0,0,0.00320607059155306,-5.42101086242752e-20,0,0,0,0,0,0
X002475.SZ,0,0.142429874688573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713474748912623,0,0,0,0,0,0,0,-0.00716243701470504,0,0.0646237246968859,0,0,0,0,0.0491355672814057,0,0,0,0,-0.157955755775518,0,-0.00291837231579931,0,0,0,0,0,0,0.0131464426839285,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.109714679513628,0,0,0,0.160401025522294,0,0,0,0,0,0,0,0,0,0,-0.307712086789503,0,0,0,0,0,-0.0353054121415568,0,0,0,0,0,0.159130236868712,0,0.216125318363739,0,0,0,0.178099038746366,0,0,0.159886923475692,0,0,0,0,0,0.000840363010167656,0,0,0.148867694029093,-0.0809970000738538,0,0,0,-0.703963782870836,0,0
X600741.SH,0,0.0689357027735215,0,0,0,0,0,0,0,0,0,0.00760033122574976,-0.0129189051768784,0,0,0.0914393057645919,0,0.13164548343456,0,0,0,0,0,0.0476516232321234,0.0420155179417826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740871520475637,0,0,0,0,0.0696247578062915,0,0,0.0621246095009794,0,0,0,0.038030847295451,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.129212996766052,0,0,0,-0.184459603209239,0,-6.93889390390723e-18,0.102403748211205,0,0,0,0,0,0,0,0,0.0383279550859478,0,0,0,0,0,0,0.362605158007524,6.93889390390723e-18,0,-0.0265318673786483,0,0.103583069335969,0,0,0,-3.46944695195361e-18,0,0.0350590874205547,0,0,0,0,0,0,0,0.0205803260011173,0,0,0,0,-0.171634059563605,0,0
X300003.SZ,0,0,0,0,0,0.162596306108976,0,0,0,0,0,0,-0.029293334210614,0,0.0845254046386877,0,0,0,0,0,0.283707128439553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122259761316308,-0.046953508812907,0,0,0.0461008178601932,0,0.169102013906182,0,0,0,0,0,0.0784751305623692,0,-0.0138777697884595,-0.0581800718136292,0,0,0,0,0,0
X600031.SH,0,0,0.10391945977679,0,0,0,0,0,0,0,0,0,0,0,0.129579844486705,0.0564373065548199,0,0.0512963177252936,0,0,0,0,0,0,0,0,0,0,0.127222545051467,0,0,0,0,0,0,-0.329530175172436,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0646399923212868,0.0171800555452647,0.00562362037964136,0,0,0,0,0,0
X002236.SZ,0,0,0.621813198350337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174876392141625,0,0,0,0.0925534007420703,0,0,0,0.227721802660892,0,-0.0622551476241078,0.327620676610084,0,0,0,0.00528925391094274,0,0,0,0,0,0,0,-0.154421013138342,0,-0.116761271141034,0,-0.0691779397162473,0.100935521896811,0,0,0,-0.235447742602421,0,0
X600809.SH,0.0493421394935749,0,0,0.052057235479504,0,0,0.191105530301316,0,0.164830657001096,0,-0.0071517756910235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179925860136891,0,0.0914424204120451,0,0,0,0,0,0,0,0,0,0,0.0212053838760273,0,0,0,0,0,0,0,0.263023666078506,0,0.144858975149059,0,0.0700351752272116,0.0629900974806426,0.00555850490404009,0.0218631904251057,0,0,0,0,0,0
X002008.SZ,0,0.0494194983650819,0.182907728819814,0,0,0,0.11042121663873,0,0,0,0,0,0,0,0,0,0,0.126659696153296,0,0,0,0,0,0,0,0.206451681295171,0,0,0,0.104522728098427,0,0,0,0,0,0.0457154173633458,0.00670482367471332,0,0.214234794077444,0,0,0,0,0,0,0,0,0.181861230204852,0,0,0,0,-0.0268479930566671,0,0,0,-6.93889390390723e-18,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0271312046360622,0,0,0.252475401805244,0,0,0,0,0,0,0,0.107041909989649,0.0515420768182118,0,0.304100547152787,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0705072691498643,0,0,0.0308407430715731,0,0.0825831605500407,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X300124.SZ,0,0.257833593272539,0,0,0,0.183595520553392,0,0,0,0,0.0495122606955992,0,0,0,0,0,0,0,0,0.160004565939494,-0.025874902109866,0,0,0,0,0,-0.137615254661662,0,0,0.0304534211987981,0,0,0,0,-0.144334469174368,0,0,0,0.128441603717727,0,0,0,0,0,0,0,0,0,0,0,0.0384883323348026,-0.0195498219967331,-0.0196304223541328,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0511150612278164,0,0.0439273715518123,0,0,0,0.146783095042424,0,0,0.257951922778257,0,0,0,0,0,0,0,0,0,0,0.236393450120816,0.207053365340403,0,0,0,0,0,0,0,-0.0206769857250664,-0.240141040943079,0,0,0,-0.0849900572588971,0,0,0,0,0,0.170742921058283,0,0,-0.492318883559752,0,0.100750082894302,-0.289704600588512,0.0358449118583986,-0.062349623000145,-0.223070862289594,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.294598526009804,0.653952624211114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464173524323163,0,0,0,0,0,0,0,0.0934893779758833,0,0,0,0,0,0,0,0,0,0,0,0,0.0898455095538475,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0499140395821662,0,0,0,0,0,0.48408413674909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00967244767838854,0,0,0,0,0,0,0,0.0555593514872673,0,0.0153923833572413,0.0638577421543709,0,0,0.0782920228281331,0,0.152512736969937,-0.0577309890052263,0,0,0,0,0.103543462413908,0,0,0,0.00690661673269301,0.01430305262159,0,0,0,0,0,0
X600271.SH,-0.294967375313121,0,0,0,-0.120045267625295,0,0,0,0,0,0,0,0.0326273240644741,0,0,0,0,0,0,0,0,0,0.219118966388733,0,0,0,0,0.0901865162359954,0.0976672539243587,0,0,0,0,0,0,0,0.402875418895546,0,0.235892789269131,0.198256581883757,0,0,0,0,0,0,0,-0.050715626956685,0,0,0,-0.0112251453456387,-0.0158520089909436,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.0351964809596942,0,0,0,0,-0.0327562802532314,0,0,0,0,-0.0858674764260743,0,0,0.397218184696004,0,0,0,0,-0.0710369847791487,0,0.37284142597597,0,0,0,0.125334101093619,0,0,0,0.021296030551371,0,0.0900729103139257,0,0.0620246747421021,0,0,0,0,0,0.139094194361684,0,0,0,0.125867064836077,0,-0.0185329062113996,0.0252201699448716,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.135784657697838,0,0,0,0,-0.0422588867575327,-0.0523748141130409,0,0,0,0.497003975247078,0,0,0,0,0,0,0,-0.166470952057764,0,0.127092034215535,0.139661149090219,0,0.0358789088592242,0.0600233311879396,0,0,0,0,0,0.0779646862807422,0,0.104554976481098,0,0,0,0,0.0414810944172965,0,0,0,0,0,0,0,0,-0.0178740848063613,-0.00759713628065907,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231723290660635,0,0,0,0,0,0,0,0.153135589094566,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334023005176662,0,0,0.185372177901173,0.281546533541965,0,-0.0258465427372982,0.449184933895606,0,0,0,0,0.00381562538925283,-0.0259251573430541,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0911205059756697,0,0,0,0,0.0265785772386619,0.171889837056233,0,0,0,0,0,0,0,0,0,0.166874680804086,0,0,0,0,0.261158860404495,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0766640833462917,0,-0.250322425589792,0,0,0,0,0,0,0,0,0,0,0,0.0202446968778051,0.138785844434381,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.220296026787757,0,0,0,0,0.0208701894584814,0,0,0,0,0,0,0,0,0,0,0.0484812919182272,0,0,0,0,0.258088176829506,0,0,0,0,0,0,0,0,0,0,0.00795676001709831,0,0,0.00645876573704411,0.0100167166355254,0,0,0,0,0,0.0111387476082447,0,0,0.0179297419934785,0,0,0,0,0,0
