,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000568.SZ,X000338.SZ,X002475.SZ,X600703.SH,X600741.SH,X601877.SH,X600271.SH,X300003.SZ,X002236.SZ,X300124.SZ,X002007.SZ,X002008.SZ,X600487.SH,X600809.SH,X600498.SH,X000100.SZ,X000661.SZ,X300146.SZ,X000625.SZ,X600867.SH,X300142.SZ,X002179.SZ,X000596.SZ,X000157.SZ,X600566.SH,X600177.SH,X002456.SZ,X600066.SH,X600089.SH,X002180.SZ,X600372.SH,X600522.SH,X002506.SZ,X300136.SZ,X002294.SZ,X002241.SZ,X600699.SH,X000977.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.516942651202067,0.108060817876792,0,0,0.0886624474386888,0,0,0,-0.0169898044620986,0,0,0,0,0,-0.0826913852607375,0,0,0,0.0350092677318013,0.00589813090043251,0,0,0,0,0,0,0,0,0.276740039522852,0,0,0,0,0,0,0,0,0,0,-0.0341990154475253,0,0,0,0,0,0,0.00595730844098572,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.293156406725166,0,0,0,0,0,0,0,0,0,0,0.128759844850643,0,0,0.0214670922035118,0.0356666014889995,0,0,0,0,0,0.198579662911577,0,0.0228925784860185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196998304603667,0,-0.0652160219033158,-0.0222828620794908,0.0503807459915605,0,0,0,0,0,0
X002415.SZ,0,0.0121004881604127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468818787706129,0.610290693589991,0,0,0.345298594273592,0.0461008511285972,0,0,0.0871897140066699,0,0,0.0812697837081989,0,-0.121228197780176,0,0,0,0,0,0,0,0,-0.0619083561551778,-0.0265807443699901,0,0,0,0,0,0,0,0,0.0752938504984263,0,0,0,0,0,0.132584934243214,0,0
X000651.SZ,0.036779863997388,0.0724462925355718,-8.67361737988404e-19,0,0.020819139867057,0.0455845816799668,0.112045730869797,0,0.314036151753623,0,0,0,0,0,0,0.153063328361537,0,-0.0363026414490047,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0677536534680584,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162277089874346,0,0,0,0,0,0,0.00240023212248971,0.0107914167094366,0,0,0,0,0,0
X600276.SH,0,0.0163442562258738,0.167688159533556,0,0,0,0,0,0,0.0441921254378034,0,0,0,0,0,0,0,0,0.415913058108007,0,0,0,0.00786596083598308,0,0.0356564430505123,0,0,0,0,0,0.0439945644325845,0.00684982176056668,0,0,0,0.0667481191897401,0,0,0,0,0.0683327876602975,0,0,0,0,0,0,0,0,0,0,0.00495521767117031,0.0223516881761314,0,0,0,0,0,0
X000858.SZ,0.145891598425293,0,0,0,0,0,0.164373073865797,0,0,0,0,0,0,0,0,0.0951738016740955,0,0,0,0,0,0,0,0,0.169950558220972,0,0,-0.0357123212449584,0.0566203270403508,0,-0.00929715191699049,0,0,0.303342441674998,0,0,0,0,0.013926374241572,0,0,0,0,0,0,0,0,0,0,0.0248449035209338,0,0.00290703686679549,0.0331659877338592,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.331410309423798,0,0,0,0,0,0.218923786618846,0,0,0,0,0,0,0.0796354222575187,0,0,0,0,0,0.250175117881961,0,0,0,0.124008830441107,0,0,0,0,0.199336692168664,0,0,0,-8.67361737988404e-19,-0.0565239440788455,0,-0.0430197152279098,0,0,0,-0.0435073716257279,0,0,0,-0.0273429087833157,0,0.155470743214386,0.00652353687333081,0.0593397396388897,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0571474922336995,0,0,0.089552823952124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179246851446191,0,0,0,0,0,0.0559562371874446,0,0,0,0,0.00890604957837388,0.050656734862913,0.133213888090772,0.198642696627346,0,0,0.0925632076838371,0,0,0,0,0,0,0.0142549171258804,0,1.73472347597681e-18,0,-0.026041642252803,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.182659149408642,0,0.0497962185825445,0,0,0,0,0,0,0,0,0,0.0972482394519457,0,0,0,0,0.207938330362127,0,0,0,0,-0.0316823749540056,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0308784064323288,0.231326257245001,0,0,0,0,0,-0.00859007978171788,0,0,0,0.35229854504549,0,-0.176683382171298,-0.00133490879575373,-0.04995899823776,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158401555069506,0,0,0,0,0,3.46944695195361e-18,0.0788323141424077,0,0,0.133376537190788,0,0.351274979856074,0,0,0,0,0,0.0920109831421032,0,0,0,0,0,0.205079531770739,0,0,0,0,0.0111463122481736,0,0,0,0,0,0,0,0,0.0339364855221971,-0.0631866783093746,0,0,0,0.0945054155939021,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000510308697155321,0,-0.00114793854467534,0.0422328018907134,8.67361737988404e-19,0,0,0,0,0,0,0.2069987747971,0,0,0,0,0.0787785671655066,0,0.207446531500025,0,0,0,0,0,0,0,0.177631382471387,0,0,-0.0302882863817592,0,0,0,0,0,-0.096120665709628,-0.0307038327269844,-0.0691076720178164,0,0,0,0,0,0
X000568.SZ,0.172653283916401,0,-0.0562276772570831,0,0,0,0.164413896034936,0,0.0494803548851177,0,0,0,0,0,0.109667921783993,0,0,0,0,0,0,0.13797102297685,0,0,0.353540075352774,0,0,0,0,0,0.0198956769327845,0.0447218255147399,0,0,0,0,0,0,0,0,0,-0.0335889454228515,0,0,0,0,0,0,0,0.0490669913280509,0,-0.025848837549676,0.0498281019024871,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.087904226381555,0,0.0283032830965014,0,0.0258391882919127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628507635623563,-0.0739338379989615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401673072906712,0,0,0,0.0642752450547553,0.119050690814518,0,-0.0146456127835214,0,0,0,0,0,0,0
X002475.SZ,0.0824056484582392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547130879249767,0,-0.030121900035967,-0.00471797956719878,0,0,0,0,0,0.726312379576173,0,0,0,0,0,0,0.0701024311105857,0,0,0,0,0.185043553995496,0,-0.025627816316401,0.147372218827233,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138191031542026,0,0,0.0306752956505772,0,0.0872427017527949,0.0887739829717895,0,0.0407869805029477,0,0,0,0.320592452937304,0,0,0,0.482923903305711,0,0,0,0,0,0,0,0,0,-0.0909536823731711,0,0,0,0,0.388094924689391,0,0,0,-0.00585925734790043,-0.0672522202435926,0.264616928403611,0,0,-0.02629428455953,0,0
X600741.SH,1.38777878078145e-17,0,0,0.179732054815421,0,0,0.0357539881244568,0,0,0,0,0,0,0.048535167228637,0,0,0,0.0309975984830584,0,0,0,0,0,0,0.169647450281124,0,0,0,0,0,0.00962916150885674,0,0,0,0,0,0,0,0.155678111194195,0,0,0,0,0,0.0826269103748954,0,0,0,0.050689525408127,0,0,-0.00487069061345774,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.118720138262777,0,0,0,0,0.017942087247514,0.0131878747925238,0,0,0,0.0106372121251991,0,0.0309303071644962,0,0,0,0,0,0,0.0361220276218454,0.174027514208546,0,0,0,0,0,0,0,0.028199838537185,0,0,0,0,0,0,0.0102901744431451,0,0.102068041254957,0,0,0.0136662217521566,0,-0.00586144030831834,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.0875696072959054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599171086784843,0,0,0,0.0994475186563818,-0.214603251719412,0,0,0.058657055264745,0.540953287264708,0,0,-0.163717415548868,0,0.205020327848915,0,0,0,0.146074661148872,0,0,0,0,0,0,0.589064593542798,0,0.131826964948647,0,-0.0128519081135249,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,-0.0485354789007616,0,0,0,0,0,0,-0.265032902461974,0,0,0,0,0.381730309671359,0,0,0,-0.0650706799551572,0.434801448128069,0,0,0,-0.0803977365408121,0,0,0,0,0.662820329672897,0,0,0,0,0,0.0438161928149209,0,0,-0.00658472662600445,0.231079355887201,0,0,0,0,0,0.0623683031136862,0,0,0,0,0,0.211814139058331,0
X002236.SZ,0,0,0.716057683023137,0,0.209891733659705,0,0.00495194634201664,0,0,-0.0507404799324878,0,0,0,0,0.0413114653735097,0,0,0,0,0,0.022259093075645,0,0,0,0,0,0,0.0854461328310476,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437453246290488,0,0,-0.075038241122328,0.231796060752974,0,0,0.0850747716161442,0,0,0.0159742363822245,0.0192711999725978,0,0,0,0.0456235978894014,0,0
X300124.SZ,0,0,0,0,-0.12837958562948,0,0,0,0.448869935738326,0.120633945226991,0,0,0,0,0,0,0,0.035276451011943,0.186514463082402,0,0,0,0,0,0,0,0,0,0.0287147898649398,0.320849050185365,0,0.0553203533230264,0,0,0,0,0,0,0,0,-0.0413235280110267,0,0,0,-0.0232987140748282,0,0,0,0,0,0,0.000890271526297437,-0.0406099981779012,0,0,0,0,0,0
X002007.SZ,0.411550822877867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689249269872669,0,-0.164012856364724,0,-0.12576016169701,0.215346502669331,0,0,0,0,-0.0397018253802135,0,0,0,0,0,0,0.361855206449288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222806785779615,0,0,0,0.0142083468862963,0,0
X002008.SZ,0,0,0.237263383973966,0,0,0.0573172522683542,0.0250274232687901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185883742470506,0,0,0.105050135790911,0,0,0,0,0,0.232929787199296,0,0,0,0,0,0,0,0,0,0.153235079297626,0,0,0,0.0889630266387927,0,0,0,0,0,0,-0.0131547820870418,0.074630793352444,0,0,0,-0.141470832453051,0,0
