,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000568.SZ,X600703.SH,X600741.SH,X000338.SZ,X300003.SZ,X600271.SH,X601877.SH,X002008.SZ,X600487.SH,X002236.SZ,X002456.SZ,X300124.SZ,X600809.SH,X000661.SZ,X600867.SH,X000100.SZ,X000596.SZ,X000977.SZ,X600066.SH,X300136.SZ,X600498.SH,X600566.SH,X000625.SZ,X002179.SZ,X300142.SZ,X002007.SZ,X002294.SZ,X000157.SZ,X002180.SZ,X002241.SZ,X300146.SZ,X600522.SH,X002049.SZ,X000869.SZ,X600177.SH,X600089.SH,X002371.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0.226989438705629,0.040573365579458,0,0,0,0,-0.0697240824759978,0,0,0.0267498605801211,0,0,0,0,0,0,0.190972211558848,0,0,0,0,0,0.303404434630512,0,0,0.204627759455724,0,0,-0.144079445270786,0,0,0,0,0,0,0,0,0.0622573635754147,0,0,0,0,0,0,0.176110199172141,0.032440855271716,0,0,0,0,0,0.0116919183969,0.0289533583009772,0,0,0,0,0,0
X600031.SH,0,0,0.108239889699156,0,0,0,-0.150143163818248,0,0,0,0,0,0,0,0.00108423212760526,0.310096501138164,0,0,0,0.0309408148859117,0.14831549501185,0.0473867942864232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229695279596526,0,0,0.118013296875547,0,-0.0251644549617222,0.0634425037210698,0,0,0,0,0,0,0,0.00724075735642142,0.00950129437563644,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.579536303438043,0,0.223362707318546,0,0.094883256016191,0,0,0,0,0,0.0885793738237483,0,0,0.0556398527896866,-0.0301904466545427,0,0,0,8.67361737988404e-19,0,0,-0.0161356372741813,0,0,0.0290554813050227,0,0,0,0,0,0,0,0,0,0,0,0.15213493291105,0,0,0,0,0,0,-0.112351291929699,-0.0512241747110148,0,0,0.00457926358266665,0,0,0,0,0,0,0
X600703.SH,0,0,-0.131770094580729,0,0,0,0,0,0,0.139315466964227,-0.054205270534788,0,0,0,0,0,0,0,0,0,0.0876580087662367,0.206945240627377,0,0,0,0,0,0,0,0,0,0,0.309824663909685,-1.73472347597681e-18,0,0,0.112621112262375,0,0,0,0,0.0699989845596068,0,0,0,0,0,0,0,0,-0.0463646124197932,-0.0112840557795053,0,0,0,0,0,0,0
X600741.SH,0,0.269260730491683,0,0,0,0,0,0,0.110836409953292,0,0,0.0448393259530264,0,0,0,0,0.14022244198091,0,0,0.00405382734730106,0,0.0756573790515385,0,0,0,0.0364111498288828,0,0,0,0,0.0487852093180113,0,0,0,0,0,0,0,0,0,0,0,-0.0950813539479875,0,0.0688418642730055,0,0,0,0,0,0,0.00789267814432396,-0.00818182183308645,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.098332266791304,0,0.640692102578536,0,0,0,0.0122577721311295,0,0,0,0,0,0,-0.029874763731343,0.167548962794122,-0.0403592309035852,0,0,0,0,0,0.13181973018585,0,0,0,0,0,0,0,0,0,0.0862394565350704,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.0697143655720971,0,0.017576192466235,0.00651551931013937,0,0,0,0,0,0
X300003.SZ,0,0,0,0.442445727060957,0,0,0,0.116312453607305,0,0,0,0,0,0,0,0,0,0,0.00150654854381723,0,0,0,0,0,0,0.107803354589279,0.282585353918399,0,0,0.00244996516225186,0,0,0,0,0.10787003370776,0,0.0150669020538163,0.0706435492660144,0,0,0,0,-0.0566555555667229,0,0.168743797583848,0,0,0,0,0,0,-0.00941060307917858,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221887879240739,0,0.261112896402913,0,0,0,0,0,0,0,0,0,0,0,0.0779304259644436,0,0,0,0,0,0,0,0,0.00704439524763103,0,0,0,0,0,0.497982127301795,0.000865338205327367,0,0,0,0,0,0,0,0,0,0
X601877.SH,-0.0212947106783584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105793118103637,0.0150149209585411,0.268674731815208,0,0,0,0,0,0,0,0,0.0531554840396254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779950911866217,0,0,-0.0442249535892762,0.0115208247905356,-0.0253797414372219,0,0,0,0,0,0
X002008.SZ,0,0,0.34670494070458,0,0,0,0.0116269466852612,0,0,0.0722541672186595,0.158209175716654,0,0.0181849098567914,0,0,0,0.236572278597444,0,0,0,0,0,0,0,0.0242950938256285,0,0,0,0,0,0.0212652173692738,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.127297398166159,0,0,0,0,0,0,0,0,0,0,0.00381824424819057,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296100568369582,0,0,0,0.154469577205997,0.0210212890583486,0,0,0.0283855336057316,0,0,-0.0636035903306975,0,0,0,0.188162445867589,0,0,0,0,0,0,0,0,0.104146367640914,0.0120322756760623,0.176775805850002,0,0,0,0,0.0559898249186582,0.148221301430117,0,0.000495208261637972,-0.00946400695874856,0,0,0,0,0,0
X002236.SZ,0,0,0.329821103983826,-0.47054620952914,0,0,0,0,0,0,0,0,0,0,0,-0.147833690667715,0,0,0,0,0.580051360831705,0,-0.123859414924718,0,0,0,0,0,0,0,0,0,0,0,0,-0.01090221009537,0,0.196010390501352,0,0,0.185478768489817,0,0,0,0,0,0,0,0.0365532385445528,0.0426900306030386,0,0.0374951304770614,0.0569168591211578,0.176486800873092,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.0168278976353509,0,0.480774979339121,0,0,0.216656111240234,0,0,0,0.074547724766515,0.0264390032896232,0,0,0,0,0,0,0,0,0,0,0.0436908501604922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170920871047541,0,0,0,0,0.0922058940508071,0,-0.00326419652921199,-0.0102846112952883,0,0,0,0,0,0
X300124.SZ,0,0.0490636492123752,0,0.0977088384465581,0,0,0,0,0,0.0509856710053101,0,0,0,0,0,0,0,0,0,0,0,-0.0251562971642254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.262079002220177,0.254489881002423,0,0,0.0878324894012861,0,0,0,0,0,0.00376034302781699,0.00659111071793936,0.0236498173512365,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0562508994735569,0.284304887799781,0,0,0,0,-0.120122020694517,0,0,0,0.141655006071013,0.155105223218345,0,0,0,0,0,0,0,0,0,0,0,0.410841295844839,0,0.0680650014460871,0,0,0,0,0,0,0,0,0,0,0.0468748023143988,0,0,0,0,0,0,-0.0168247893793205,0,0,0.00217831506462373,0.0199159234029023,0,0.182184091158113,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.664638060387941,0,0,0.0800144417893001,0,0,0,0,0,0,0,0,0.104238827314936,0,0,0,0,0,0,0.129683364931979,0,0,0.138068906042383,0,0,0,0.412776744503976,0,0,0.336590205170384,0.084839189626951,0,0,0,0,0,0,0,0,0,0,0.0830208852693562,0,0,-0.0337846935759037,-5.35336881467738e-05,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.122332979552902,-3.46944695195361e-18,0,0,0,0.136940873108393,0,0.150080507417181,0,0,0,0,0,0,0.0996196544126858,0,0,0.251440384968799,0,0,0,0,0,0.344135182623756,0,0,0,0,-0.385242848493492,0.465988683469885,0.238467778513572,0,-0.201178806164833,0,0,0,0,0.0304824445227651,0,0.0587290806744756,0,0,0,-0.0198558922661116,-0.0202822340819471,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.466848555217284,0,0.00525674836687535,0,0,0.0630676883181713,0,0,0.0559668737934913,0,0,0,0,0.0198587240934584,0.00720384813520162,0.0459645560150451,0,0,-0.00231811349961973,0,0,0,0,0.0304182760167644,0,0,0,0,0.0193034326209636,-0.0295562426515748,0,0,0,0,0,0,0,0,0,0,0,0,0.0456678846052386,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.0268124132200159,0,0,0,-0.0606248604897769,0,0.544226369426296,0,0,0,-0.0732800020694081,-0.0297365075978269,0,0,0,0,0,0.0139710568261023,0.207265658943871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197095609252562,0,0,0,0,0,0,0,0,0,0,-0.000505507085996915,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.183972929988579,6.93889390390723e-18,0,0,0,0,0,0,0.0237446362710818,0,0,0,0,0,0,0,0.0866228244847777,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.223003009527345,0,0,0.537947946020875,0,0,0,-0.0378400734097843,0.292159726427965,0,0,0,0,0.210414599034033,0.0307106916943989,-0.0899390371217737,-0.0483284204682578,-0.0540263144521702,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,-0.0243471255210347,0,0,0.0336346527763218,0,0.164174805488464,0,0,0.363829589918191,0.181045971419322,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032416251067322,0,0,0,0.163702361492262,0,0,0,0.10072437813094,0,0,0,0,0,0,0,0,0,0,0,0.30454852701998,0.128779123570346,0.0399503615078735,0.0451574251717791,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0739734850769216,0,0,0,0,0,0,0.0445364182727936,0,0.0241918885389932,0,0,0,0.239101266193823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363083198649642,0.0287925394018537,0,0,0,0.238793534152325,0.120664871701013,0.333935955924088,0,0,0,0,0,0,0.046986708964214,-0.0144775996981081,-0.0209379546302242,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.114262700688587,-0.0849914450415515,0,0,0.0964250975663305,0,-0.0126601640009664,0,0.116610190430623,0,0.172902199425308,0.42015242629402,0,0,0,0,0,0,0,0,0.00322576256956728,-0.163334733555674,0,0,0,0,0,0,0,0,0,0.121980564326501,0,0,0,0,0.359558396148071,0,0,0,0,0,-0.0218630627974591,0.000875369301229579,0,0,0,0,0,0
X600566.SH,0,0,0,0.166881968946374,-0.0805180297175138,0,0,0,0,0,-0.0994240940077896,0,0,0,0,0,0.0897516209641761,0,0,0,0,0,-0.0559924286778132,0.00496488344034242,0.0914539759858031,0.0826774674099841,0.302331519587403,0,0,0,0.304867568381216,0,0,0,0,0,0,0.0506018876396547,0,0,0,0.044891077650748,0,0,0,0.151439696121364,0,0,0,0,0,-0.021187003032502,-0.0318934755003218,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,-0.098477521236708,0,0,0,0,0,0,0,0,0,0,0,0.0920208210495264,0,0,0.0763861479766837,0,0,0,0,0.0806413050095161,0,0.110485849814844,0,0,0,0,0.17426574488455,0,0,0,0,0,0,-6.93889390390723e-18,0.0569270319195839,0,0,0.175268802924774,0,0,-0.0637122224970492,0,-0.0167621474847492,0,0,0,0,0,0
X002179.SZ,0,0,0.0702402181145244,0,0,0,0,0,0,0.0376976387529529,0,-0.359779389764684,0,0,0,0,0,0,0,0.176382943466463,0.125804211395602,0,0,0,0,0.149070757587463,-0.0125725256941335,0,-0.0270837478397328,0.0196641553871963,0,0,0,0,0,0,-0.0971375964059012,-0.0163138121246551,0,0,0.0957119166876275,0,0,0,0,0,0,0,0,0,0,0.0246431573739649,0.0556399808302282,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668048473253746,0,0,0.0328701999809232,0.0286546977563521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305968504553126,0,0.233864622665001,0,0,-0.184990246130195,0,0,0.00409900991937732,-4.81175704983049e-05,0,0,0,0,0,0
X002007.SZ,0,0,0,0.570607077536697,0,0,0,0,0,0.00395864801426036,0,0,0,0,0,0,0.153973755113326,-0.105657320397269,0,0,-0.0600622133654256,0.0548355859535741,0,0,0,0.347213095187193,0.00364837509385839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077568592537388,0,0,0,0,0,0,0.0628923101331323,0,-0.0063856434779785,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.278801804228781,0,0,0,0,0,0.000619773858700649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333743899559298,0,0,0.226843153207013,0,0.100812961981047,0.0314700059988385,0.139103971541486,0,0,0.0887673722263748,0.0151254298646383,0,0,0.077469979316391,0,0,0,0,0,0,0,-0.170465963546072,0,0,0.00868680107973126,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0837691221481614,0,0,0,0,0,0,0,0,0.00987923968649028,0,0,0,0.0218028861217184,0.00736564154547456,0,0,0,0,0,0,0.0148373191491153,0,0,-4.33680868994202e-19,0,0,0.148045749079345,0,0,0,0,0,0.0134452314193754,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.00258608050147594,-0.00537832277700638,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,-0.191780628262324,0,0,-0.106184203891317,0,0,0,0,0,0,0,0,0,0,-0.0757554046164946,0,0,0.0302974007773522,0,-0.0504724967708626,0,0,0,0.109028182681233,0,-0.0752638983605112,0.42529928706204,0,0,0,0,0,0,0,0,0,0,0,0,0.0321936698172859,0,0,-0.0768250866811827,0.342918624619507,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.276539860655439,0,-8.67361737988404e-19,0,-0.0225481864286916,0,0,0,0,0,0.114944589010912,0,0.187377958539375,0,0,0.0342412513388033,0,0.0447960791529589,0,0,0,0,0,0,0.143226357134827,0,0,0,0,0.00852776136883327,0.0292740335856528,0,0,0,0,0.00970841472341917,0.197740173099157,0,0,0,0,0,0,0,-0.014682007596406,-0.0077936590344978,0,0,0,0,0,0
X300146.SZ,0,0,-0.232641819320683,0.359160573907635,0,0,0,0,0,0.0590296385662239,0.0869467166776588,0,0,0,0,0,0,0,0.116549008357883,0,0,0,0,0,0,0.33356913264144,-0.330554865311163,0,0,-0.26803966610225,0,0.0737096828591991,0,0,0,0,-0.0563245933610178,0.0403929299827284,0,0,0,0,0,0,0,0,0,0,0,0,0.161717127149709,-0.0245583142737844,0.0168952060906321,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.24864013636732,0,0,0,0,0,0,0,0,0,0,0,0,0.287365698660254,0,0,0,0,0,0,0,0,0.0767306188452603,0,0.0852279098772064,0,0,0,0,0,0,0,0,0,0.277969878118672,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0030362813033747,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.185612879412292,0.121618854205523,0,0,0,0,0,0,0,0.053259149995747,0,0,0,0.277799055181701,0,0,0,0,0,0,0.205896101097344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154443911619714,-0.157584148699104,-0.019326501402952,-0.0387387583880301,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0.103528233333288,0.00480288598372633,0,0,0,0,0,0,0.179672793455528,0,0,0.250991275190424,0,0,0,0,0.202442999557567,0,0,0,0.054670264184063,0,0,0,0,0.0594394471124873,0,0,0.0238811212401069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00115109236796324,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691464823738863,0,-0.0705096680812626,0,0.0786795856502795,0,0,0,0,0,0.164746825390987,0,0,0.0506446322028515,0,0,0,0.0317934944196416,0,0,0.0765123575467417,0,0,0,0,0,0,0,0.0503768752204928,0,0.0726678747582874,0,0,0,0,0.111021906174753,0,0.00292174121772217,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.167735417259896,0,-0.0679037365218606,0,0,0,0,0,0,0,0.207676116388151,0.183876222976067,0,0,0,0,0,0,0,0.0194358573272533,0,0,0.0472096184915208,0,0,0,0,0.0593705364202911,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0894339172624005,0,0,0,0,-0.0309131182773219,0,-0.00637534973125992,-0.0129896437487227,-0.0383303369552043,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.20363845529379,0,0,0,0,0,0,0,-0.149973079980157,0,0.180966697242696,0,0,0,0,0.00409794708974582,0.117323710744326,0,0,0,0.207948368082643,0,-0.232334608716404,0,0,0,0,0,0,0,0,0.239846111096729,0,0,-0.267986413133601,0.543272244840697,0,0,0,0,0,0,-0.014111660616788,-0.0150940212632243,0,0,0,0,0,0
X002506.SZ,0,-0.0896697280970358,0,0.00805636560355033,0,0,0,0,0,0,0,-0.342139967312987,0,0,0,0,-0.0735276644620104,0,0,0,0.38767182570634,0.0785618894384872,0.0605357933069528,0,0,0,0,0,0,0,0.12549394519454,0,0,0,0,0,0.0206819620933333,0,0,0,2.16840434497101e-19,0,0,0,0.0317608674569772,0,0.230577346996756,0,0,0,-0.0593472191877717,0.0163585868483486,0.00711058447141353,0,0,0,0,0,0
Change_TY3M,0,0,0,0.510946025746538,0,0,0,0,0,-0.0339485223608861,0,0,0,0,0,0,0,0,0,0,0,0,-0.236238188360078,0.284610864174815,0,-0.205467666476326,0,0,-0.12473583492947,0,0,0,0,0,0,0,-0.0768377359449412,0,0,0,-0.234855176884526,0,0.0163428217128288,0,0,0,0,0,0,0,0,-0.00890804605987748,-0.0132955511813075,0,0,0,0,0,0
Slope,0,0,0,1.45605522037135,0,0,0,0,0,1.31259354759837,0,0,2.68170236799725,-0.917150394098155,0,0,-1.35946051192323,0,0,0,0,0,0,0,0,-1.57317935979757,0,0,0,-3.69863184619112,2.02667381321752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32288064588703,-0.67060788113127,0,-1.23474926619087,0,0,0,0,0,0
TED,0,0,0.464193499027089,0,0.169266146263616,0,0,0,0,-0.00480337975531442,0,0,0.0827544873196502,0,0.745319550810567,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-1.14915368638356,0,0,0,-0.806117381914957,0,-0.0192496141798814,0.187623472716784,0,0,0,0,0.488329536126729,0,0,0,0,0,0,-0.168541767600493,0,0,0,0,0,0,-0.157052588737936,0,0,0,0,-8.77934985781625,0,0
RealEstate_excess,-0.112617858063657,0,0,0,0,0,0,0,0,0.14595477659829,0,0,0,0,0,0,0,-0.152478815328,0,0,0,0,0,-0.055566641851908,0,0.00581634159743058,0,0,0,-0.0229426109889521,0,0,-0.0156119062090221,0,0,0,0,0,0,0,-0.0246473061914541,0,0,0,0,0,0,0,0,0,0.0598209232127639,0.00210578989604315,0,0,0.0109289019723399,0,0,0,0
MKreturn,0,0.188245542124684,0,0,0,0,0,-0.0223932684831657,0,-0.0198244633682949,0,0,0,0,0,0,-0.0727152005526484,0,-0.0854271202683247,0,-0.0154233661598778,-0.00429554265959848,0,-0.126164340575527,0,0,0,0,0.149440764033291,0,-0.010181191139494,0,0,-0.0174343658296937,0,0,0,0,0,0,0,0,0.0603155618750059,0,0,0,0,0,0,0,0,-0.00340921436321785,-0.0226982624219161,0.270985058341256,0,0,0,0,0
MKvol,0,0,0.00137182571869378,0,0,0,0.000353839920740541,0,0,0,0,0,0,0,0,0,0,0,0.0017800367534021,0,0,0,-0.000585429501331225,0,0,0,-0.0031247369249852,0,0.0012955191361393,-0.00130586969250896,0,0,-0.000159731759592783,0.000173645805651535,0,0.000919978135367854,0,0.00154054782631252,0,0,0.0016600658082074,0,-0.000641446963359574,0,0,0,0,0,0,0,0.00109283302025365,0.00110151900870355,-0.00266552797194828,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0306327666596619,0,0,0,0,0,0,-0.00633996986504361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182458684008598,0,0,0,0.00371087592373751,-0.00251367343062371,0,0,-0.00802306850106113,0,0,0,0,0,0,0,0,0,-0.00501601518019905,0,0,0,0,0.0303474604063842,0,0,0,0.0195577163092782,-0.0428479992766251,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00224955273450943,-0.00876264205665757,0,0,0,0,0,0,0,0.0115603201477702,0,0,0,0,0.0124415035416051,0,0,0,0.00381378166855755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00603005079932959,0,0,-0.0143624020403946,0,0,0.00140033455116549,0,0,-0.00263355717823535,0.00634962416263104,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0.00207074653229386,0,0,0,0,0,0,0.00432008969862582,0,-0.00189961319448313,0,0,-0.00799127493875965,0,0,0,0,0,0,0,0,0,0,0.0105155757318346,0,0,0.00208731509593854,0,0,0,-0.00760398836044634,0,0,0,0.000438809563236399,-0.0139415943989367,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.00571369498761504,1.35525271560688e-20,0.00356585716468046,0,-0.00691759754335037,0,0,0,0
