,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X600066.SH,X002241.SZ,X002475.SZ,X600031.SH,X002236.SZ,X000100.SZ,X600271.SH,X002456.SZ,X002085.SZ,X000338.SZ,X600118.SH,X600177.SH,X002292.SZ,X002180.SZ,X000157.SZ,X000559.SZ,X600372.SH,X600867.SH,X002007.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X002074.SZ,X002506.SZ,X002426.SZ,X600498.SH,X600522.SH,X600089.SH,X601877.SH,X002508.SZ,X002465.SZ,X000050.SZ,X000869.SZ,X600566.SH,X300115.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.113012771206703,0,0,0,0,0.0464592416804289,0,0,0,0,0,0,0.188021561085068,0,0.108289805892391,0.0171476304977369,0,0,0,0,0,0,0,0,0.0781207824801106,0,0,0,0,0,0.138621126740682,0.0442184086041637,0,0,0,0,0,-0.0650120151257677,0,0.0370128505080292,0,0,0,0,0,0,-0.00123096575725187,0.0856966132990691,0,0,0.0696191872452557,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.197756875244248,0,0.062033513173976,0.0366426007614844,0,0,0,0,0,0,0,0,0,0,-0.0198874574656875,0,0,0.307152864109102,0,0,0,0,0,0,-0.0361704659466062,0,0.0903337756212235,0,0,0,0,0.0700961453386373,0,0,0,0.120525393716829,0,0,0,0,2.16840434497101e-19,0.121700724372721,0,0.0163579156149443,-0.0682178072748726,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.236505184624014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718634679392579,0.0957070853031911,0,0.326558432618525,0,0.085732988241894,0,0,-0.246674700668936,0,0,0,0,0,0,0,0.0120430829770993,0,0,0,-0.0171948673229285,0.414525519439467,0,0,0.0991267492541918,0,0.102824494964104,0.0336295772897505,0,-0.0100293015134312,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667784039333255,0,0.011592779562398,0,0,0,0,-0.0712950077767576,0,0.038027388773045,0,0,0,0,0,0.110751988172876,0,0,0,0,0,0,0,0.0963815609961229,0,0,0,0,0,0.118151776580773,0,0.201949898432044,0,0,0.0174682259428094,0,0,0,-0.0904801072677125,0.0842251053388115,-0.102705004330741,0,0,0,0,0
X000858.SZ,0,0,0.0367370332784396,0,0,0,0,0,0,0,0.0498415658891723,0,0,0.375593788530734,0,-0.00203353370086884,0,0,0,0,0,-0.0342866662291249,0.053824586587116,0,0,0,0,0,0,0,0,0,0.125611819558609,0,0.113484130594146,0,0.0489314644549542,0,0,0.111493659949682,0,0,0,0,0,0,0,0.0233857054278887,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.111364835440451,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0322140136072608,0,0,0,0,0,0,0,0.0182790548494577,0,0,0,0,0,0.0939039445228982,0,0,-0.187668271229209,0,0,0,0,0.289464765290694,0.0805308915150726,0,0,0,0,0,0.0754798065702276,-0.047401965554452,0,-0.0871658380764074,0,0.0857112857220713,0,0,0,-0.059844791011587,-0.0411918777476624,0,0,0,0,0,0
X002304.SZ,0.31308584243021,0,0,-0.0305380667491193,0,0,0,0,0.0103639278300144,0,0,0,-0.0326242957393883,0.0569908808090364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566389467707373,0,0.0529823565253111,0,0,-0.0321918603386368,0,0,0,0,0,0.0413800395846161,0,0.0855306212114428,0,0,0,0,0,0.168322769236791,0.045985391811748,0.0460017943217491,0,0,0,0.0396990973284643,0,0,0,0,0,0
X000725.SZ,0,0,0,0.106047998981437,0,0,0,0,0,0,0,0,0.0723207734151315,0.119654508446726,0,0.0123325066326721,0,0,0,0,0,0.0490834465329869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336361635475149,0,0,0,0,0,0,0,0,0.0591598754145586,0,0,-0.115155585917393,-0.00336858171219379,0,0,0,0,0,0
X000625.SZ,1.73472347597681e-18,0,0,0.0212406183358805,0,-0.034691753097836,0,0,0,0,0,0.00868954252023296,0,0,0.0323797041083548,0,0,0,0,0,0,-0.0201027837844047,0.0458344662177118,0,1.73472347597681e-18,0,0,0,0,0.0988929444861424,0,0,0.0126609687086364,0,0,0,0,0,0.110877192928065,0,0,0,0,0.208386682827936,0,0,0,0,0.0961287057360272,0.0437195621054889,0,0.0829076581346474,-0.0168391501186227,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.044145027779333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04053363701548,0.085837762940834,0,0,0,0,0,0,0.132816189824825,0,0,0,0,0,0,0,0,0.0730739883888333,0.227709633894338,0.0862144389611723,0,0.0192431614914683,0,0,0,0,0,0.0355682863763397,0,0,0,0,0,0,0,0,0,0
