,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000568.SZ,X000338.SZ,X600741.SH,X600703.SH,X601877.SH,X000100.SZ,X000596.SZ,X000661.SZ,X600809.SH,X600271.SH,X002236.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X002007.SZ,X600487.SH,X000625.SZ,X300142.SZ,X002456.SZ,X600498.SH,X600867.SH,X600776.SH,X000157.SZ,X300146.SZ,X002180.SZ,X002241.SZ,X600177.SH,X002179.SZ,X002371.SZ,X000050.SZ,X000977.SZ,X600522.SH,X002508.SZ,X600089.SH,X600066.SH,X600118.SH,X000066.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.325298557933311,0,0,0.141216851280699,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.100513391655933,0,0,0,0.0286990569796918,0,0,0,0,0,0,0,0,0,0,0,0,0.0133877672752147,-0.0078780167828775,0,0.0127144347244725,0,0,0,0,0,0,-0.0111348922056464,0,0,0,0,0,0,0,0,-0.0144433118672914,0.0286585723829334,0,0,0,-0.0322763145444352,0,0
X000858.SZ,0.194520377801095,0,0,0,0,0,0.243368736152843,0,0,0.041108841928657,0,0,0.281054338515263,0,0,0,0,-0.02241885400898,0.10823347877478,0,0.116925159188259,-0.00932006402250866,0.043987948017733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0206276115696234,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.00379715025083732,0.0444676100998414,0.078771709619304,0.0379374382956167,0,0,-0.00970500542643082,0.065760190979139,0,0,0,0.075965043600822,0,0.29035309827318,0,0,0,0,0,0,0,0,0,0,-0.00464242560484448,0,0,0,0.021349458636336,0,0.14395063666201,0,-0.0156700673464836,0,0,0,0,0,0,0,0,0,-0.0311726860616957,0.049522869981846,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.172322300183874,0,0,0,0.085753791831958,0.217040678515207,0.00770566296315417,0,0,0,0.0318325831839227,0,0,0.0865344319303588,0.0587949937371404,0,0,0.116930922264243,0,0,0.00493578695002157,0,0,0,0,0,0,0,0,0,0,0,0,0.050217821271259,0,0,0,0,0,0.105459535477688,0,0,0,-0.0984206064186949,0,0,0,0,0,0
X600276.SH,0.296221581785031,0,0,0,0,0,0,0,0,0,0,-0.166723608353108,0,0,0,0.0948858406973694,0,-0.177617232073323,0,0.0773557332867791,0,0,0,0.457725894531031,-0.109576856732518,0,0,0,0,0,0,0,0,0.060346656926769,0,0,0,0,0,0,0,0,0,0.278083266143235,0.157819267933872,0,0,-0.139495394185636,0,0,0,0.0175102547418793,0.0556500462478021,0,0,0,0.102939644153294,0,0
X000651.SZ,0,0.185607014049292,0,0.161246625687669,0.0239152202606838,0,0,0,0,0.185566648574935,0,0,0,0,0.0107688936061771,0,0,0,0,0,0,0,0.0957174839909347,0,0,0,0,0,0,0.00337084354854915,0,0,0,0.0225104730352533,0,0,0,0,0,0,0,-0.0268789032789066,0,0,0,0,0,0,0,0,0,0,0.0103280964582899,0,0,0,-0.000282737271455108,0,0
X002304.SZ,0,0.0635486242665485,0,0,0,0,0,0,0,0,0.0976152639150145,0,0.304100168118937,0.0626674076200879,0,0,0,-0.0543380048376948,0.0198905245564949,0,0,0,0.0459199062104104,0,0,0,0.00408635095221268,0,0,0.107171885158158,0,0,0.0255120591753656,0,0,0.124328852125863,0,0,0,0,0,0.00232821507226268,0,0,0,0,0,0,0,0,0,0,-0.0269430589768275,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0566435742064274,0,0,0.0513139220312521,0,0,0,0,0,0.174022680191344,0,0,0,0,0.0818682875032858,0.114984792429161,0,0,0,0,0,0,0.110390615310611,0,0.020520884241318,0,0,0,0,0,0,0,0,0.18301680243585,0,0,0,0,0,0,0,0,0,-0.039964062026748,0.0353639258635486,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682048132112481,0,0.0350116047261623,0,0.00391973113968939,0,0,0,0,0,0,0,0,0,0.182975010832964,0,0,0.0832492637711393,0.448053250527921,0,0.00800910551579741,0,0,0,0,0,0.0426463286153809,0,0,0.159054058831021,0,0,0,0,0,0.0439436343539557,0,0,-0.0151472160967183,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.137620352587799,0,0.0386340958454092,0,0,0,0,0,0,0,0.0581043855761701,0,0,0,0,0,0,0.0309979240109744,0,0,0,0,0,0,0,0.0856626949017729,0,0,0,0,0,0,0,0,0,0.136130532287134,0,0,0,0.0351705197569466,0,0.367203557611381,0,0,0,0,0,0,0,-0.0285578511419632,0,0,0,-0.0492253303957306,0,0
X600031.SH,0,0,0,0,0,0,0,0.13053744602708,0,0,0,0.0190840890621485,0,0.404035128164342,0,0,0,-0.0203019980162004,0,0,0,0,0,0,0,0.00329357974814489,0.139591637114635,0,0,0,0,0,0,-0.0166469179320944,0,0.0747343494226924,0,0,0,0,0,0,0,0,0,0,0,-0.0595411192381033,0,0,0,-0.00621775137574823,0.0418496071758784,0,0,0,-0.0505352939982072,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.105634442779929,0,0,0,0,0,0.117009895216601,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00205117166984078,0,0.233650766724547,0,0,0,0,0.0515790516546998,0,0.195273436063646,0,0,0,0.00111600349751779,0,0,0,0,0,0,0,0,0,0.0241524555053093,-0.0945557765832149,0,0,0,-0.079354973890694,0,0
X000568.SZ,0,0.294838540682848,0,0,0,0,0.199370477536856,0,0,0,0,0,0,0,0,0,0,0,0.0738702223499883,0,0.173186359688609,0,0,0,0,0.0420985127830961,0,0,0,0,0,0,0.0585543866992326,0.00703414147417401,0,0,0,0,0,0.0329774903459061,0,0,0,0,0,0,0,0,0,0,0,0.00155428752204742,0.0179076061135345,0,0,0,0,0,0
X000338.SZ,0,0,0,0.179324083187049,0,0.16740756299425,0,0,-0.0501244664383382,0.110426804742691,0.134107783733668,0,0,0,0.00250794250383476,0,0,0,0,0,0,0,0.203143957051114,0,0,0,0,0,0.0342364831911556,0,0,0,0,0.00895109976489788,0,0,0,0,0,0,0,-0.0400952729943426,0,0,0,0,0,0,0,0,0,-0.0203519151542818,0.0212730237929434,0,0,0,0,0,0
X600741.SH,0,0,0,0.249316589808515,0,0,0,0,0,0,0,0,0,0.321339480754005,0,0,0,0.0314165860983608,0,0,0,0,0.00594835960558987,0,0,0.263858121589324,0,0,0,0,0,0,0.120857010425554,0,0,0,0,0,0,0,0.00914096423117884,-0.0725990053476076,0,0,0,0,0,0.136309815409808,0,0,0,-1.0842021724855e-19,0.0145524975027279,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.260434744678341,0,0,0,0,0,-0.108850245445616,0,0,0.0411872108540078,0,0,0.353107233028187,0,0,-0.290772338841277,0,0,0,0,0.0123837483143096,-0.120247651338299,0.568594029095615,0,0,0,0,0,0,0,0,0,0.0495376314392022,0.124862863348673,0,0,0,0,0,0,0.145486318852082,0,0,0.030195873911681,0.14315676194794,0,0,0,0,0,0
