,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X000596.SZ,X600271.SH,X000100.SZ,X600809.SH,X000661.SZ,X002236.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X300142.SZ,X002456.SZ,X002007.SZ,X600487.SH,X000157.SZ,X600498.SH,X600776.SH,X600867.SH,X600066.SH,X000977.SZ,X002241.SZ,X600177.SH,X002506.SZ,X002371.SZ,X000050.SZ,X300146.SZ,X002180.SZ,X002179.SZ,X600522.SH,X600089.SH,X002508.SZ,X000066.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.323318601594555,0,0,0.149889917118937,0,0,0,0.00589624285712858,0,0,0.0402265497210637,0,0,0,-0.0920618647952356,0,0,0,0,-3.46944695195361e-18,0.042870231624283,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0101996526631491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020958549606723,0.0369306257516652,0,0,0,-0.0188073791830796,0,0
X000858.SZ,0,0,0,0,0,0,0.245682518366392,0,0,0,0,0,0.0579818663688683,0.254741882484328,0,0.00354447078289053,0,0.0148878654160948,0,-0.035620310858225,0.132653519118051,0,0.0365247824551967,0,0,0.0390014181629988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144687843205103,0,0,0,0,0,0,0,0,0,-0.0195627498175826,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0737768517738638,0,0,0.0129513654418285,0.0454663177780667,0,0,0,0.0722458591314316,-0.00439277128815757,0,0,0,0,0.00278065124843455,0,0.211793350091919,0,0,0.10362100540007,0,0,0,0,0,0,0,0,0,0.00474554531827393,0,0.0800649409034842,0,0,0,0,0,0,0,0,0,0.0842268909532014,0,0,0,-0.0372784207439235,0.0603725996988965,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0468842985471045,0.175458128935929,0.230819611132247,0,0,0.0290394850038784,0,0,0,0,0.117539782572928,0.1942121119758,0,0,0,0,0,0,0,0,0,0,0,0,0.00555795111572062,0,0,0,0,0,0,0,0,0,0,0,0.0748093163446957,0,0,0.00485013365390322,-0.0108559892134084,0,0,0,0,0,0
X600276.SH,0.17697637494576,0,0,0,0,0,0,0,0,0,0,-0.394687512078954,0,0.149279271348476,0,0.312412655816939,0,0.0567943991983538,0,-0.0332766733404263,0,0,-0.0708544805664535,0.468117011310478,0,0,0,0.00955896162922882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464068826179201,0,0.0473258136115638,0,0,0,0,0,0,0
X000651.SZ,0,0.241883018759114,0,0,0.171196159269918,0,0,0,0,0.154520866572242,0,0,0,0,0.0812945299102248,0,0,0,0,0,0,0,0.0670535886051745,-0.0838073260235383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522445632600904,0,-0.0368565312836207,0,0.0476220925452516,0,0,0,0,0,-0.0195376416479469,0,-0.0101289176976753,0.0262383377537203,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0.202004400624289,0,0,0.49193904675862,0,0,0,0.0608648771379413,0,-0.0195386679492291,0,0,0,0,0,0,0,0.0084498304103964,0,0,0,0,0,4.33680868994202e-19,0.00579093952795149,0,0,0,0,0,0,0.0189090482560571,0,0,0,0,0,0,0,0,0,-0.00512676044831588,0,0,0,0,-0.00999250013495969,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.138597808247851,0,0.120490879381404,0,0,0,0,0,0,0,0.00144745008064733,0.167614676859396,0,0,0.0535865602333212,0,0,0,0,0.0229324157620838,0.010561411549787,0.0480788362827859,0,0,0,0,0.0527302768835759,0,0,0,0,0,0,0.233835553843583,0,0,0,0,0,0,0,0,0,-0.044672431799305,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,-0.0604629236010285,0,0,0,0,0,0,0,0,0.0633100908616076,0,0,0,0,0,0,0,0,0.0956453288337395,0,0,0,0.141864957874861,0,3.46944695195361e-18,0,0.579106695141543,0,0,0,0.164114824666792,0,0,0,0.00405253579376827,0,0,0,0,0,0,0,0,0,-0.0163339271234448,-0.00812504941190709,0,0,0,0,-0.0656245040692116,0,0
X600690.SH,0,0,0,0.141501302691483,0,0,0,0,0,0,0,0,0.0647871508166245,0,0.02188465429459,0,0,0,0,0,0,0,0,0,0,0,0.0935886295190554,0,0.0424092247991149,0,0,0,0,-0.0109011064968651,0,0,0.0470548026071221,0,0.10140839885525,0,0,0,0,0,0,0,0,0.357711820600203,0,0,0,0,-0.0338925811093925,0,0,0,-0.0499612352340048,0,0
