,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X002475.SZ,X600809.SH,X600276.SH,X000651.SZ,X003816.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X600031.SH,X000625.SZ,X000338.SZ,X002304.SZ,X000063.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X002463.SZ,X600089.SH,X000157.SZ,X002241.SZ,X600703.SH,X600066.SH,X600372.SH,X600584.SH,X002028.SZ,X600522.SH,X000977.SZ,X000921.SZ,X002236.SZ,X600741.SH,X600183.SH,X002049.SZ,X601877.SH,X000661.SZ,X600487.SH,X002223.SZ,X000800.SZ,X002180.SZ,X002129.SZ,X600060.SH,X600418.SH,X002074.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.132728051327455,0,0,0,0.228044507491149,0,0,0,0.158317818448021,0,0,0,0,0,-0.00696237265089392,0,0,0,0,0,0,0,0,0,0,0,-0.0499416163869886,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.02490728755809,0,-0.0013354194247241,0,0,0,-0.0150373358903067,0,0,-0.020830913580454,0,0.0538088504068037,0,-0.0572120613396763,-0.00291926260359526,0,0,0,0,0,0
X000858.SZ,0.227632007790758,0,0,0,0,0,0,0,0,0.456500175940606,0,0,0.0479009185083074,0,0,0,0,0.0270468284222496,0,0,0,0,0,0,0,-0.0172645068837748,0,0,0,0,0,0,0,0,0.0138034311524115,0,0.0984657222142105,0,0,0,0.0263895382651389,0,0,0,0,-0.00400073719349461,0,0,0,0.0585967496578035,0,-0.0416295647230304,-0.0441822748276941,0,0,0,0,0,0
X002415.SZ,0,0,0,0,-0.0378648751256713,0,0.083711748983955,0,0,0,0.00277225772351783,0,0,0,0,-0.171170999960271,0,0,0,0,0.0264686898370005,0.07911060887314,0.0106101641307638,0,0,0,0,0,0,0,0,0,0,0.00321377907493376,0,0.0492981649994634,0,0.110514549916051,0,0,0,0,0,0,0,0.12348836949353,0,0.0429661542075106,0,0,0,0,0,-0.193057271605035,0,0,0.0126253433943327,0,0
X600690.SH,0,0,0,0,0,0,0,0.147687870749877,0,-0.0333688683364323,0,0,0,0,0.0541371516303745,0,0,0,0,0,0,0.00170934760702668,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.21084997882835,-0.0230040927401788,0,0,0,0,0,0,0,0,-0.135834147164899,0.018067916497586,0,0,0,-0.00226228720557954,0,0.0538935955613337,0.0153736587663444,-0.0235658061982222,0,0,0.166123009718798,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300890856779114,0,0,0.00213964839889498,0,0,0.0421701041048507,0,0,0,0,0,0,0.217763823410401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12400182378568,0,0.106417950417759,0,0.0503636347234442,0.0116927115874501,-0.0498347907566246,0,0,0,0,0
X600809.SH,0.530621856086777,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551070707053456,0,0,0,-0.0833571423677212,0.145940619356362,1.73472347597681e-18,0,0,0,0,0,0,0,0.108461054724613,0,-0.0321798262106147,0,0,0,0,0,0,0,0,0,0,-0.0896504965859997,0,0,0.132887287012481,0,0,-6.93889390390723e-18,0,0.00643282091368153,0,0,0.00828351483174351,0.0101877984661364,0,0,0.0280550283601538,0,0
X600276.SH,0,0,0,-0.191312661672969,0.023927105341461,0,0,0,0,0,0,0,0,0.0682329006963826,0,0,0,0,0.0136402094336434,0.114790000759009,0.227600019289619,0.0677735118552666,0.313766448739652,0,0,0,0,0,0,-0.411482337640759,0,0,0.277444252639721,0,0,0,0,0,-8.67361737988404e-19,0,0.0124005756147093,0,0,0,0,0,0,0,0,0,0,-0.0845898605743557,0.0570509963119742,-0.0779502992976753,0,0,0,0,0
X000651.SZ,0,0,0,0.0432680072801988,0,0,0,0,0,0.0399716483521408,0,0,0,0,0,-0.10788073278117,0,0,0,0,0,0.0284647313404555,0,0,0.273803585737838,0.0103252545998017,0,0,0,0,0,0,0,0,0.0439200041432549,0,0,0,0,0,0,0,0,0,0,-0.0187288151791568,0.190511131605339,0,-0.073845543879887,0,0,0,-0.0221318844765739,0.109463112536531,0,0,-0.0240820475079087,0,0
X003816.SZ,0,0,-0.0715959813237024,-0.0474195021712798,0,0,0,0,0,0,0,-0.0798704221436383,0,0,0,0,0,0,0,0,0,0,0,-0.268459098089203,0,0,0,0,0.00941131317332922,0,-0.0576691022887348,0.11384795572315,0.110652730811763,0,0,-0.0284333209033616,0,-0.0350835830442485,0,0,0,0,0,0,0,0,0.085611644782244,0,0,0.00620610819897036,0,0,-0.0324974729856271,0.0229775521087074,0,0,-0.0236392501605861,0,0
X000568.SZ,0,0.870652426464031,0,0,0,0,0,0,0,0,0.029808904963885,0,0,0,0,0,0,0,0,0.138914748928391,0,0,0,0,0,0,0,0,0.0803245636039325,0.0266395574851529,0,-0.0148964467064931,0,0.0176322730264899,0,0,0,0,0,0,0,-0.127067465334677,0,0,0,0,0,0,0.148369676975341,-8.67361737988404e-19,0,-0.0186592220224936,-0.0229997425807112,0,0,0,-0.0294827447758281,0,0
