,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X600104.SH,X003816.SZ,X002371.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X002179.SZ,X600418.SH,X002463.SZ,X600584.SH,X000977.SZ,X600089.SH,X600703.SH,X000157.SZ,X600183.SH,X600372.SH,X600741.SH,X600066.SH,X002049.SZ,X002028.SZ,X002236.SZ,X600522.SH,X601877.SH,X000066.SZ,X600839.SH,X600460.SH,X600487.SH,X600177.SH,X002156.SZ,X000800.SZ,X002456.SZ,X000661.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0892759321212874,0,0,0,0,0,0.199541012240647,-0.00404706221290361,0,0,0,0,0,0,0,0,0.329345757724037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00154158969734079,0,0,0,0,0,0,0,-0.0116307231181293,0,0,-0.00820380973663968,0,-0.00284206320043276,0,-0.0235012682807756,0,0.00822442540666785,0,-0.0253120344460087,0,0,-0.0636808340175783,0,0
X000858.SZ,0.474724977569798,0,0,0,0,0,0,0.220127835727094,0.0613422474049888,0,0,0.223343192253444,0,0,0,0,0,0,0,0.00121889836632007,0,0,0,0,0,-0.0250319606588328,0,0,0,0,0.0913413147663107,-0.0134301212762609,0,0,0.0624716370144996,0,0.111959955438751,0,0,0,0,0.0167742864768486,0,0,0,0,0,0,0,0.0109197691514864,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158871479109598,0.0969813044259255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304383851590075,0.00100323142390036,0,0,-1.0842021724855e-19,0,0.0310689295176588,0,0,0,0.054392543519989,0,0,0,0,0,0,0.0944163378780738,0,0,0,0,-0.145453267049297,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106109171290573,0,0,0,0,0,0,0,0,0.430603512579585,0.0394337854964528,0,0.224438177828495,0,0.00223479151013552,0,0,0,0.030276926615453,0,0,0,-0.0289809824622774,0,0,0,0,0,0.0721774728180774,0,0,0,0,0,0,0,0,0,-0.0446498768954928,-0.00134604365137789,0,0,0,-0.0175069636846424,0,0
X002415.SZ,0.101172770229527,0,0,0,0,0,0,0.139830248506954,0,0,0.0837423874404103,0,0,0,0,0,0,0,0,0,0.201775519890642,0,0,0,0,0.0472664414418195,0,0,0,0,0,0.0388846969438952,0,0,0,0,0,0,0,0,0.0183673381895212,0,0.0628642813372593,0,0,0,0,0,0,0,0,-0.0096968664867094,0,0,0,0,-0.0387261864122114,0,0
X600690.SH,0,0,0,0.290437549430438,0,0,0.0583172771106669,0,-0.0805737213080195,0,0,0.0380746093519263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250711689776439,0,0,0,-0.0408751090789616,0,0,0,0.215699694197483,0,0.0327480935345585,0,0,0,0,0.00278156224055704,0,0
X000651.SZ,0,0,0,0.0253607390500035,0,0.0537340033009815,0,0,0.0545073652999401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133764378163985,0,0,0,0,0,0,0,0,0,0.242244159361324,0,0,0,0,0,0,-0.00718397653994801,0,0,0,-0.0169894808860355,0,-0.00685805311911053,0,0.259264337757177,0,-0.0273544513241069,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,-0.00270935561309103,0,0,0.400155041485701,0,0,0,0.0590067225760181,0,0,0,0.423129998535176,0,0,0,0,0,0,-0.0164227793851678,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195126281127414,0,0,-0.00873146343910209,0.0548852552139103,0,0,0,0,0,0,0,-0.0222409946716093,0,-0.0132690576688652,0,0,0,0
X600104.SH,0.137059190937323,0,0,0,0,0,0,0.181072894481205,0,0,0,0,0,0,3.46944695195361e-18,0,0.00233558309629608,0,0,0,0,0,0,0,0.233132676263732,-0.122491056624207,0,0,0,0,0,0,0,1.07458132075562,0,-0.297089220204044,0,0,0,0,-0.133222330873087,-0.0376681728931844,-0.100220442641548,0,0,0,0,0,0.0917096692821175,0,0,0,0,0,0,0,0.14446825675839,0,0
X003816.SZ,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0081349039665449,0,0,0,0,0.0585676074739157,0.066921801087691,-0.14751111940186,0.0171648342856561,0.0402580159162168,0,0,0,0.145187005740174,0,0,0,0,0.0800568681083102,0,0,0,0,0,0,0,0,0.02834319999606,0.0719926771525218,0,0,0.376969895099352,0,0,0,0,0,0,0,0,0,0,0,-0.0648271053637817,0,0
X002371.SZ,0,0,0,0,0,0,0,0,-0.00107601441523017,-0.0436917105081764,0,0,0,0.286124340929045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428717291223094,0,0,0,0,0,0,0,0.262193844270576,0,0,0,0,0.0831465436418344,0,0,0,0,0,0,-0.0525353288059179,0,0,0,0,0,0,0,0,-0.0338826782468001,0,0
X000568.SZ,0,0.445048213438854,0.0455810377119654,0,0,0,0,0.204725187611548,0,0,0,0,0,0,-0.053463052879965,0,0,0.0908891049837031,0,0.0913556314978546,0.0356816549291993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111568130627167,0,0,0,0,0,0,0.00660489237708914,0.0931051167952567,0,0.0435039123665607,0,0,0,0,-0.02286636639058,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0514001030439772,0,0.0457284588331781,0,0,0,0,0,0.0260220669362524,0,0.376039858367493,0,0.111053915337313,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0189181516049856,0.161413703644815,0,0,-0.00607825772753938,0.0538962273030382,0.0898347871621444,0,0,-0.0667904082647648,0,0,0,-0.0458087529833259,0,-0.0343115460247632,0,0,0,0,0.000705256116544636,0,0
