,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X002241.SZ,X600089.SH,X600703.SH,X600066.SH,X000100.SZ,X600271.SH,X000550.SZ,X000581.SZ,X600118.SH,X002236.SZ,X000623.SZ,X601877.SH,X000800.SZ,X000568.SZ,X002475.SZ,X600177.SH,X300124.SZ,X000869.SZ,X002294.SZ,X600582.SH,X002129.SZ,X000559.SZ,X000400.SZ,X600839.SH,X000050.SZ,X600809.SH,X002465.SZ,X002007.SZ,X002292.SZ,X000977.SZ,X002456.SZ,X600252.SH,X300003.SZ,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.157573042974614,0,0,0.103507741603196,0,0,0,0,0,0,0.637641735555368,0,0,0,0.0202118807401577,0,0,0.0640466996371318,0,0,0,1.73472347597681e-18,0,0.0508310113037171,0,0,0,0,0,0,0,-0.126600923926994,0,0,0.0322870558094094,-0.139650010775191,0,0.178276329366644,0,0,0,0,0,0,0,0,-0.0154294714239491,0.00478120861161675,-0.0731595880658701,0,0,0,0,0
X600519.SH,0,0,0,0.0223025913739611,0,0,0.165436911535617,0.278705246982336,0.0321186061235635,0,0.195935369802392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888616782947708,0,0,0,0.0384525286650696,0,0,0,0,0,0,0,0,0,-0.0679108479409955,0,0,0,0,0,0,0,-0.164142092190958,0,0,0,0,-0.00908344431906397,-0.0869574876708544,0,0,0,0,0
X000651.SZ,0.205123308101517,0,0,0.0359758969508906,0.0309270210937141,0,0,0,-0.101392873288231,0,0.128780701933213,0,0.00085600354234656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337281696059533,0,0.0575194645105402,0,0,6.93889390390723e-18,0,0,0.0931317930059394,0,0,0,0.103846106458536,0,0,0,1.73472347597681e-18,0,0.0166636668874876,0,0,0,0,0,-0.0749083765783891,-0.0124906382797049,0,0,0,0,0,0
X000725.SZ,0,0.184787231779773,0,0,0,0,0,0,0,0,0,0,0,0.123259874302556,0,0,0,0,0,0,0.316144943645089,0.050539085256729,0,0,0.0312880751790684,0,0.23148844947336,0,0,0.121616378850345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993362107708303,0,0,0,0,0,0,0,-0.0587819295875302,0,0,0,0,0,0,0
X002415.SZ,0,0,0.171814658569,0,0,0.105769035025835,0,0,0,0,0,0,0,-0.0245785469275757,-0.0232258449506969,0,0,0,0,0.0320639370338154,0,0,0.00193077006751839,0,0,0.158226361550502,-0.0375387459910953,0,0,0,0,0,0,0,0,0,0,0,0.256052419125995,0,0.0869760022581806,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0331153136305321,0,-3.46944695195361e-18,0,0,0,0,0
X000625.SZ,0.331368886239463,0,0.00151650117966051,0.0441092688788163,0,0,0.0160764032544472,0,-6.93889390390723e-18,0.186824346055915,0,0,0,0,0,0,0,0.179014529108202,0,0,0,0,0.00529163927795781,0,0,0,0.066170039415776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088945539276131,0,0,0,0,0,0,0,-0.0235744564755771,-0.0249864573705746,0,0,0,0,0,0
X002304.SZ,0,0.0811949674206808,0,0,0,0,0,0.0724012456426617,0.0363552530985501,-0.0557049427594164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532361629777323,-0.0408055566976573,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452380390835864,0.306027759405717,0,0,0,0,0,0,0,0.38097558763685,0,0,0.0149206147887809,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102851887445429,0,0.111389927834355,0,0.0464006703817791,0,0,0.077844206218208,-0.0938574761590161,0,0,0,0,0.00675299989412925,0,0,0.0984747321306677,0,0,0,0,0,0,0,0,0,0,0,0.0391593352640033,0,0.0243673745969495,0,0,0,0,0,0,0,-0.0233830198919046,-0.00860795277666331,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,-0.0634658168633736,0.1104732240798,0,0,0,0,0,0,0.980895287363423,-0.0403889321830605,0,0,0,0.0656547670259899,0,0,0,0,0,0,0,0.0309210938104923,0,0,0,0,0,0,0,0,0,-0.0128639131475643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921024064724559,0.000216840777811228,0,0,0,0,0,0
X000063.SZ,0.0764817831935934,0,0,0,0,0,0,0,0.0528878747755097,0,0,0,0,0.133198653733873,0,0.0192785296147806,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.14234406669341,0,0,0,1.73472347597681e-18,0,0.0693842519004008,0,0.0107736683698578,0,0,0,0,0,0,0,0,0.0118145133100262,0,0,0,-0.00295549138908768,0,0,0,0,0,0
X600690.SH,0,0.227598153614157,0.00312217021983389,0,0,0,0,0.169433686499641,0,0,0,0,0.0709248945516809,0,0,0.0844726123526702,0,0,0,0,0.199735699603204,0,0.0524087478702415,0,0,0,-0.0396384507139133,0,0,0,-0.000377574114504763,0,-0.126904874586919,0,0,0,0,0,0.227649038770515,0,0,0,0,0,0,0,-0.00810438270850228,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.118564872556827,0,0,0,0,0,0,0,0,0,0,0,0.0940527039127577,0,0,0,0,0,0,0,-0.0632794174031685,0.107052771808493,0,0,0,0,0,0,0,0,0,0.17877066140274,0,1.73472347597681e-18,0,0,0,0.0438471350966614,0.167603924537297,0,0,0,0,0,0,-0.0105717945391342,0.0225723462722007,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,-0.013282419197444,0,0,0,0,0,0,0.328043480780108,-0.157185439490198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532298563036938,0,0,0,0,0,0.111727020725312,0,0.00444445031668522,0,0.118216573497826,0.040518475976557,-0.0564787339678022,0,0.311987338018603,0,0,-0.02608807566741,0,0,0,-0.00747566751818051,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.0508273069802646,0,0,0.346165246670729,0,0,0,0.314003900515477,0,0,0,0,0.0894969567159164,0,0,0,0,0,0,0,0,0,0,0,0.00695538486595707,0,0.0164249223864223,0.0525346651730431,0,0,0.185555595166081,0,0,0,0,0,0.0110758652743014,0,0.0270461023861673,0,0,0,0,0,0,0,-0.0293690384832259,-0.025217081458492,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171957303617151,0,0,0.0392393671151555,0,0.117054045745773,0,0,0,0,0.189302562052028,0,0,0,0,0.126755948820789,0,0,0,0,0,0.0386131377767923,-0.0347262532267888,0,0,0,0,0,0,0,-0.0467848581452162,0.0184334523279171,0,0,0,0,0,0
X600741.SH,0.205303668725705,0,0.0717889831039204,0,0,0,0,0,0,0,0.0281828830286802,0,0.0188810070722675,0,0,0,0,0.163311846939562,0,0,0,0,0.10499602963812,0,-0.0463432198754202,0,0.163220793943538,0,0,0,0,0,0,0,0,0,0,0,0,0.0382365841641877,0,0,0,0,0,0.079790803361224,0,0,0,0,0,-0.0484396068879848,-0.0201756984823423,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0617989534009993,0,0,0,0,0,0,0,0,0,0.213933294568673,0,0,-0.0177264277496619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196382494015557,0,-0.0178364380456065,0,0,0.144246685157028,0.180357244318266,-6.93889390390723e-18,0,0,0,0,0,-0.00175451353340003,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0211316575181929,0,0,0,0.214957161180368,0,0.185514672496589,0.269940613228303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704408093297134,0,0,0.117866580287866,-0.0463974946039377,0,0,0.0263624131598927,0,0,0,0,0,-0.000753730662185636,-0.0143403889456973,0.022182912273608,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134435190715861,0,0,0,0,0,0,0,0,0,0.0873571593164731,0,0,0,0,0.187571875562342,0,0.00900831145231191,0,0,0,0,0.0877409161346981,0,0.00744302435733165,0,0,0,0,-0.024922545232805,0.0047106072003735,0,0,0,0,0,0
X600066.SH,0.146230461320636,0,0,0,0,0,0,0,0.0819079763171687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857392894574677,0,0.0470342689856743,0,0,0,-0.00672605374649677,0,0,0,0,0,-0.00361007056590864,0,0.055241900191559,-0.00412392068036784,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.190003920794013,0,0,0,0,0,0,0.219677307965826,0,0.105548718028556,0,0,0,0,0.00473922906446112,0,0,0,0,0.0633253042701734,0,0.0215088166005919,0,0.00718660741438596,0,0,0,0,0,0.0491719322938192,0,0,0,0,0.0943034843622618,0,0,0,0,0,0.00525243718695147,0.0377523387480097,0,0,0,0,0,0,0.0686583802577833,6.43634060888623e-05,0,0,0,0,0,0
X600271.SH,0,0,0,0.0895245281042099,0,0.0160117408950801,0,0,0,0,0,0,0,0,0,0,0.225808851926507,0,0,0,0,0,0,0,0,0,0,0,0.0139543843361029,0,0,0,0.0631565866488412,0,0,0.195746842672744,0,0,0,0,0,0,0.184894305572027,0,0,0.0174787457789323,0.162049067417693,0,0.213309790577331,0,0,-0.0557565278708862,-0.00963155129223596,0,0,0,0,0,0
X000550.SZ,0.100452456648033,0,0,0,0,0,0,0,0,0,0.102752048683207,0,0,0,0,0.0960303836331218,0,0,0.127576145407449,0,0,0,0,0.358340113754911,0,0,0,0.0114985801485599,0,0,0,0,0,0,0,0.0218992989731118,0,0,0,0,0.0560896460460319,0,0,0,0,0,0,0,0,0,0,-0.010591093760627,0,0,0,0,0,0,0
X000581.SZ,0,0,0.0761631862359774,0,0.0379736440318606,0,0,0,0,0,0,0,0,0,0,0,0,0.02597846025172,0,0,0,0.0952490453103088,0.0072231247891994,0,0,0,-0.0148832192227106,0,0,0,0.0634877398155249,0,0,0,0,0,0,0,0,-0.0511176204825077,0.00181085525932626,0.142437726137872,0,0,0.0365167813841717,0,0,0.280263003541676,0,0,0,-0.0312660417976981,-0.0110037099947023,0,0,0,0,0,0
