,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X002236.SZ,X000581.SZ,X601877.SH,X000559.SZ,X000550.SZ,X002475.SZ,X600118.SH,X000050.SZ,X000568.SZ,X600066.SH,X002294.SZ,X600839.SH,X600271.SH,X002456.SZ,X002129.SZ,X000869.SZ,X000400.SZ,X000623.SZ,X002007.SZ,X300124.SZ,X300003.SZ,X000800.SZ,X002038.SZ,X600867.SH,X002292.SZ,X600177.SH,X000977.SZ,X600435.SH,X002465.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.0555258882342959,0,0,0,0,0,0,0,0,0.0672184508019859,0.161123373329503,0,0,0,0,0,0.0375314362806835,0,0,0,0,0,0,0,0.00179680604477809,0,0,0.0998523480303337,0,0,0,0,0,0,0,0,0,0,0,0,-0.0855327099385584,0.0917168322253418,0.0374072120821793,0,0,0.0113054315378172,0,0,0,0,0,0
X600519.SH,0,0,0.0754325688034028,0,0,0,0.170658285723265,0,0,0,0,0,0,0,0,0,0.126698829542297,0,0,0,-0.0648106493349148,0,0,0,0,0,0,0,0,0,0,-0.117899963506895,0,0,0,0,0,0,-0.0270679933540491,0,0,0,0,0.0704560980566859,0,0,0,-0.116719712344919,0,0.0973010948508176,0,0.00341982529944368,-0.0309736575560534,0,0,0,-0.106642792983889,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257558203062519,0.0722746362223095,0,0,0.0523471644189152,0.131657116389107,0,0,-0.0132533684382151,0,0,0,0,0,0,0,0,0,0,0.0376116811248304,0,-0.133046615176039,0,0,0.0885819817793326,0,0,0,-0.101626435983003,0,3.46944695195361e-18,0,0.0342056183852323,-0.0587103631205778,0,0,0,0,0,0
X000651.SZ,0,0,0.130079309472572,0,0,0,-0.0311826996447992,0,0,0.242318043829266,0,0,0,0.150787984334069,0,0,0,0.0735536525022016,0,0,0,0,0.145657149339229,0,0.105556013354664,0,0,-0.0470583083878034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162140993151659,0,0.0477620925807748,0,0,0,0,0,-0.000362172164596526,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.186566424561332,0.0368959800923971,0,0,0,0.143891721252015,0,0,0.196615306438465,0,0,0,0,0,0,0.0402108661909874,0,0,0,0,0,0,0.1495945629973,0,0,0,0,0,0,0,0,0,0,0,0.0462933423666324,-0.0564726025457327,0,0.00738312548605352,0,-0.0031124909081621,0.0132246081011007,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.069842150284078,0.0321298849110185,0,0,0,0.0827666074553467,0,0,0.0495212568835863,0,0,0,0.0896010116731869,0.114541520791997,0,0,-0.00782662114813504,0.204018515502684,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458891616671929,0,-0.0113201064753732,0.00701708736840109,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.4750506039896,0,0,0,0,0,0.0745295644316379,0,0,0,0,0,0,0,0,0,0,0.0568384088759319,0,0,0,-3.46944695195361e-18,-0.0903727472337214,0.167405671523633,0,-0.0994328964525698,0,0,0,0.0737556018770947,0,0,0,0,-0.0230447999097533,0,0,0.330732677514959,-0.124838859890772,0,0,0,0,0,0.00598661226126898,0,0.00836396764677502,0.0224695435446261,0,0.346983323823092,0,0,0,0
X000625.SZ,0.212284200097058,0,0,0,0,0,-0.0621089383162023,0,0,0,0,0,-0.0403128709602832,0,0,0,0,0.186469981079104,0,0,0,0,0,0.0280557993338904,0,0,0.106216102818928,0,0,0,0,0,0,0.148316301283538,0,0,0,0,0,0,0,0,0,0,0.049509491972465,0,0.0881864360987471,0,0,0,0,-0.00611443080714312,-0.013680516842504,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332020717611944,0,0,0.0336821715595422,0,0,0,0,-0.00888972143986874,0,0.205276902312299,0,0,0,0,0.158310543806407,0,0.0318024379795555,0,0,0,0,0,-0.147427113466058,1.73472347597681e-18,0,0,0,0.0061101292392024,-0.00701768444190796,0,0,0,-0.0587379288280338,0,0
X600690.SH,0.124656279348349,0.192971590113196,0.218803627350251,0,0,0,0,0,0,0,0,0.0299233882398174,0,0,0,0,0.0974750470616311,0,0.0578845374226339,0.134876940063458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.101721333706231,0,0,0,0,0.0643704534642664,-0.0349902907667114,0,-0.0301392938423094,0.107348988736504,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835856817460314,0,0,0.0479786276908277,0,0,0,0,0,0,0,0,0,0,0.00516404103568019,0.0487928083317386,0.162420309177147,0,0.0462793949701853,0.0078679633616492,0,0.0617185513429629,-4.33680868994202e-19,0.0714808138972416,0.0523645052017674,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.00375315853952069,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.00165987442643349,0,0,0,0,0,0,0.0123231674936168,0,0,0.497501178582189,0,0,0,0.0521911101501583,0.0412356797244208,0,0,0,0,0,0,0.01157510206095,0.00414486865056723,0,0,0,0,0,0,0,0,0.00833477093159269,0,0.0838301719864925,0,0,0,0,0.00932142859596885,0,0,0,0,0.0143826517765482,0,0.00691541837495206,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.156008274244566,0,0,0,0,0,0,0,0,0,0.0290549530922126,0,0,0,-0.040771005198622,0,0,0,0,0,0.140938737245497,0,0,0,0.217170895034574,0,0.156121062256443,0,0.130086008052374,0,0,0,-0.0421395347593,0.0507722584869447,0,0,0.0344667218280369,0,0,0,0.0298069465870247,0,0.108669482457017,0,0,0.00267615889062831,0.0619285834325001,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.140245378678387,0,0,0,0,0.0600000619505579,0,0,0,0,0,0,0.0807777301282116,0,0,0,0.111859187780481,-0.0770912199543949,0.175136141939444,0.0134931641667444,0,0,0.0142844400039927,0.0784600261003621,6.93889390390723e-18,0,0,0,0,0,0,0.0746925037002849,0,0,0,-0.0228116453198068,0,0,0,0,0,0,0,0,0,0,0,-0.0175098849614104,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,-0.0140517660330219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411726793905568,0,0,0.051540118990042,0,0,0,0.194777031600667,0,0,0,0,0,0,0,-0.00413967881152907,0,0,0,0,0,0,0.204768127092679,0.0183624572933125,0,0,0,-0.00964758974785036,-0.0189334033285673,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.347709339815591,0.0297955978001583,0,0,0,0.0296695992840331,0,0,0.0352009745409102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016183877046111,0,0,0,0,0,0,0,0,0,0.0495207849016603,0,0.00958619478517522,-0.0164947367825301,0,0,0,0,0,0
X600741.SH,0.023925650907105,0,0,0,0,0.182229270870016,0,0.193060851384632,0,0,0,0,0,0,0,0,0,0,0.144829613630727,0,0,0,0,0,0,0,0,-0.0127932526137066,0,0,0,0.0482302155132208,0,0,-6.93889390390723e-18,0,0,0.123584274923624,0,0,0.120333069951683,0,-0.0615587230115083,0,0,0,0,0,0,0,0,-0.0100361692834944,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0541634356086366,0,0,0,0,0.0772062347825282,0,0,0,0,0,0,0,0,0,0,0.0263435412583726,0,0,0,0.0351026661484128,0,0,0,0.0147537041762423,0,0,0.0284773726952243,0.0395918356727421,0,0,0,0,0.00445550624535215,0,0,0,0,0,0.0725784598550336,0,0.172433966250135,0,0,0.0119646036231014,-0.0144469722234932,0,0,0,0,0,0
