,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X600276.SH,X000651.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002129.SZ,X000725.SZ,X000625.SZ,X003816.SZ,X002371.SZ,X002241.SZ,X000063.SZ,X000596.SZ,X002049.SZ,X000338.SZ,X600089.SH,X600703.SH,X002179.SZ,X000661.SZ,X002074.SZ,X601877.SH,X300142.SZ,X600741.SH,X002180.SZ,X600460.SH,X000733.SZ,X600522.SH,X000100.SZ,X600702.SH,X000799.SZ,X600884.SH,X000157.SZ,X000800.SZ,X002236.SZ,X600584.SH,X601799.SH,X002056.SZ,X002176.SZ,X600779.SH,X002414.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.201553461611573,0.22141713883863,0,3.46944695195361e-18,0.0020900146788806,0,0.0483594623294314,0,0,0,0,0.138389712157851,0,0,0,0,0.108432053114035,0,0,0,0.0782562886369962,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034395655705416,0,0,0,-0.0414374193675621,0,0,0,0,0,0
X000858.SZ,0.241764065031216,0,0,0,0.353855994603853,0,0,0,0,0,0,0,0,0,0,0,-0.00649423070180957,0.0824899168574734,0.0195400451189752,0,0,0.122792174377639,0,0,0,0,0,0,0,-0.0433432216458709,-0.0186233827083899,0,0,0,-0.0115811509829666,0,0.120439933348266,0.0307323970280845,0.163599348360311,0,0,0,0,0,0,0.00670221092378544,0,0,0,0,0,0.00498650717817152,0,0,0,0,0,0,0
X600809.SH,0,0.571879880617186,0,0.0309683294745955,0,0,0,0,0,0,0,0,0,0,0,0,-0.00403813211352534,0,0,0,0,0.147638080917724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928250149937936,0,0.206361427374855,0,0,0,-0.0304078849315748,0,0,0.010270704339252,0,0,0,0,0,0,0.00869638691475899,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0629625409061267,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.313352122618776,0,0,0,0,0,0,0,0,0,0.0642747911155492,0,0,0.211220504513044,0.0380151721955292,0,0,0,0,0,0,0.151399298081127,0,0.161740635039531,0,0.0876820287268744,0.612943900360363,0,0,0.0893453989223255,0,0,0,0,0,0,0.186279819928411,0,0,0,0,0,0
X000568.SZ,0,0.231402371378383,3.46944695195361e-18,-0.0258993464540815,0,0.175018502670434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176198013827812,0,0,0,0,0,0,0,0,0.00238476408505372,0,0,0,0,0,0,0.265826852476406,0.00251109589836431,0,0,-0.0217632707862718,0,0,0,0,0,0,0,0,0,-0.00362590688754519,0.0764513257520674,0,0,0,0,0,0
X002304.SZ,0.184289408687849,0,0.0041844123446904,0.0382999982058463,0.22034474816448,0,0,0,0,0,0,0,0.143539725483265,0,0,0,0,0.107843995689629,0,0,0.0476018604381679,0.0919064166897579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119542172261865,0,0,0,0,0,0,0,0.0427533795632727,-0.0867384790521368,0,0,0,0,0.00552115076214826,-0.0950021518898054,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832612028147326,0.342665710767295,0.0643149322207827,0.120354853268545,0,0,0,0,-0.0130964416177189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198016679493789,0,0,0,0,0,0,0.0460410832984578,0,0.00400957473709521,0.0110377585953937,0,0,0,0,0,0
X600690.SH,0,0,0,-2.16840434497101e-19,0,0.162737550122035,0,0,0,0,0,0,0.0247597557161759,0.14626720230773,0,0,0,0.0370854032050122,0,0,0.0558716568570626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985648164400187,0,0,0,0.00981299355523826,0,0,0,0,0,-0.0323141405915673,-0.0309588857611502,0,0,0,0,0,0
X600104.SH,0,0,0,-0.0113766040857187,0,0,0,0,0,0,0,0,0,0,0,0,0.106260760016787,0.097189177823644,0,0,0,-0.0262148888862075,0,0,0,0,0,0,0,-0.0237406194660181,0,0.276614873256945,0.0263362816808041,0,0,0.0393379810512414,0,0,0,0,0,0.0845950879132712,0,0,0,0,0,0,0,0,0.00484988264940437,-0.00503364162769158,0.00362503141636873,-0.0587989764569699,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.324156953179158,0.157708889855226,0,0,0,0,-0.231766858272043,0,0,0,0.149483766570713,0,0,0,0,0,0,0,0,0,0,0,0.111052565894024,0,0,0,0,0,0,0,0,0.0409324215335938,0,0,0,0.149825982596815,0,0.1163581291819,0,0.000873697196357106,0,0.160120190838095,0,0,0,0.0119412596927747,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.103701936304475,0,0,0,0,0,0.176250473813816,0,0,0,0.146607479341975,0,0,0.0115269243553588,0.146731996431712,0,0,0.0196890053519273,0,0,0,0,0,0,0,0,0,0,0,0.0288468436706027,0,0,0,0,0.0639979459008754,0,3.46944695195361e-18,0,0,0,0.0114838380826173,0,0,0,-0.0311082497586961,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.248322741712252,0,0,0,0,0,0,0,0,0,0.184991719743873,0,0.0161896373960241,0,0,0.081101916633579,0,0,0,0,0,0,0.218963870359533,0,0,0,0,0,0,0.148317737042046,0,0,0,0,0,0.0783646486975279,0.00120651572568135,0,0.0154476453009805,0,0,0,0.110053628553623,0,0,-0.00347179371733545,-0.144069069724437,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.117669157614174,0,0,0,0,0,0.034196101842007,0,0,0.0435375790812616,0,0.101524629992894,0,0,0,0,0,0,0,0.216634843584295,0.0599164384279268,0,0,0,0,0,0,0,0,0,0.0228874013989803,0,0.0759904325720213,0.0984534934511661,0,0,0,0,0,0,0.172194916360519,-0.03031241233539,0,0,0,0,-0.00973928204380328,-0.025405663106614,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356097062073299,0,0,0.0826810942363112,0,0,-0.0109322258396265,0.0737592360140314,0,0,0,0,0.0856524674565406,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.484388650178251,0,0,0,0,0,0.0096243560936892,0.14688620956418,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.229256730795588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246188977002064,0,0,0,-0.130200727863257,0,0,0,0,0.0399508237302426,0,0,0,0.189511416695791,0,0,0,0,0,0,0.120965527475891,0,0,0,0,0.0702591168551894,-0.0391233258125319,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0390664454262695,0,0,0,0.00700417780968243,0,0,0.00692978355234755,0.0694966911375069,0,0,0,0,-1.73472347597681e-18,0.187629530400765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593450681418576,0,0,0,0,0.370051359812368,0,0,0.0141116118574374,0,0.0289285774791779,0,0,0,0,0,0,0,0.0242884474273399,0,-0.0106929717760275,-1.0842021724855e-19,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,-0.118963087545148,0,0.421098012037543,0.0628559170131614,0,0,0,0,0,0,0,0,0,0,0,-0.126002230252546,0,0.20871208769711,0,0.0314042137862453,0,0,-1.38777878078145e-17,0.228822798979975,0.00670705885444542,0.00499134880687273,0.154536049529727,0,0,0,0,0,0,0.100466449199117,0,0.332874868518508,0,0,0,-0.162637570791471,0.0572133206745812,0,0,0,0,-0.0363251191779656,0,0,0,0,0,0,0
X003816.SZ,0.177190721864637,0,0,0,0,0,0,0.10194292804249,0,0,0.03339499256693,0,0,0.091045573194209,0,0,0,0,-0.0190363460111082,0,0.0310513856598267,0,0,0,0.0354335166291445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650384344858663,0,0,0,0,0.192113540855178,0,0,0.0421241608506037,-0.0711685133752772,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171591657699298,0,0,0,0,0,0.174732394671199,0,0,0,0,-0.0543260211530858,0,0,0.502392813048394,0,0,0,0.159211806986162,0,0.139164005385467,0,-0.0081264256994723,0,0,0,-0.208793171447779,0,0,0,0.0880506740467183,-0.137458756679485,-0.0452442885442952,0.143030698843181,0.0532573792584942,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.182118157499382,0,0,0,0,0,0,0,0,0,0.0588760087674579,0,0.105382031678063,0,0,0.129041657230082,-0.0765529159920807,0,0,0.0558458434903106,0,0,0,0.174262855685974,0,0,0,0.452798516228415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206174000674518,0,0.024694544819779,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0337085660040236,0,0.0401595919217954,0,0.24447681050239,0,0,0,0,0,0.0729442904663106,0,0,0,0,0,0,0,0.0821602160696192,0,0,0.18907043117618,0,0,0,0,0,0,0,0.0174594521687422,0,0,0.125813105024416,0,0,0,0,0,0,0.012772517874009,0,0,0,0,0,0.0342544777008285,0,0,0.0209809683414259,0,0,0,0,0,0,0
X000596.SZ,0,0.341325797955736,0,0,0.425773532662393,0,0.169569234087061,0,0,0,0,0,0,0,0,0,0.124078056588374,0,-0.0180836582963557,0,0,0,0,0,0,0,0,0,-0.00446839241509419,0,-0.0270104693378222,0,0,0,0,0,0,0,0,0,0,0,0.0973254384491635,0,0,0,-0.102442305895696,0,0,0,0,0.000886945673350294,0,0,0.140664050006364,0,0,0,0
X002049.SZ,0,0,0,0.15901892945738,0,0,0,0,0,0,0,0,0,0,0,0,0.0633999411288596,0,0,0,0,0,0,0,0.0353728048792381,0,0.400074201689129,0,0.0287302375652102,0,0.0996181245129537,0,0,0,0.12800557950967,0.070589660537035,0,0,0,0,0,0,0,0,0,0,0.116049293507895,0,0,0,0,0.031272826919681,0,0,0,0,0,0,0
X000338.SZ,0,0.0703028186875019,0,0,0,0,0,0,0,0.0423418819459751,0,0,0,0.376943441638793,0,0,0.0265180113952058,0,0.0753356371206084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347255374596588,0,0,0.0259696078090433,0,0,-4.33680868994202e-19,0.073279706599081,0.155024454277424,0,0,0,0,0.0564486429836494,0,0,-1.73472347597681e-18,0,0.00978753457078311,-0.0232245286069392,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221458144665925,0,0,0,0.0160827562283301,0.0480913661848153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332037820930726,0,0,0,0.128820519092598,0,0.148239385242007,0,0,1.73472347597681e-18,0.0244285828339948,0,0,0,0.157402672886107,0,0.0131044699414158,-0.0202686048986657,0,0,0,0,0,0
X600703.SH,0,0,-0.024453502193961,0.00206304485041147,0,0,0,0,0,0.0456931811146574,0,0.102947265076312,0,0,0,0,0,0,0.183141214323618,0,0,0,0,0,-0.0423833914080318,0,0,0,0.318947711796123,0.234499637543723,0.00329902756543738,-0.115926183002847,0.0183365011427601,0,0,0,0,0,0,0,0,0,0,0,0,5.55111512312578e-17,0,0.030293079392344,0,0,0,-4.35272738797313e-05,0,0.308285330910602,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0126880870497153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213355346462002,-0.00082200741000929,0,0,0,0,0,0,0,0,0.244508946796144,0,-0.212381781096783,0.0101897954666591,0,0.126348765088941,0,0,0.000132321250181931,0,0.0590398891455414,0,0.0413746480906852,0.04784517296092,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.00325582771194929,0.121930182047671,0,0,0,0.265481656485334,0,0.0445716092377489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248323039868455,0,0,0,0,0,0,0,0,0,0.0271515305544878,0,0,0,0,0,0,0.0287586570113343,0,0.178539181208192,0,0,0,0.0191364464002615,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023756147771292,0,0,6.93889390390723e-18,0,0,0.105464526107654,0,0.0772179737879184,0.103994402099314,0,0.0433289078189553,0,0.130837556290144,0,-0.0211208700871487,0,0,0.0415209586977011,0,0.0725468921046685,0,0,0.27646926451048,0,0,0,0,0,0.103199590640852,0.18093868064321,0,0,0,0,0.0181143313549751,-0.0328445246711893,0.115443314665631,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155525405826445,0.0539504097040709,0,0,0,0,0,0,0,0.0637110862583764,0,0,0,0,0,0,0.203836408876111,0,0,0,0,0,-0.0287608624567482,0,0,0,0.0335682940829172,0,-0.00342719518718284,0,0.255292325611131,-0.159600172019443,0.000710320546359284,0.0107647692737632,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0744841685447253,0,0,0.226802091737469,-0.17502622443089,0,0,0,0,0,0,-0.0356609518206191,0,0,0,0,0,-0.352165517624967,0,0,0,0,0,0,0.137453921228409,0,0,0,0,0,0,0.0949332888024623,0,0,0,0.0964389746948124,0,0,0,0,0,0,0.0861370230915208,0,0,0,0,-0.481000195958293,0.0535069785272731,-0.152332180523227,0,0,0,-0.242296137600142,0,0
X600741.SH,0,0,0,0,0,0.220904809577663,0,0,0,-0.0417095141739509,0,0.00275141992361276,0,0,0,0,0.143527433520941,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707337425417405,0,0,0.0680734040390829,0,0,0,0,0,0,0,0.0606737385163165,0,0,0.24791841183243,0,0,0,0,0,0,-0.010324566759846,-0.0120682665643535,0,0,0,0.0692071808587436,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0587854563254283,0,0,0,0,0.0616809084937323,0.11478542617599,0,0,0.187682260178861,0,0,0,0,0,-0.0391332748272081,0,0.106170418108931,0,0,0.292485302131061,0,0.0439994667899965,-0.0135164763948631,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.384079248906301,0.0718034367423394,0,0,-0.031753301968123,0,0,0,0,0,0,0,-0.0868900000206915,0.0091942724543698,0.199459031594125,0,0,0.0492948418168509,0,-0.0547094334179955,0,0,0,0,0,0.122972406663884,0,0.0826666577868911,0,0,0,0.0951620116638139,0,0.0577045226747168,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583000252358884,0,0,0.051342014726659,0.0511346949513662,0,0.000641180887850394,0,0.157984952508318,0,0,0,0,0,0,0,0,0.0393220662304806,0,0,0,0,0,0,0,0,0,0.121048421429023,0,0.0312448731869008,-0.0874719512461981,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.19933141041946,0,0.0828532117213897,0,0,0,0,0.0237828186833263,0,0,0,0,0.0201537782503704,0,0,0.0737300922640953,0,0,0,0,0.166664886991934,0,0,0,0,0,-0.0124460361570234,0,0.0270579329446742,0.174678188725757,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0294557375747194,0,0,0,0,-0.00204316061964589,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448513539429787,0.0482529681762394,0,0,-0.0458794737018404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401634196679576,0,0.150964760239345,0,0,-1.73472347597681e-18,0,0,0.0293687492095663,0,0,-0.00627379235517185,0,0.0853260060235476,0,0,0.0474431977538312,0,0
X600702.SH,0,0,0,0.0495603232267725,0,0,0,0,0,0,0,0,0,0,0,0,0.0346014424288481,0,0,0,0,0,0,0.0798076363907029,0,0,0,0.05266932900324,0,0,0,0,0,0,0,0,0,0,0.691252242423178,0,0,0,0,0,0,0.0263309183935254,0,0,0,0,0,0.046744466329859,-0.0386685465867604,0,0,0,0,0,0
X000799.SZ,0,0,0.174092043896554,0,0,0,0,0,0,0,0,0.00689994108595874,0.00960297401368263,0,0,0,-0.0145292031461198,0,0,0,0.113094775391245,0,-0.0586532210169906,0,0,0,0,0,0,0,-0.0573898556516764,0,0,0,0,0,0,0.617631610995778,0,0,0,0,0,0,0,0,0,0.115063420461502,0,0,0,0.0316545828731122,0.0458173290522918,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.176603963657018,0,0,0.220597865864417,0,0.0607999003062639,0,0.0396937860032742,0,0,0,0,0,0.0320741927745111,0,0.101130586568562,0,0.19056955928568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158835585098013,0,0.0427738812936478,0,0,0.0438123923423047,0,0,0,0,0.0101645162858655,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0234322762766442,0,0,0,0.245268814299443,0,0,0,0,0,-0.0623811779096504,0,0,0,0.0102381370136109,0,0.0605461471634258,0,0,0.141717525013417,0,0.0138260160927901,0,0,0,0,0,0.199556122056787,0,0,0,0,0.0758359979149739,0,0,-0.102466592321983,0.0390235351422508,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.0212484203018815,0,0.0996806003093299,0,0,0,0,0,0,0,0,0.0988369998543775,0.0508618472372636,-0.0354897318361364,-0.0441296448124515,0,0,0,0.0586681762295778,0,0,0,0,0,-0.0194356099356473,0,0.21667445979587,0,0,0,0,0.243585320822808,0,0,0,0,0,0.0714698844198144,0,0,0,0.135318838287085,0,0,0,0,-0.013918904675851,1.73472347597681e-18,0,0,0,0.0777433474844737,0,0
X002236.SZ,0,0,0,0.600576475329121,-0.00155296925159498,0,0.0807221336750298,0,0,0,0,0,0,0.0789341666569439,0,0,0,0,0,0,0,0,0,0,0,0.0260055084609048,0,0,0,0,0,0,0,0.172291984439531,0,0,0,-0.160570332737478,-0.0385441885448098,0.111387215097305,0,0,0,0,0,0,0,0.10462427945721,0,0.0332653825842582,0,0.00773026654416618,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.028590028664956,0,0,0,0,0,0,0,0,0,0,0,0.0613033862774379,0,0,0.0124658123883035,0,0,0,0.0230676510494684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244454425034967,0,0.0169408003142387,0.0791848182367386,0,0,0.0515303547764958,0,0,0.359869159742371,0,0,0.00517322691961734,-0.00812617290495467,0,0,0,0,0,0
