,X600519.SH,X000858.SZ,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X000100.SZ,X600271.SH,X000596.SZ,X600809.SH,X000661.SZ,X002236.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X002007.SZ,X300142.SZ,X000157.SZ,X600487.SH,X002456.SZ,X002506.SZ,X600498.SH,X600776.SH,X600867.SH,X600177.SH,X600066.SH,X002241.SZ,X000977.SZ,X000050.SZ,X300146.SZ,X002179.SZ,X600089.SH,X002508.SZ,X600522.SH,X002371.SZ,X600118.SH,X002180.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0.0294731157204053,0,0,0,0.0218913258976763,0,0,0,0.225627312425275,0.101828505984146,0,0,0,0,0,0,-0.00576937273524634,0,0,0.0917994520840433,0,0,0,0,0.226915670259996,0,0,0,0,0,0,0,0,0,0,0,0,0.0230617998754245,0,0,0,0.0262994011941862,0,0,-0.0930142735289837,0,0,0,-0.0136687187337193,0,0,0,0,-0.0509221718440224,0,0
X000338.SZ,0,0,0.191278793594096,0,0,0,0,0,-0.145146642731675,0,0.409012433093056,0,0,0.0690079310377316,0,0,0,0,0,0,0.126872466518752,0,0.130003675187809,0,0,0,0,0,0,0,0,0,-0.0903279140462104,0,0,0,0,0,0,0,-0.0332457584630941,0,0,0,0,0,0,0,0.0153415962559279,0,0,-0.0355154522357158,0.0839413352569027,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.174958778641145,0,0,0,0,0,0.0623919822024425,-0.00817707978190525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194326764277085,0.0963853258864719,0,0,0.263018718651836,-0.00118165409047292,0.0901845709953529,0,0,0,0,0,0,0,0,0,0,0.0178922641237351,-0.0710642335746304,0,0,0,0,0,0
X000568.SZ,0,0.153608086732704,0,0,0,0,0.218012695189717,0,0,0,0,0.0504248798603668,0,0,0,0,0,0,0,0.0712984887759769,0.249382709213598,0,0,0,0,0.0614969022234869,0,0,0,0,0.0146375485197975,0,0,0,0.01822670071176,0.0363498660209704,0,0.0145445417876673,0,0,0,0.0127935724451712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0.385140427135682,0,0,0,0,0,0,0,0,0.197999808697949,0,0,0,0,0,0,0,0,0,0,0.138428416007952,0.127588181348031,0,0,0.0336743578688229,0,0,0,0,0,0,0,0,0.105945845042608,0.0755674281430733,0,0,0,-0.00970276153464283,0,0.0260879874416423,0,0,0,0.0168796822576045,0,0,0,0,0.0291898137844901,0,0,0,0,0,0,0
X601877.SH,0,0.0219976020482567,0,0,0,0,0,0,0,0,0.0231004846949482,0,0,0,0.223289321930382,0,0,0,0,0.102507013421508,0.0524588519050974,0,0,0,0,0,0,0,0,0,0,0,0,0.0714248750487628,0,0.0687242695394979,0,0,0,0.0549904242444483,0,0,0,0,0,0,0,-0.046174280656232,0,0,0,-0.00777884436166719,-0.0135980129234966,0,0,0,0.0213825874199377,0,0
X600703.SH,0,0,0,0,0,0,0,0.0729348386171284,0,0,0,0,0,0,0,0,0,0.0627163554929547,0,0.115219727586102,0.0734169590310634,0,0,-0.052008044402628,0,0,0.0600421260331911,0,-0.208908013346099,0,0,0.748135719449812,0,0,0.117220123733066,-0.149709546184372,0,0,0.0865002614159948,-0.0272772309044184,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0566889616839668,0,0,0,0,0.0214355817199242,0,0
X000100.SZ,0,0,0,0,0,0,0,0.155845966159209,0,0,0,0,0,0,0,0,0,0,0.105252127926599,-0.0707136417815417,0,0,0,0.163398191923778,0,0.12145626814311,0.414506786712791,0.121768796056682,0,0,-0.0473121639313484,0,0,0,-0.0182213950237991,0.0620011152167863,0,0,0,0.0365275468785207,0.0547134278975658,0,0,0,0,0,0.0579847083922187,0,0,0,0,0.00463853461862755,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.16278985849454,0.154374726141291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281049038648588,0,0,0,0,0,0,0,0,0,0,0,0.0797604650768296,0,0.00490905791929028,0,0.094988800956495,0,0,0.0904793080329637,0,0,0,0,0,0,0,0,0.00537985041924753,0.0184254880878831,0,0,0,0,0,0
X000596.SZ,0,0.0420711079646779,0,0,0,0,0,0,0.0161673813730265,0,0,0,0,0,0,0,0,0,0,0,0.346629701427726,0,0,0,0,0,0,0,0,0,0.0967734545989291,0.0795930961543435,-0.00512934814586273,0,-0.025789760727497,0.0391603764907818,0,0,3.46944695195361e-18,0,0.0471964982363533,0,0,0,0,0,0,0,0,0,0,-0.0343336667431557,0,0,0,0,0.0614437744103149,0,0
X600809.SH,0.0920378922941252,0.210185151373022,0,0.0674711799157256,0,0,0.13141466818929,0,0,0,0,0.0658874863627637,0,0.0948190769295944,0,0,0,0,0,0.00406753666609952,0,0,0,0,0,0.0537491233477977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021791648426101,0,0,0,0,0,0,0,0,0,0,0,0.0103305597427891,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0235734676929332,0,0.0859751612808729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27797816587676,0,0,0.167888927610047,0,0.0466478007388818,0,0,0,0,0,0.0447338191727614,-0.0107591766481475,0,-0.0524608069887585,0,0,0,0,0,0,0,0,0,0.108901531484605,0,0,0,-0.0377160837240222,0,0.165117267289821,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0623661763433473,0,0,0,0,0,0.0291439000850241,0,0,0,0,0,0,0.151996780402538,0,0,0,0.00604293768361857,0,0,0.115945561022816,0,0,0.0130578275998927,0,0,0,0,0.0645313547463956,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0405979906248726,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.15382119068774,0,0,0.00730374524637792,0,0,0,-0.0318606804594235,0,0,0,0,0.159199122947519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633550118458143,0,0,0,0,0,0,0,0,0.100754234738652,0,0.0618589742513395,0,0,0,0,0.00215189020816432,0,0,0,0,0.015278089679939,0,0
X300124.SZ,0,0,0,0,0,0,0.0889280448824973,0.0265559321861059,0,0,0,0,0,0,0,0,0,0.0622809361749935,0,0,0,-0.0391335539951499,0,0,0,0,0,0,0.201795613083265,0,0.18813327049986,0,0,0,0.112321224354694,0,0,0,0,0,-0.0135462262990046,0,0,0,0,0,0,0,0,0,0,-0.0321777997585416,0.069967451764688,0,0,0,0.042357578707841,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0910183282481367,0,0,0,0,0.300088948725172,0,0,0,0,0,0,-2.16840434497101e-19,0.0436493165251824,0.0905202108532706,0,0,0,0,0,0,0,0.333991042365452,0,0,0,-0.063870551361952,0.0311907716184192,0,0,0,0.0460501620061887,0,0.0384348718266843,0,0,0,0,0,0,0,0,0,0.00798017052008431,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0862575533406199,0,0,0,0.027794358147009,0,0.160186895272492,0,0,0.237303369040808,0.0931792738633608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188506302268943,0,0,0,0,0.193518260761897,0,0,0,0.0109957112680156,0,0,0,0,0,0,0,-0.0478409086860585,-0.00960976468765234,0,0,0,0,0,0
X002007.SZ,0,0.230633157995975,0,0,0,0,0,0,0,0,0.00533752968060945,0,0,0,0,0,0,0,0,0,0,0.0156506422439065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630317216899547,0.16983646719947,0,0,0.110456243270822,0,0.0944286568141068,-0.0944477033744424,-0.0642921204914961,0,0,0.0031987744722013,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.153864976218251,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.00741481763033621,-0.0226811668570726,0.22534250052471,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0441795971524391,0,0,0,0.0361245007703134,0,0,0,0,0,0,0,0,0,0,0,0.0171069178104002,0,0,0,0,-0.0455154852254927,0,0
X000157.SZ,0,0,0,0,0,0.022440342956142,0,0,0,0.0291117892882781,0,0.168889739513508,0,0,0,0,-0.080303311177684,0,0,0,0,0,0,0.0139846229848032,0,0,0,0,0,0,0,0,0,0,0.10564186291068,0,0.150443629451622,0.0504591151827362,0,0.0183031138541944,0,0,0,0.14781538618613,0.0650312100205358,0,0,0,0,0,0,0.00663339293809795,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290084559939603,0,0,0,0,0,0.0557656841197124,0,0,0,0,0,0.555993805112947,0.0719806123904366,0,0,0,0,4.33680868994202e-19,0.0432694380655117,0,0,0,0,0.389938964686485,0,0,0,0,0.0743043960472019,0,0,0,0,0,0,0,0
X002456.SZ,0,-0.119684442392241,0,0,0,0,0,0.021481855242879,0.213028063135853,0,0,-0.00438405835453966,0,0,0,0,0.184190661129309,0.234654324687245,0,3.46944695195361e-18,0,0,0,0,0.299152388598744,0.0884742017330554,0,0,0,0,0,0,0,0,-0.109716871245425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364079974993199,0,0
X002506.SZ,0,0.0126907701327039,0,0,0,0,0,0.10536524516462,-0.127393620860279,0,0,0,0,0,0,0,0,0.0401193537237557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019058379767011,0,0,0,0,0.121438045319013,0.0646146203965061,0,0,0,0,0,0.053451765028176,0,0,0,0,-0.0387963242625444,0.0134157094252732,0,0,0,0.0270109516051985,0,0
X600498.SH,0.0137539153729223,0,0,0,0,0.0021264807650509,0,0,0.255189443780602,0,0,0,0,0,0,0,0,0,0,0,0.0383814639936216,0,0,0,0,0.103182757238992,0,0,0,0,0.201939612962792,0,0,0,0,0.0448453582228536,0,0,0.0588680194802766,0,0.0519437693669813,0,0,0,0,0,0,0,0,0,-0.0889400701076563,-0.0292453431813986,0.0219930914009693,0,0,0,0.0433387743134026,0,0
X600776.SH,0,0,0,0,0,0,0.497752526312819,0,0.195599419043682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.149307540112808,0,0,-0.3641781988846,0,0,0,-0.39316066335558,0,0,-0.409309149161615,0.759748128440452,0.614914946384763,0,0,0,0,0,0,0,0,0,0,0.170132872589276,0.00438485770823855,0,0,0,-0.283219718216827,0,0
X600867.SH,0,0,0,0,0,0,0,0.0976119899117288,-0.0880658846627509,0,0,0,0,0,0.125174213532002,0,0,0,0,0.121984156645137,0,0,0,0,0,0,0.416012940776292,0,0,0,0,0.00171312474961336,0,0,0,0,0,0,0,0,0.130277810701275,0.415859094551187,0,0,0,0,0,0,0.25178663401169,0,0,0.14903260388657,-0.179710143068846,0,0,0,-0.039257473391641,0,0
X600177.SH,0,0,0,0,0,-0.0622326128355626,0,0,-0.0371157696978674,0,0,0,0,0,0.0104663855173069,0,0,0.114820880370901,0.143005847854014,0,0,0,0,0,0,0,0.152982231448978,0,-0.103865284035376,0.090286210869123,0,0,0,0,0,0.150110296753329,0,0,0,0,0,0,0,0,0,0,0,0.0709022811581516,0,0,0,0.0177970754840864,-0.0156626142307607,0,0,0,-0.100888551748753,0,0
X600066.SH,0,0,0,0,0,-0.274704799499205,0,0.287770523501853,0,0.0699462494004253,0,0,0,0,0.0205239532362767,0,0,0,0.196005281976454,0.150871982385516,0,0,0,0,0,0.133531644955865,0,0,0,0,0,0,0,0,0.0730632392417054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102005849539622,-0.050558688975515,0.102569835486223,0,0,0,0,0,0
X002241.SZ,0,0,0,0.150538775571511,0,0.054584818694761,0,0.157876344031729,0,0,0,0.0580171744485005,0,0,0,0,0,0,0,-0.0355841278869836,0,0.049770334572469,0,0.00788738929473736,0,0.0772065745513466,0,0,0,0,0,0,0,0,0.0532043352548405,0,0,0,0,0.170570931247747,0.113491264201286,0,0,0,0,0,0,0,0,0,0,-0.0302028872921146,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.100363551691517,0,0,0,0,0,0,0,0,0,0.267052381515976,0,0,-0.103301198503203,0,0,0.216783527345059,0,0,0,0,0,0,0.270984774865909,0.0255439097438961,0,0.0788043205206924,0,0,0,0,0,0.00546102840009712,0,0,0,0,0,0.12840600944407,0,0,0.34378968238514,0,-0.028590784814756,-0.0690430589464705,0,0,0,0,0,0
X000050.SZ,0,-1.38777878078145e-17,0.187874215075627,0,0,0,0,0,0,0,0,0,0,0,0.0913251464424827,0,0,0,0.0695826031584673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27905126588634,0,0.300782433553696,0.106504464415114,0,0,0,0.0694615412436821,0,0.0249857818157719,0,0,0,0,0.179891970615832,0,0.0437204339054269,-0.280538482490569,0,-0.10160426498426,0,0,0,0,0.0857056422844265,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.124471484106649,0,0,0,0,0.216452560179943,0,0,0,-0.0141874081140864,0,0,0.108367910585273,0.0761804377694614,0,0,0,0,0,0.000499139160844181,0,0,0.0019752165464416,0,0,0,8.67361737988404e-19,0.1060950060665,0,0,0,0,0,0,0,0,0.105463850589061,0,0,0,0.229456584845125,0,0,0.0083499198249359,-0.0115529407532512,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660899539415995,0,0.142510606272407,0.022410894492414,0,0,0,0,0,0,0,0.015641175657908,0,0,0,0,0.0750185527638486,0,0,0,0.0219199952276778,0,0,0,0,0,0,0,0,0,0,0,0.0801290279874767,0.0747827153378169,0,0.401053279049754,0,0.00281599173342585,0,0,0,0,-0.086071573432678,0,0
X600089.SH,0,0.113872278282471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155895970740466,0,0.105062879925841,0,0,0,0.00562950065655056,0,0,0,0.0310645077602116,0,0,0,0,0,0,0,0,0.0509933918880289,0,0.106126479314154,0,0.157995818528789,0.0502008564559685,0,0,0,0,0,0,0,0,0,0,0,-0.00166453735481724,0,0,0,-0.020148614830175,0,0
X002508.SZ,0,0,0,0,0,0.184907309057207,0.290315983010131,0,0,0.204367606490672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019816746846162,0,0,0,0,0,0,0,0,-0.0244075889838538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297009491328686,0,0.0789846168476033,0,0,-0.0272285280296337,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.0474240008627456,0,0,0.136391444119511,0,0,0,0,0,0,0.111824369093321,0.0286274911722889,0.0534240324164886,0,0,0,0,0,0,0,0,0.0109509752173644,0,0,0,0.16859605316017,0.00187467440467005,0,0,0.0188313410320054,0.0290703343172129,0,0.0102363791439271,0,0,0,0,0,0,0.0334539694654144,0,0,0,0,0,0,0.0188254656407556,0.00660465362624556,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.249093011228387,0,0,0,-0.0059053719849927,0,0,0,0,0.072808946545824,0,0,-0.0294412311779073,0,0,0,0,0,0,0,0,0,0,0.0643316829949392,0,0,0,0.533412599680113,0,0,0,-0.0588236484914448,0,0,0,0,0,0,0,-0.0183644076374317,-0.0438354176614878,0,0,0,4.33680868994202e-19,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0533207068997491,0,0,0,0,0,0,0,0,0,0.129208298941807,-0.0750431945139895,0,0,0,0,0,0,0.0639598303024246,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0333442966138861,0,0.313929855839094,0,0,0,0.266208435662405,0,0,0.03494965550332,-0.13006635282225,0.0133934352818445,-0.0590870844203503,0,0,0,0,0,0
X002180.SZ,0,0,-0.0396278092403946,-0.104286348127738,0,0,0.176371626748458,0,0,0,0,0,0,0,0,0,0,0,0.124464990685147,0,0,0,0,-0.0120591332036688,0,0,0,0,0,0,0,0,0,0,-0.00497528398046007,0.0634889725308883,0,0,0.091296204285752,0,0.0513189501544122,0,0,0,0,0,0.318876955212495,0,0,0,0,-0.00475978196066166,0,0,0,0,-0.0860280803773293,0,0
X600372.SH,0,0,0,0,0,0,0,0.111661101250292,0,0,0,0,0,0,0,0,0,0,0.0441943187840266,-0.0461576193590425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497147866785887,0.0484473363242096,0,0,0,0.0767821343218679,0,0,0.0966923673565402,0,0,0,0,0.204318665726046,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.00461138744916106,0,0,0,0,-0.393310296846722,0,0.108734663093196,0,0,0,0,0,0,0,0.15296055598925,0,-0.0822753894163988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500974019658702,0,-0.0342540105699242,-0.162393425953635,0,0,0,0.146056134031454,0,0
Slope,0,0,0,0,0,-0.12192294132032,0,0,0.257189071416611,0,0,0,0.175406128769609,0,0,0.0431259407326844,0,0,1.38777878078145e-17,0,0,0,0,-0.154553794932454,0,0,-0.23987954574735,0,0,0,0,0,0,0,0.216953513363574,0.494339657719228,0,0,0,0,0,0,0,0,-0.632656600759415,0,0,0,0,0,0,0,0.626743769641335,0,0,0,0.891894605460639,-4.12558430924568,0
TED,0,-0.559144929752888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313524360278303,0,0,0,0,0,0,0,0,0,0,0,0.16454172430514,0,0,0.382506229938104,0,0,0,0,0,0,0,0,0,0,0,0,-0.466828020715254,0.227646458040512,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.00626918645715438,0,0,0,0,0,-0.0452945181610349,0,0,0,0,0,0,0,0,0.0049252612890624,0,0,-0.0838073878606332,0,0,0,0,0,0,0,0,0,-0.0507758658405647,0,0,0,0,0.0414365621984496,0,-0.0120534148530382,0.0718328608476771,0,0,0,-0.0522045911334596,0,0,0,0,0,0,-0.0132850619153907,0,0,0,0,0,0,0
MKreturn,0,-0.00854663689950739,0,0,-0.00180345434061833,0,0,0,0,0,0,0,0,0,0,0,0,-0.022514090494927,0,-0.101433227201122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593140691719978,0.101723269213612,0,0,-0.0931620450114759,0,0.0547464969866185,0,0,-0.0893256110118975,0,0,0.0395298799750846,0,0,0,0,0,-0.0463127486106717,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000916801125613974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00189189913819134,0,0,-0.00250560682070847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000324507345350212,0,0,0,0,0.0234462573055829,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089192816606801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00657058002534648,-0.0421577412756602,0,-0.0226881073513651,0,0,0,0,0,-0.0229305511111751,0.056110187994948,0,0,0,0,0,0,0.0683706555450893,0,0.115642005691943,0.127282014856477,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0045830109009569,0,0,0,0,0,0,0,0,0,0,-0.00565187808684258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0096181863359485,0.00212093284366816,0,0,0,-0.00700011026093833,0,0
CarbonVol_Hubei,0,0,0,0,-0.00689140589949146,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.00713791555580506,0,0,0,0,0,0,0,-0.00225654189626029,0,0,0,0,-0.0039363427269555,0,0,-0.0103879947591648,0,0,0,0,0,0.00910188418573517,0,0,0,0,0,0,0,0.000683746802609846,-0.00161967036456071,0,0,0,0.00442240931693989,-0.00534770211683086,0,0,0,-0.000142015791592999,0,0
