,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600276.SH,X600372.SH,X000063.SZ,X600690.SH,X600031.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X600089.SH,X002236.SZ,X000100.SZ,X000581.SZ,X600118.SH,X000050.SZ,X002475.SZ,X000559.SZ,X000550.SZ,X601877.SH,X000568.SZ,X002129.SZ,X600066.SH,X002456.SZ,X600271.SH,X002294.SZ,X002292.SZ,X600435.SH,X300003.SZ,X300124.SZ,X000400.SZ,X002038.SZ,X000869.SZ,X600566.SH,X600839.SH,X000800.SZ,X002049.SZ,X000977.SZ,X002008.SZ,X000623.SZ,X002007.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.105624732454106,0,0,0,0.0212391747609578,0,0,0,0,0,0.315969824956063,0.0825688349348694,0,0,0,0,0,0,0.0570391338984141,0,0,0,0,0,0.0912448865756939,0,0,0,0.0455103252096879,0,0,0,0,0.0217616565864503,0,-0.0343355479031507,0.129725442463269,0,-0.00686676885713187,0,0,0,0,0,0,0.0174698348689114,0,0,0,0,0,0
X600519.SH,0.149146220911415,0,0,0,0.0339836136416676,0,0.224996296577696,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0143455729619214,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,-0.0391422141836965,0,0,0,0,0,-0.0206718966551667,0,0,0,0,0,0,0,0,-0.00861199076188762,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117355566698371,0.0330564074155076,0.0882230972260523,0,0,0,-0.0852768233603018,0,0.0565266662503556,0,0,0.0330392614931447,0,0,0,0,0,0.029310881926438,0,0,0,0,0,0,0,0.0151155458660777,0.0112037209095886,0,0,0.0743559342098116,0,0,0,0.0444304393028931,-0.0206345082635424,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0968635305612444,0,0,0,0,0.207293631273149,0,0,0,0,0,0.0302179421467572,0,0,0,0,0,-0.00558060052473916,0,-0.0832548784987041,0,0,0.15818091881741,0,0,0,0,0,0.0842152503462876,0,0,0.0175866294767102,0,0,0,0,0.0252630983993998,0,0,0,-0.0382995692738519,0,0.0469311939840145,0,0,0.00327186577941094,8.67361737988404e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0214217185303516,0,0,0,0,0,0,0,0,0,0.407876793241009,0,0,0,0,0,0.070091216646448,0,0,0,0,0,0,0,0,0,0,0,0,0.0371727598901484,0,0,0,0,0,0.142801734724702,0,0.118505633179381,0,0,0,0,-0.0665316362567088,0.0853122048754599,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252497941231575,0,0,0.0308098683036895,0,0,-0.0392008044656683,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0394114770774698,0,0,0.308833225401483,0.0059902715371764,0,0,0.0303921620030557,0,0,0,0,0,0,-0.0108729813257606,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0133276880455088,0,0.320892970604226,0,0,0,0,0,0,0,0,0,0,0,0.167392462706421,0,0,0,0,0,-0.100649830121993,0,-0.000732112531722557,0,0,0.176815950840724,0,0,0,0,0,0.113503492736568,0,0,0,0,0,0,-0.00393113223338742,0,0,0,0,0,0,0,0,0,-0.0039639273838029,0,0,0,0,0,0,0
X000625.SZ,0.265072756705045,0,0,0,0,0,-0.109648237958389,0,0,0,0,0,0,0,0,0,0.0257704527156138,0.215372754071638,0,0,-0.0250428841304957,0,0.0433683813133394,0,0.101703344634139,0.0192520363120528,0,0,0,0,0.205671700934384,0.0817379160408211,0,0,0,0,0,0.0571235110249848,0.0200209101001957,0,0,-0.0479743445885699,0,0,0,0,0,0,0,0,0,0.0085675301904434,-0.0319700370253919,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0392984874584035,0,0,0,0,0,0,0,0,0,0,0,0,0.0371727758415239,0,0,0.134524231161444,0.0704587627739522,0.0616658371521296,0,0,0,0,0,0,0,-0.0208345295113333,0.0881185032656997,-0.049823574140472,0,0,0,0,-0.125927279443506,0.0892700335426429,0,-0.0101233946675816,-0.0792250489550152,0,0.0741566795765678,0,0,0.0204234450291982,-0.011403829994517,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.00572978863216988,0,0,0,0.118052820653998,0,0,0,0,0,0,0,0,0,0,-0.0606814386371472,-0.330967685871176,0,0.467787806958506,0,0,0.132209773917698,0,0,0,0.0634200778282135,0,0,0.385742080290834,0,0,0,0,0.0387583169911619,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.00528753453301212,0,0,0,0,0,0
