,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X000568.SZ,X003816.SZ,X002371.SZ,X300124.SZ,X000725.SZ,X600104.SH,X600031.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X002463.SZ,X002241.SZ,X600089.SH,X600584.SH,X600703.SH,X600372.SH,X000977.SZ,X000157.SZ,X002236.SZ,X600418.SH,X600066.SH,X002049.SZ,X600741.SH,X002028.SZ,X600522.SH,X600183.SH,X601877.SH,X000921.SZ,X000661.SZ,X002180.SZ,X002074.SZ,X002129.SZ,X601799.SH,X600487.SH,X000800.SZ,X600460.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.467154094264494,0,0,0,0,0,0.043433045596888,0.0187332481729712,0,0,0,0,0,0,0,0,0.180775124597075,0,0,0,0,0,-0.02102296824328,0,0,0,0,0,-0.0513352768644634,0,0,0,0,0,0,0,0,0,0,0,-0.00889197343807204,0,0,0,0,0,0,0,-0.00337152425634971,0,0.0743098688511821,-0.136542012172042,6.93889390390723e-18,0,0,0,0,0
X000858.SZ,0.527670422236155,0,0.0586964179784257,0,0,0,0,0.247560190522509,0,0,0,0,0,0.0790884085603897,0,0,0,0,0,0,0.0925811606680505,0.0643131398349045,0,-0.0657521562221007,0,0,0,0,0,0,0,0,-0.0585782152103174,0,0,0,0.110106632745426,0,0,0,0.0289674115267206,0,0,0,0,0,0,0,0.00335028411137067,0,0,0.0179716795239504,0.0535586719138786,0.0393393318291535,0,0,0,0,0
X600276.SH,0,0.425644253118268,0,-0.0711052533948493,0,0,0,0,0,0,0,0.0177487723398597,0,0,0,0,0,0,0,0,0,0,0,0,-0.211975763722687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354730889215243,-0.087992000534924,0,0.210673722068775,0,0,0,0,0.0905783954030059,-0.183280889536728,0.0877701958092195,-0.118875234993162,0,0,0,-0.185611233046144,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0383751511638522,3.46944695195361e-18,0,-0.223964743887607,0,0,0,0,0,0,0,-0.160394162251831,0,0.124262274857442,0.579301457112804,0,0.158930847863336,0,0,0,0,0,0.00785017576906658,0,0,0,0,0.188035039487886,0,0,5.16851691122165e-05,0,0,0,0,0,0.158415687388868,0,-0.0540999392256548,0,0,-0.04537536567327,0,0,0,0,0,0,0
X002415.SZ,0,0,0.00764299970875561,0,0,0.0854595549129299,0.10608109305604,0,0,0,0,0,0,0,0,0,0,0,0,0.0493069696446063,0,0,0,0.00706253117626448,0,0,0,0,0,0,0,0,0,0,0.217122989073644,0,0,0,0,0,0,0,0,0,0.0709444639468826,0.184158208144896,0,0,0,0,0,0.0202719620903675,0,0.0909627105752635,0,0,0,0,0
X600690.SH,0.116659737585438,0,0,0,0.0292113248072879,0,0.493093101233217,0,0,0,0,0,0.11250260490388,0,0,0,0,0,0.00700614387565841,0.00396783022421809,0,0,0,0,0,0,0,0,0,0,0,0,0.0953905285151025,0,0,0,0.0676662852500202,0,0,0,0.159201086772321,0,0,0,0,0,0.00551057159519349,0,-0.0373511254900573,-0.0802182596094517,0,-0.0303110108635381,0,0,0,0,-0.0291148516145616,0,0
X000651.SZ,0,0,0,0,0,0.331260824090584,0,0,0,0,0,0.0553017483166374,0,0,0.0695051078070008,0,0,0,0,0,0.114621962714888,0,0,0.0320025499277265,0,0.00354513163592037,0,0,0,-0.0809300618626747,0,0,0.021259935176671,0.112334015675646,0,0,0.00777299091804387,0,-0.086774804107513,0,0.0384066162133997,0,0,0,0,0,-0.0654889691223893,0,0,0,0,3.3881317890172e-21,-0.0733819859860329,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.554107800383338,0.0786262778437926,0,0,0,0,0,0,0,0,0,0,0.203687563910108,-0.0013983315182182,0,0,0,0,0,0,0.0800278877820921,0,0,0,0.0844044582613303,0,0,0,0,0,0,0,0,0,0,0,-0.0365036878447369,0,0,0,0,0,0,-0.0235103708119667,0,0.0403659099105415,0,0,0,0,0
X000568.SZ,0.177260312977753,0.186378444809864,0.134999463665804,0,0,0,0,0.138396536334088,0,0,0,0,0,0,0,0,0,0,-0.0337677989570592,0.0218794827117663,0.438802927652557,0,-0.18336848338414,0,0,0,0.116304733981518,0,0.0496830675509363,0.0459984300439021,0,0,0,0.0382968846957927,0,0,0,0,-0.0649153737110016,0,0,0.0958056460581481,0,0,0,0,-0.0990541828732959,0,0,0,0,-0.019918166240622,0,-0.0400687678576871,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725436309560254,0,0.21414415163008,0,0,0,0,0,0,0,0,0,0,0,0.0814383897268677,0,-0.165056234573388,0,0,0,-0.385138025825095,0,0,0,-0.142260168913165,0,0,-0.0718476829089032,-0.174543530690104,-0.0778508256558023,0,0,0,0,0.176464561324733,0,-0.00648268272634983,0.232328245924951,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0131362803676922,0,-0.0137793454938139,0,0.445407953194484,0,0,-0.190658681249687,0,0,0,0,0,0,0,0,0.0873246013907698,0,0,0.0494822420791156,0,0,0.0792523473341047,0,0,0.0204060929440259,0.126719820230442,0,0,0.106292274164821,0.0770075023362363,0,0,0,0,0,0,0,0,0,0,0.0891079461971547,0,0,0.0209418299603553,-0.0317219766699915,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,-0.0790660386786625,0,0,0.10730767077039,0,0,0,0,-0.154479368227892,0,0,0,0.43992051086521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123408699996774,0.0598193849158428,-0.0898981765122706,0.669795106338152,0,0,0,0,0.149357279977532,0,0,0,0,-0.127707100915052,0.0092208208979431,0,0,0,-0.0413802183019065,0,0
X000725.SZ,0,0,0,0,0,0.0849500685363521,0,0,0,0,0,0,0,0,0,0,-0.105545813720693,0,-0.080843778037206,0,0,0,0.87579823255149,0.109904846772001,0,0,-0.0921748810799521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531505754740977,0,0.0698041132445466,0,0,-0.0890690439572675,0,0,0,0,0,-0.0199327988156874,0,0,0,0,0,0,0
X600104.SH,0,0,0.165999476493906,0,-0.0407934264105032,0,0,0,0.143696852742561,0.0919290194911355,0,-0.00640018731202284,0,0,0,0,0,0,0,0,0,-0.0482553557183906,0,-0.06335914133898,0,0.0927025740797708,0,0,0,0,0,0,0.0109950655170583,0.171901752202469,0,0,0,0,0,0,0,0,0,0,0,0.0926288767717386,0,0,0.157384551186846,0,-0.0190022407002278,0.0265744432936904,0,0,0,0,-0.00066222155592793,0,0
X600031.SH,0,0,0,0,0.638694382441769,0,0.213520765454604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305931302396146,0,0.0304541108976389,0,0,0,0,0,0,0,0,-0.0126276332438615,0,-0.0814816884116298,0,0.0453481026929718,-0.121416698102931,0,0,0.0907228919241115,0,0.248782369591092,0,0,0.114431774707941,0,0,-0.202182353108479,0,0,0.0194608323826222,-0.00551784939215016,0,0,0,-0.0298770508692027,0,0
X000063.SZ,0,0,-0.0638257776926105,0,0,0,0,0,0,0,0,0,0,0,0.133108586310596,0,0,0,0,0,0.107008468400688,0,0,0,0,0,0.0344224752669224,0,0,0.236356116591952,0,0.199509695460813,0,0,0,0,0,0,0.081107467824742,0,0,0,0,0,0,0,0,0,0.00623557157995403,0,0,0,0.140193448012832,0,0,0,0,0,0
X000625.SZ,0,0,-0.138016745268414,0,0,0,0,0,0,0.0497742182671451,0,0,0,0.0536077634910053,0,0,0,0,0,0,0,0,0,0,0.0142339495489142,0,0,0,0,0,0,0,0.301953190456138,0.148926100265223,0.0944290736312657,0.369479669737787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00964403665715076,0,0,0,0,0,0
X002304.SZ,0.237522368785521,0.264046488689973,0,0,0.0324294132175939,0.0354376851424766,0,0.092365923383848,0,0,0,-0.0372822691012902,0,0,0.0313857277798052,0,0.0243010486763125,0,0.00473765461750396,0,0,0,0,-0.0690474003899298,0.0308119681642227,0,0.0786585735456999,0,0,0,0.159529931027597,0,-0.0235491511721561,0,0,0,0,0,0,-0.131096306343339,0,0,0,0,0,0,0,0,0,0,0.088161922268399,0.00361592260681057,0,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.0285480162808281,0,0,0,0,0.0786884487365305,0,0,0,0,0,0,0,0,0,0,0,0.21015839265296,0,0,0,0,0,0,0,0,0,0.461260056618954,0,-0.0835289362243387,0,0,0,0.101455571065236,-6.93889390390723e-18,0,0,0.108797892675384,0,0,-0.0297751811786989,0,0,-6.93889390390723e-18,0,0,0,0,-0.0741140240417146,0,0.218509899789012,0,0,0,0,0
X300014.SZ,0,0,0.0644404775491816,0,0,0,0,0,0,0,0,0.252447900974612,0,-0.166655957339497,0.162904579758156,0,0,0,0,0,0.149054060844467,0,0,-0.0174983305061143,0,0.195836568696028,-0.216256316337197,0,0,0,0,0,0.17863285780914,0,0,0,0,0,0,0.0648383687993289,0,0,0,0.51638005038614,0,0,0,0,0,0,0,0,0.0818471335720433,0.0284683910273289,0,0,0.0349851077007874,0,0
