,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600276.SH,X300014.SZ,X600104.SH,X000651.SZ,X002129.SZ,X300124.SZ,X000625.SZ,X002371.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X600031.SH,X000596.SZ,X002241.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X600522.SH,X601877.SH,X000661.SZ,X002180.SZ,X002074.SZ,X300142.SZ,X600741.SH,X000733.SZ,X000100.SZ,X600884.SH,X600460.SH,X600702.SH,X000157.SZ,X000799.SZ,X002414.SZ,X002236.SZ,X600584.SH,X601799.SH,X600563.SH,X002176.SZ,X000800.SZ,X600487.SH,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.346839156052459,0,0,0,0,0,0,0,0,0,0,-0.0589752754824048,0,0,0,0,0,0,0,0,0.0297263067227005,0,0,0.0022545573412836,0.00103713069948302,0,0.0292246580260547,0,0,0,0,0.10569017018006,0,0,0.00554752405547985,0,0,0,0,0,0,0.0330101583886063,0.0147937497865242,0,0,0,0,-0.00372054770341328,2.16840434497101e-19,0.0023560426334069,0,0,0,-0.00651907825700087,0,0
X000858.SZ,0,0,0.0890406435581416,0,0,0,0,0,0,0,0,0,0,0,-0.0130938736665045,0.116561847077303,0,0,0.0232923140427849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288618205825224,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00907037024709584,0,0,0,0,0,0
X600809.SH,0,0,0,0.0662266558320508,0,0,0,0,0,0,0,0,0,0,-0.108152841925103,0.0350108921986005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380373227164342,0,0.0485219616844508,0,0,0,0,0,0.0113997539364807,0.112790231530375,0,0,0,0,0,0,0,0,0,0,-0.0923805403119478,0.230000624216232,0,0,0,0,0,0,0,0
X000568.SZ,0,0.157416910053832,0.128063511176467,0,0,0.0405837201989645,0,0,0,0,0,0,0,-0.0243144450399596,0,0,0,0,0,0,0.0582836958115336,0,0,0.0211486306135731,0,0,3.46944695195361e-18,0,0,0.016444461831675,0,0,0,0,0.0416617045538444,0,0,0,0.234153145101653,0,0.113437948709131,0,0,0,0,-0.00391289429346588,0,0,0,0,0,-0.0412910549674596,-0.00481990796897142,0,0,0,-0.00762573554284459,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0181896461981394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545872416565602,0,0.075808477562864,0,0.537101465699345,0,-0.0235238001270698,0,0,0,-0.0549731822208045,0,0,0,0.0449130697330569,0,0,0,0.0333859374670197,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709380998648623,-3.46944695195361e-18,0,0,0,0,0,0.301282976295232,0,0.0539627088588492,0,0,0,0,0,0,0,-0.0909217794607427,0,0,0,0,0,0,0,0,0,0,0,0,0.130410616326042,0.197500204587482,0,0,0,0.0106746442866987,0,-0.177232768560188,0,0,0,0,-0.0279575237788901,0,0
X002304.SZ,0,0,0,0.211015957370001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853299517378679,0,0,0,0,0.0665873720295165,0,0,0,0.268000017781805,0,0,0,0,0,0,0,0.0294855355952091,-0.0394742323676307,0,0.0326843499508823,0,0.0131136227671366,0,0,0,0,-0.0154773376424676,0,0
X600690.SH,0,0,0,0,0,0.10819040796304,0,0,0,0,0,0.282971294839168,0,0,0,0,0,0,0,0,0,0,0.0973228866283437,0,0,0,0,0,-0.0776079827384079,0.113335720019673,-0.0273575842570093,0,0,0,0,0.00542915751991608,0,0,0,0,0,0,0,0.0959295205864635,0,0,0,0,0,-0.0231223818764279,0,-0.0258824025758756,-0.0303525596380723,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0850018724092582,0,0,0,-0.394430177454388,0,0,0.0656124819090402,0,0,0,0,0,0,0.379002465453204,0,-0.183241314236948,0.0507284360421331,0.113306776737985,0,0.0899409870955564,0,-0.264577079627552,0.034511442843781,0,0.391030589913314,0.220008135367383,0,-0.0575408639815905,0,0,0,0,0,0,0.122927270283183,0,-0.139151873898548,0.0462393650120187,-0.102872011619157,-0.0855569452257486,0.0421711965676907,0,0,0,0,0,0.0790138772277675,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157890352220983,0,0,0,0,0,0,0.130961682156092,0,0,0,0,0,0.136597867443039,0.146248204140322,0,0,0.186100859704478,0.133532190708209,0,0,0,0.0842012511775033,0,0.00395328657529668,0,0,0,0,0,0.147372515037604,0.0184258411665829,0,0,0,0.0421237046688512,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.126061434183687,0,0,0,0,0.0639499633300434,0,-0.0200334825419999,0.133880737951772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391261386080837,0,0,0,0,0.0647621644689934,0,0,0,0,0,0,-0.0208723447171012,0,0.168003194479209,0,0.0683453418125948,0,0,-0.00650046772522699,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285276111058064,0,0.0877843226777613,0,0,0.122398663304732,0,0.0535188279981208,0,0,0,0,0,0.171802287832162,0,0,0,-0.142130577620552,0,0.000702439659194294,0,0.195375295063514,0,0,0,0,0,0.0580662969267137,0,0,-0.0420364653494218,0,0.0102646540908754,-0.0118540528421557,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0247284031617264,0,0,0,0,0.0468740892340194,0,0,0,0,0,0.0411294145654158,0,0,0,0,0,0,0,0,0,0,0.153947526463529,0.139065020786042,0,0,0,0.0556649070725714,0,0,0,0.0872771659660304,0,0,0.0995648687163728,0,0,0,0,0,0,0.168243837896537,0,0,0,0.038210496687937,0,0.0680878836515119,0,0,0,0,0.0668186518460586,0,0
X300124.SZ,0,0,0,0,0,0,0,0,-0.00949305050881084,0.162493153253165,0,0,-0.00959679693139614,0,0,-0.069602092083961,0,0,0,0,0,0.079014335826182,0,0,0,0,0.143609201029202,0,0,0,0,0,-0.105862356982618,0,0,0,0,0,0,0,0,0,0,0,0,0.170338761726847,0,0,0.113660633278086,0,0,0,0,0,0,0,0.0279750939930791,0,0
X000625.SZ,0,0,0,0,0,0,0,0,-0.27600618898903,0.240384665951586,0,0,-0.232357006074576,0,0,0,0,0,0,0,0,0.0227116561565389,0,0,0,0,0,0,0,0,0,0.156462501800962,0,0.350198782749639,0,0,0.376066869268972,-0.0331230156673374,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0685934226195977,0.0107229328162544,0,0.0749537985627003,0,0,-0.00918855950321857,0,0,0,0.068053486163232,0,0
X002371.SZ,0,0,0,0,0,0.165405472352004,0,-0.0444800806129881,0,3.46944695195361e-18,0,0,0,0,0.0506109502060871,0,0,0,0.117427350711354,-0.00564158411949204,1.73472347597681e-18,0,0,0.366460728358997,0,0,-0.255719230280683,0,0,0.111081908147538,0,0,0.165132875321661,0,0,0,0,0.447102626931288,0.0469422925325551,0,0,0,0,0,0,0,0,-0.0784260264133411,0,0,0,0,-0.0179922889482955,0,0,0,-0.0346659070974887,0,0
X000725.SZ,0,0,0.00253151918035048,0,0.0752537502315641,0,0,0,0.0118491426597989,0,0,0.0489628308375399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00766300944791247,0,0,0,0,0.0128848123804377,0.0584507627445223,0,0.497659394913537,0,0,0,0,0,0,0,0.0255558203793803,0,-0.0237063457404849,0.0231244353823771,0.00899154819584979,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.0358117522688658,0,0.0769618913383459,0.106727798477853,0,0,0.057509132968608,0,0,0,0.000256225572110769,0,0,0,0,0.131810705908493,0,0,0,0,0,0,0,-0.0124872364733643,0,0,0,-0.0617461634594775,0,0,0,0.0642595798191663,0,0,0,0,0,0,0.0239272974892877,0,0,0,0.0328408893046445,0,0,0,0,0.0372641778250302,-0.0071653986126435,0,0,0,0.00539464946951158,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.0407555114970709,0,0,0,0,0,0.221511539393239,0,0,0,0,0.058704889278033,0,0,0,0,0,0,-0.214756722762534,0,0,0,0.121809906469802,0,0,0,0,0,0.0867182953616025,0,0,0,0,0,0,0,0,0,0.070154787043813,0,0,0,0.0789085708409301,0.0654099355015076,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.161601682258332,0,0,0,0,0.0532393223318286,0,0,0.065823392550528,0,-0.047669509491099,0,0,0,0,0,0,0,0,0,0.143469951049663,0,0.0119313497311427,0,-0.102509784095786,0,0,0.115591283356115,0,0,0,0.17624511032858,0,0,0,0.248595429035784,0,0,0,0,-0.0629576511509028,0,0,0,0,0,0,0.015926219810324,0,0,0,0,0.00242702246527205,0,0
X000596.SZ,0,0,0.297909195772668,0,0,0,0.385651580099318,0,0,0.129445701309654,0,0,0,0,0,0,0,0,0.117953063520366,0,0,-0.136675006091004,0,0,0,0,0,0,0,-0.00221290259095945,0,0,0,0,0,0,0,-1.73472347597681e-18,0.190502140801061,0,0,0,0,0,-0.142953255564124,0,0,0,0,0,0,0,-0.0154679030017989,0,0,0,0,0,0
X002241.SZ,0,0,-0.0951978027186725,0,0,0.517167139706065,0,0,0,0,0,0.702603310829923,0,0,0.0702505297885323,0.129951371377989,0,0,0.194966107547642,0,0,0,0,0,0,0,0,0,0,0.297587988068948,0,0,0,-0.103761054726977,-0.323936104176667,0,0,0,0,0,0,0,0,0,-0.0210445371114976,0,0,-0.0198679950878028,0,0.109521207243801,0,0.0654439177564595,-0.0548812799930089,0,0,0,-0.00926093206048791,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.074712480373401,0,0,0,0,0,0,0,0,0,0,0,-0.0448963567235049,0,0,0.0704666798237214,0,0,0.00795718537759017,-0.08140692940378,0.0818764089021691,0.0309968199212686,0,0,0.0575838020336542,0,0,0,0,0.00587933699374361,0,0,0,0,0,0.224536779248958,0,0,8.67361737988404e-19,0,0,0.000468583883371327,0,0,-0.00998590830140632,0,0,0,0.00422393155764551,0,0
X600703.SH,0,0,0,0.0461320739147487,0,0.0949210860969983,0,0,0,0.223799756826273,0,0,0,0,0,0.0240324055269187,0,0,0,0,0,0.123602196629526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119029323753938,0,0,0,0,0,0,0,0,0,0,0,0.01809410639479,0,-0.0503572456284508,0,0,0,0,0.0284546674429836,0,0
X000338.SZ,0,0,0,0,0,0.0515150475680975,0,0,0,0,0.18886554670485,0,0,0,0.0181291044299825,0,0,0,0,0.263925903449927,-0.0463245024488418,0,0,0,0,0,0.0168621468864496,0,0,0,0,0,0.0671629593935144,0,0,0,0.0416152631401656,0,0,0,0,0,0,0.0678308441799266,0,0,0,0.0749251572379914,0,0,0,0,0,0,0,0,0.0157162240293741,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154712164297188,0,0,0.0427194213763764,0,0,0,0,0,0.0290302406883456,0,0,0.046050392622674,0,0,0,0,0,0,0.0345164079465515,0,0,0,0.0845178211237601,0,0,0,0.0580641817801482,0,-0.0248868938845585,0.0555467531305376,-0.0598258932867877,0,0,-0.00620954079497625,0,0,0,0,0,0
