,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X003816.SZ,X000568.SZ,X002371.SZ,X000725.SZ,X600031.SH,X600104.SH,X300124.SZ,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X002463.SZ,X000100.SZ,X002241.SZ,X600089.SH,X600584.SH,X600418.SH,X600703.SH,X600372.SH,X000157.SZ,X000977.SZ,X600066.SH,X002049.SZ,X002028.SZ,X002236.SZ,X600741.SH,X600522.SH,X600183.SH,X601877.SH,X601799.SH,X002180.SZ,X600487.SH,X000921.SZ,X000661.SZ,X600460.SH,X000800.SZ,X002074.SZ,X002294.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.50266494176055,0,0,0,0,0,0.0196174022540044,0,0.0349679570994051,0,0,0,0,0,0,0,0.160453356829526,0,0,-0.0402258271523822,0,-0.00497853371587082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00346143135850015,-0.00583067993737077,0,0,0,0,0,0.0836214183790941,-0.136130786470842,0,0,0,0,0,0
X000858.SZ,0.37834244909223,0,0,0,0,0,0,0.461704884979013,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.0731430207884813,6.93889390390723e-18,0.041549660121181,-0.0151269315708279,0,0,0,0,-0.0965462928114572,0,0,0,0,0,0,0.158650781023379,0,0,0,0,0,0,0,0,0.047229214858526,0,0,0,0,0,0,0,0,0.0120258798617064,0,0,0,0,0,0
X600276.SH,0,0.402132223886096,0,-0.20879701304612,0.0509498578128512,0,0,0,0,0,0,0,0,0.00389542816929597,0.136712080997888,0,0,0,0,0,0,0,0,0,0,0,-0.00375395919845401,0,0,0,0,0,0,0,0,0,0.0469729440205935,0,0,0,0,-0.23960004508677,0,0,0.25579417479629,0,0,0,0.089967910687637,0.229272380630655,0,0.0621250766001176,-0.126063778312378,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225466586747463,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0412873924363282,0,0.695269089801568,0,0.0776854873035163,0.0440554145168773,0,0,0,0.0474065236539183,-0.0183691640675965,0,0,0,0,0.2183254788115,0,0,0,0,0.0830051271216968,0,0,-0.0814305065270763,0,0,0,0,0,-0.0868297243815776,0,0,0,0,0.0634421879703467,0,0
X600690.SH,0.0585484275236053,0,0,0,0,0,0.447196007838221,0,0,0,0,0.0822035138493131,0,0,0,0,0.0537055561885321,0,0,0.0239892461097268,0.023507706458615,0,0,0,-1.73472347597681e-18,0,0,0.0846205438901203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178494015669081,0,-0.035121724163414,0,0,-0.102151031344196,0,0,-0.0320256514789569,0,0,0,0,0,0,0
X002415.SZ,0,0,6.93889390390723e-18,0.0237109882435993,0.00588027219611991,0,0.131983080126393,0,0,0,0,0,0.0176140069106405,0,0,0,0.096709561751789,0.104539683961426,0,0,0.0566705859859782,0,0,0,0,0,0,0,0,0,0,0,0,0.175027446122531,0,0.0455215719132516,0,0,0,0,0.146743828796377,-0.0170540805906336,0,0,0,0,0,0,0.225145781558338,0,0,0,0,0.0790070355908505,0,0,0,0,0
X000651.SZ,0,0,0,0,0.242243935457278,0,0,0,0,0,-0.0653872444794344,0,0.0334910000096182,0,0.029574583478791,0,-8.67361737988404e-19,0,0,0.0617751409804267,0,0,0,0,0,0,0,0,0,0,0,0,0.13159225701134,0,0,0,0,0,0,0,0,0,-0.0040897075640969,0.184826225581882,0,-0.0611227802494213,0,0,0,0,0,0,-0.0791358396908506,0,0,0,0,0,0
X600809.SH,0,0.0459744372207795,0,0,0,0,0,0,0.119521805436141,0.644059665519317,0,0,0,0,-0.00230377030824548,0,0,0,0,0.200268489394628,0.0135375524104936,0,0,0,0,0,-0.0431969159648302,0.0303539158740846,0,0,0,0,0,0,0,0,0,0,0,-0.00714088979785599,0,0,-0.0610724116475435,0,0,0.0784774746115898,0,0,0,0,0,-0.0192767930350324,-0.0171785995332371,0.0736969967031484,0,0,0,0,0
X003816.SZ,0,0,0,0.190792092723676,-0.0534681626407041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682018682821303,0,0,0,0,0,0,0,0,-0.143195967290392,0,0.363568548655182,0.161169877489693,0,0,0,-0.53048332751871,0,0,0,0,0,-0.0444168906471673,0,-0.0424777343326092,-0.0721413850633969,0,0,0,0,0,-0.222622118888856,0,0,-0.0425900772687659,0.285184524426495,0,0,0,0,0
X000568.SZ,0.377678246918048,0.286022121159222,0,0,0,0,0,0.275951084497541,0,0,0,0,0,0,0,0,0,0,-0.00970104184748142,0.170872044698321,0,0,0,0,0,0,0.0663791528405285,0,0,0,0,0,0.0256808369259179,0,0,0,0,0,-0.0759407440722848,0,0,0,-0.106029749731145,0,0,0,0,0,0,0,0,-0.0393809931613404,0,-0.0305990540197204,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.196816802646492,0,0.420448266095211,0,0,0,0,0,0,0,0.027285937543199,0,0,0,0.0616156346592552,0.0481203490774014,0,0,0,0,0.0965985483592913,0.0674290320589089,0.112937410133387,0,0,0,0,0,0,0,0,0,0,0.119598655870327,0,0,0,0,0,0.00769941925395715,-0.0423017549922398,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011059711964501,0,0,0,6.93889390390723e-18,0,0.0524622239919507,0.708447671735207,0,0,-0.0401106569870141,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273110650395918,0.1131280937663,-0.021910984324793,0,0,0,0,0,0,0,0,-0.0221558314304543,0,0,0,0,0.332523411938395,0,0
X600031.SH,0.00631858742023271,0,0,0,0,0.552712511582889,0.273893308366475,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0293622589722844,0.0105755427919184,0,0,0,0,-0.0211276075797924,0,0,0,0,0,0,0.0683090585179099,0,0,-0.155174115790599,0,0,0.120953731574227,0.216894033259863,0,0.0961667423733296,0,-0.207109435917777,0,0,0,0,0,0.035808286320999,-0.0189945621789865,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.161890259163688,0.316511967896814,0,0,0,0,0,0,0,0,0,0,0.0894827532558643,0,-0.20383640716789,0,0,0,0,0,0,0,0,0,0.155169231309548,0,0,0,0,0,0,0,0,0,0.0126249218608485,0.0569508906678139,0,0,0,0,0,0.0359836404600595,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0.0507630917063482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473540688960404,0,0.313200917228548,0,0,0,-0.0670617344262668,0,0,0,0,0,0,0,0,0,0.0341989132614485,0.0822611807714609,0.0732450273605509,0,0,0.0848421730832041,0,0.385896354530915,0,0,0,0,0,0,-0.11959779491909,-0.00326406941479427,0,0,0,0,0,0
X000063.SZ,0,0,-0.0196849446334696,0,0,0,0,0,0,0,0,0,0.13232283800536,0,0.153752153546194,0,0,0,0,0.0501646565238291,0,0,0,0,0.0353314219745124,0,0,0,0,0,0,0.13423291419542,0,0.0234256261610908,0,0.200634406143516,0,0,0,0,0.0537913906769783,0,0,0,0,0.0929808991461857,0,0,0,0,0,0.0517637781180542,0.108780932451493,0.0355490776405206,0,0,0,0,0
X000625.SZ,0,0,-0.0120940848635727,0,0,0,0,0,0,0,0,0,0,0.436004940105916,0,0,0,0,0,-0.0629666431017585,0,0,0,0,0.0195620912231848,0,0,0.100523305346404,0,0,0.0356891559960132,0,0.00843087956407067,0,0,0,0.511251412584925,0.0186723892963614,0.20101317409132,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362938208491996,0,0,0,0,0,0,0
X002304.SZ,0.119576410806391,0.400610841421286,0,0,0,0,0,0.087448446542823,0,0,0,0,0,0,0,0,0.26921545290859,0,0,0,0,0,0,0,0,0,0.0211380293414926,-0.0833436754189048,0,0,0,0,0.031647333659939,0,0,0,0,0,0,-0.116404801135818,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0356677719367454,0,0,0,0,0,0,0,-0.24348358195755,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0940558164506497,-0.0099481733618612,0,0,0,0,0,0,0,0,0.202130635488137,0,0,0,0,0,0,0,-0.0892246669849287,0,0,0.336974760975244,0,0,0,0.197535016639301,0,0,0,0,0,-0.0208069446935424,0,0,0.194225445872908,0,0,0,-0.133303842318123,0,0,0,-0.0624417014535628,0,0.120210676848237,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.258228862504733,0,0.403839425667731,0,0,0,0,0,0.00265570581941838,0,0,0.123924293572196,0,0,0,-0.102768121987824,0.0835760902398723,0.165105136993341,0,-3.46944695195361e-18,0,0.180719585415263,0,0,0,0,0.199129608320996,0,0,0,-0.107149370568203,0,0,0,0,0,0,0,0,0,-0.0488001565402554,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.108182753573834,0,0.179245938205777,0,0,0,0,0.243869645440224,0,0.198139991409881,0,0.0508227894961004,0,0,-0.179646859181414,0.0456718894784301,0,0,0,0,0,0,0,0,0,0,0,0.115575427999546,0,0,0,0,0,-0.0392256294604293,0,0.586524820825491,0,0,0,0,0.0918861622022259,0,0,0,0.056660766713431,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0808996477245354,0,-0.0921585763534963,0,0,0,0.0607961031805677,0,0.0823392477938108,0,0,0,0.0950925735047595,0,0,0,0,0,-0.0148040674920259,0,0,0.228086866492488,0.111353866723082,0.144199759868787,0,0,0.0458745701552808,0,0,-1.73472347597681e-18,0,0,0,0.0264074410651381,0,0,0,0,0,0,0,0,0,0,-0.0152675470222226,0,0,0,0,0,0
X002463.SZ,0,0,0,0.217978176572121,0,0,0,0,0,0,0,0,0,-0.494270530965594,0,0,0,0,0,-0.172036533318066,0,0,0,0,0,0,0.297727582460195,-0.157622702018735,0,0,0,0.0112456182622971,0,0.0151548786632322,0,0,-0.120994200963791,0,0.878435770945482,0,-0.111836884026294,0,0,0.120999445936569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,-0.0125367642366987,0,0,0,0.673547542656291,0,0,0,0,0,0,0,0,0.127603613857434,0,0,0,0,0,0,0.030837518376241,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0282590314081248,0,0,0.151266084516011,0,-0.0211108617474292,0,0,0,0,0,-0.0348100548078961,0,0,0,0,0.0994323977394029,0,0
X002241.SZ,0,0,0,0.317909948433557,0,0,0,0,0,0.0664637626963071,0,0,0,0,0,0,0.0895174828880112,0,0,0.0778651600601299,0.0297509527922186,0,-0.031115809104343,0,0,0,0.193729705781271,0,0,0.218182663138836,0,0,0,0,0,0.169038760212896,0,0,0,-0.059102397479058,0,0,0,0,0,0,0,0,0,0,0,0.0544788292117393,0,-0.0257993873540056,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0669812118918526,0.156047919172389,0,0,0,0,-0.0195712943824043,0,0.185978431228531,0,0,0,0.109554517828469,0,0,0,0,0,0,0,0,0,0.0998971504840712,0,0,0,0,0,0,0.259696861037841,-0.100649131866369,0.00692588747469541,0,0,0,0.0852306826405941,0,0,0,0,-0.107847446242021,0,0,0.00445942150967405,0,0,0,0,0,0,0
X600584.SH,0,0,0,0.379564922751,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.265684886755009,0,0.119706249247465,0,0,0.0838119321742185,0,0,0,0.146658364625655,0,0,0,0,0,0,0,-0.0340205395391219,0,0,0,0,0,0.331060388328834,0,0,0,-0.0613909712857742,0,-0.00864658695578769,-0.0410016058504116,0,0,0,0,0,0
X600418.SH,0,0,0,0.170175433475848,0,0,0.259384700957571,0,0,0,0.0709364298963818,0,0,0,0,0,0.368137409697625,0,0,0,0,0,0,0,0,0,0.157460592785818,0,0,0.424431488343728,-0.722490758498674,0,0.164623722204622,0,0,0,0,0,0,0,0.175677717982003,0,0,0,0.100150789386239,-0.244324433704746,0,0,0,0,0,-0.0180352061535597,0.104647235393454,0.0158235801025175,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236498117158563,0,0.0646900418413626,0.284459680206325,0,0,0.0800923916948533,0.146771086299575,0,0,0,0,0,0.120401458844121,0,0,0,0,0,0,0,0,0.0729736260409259,0,0,0.0406815119029729,0,0.112368878351783,-0.0166493542411769,0,0,0,0.0548831924382764,0,0.169013935268759,0,0,0,0
X600372.SH,-0.0602098058514155,0,0,0,0,0,0.269261722859945,0,0.0881926961411984,0.328039447803674,0,0,0,0,0,0,0.228257080735164,0,0,-0.11092402906253,0,0,0,0,0,0,0,0.106358696276813,-0.00746572950700149,0,0,0,0.0560897904554103,0,0,0,0,0,0,0,0,0,-0.0660189993016389,-0.0522176478136993,0,0,0.0242633732325207,0.0630259615643134,0,0.117815467034474,0,0.0227694750094257,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.151778821236891,0.234884842479485,-0.0448638720496217,0,0,0,0,0,0,0.033948731189842,0.0917565861486253,0,-0.00963683069599291,0.227107582378425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222189214560956,0,0,0,0,0,0,0,-0.0308313063700959,0.0505530576232227,-0.0653422791091106,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-0.121373962413698,0,0,0,0,0,0,0.334012148381515,0,0,0,0,0,0,0.114005781353362,0,0,0,0.0696647968508292,-0.0838199763913063,0,0,0,0,0,0.117796001265029,0,0.102478519040299,0,0,0.238007103062766,0,0,0,0,0,0,0.0810906328993363,0,0,0,0,0,-0.0806647085335069,-0.0369334633712554,0,0,0,0,0,0
X600066.SH,0,0,0,0.162662320774431,0,0,0,0,0.120762032088583,0,-0.0462523402512243,0,0,0,0,0,0,0,0,-0.0820492623492679,0,0,0.0852777130660663,0,0,0,0.099534571861803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207728603189796,0,0,0.330448554384809,0,0,0,0,0,0,0,0,0,-0.0398715761963437,0,0,0.103705298005431,0,0
X002049.SZ,0,0,0,-0.046420885906965,0,0,0,0,-0.0389552502467373,0,0,0,0,0,0.0322361997636162,0,0,0,0,0,0,0,0.0672858947167334,0,-0.0418542372012922,0,0.0350088056904867,0,0.753795881522212,0,0,0.0100366351406771,0,0,0,0,0,0,0,0,0,0,0,0,0.0517932106559855,0.169340909375044,0,0,0,0.0522005321765447,0,-0.0492610799599832,0,0,0.0123489643676867,0,0,0,0
X002028.SZ,0.0742578315746288,0,0,0,0,0,0,0,0,0.00957431975415322,0,-0.0847526750745544,0,0,0,0,0,0,0.198693727889143,0.0203915169283766,0,0,0,0,-0.0823118264944509,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.282912650051079,-0.0129537180587311,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0163375536894652,0,0,0.0767111142983804,0.02602340352836,0,0,0,0,0,0
X002236.SZ,0,0,0.124026371447463,0.0150361532326572,0,0.087568007564706,0,0,0,0,0,0,0,0,0,0.0278891246247186,0.131814287445398,0,0,0,0,0.132011207380175,0,0.149492838352975,0.0499923959448613,0,0,-0.0242164790636494,0,0,0,0.181279191352444,0,0,0,0,0,0,0,0,0,0,0,0.0898817914976984,0,0,0,0,0,0.0186517276764524,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147234052198702,0,0.0594929362954971,0.140011596406586,0,0,0,0,0.111337059844935,-0.129522209174784,0,0,0,0,0.0295435849202186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10494347479859,0,0,0,-0.004034135351726,0,0,0,0,0,0,0.0455379567044495,0.00695895820570575,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0772702714000993,0.0396321902710776,0,0,0,0,0.0391512456125831,0,0,0,0,0,0.114719272108266,0,0,0,0,0.0154303333733089,0,0,0,0.179481665824147,0,0,0.0945995132337406,0,0,0,0,0,-0.0687328985127307,0,0,0,0.268799559746409,-4.33680868994202e-19,0,0.0310510871650022,0,0,0,0,0,0,0,-0.0423516946988693,0,0,0.138348162666829,0,0
X600183.SH,0,0,0.0892643551083493,0,0,0,0,0,0.0172174047444726,0,0,0,0,0,0,0,0.0998909388469081,0,0.0230621018348721,0,0.0836922803012431,0,0.175153655856652,0,0,0,0,0,0,0,0,0.504749143928077,0,0,-0.0726530988129451,0,0,0,0,0,0,0,0,0.0341602998792786,0,-0.083382426816404,0,0,0,0,0,0,0,0.0287386521660048,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0579434032364354,0,0,0.069447010577442,0,0,0.155928486088582,0,0,0,0,0,0.115098808018232,0,0,0.0188987452918091,0,0.24060770321093,0,-0.00357171755134033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943105308591141,0,0.0186457934355227,0,0,0,-0.016250503810796,0,0,0.0154101836810281,0.0327435324306357,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0651041457406409,0,0,0,0,0,0,0.150549119041029,0,0,0,0,0,0,0.0582321087170159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193104335465275,0,0.00829618439915628,0,0,0,0,0.0853833181572505,0.204286507271997,0,0,-0.0340306202550854,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.0314460551204664,0,0,0,0.157030922373506,0,0,0,0,0,0,0,0,0,0,0.117440831373501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182316792399936,0,0,0,0.454504672384744,0,0,-2.16840434497101e-19,0,0,0,0.19033065896175,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243239682412451,0,0,0,0,0,0,0,0,0,0,0,-0.0314352400442899,0,0,0,0,0,0,0,0.0441267142835426,0,0,0.644488788439785,0,0,0,0,0,-0.0195122266120649,0,0.0759450819909151,0,0,0,-0.0790906083786325,0.137618085244921,0,-0.0435637538667658,0,0,0,0,0,0
X000921.SZ,0,0.223868635711602,0,0,0.525407513751791,0,0,0,0,0,0,0,0,0,0,0,0.0217525780180623,0,0,0,0,0,0,0,0,0,0,-0.0389379395852464,0,0,0.0742235787700789,0,0.123073873491855,0,0,0,0,0,0,0,0,0.0521979889636173,0,0,0,-0.0347605679697517,0,0,0,0,0,-0.000121274958685295,0.00709002216795316,0,-0.065747265522189,0,0,0,0
X000661.SZ,0,0,0,-0.0309132808786637,0,0,0,0,-0.0551191780062435,0,0.0887316629171342,0,0,0,0.291477577676409,0,0,0.0170336098863458,0,0,0.168243318615858,0,-0.015413154826944,0,0,0,0,0,0,0,0,0,0,0.0709369968481809,0,0,0.188317107648326,0,0,0,-0.173003750011101,0,0,0.0463617124314642,0,0.0494503016620041,0,0,0,0.207932083440961,0,0,0,0,0,0,0,0,0
