,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X600690.SH,X002304.SZ,X600031.SH,X600104.SH,X002475.SZ,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X000063.SZ,X000100.SZ,X000625.SZ,X002241.SZ,X600703.SH,X000596.SZ,X300142.SZ,X000157.SZ,X002129.SZ,X002371.SZ,X600741.SH,X002179.SZ,X002049.SZ,X002007.SZ,X000799.SZ,X002236.SZ,X601877.SH,X600584.SH,X300003.SZ,X600183.SH,X002414.SZ,X300146.SZ,X000800.SZ,X600702.SH,X600779.SH,X601799.SH,X600089.SH,X600460.SH,X002074.SZ,X600707.SH,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0937518724219828,0,0,0,0,0,0,0,0,0,0,0,0.367207607922439,0,-0.0973238748331979,0,0,0,0.0227483619423901,0,0,0,0,0,0.070939969408516,0,-0.00994620261252926,0,0.0216362299647118,0,0,0.0479285247057954,0,0,0,0,0,0,0,0,0,0,0.176615625599112,0,0,0,-0.00795248222421028,0,0,0,0,-0.0484671500541891,0,0,0,0,0,0
X000858.SZ,0,0,0,0.193825242818299,0,0.386874616652725,0,0,0.0996465435417578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977205613320635,0,0,0.170848966458824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559310781149151,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.08775451299024,0,0,0.0631056496845838,0,0,0.157929532003998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111694775782334,0,0.177759814765661,0.15088763861805,0.308379050306919,0,0,0,0.0708626883449748,0,0,0,0,0,0,0,0.00236460343704508,0,-0.00391221280933416,0,0,0,0,0.0485905531875306,0,0,0,-0.0222635914350952,0,0
X600276.SH,0,0.18950299431699,0,0,0,0.208992318200445,0,0,0.0157956806359892,0,0,0,-0.0370604833043625,0.0136495642748467,0,-0.12471516711632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050626226483136,0,0,0,0,0,-0.152877665170225,0.0283635310409705,0,0,0.00636108399351429,0,0,0,0,0,0,0,0.0236839841760868,0,0,0,0,0.0304193959924449,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127480053810828,0,0,0,0,0,0,0,0,0,0,0,0,0.306866495946123,0,0,0.121749251175674,0,0.405508036370142,0,0.053586156681415,0,0,0,0,0,0,0,0.0867369281957249,0,0,0,0.0532968681018684,0,0,0,0,0,-0.0520576798366587,0,0,0,-0.0258315912176949,0,0
X000568.SZ,0,0.708423751189219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217632501070311,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.288450627730852,0,0,0,0,0,0,0.010952018016864,-1.73472347597681e-18,0,0,0.0832334246450853,0.0280324999970328,0,0,0,-0.00210942284746749,0,0.0221847712261298,0.102403303483365,-0.0136504016642523,-0.0319829824809497,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.14927068207522,0,0,0.0693337471050828,0,-6.93889390390723e-18,0,0.0110185707818266,0,0,0,0.139187434175043,0,0,0,0,0,0,0.0180312051204491,0,0.0900909526126626,0,-0.0255999504687761,0,0,-0.0361863214280441,0,0,0,0,0,0,0,0.0265634622112187,0,0,0,0,0,0,0,0,0,-0.0235006980719199,0,0,0,0,-0.00617884684981111,0,0
X600690.SH,0,0,0.0371187076105269,0,0,0,0,0,0.054946298258633,0,0,0,0,0.124506098620099,0.0472682762522973,0,0,0,0,0,0,0,0,0,0,0,-0.0785975989739502,0,0.412631208620512,0,0,0,0.0529368347457932,0,0,0,6.0890451011596e-06,0,0,0,0,0.0794815311001456,0.166041792087203,0,0,0.0707603533229116,0,0,0,0,0,0,-0.0233861956111614,0,0,0,0.0261654615489531,0,0
X002304.SZ,0,0,0.064878902453065,0,0.057363314296948,0.140227035368049,0.0686252198455429,0.145356187898522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612504499023919,0,0,0,0,0.0509743640228756,0,0,0,0,0,0,0,0,0.204265850899027,0,0,0,0,0,0.111046477022188,0,0,0,0,0,0,0,0,-0.0469404262528236,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,-0.245724334328838,0,0,0,0,0,0,0,0.260943141059814,0,0.0408542155357221,0,0,0.00920576514997868,0.100895855397843,0.0119414363199583,0,0.0815618065707079,0,0,0,0,0.392310316069466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142973763452562,0,0,0.176087751952886,0.137795134739507,0,0,0,-0.0225016800427256,0,0,0,0,0.0112568047386721,0,0
X600104.SH,0,0,0,0,0,0,0.00685649594896069,0,0,0,0,0,0,0,0,0.106823682188202,0,0.0670431891555939,0,0.0282507598194164,0.00682241971389675,0,0,-0.0629034745779593,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0866657529922863,0,-0.0312264018646066,0,0.0773896534964349,0,-0.042578623990129,0,0,0,0,0.140076152621597,0,0,0.0303983821516425,0,0,0,0,0.0108076549171559,0,0
X002475.SZ,0,0,0,0,0,0,0.0822795333606425,0,0,0,0.0683035719424185,0,0,0.167069783733794,0,0.135755898426948,0,0,0,0.0648233556763517,0,0.34900348222117,0,-0.0381519049784312,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0510447133611571,0,0,0.0628283281706701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813787751847066,0,0,0,0.000976302348519957,0,0
X000725.SZ,0,0,0.0789270496988769,0,0,0,0,0,0,0,0,0,0,0.00739820545650986,0,0,0,0,0,0.278395412220564,0,0,0,0,0.0410699816423559,0,0,0,0,0,0,0,0,0,0,0.0733908036367954,0.135231713588073,0,0,0,0,0,0.0178225427536061,0,0,0.0313196720367507,0,0.154162246236458,0,0.0647795282116678,0,0.00689947468954281,0,0,0,0,0.00494406271166135,0,0
X000661.SZ,0,0,0,0.5002235133389,0,0,0,0,0,0,0,0.232528099478996,0.0754993060980572,0,0,0.0318893539635225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286917285664541,0.00744366573470501,0.0293644194984928,0,0,-0.0273801563582686,0.207212784389744,0,0,0,0,0,0,0,-0.0282757776682923,0,0
X300014.SZ,0,0,0,0,0,-0.351912692731279,0,0,0,0,0,0.106583713853034,0,0,0,0.299170767492116,0,0.135118594201272,0,0.209995024562062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22364861372303,0,0,0.19753334015644,0,0,0.0244507677640581,0,0,-0.376618076340751,0,0.0183934847606227,0,0,0,0.0269292233281091,0,0
X300124.SZ,0,0,0,0,0.271238423798251,0,0,0,0,0.343951435555888,0,0,0,0,0.0491174283862147,0,0,0,0,0,0.0384719573045005,0,0,0,0,0,0.0189939467937931,0.147578486172982,0,-0.291694037632691,0,0,0.024863858042682,0,0,0,0,0,0.195471299902077,0,0,0,0,0,0,2.35294876513377e-05,0.0929503568270704,0.114858374617109,0,0,0,0,-0.0479019576399438,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0318314224103405,0,0,0,0,0,0,0,-0.093637112292946,0,0,0,0,0,0,0.0274889743268649,0,0,0,0,0,0,0,0,0,-0.0714283639750679,0,0,0,0,0,0.0307304476725683,0,0,0,0,0.0787731372916169,-0.0309878091537921,0,0,0,0,0.0398706752867818,0.0502258152907776,0,0,-0.0128205000692026,0,0,0,0,-0.0192041000526889,0,0
X000338.SZ,0,0.0836781413945786,0,0,0,0.0303221004265515,0,0,0,0,0,0,0,0,0.115204571120523,0,0,0,0,3.46944695195361e-18,0.111230915792159,0.0212297528902112,0,0,0,0.00293883654684472,0.143756122909686,0,0,0,0,0,0,0,0,0,0,0,0,0.108357960584021,0,0,0,0,0,0,0.0973814830441821,0,0,0,0,-0.00781708378877852,0,0,0,0,-0.00591049940288656,0,0
X000063.SZ,0,0,0,0,0.0935558778670554,0,0,0,0,0,0,0.145562524423049,0,0,0,0.0376180942855332,0,0,0,0,0,0.117661023081333,0,0,0,0,0,0,0,0,0,0,0.0562216004730469,0,0,0,0,0,0,0,0,0,0,0.130412069126304,0,0.161243523155513,0,-0.118692157596713,0,0,0,0,0.00937855995079342,0,0,0,-0.00516735146124268,0,0
X000100.SZ,0,0,0,0,0.0192014863611823,0,0,0,0,0,0,0,0.336894311542397,0.00712975699756248,0.0245853957204464,0,0,0,0,0,0.0336626339111662,0.0330177948661555,0.118407250463517,0,0,0.141130754537257,0.108123568845014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717086136827623,0,0,0.278909826583153,0.1705803139474,0,0,0,0.00490692387036804,0,0,0,-0.0138760447666224,0,0
X000625.SZ,0,0,0,-0.584565950752435,0,0,0,-0.112793999577113,0,0,0,0,0,0,-0.0142665228707202,0,0,0,0,0.0058586266612267,0,0,0,0,0,0,0.00729935640947358,0,0,0,0,0,0,0,0,0.370497434986774,0.365677728440583,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0148215464366494,0,0,0,0,-0.00459427251341758,0,0
X002241.SZ,0,0,0,0,0,-0.0554762525683981,0,0.0909721778423469,0,0,0,0.378334155446593,0.256029115491325,0,0.13416410675851,0,0,0,0,0,-0.0168643158501785,0,0,0,0,-0.058909730698126,0,0,0,0,0,-0.0474805149697414,0,0.128732680805356,0,0,0,0,0,0,0,0,0.0929091450427013,0,0,0.0453572549098353,0,0,0,0,0,0,-0.00528011383089117,0,0,0,-0.00989439255420206,0,0
X600703.SH,0,0,0,0,-0.273662107481259,0,0,0,0,0.0515750025153849,0,0,0,0,0,0,0,0,0,0.220914616764953,0,0,0,0,-6.93889390390723e-18,0,0,0.466828243940365,0,0,0,0,0,0.0881920703877933,0,0,0,0,0,0,0,0.00309267509919503,0,0,-0.277912874019916,0.122450953903975,0.355932562149555,0,0,0,0,-0.014116511739113,0,0,0,0,-0.0506395364035872,0,0
X000596.SZ,0,0,0.00640844186360289,0,0,0.619620556005148,0,0,0,0,0,0,0,0,-0.1016898966693,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303599610253941,-0.219315641036491,0.17229748185582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374434440189904,0,0,0,0,0.0247147365928161,0,0
X300142.SZ,0,0,0,0,0.0138860991808549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334498948711416,0,0,0,0,0,0,0,0.240912335252552,0,-0.280421003545518,0,0,0,-0.00156512023370119,0,0,0,0,0,0,0,-0.0132704674644288,0.198944989036362,0.0236110254620139,0,0.354720134219827,0.0358616196556478,-3.46944695195361e-18,0,0,0,0,0.0251702019098606,0,0
X000157.SZ,0,0,0,0,0,0.115117093021266,0,0,0,0.111195168618334,0,0,0,0,0,0,0,0.305532856216362,0,-0.000549820006954799,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,-0.076803628247578,0,0,0,0,0.175504676370086,-0.0452237913974505,0,0.0313239578828262,0,0,0,0,0.190168149110378,0.139332825461792,0,0,0,0.00572067798387425,0,0,0,0,-0.0375533079426257,0,0
X002129.SZ,0,0,0,0,0.120413157347069,0,0,-0.0814775145945774,0,0,0,0.111575317398255,0,0,0,0.112465526396448,0,0,0,0,0,0,0,-0.0528080114621391,0,0,0,0,0.183394498894507,0,0,0,0,0,0,0,0,0,0,-0.0607414898741604,0,0,0,0,0.284214002605814,0,0,0,0,0,0,0.0114027045063345,0,0,0,0,0.0231931791621901,0,0
X002371.SZ,0,0,0,0,0.133050070790396,0,0,0,0,0,0,0,-0.0734007442613611,-0.0705145529008376,0,0.0693582539841416,0,0,0,0,0,0,0.136329099255835,0,0,0,0,0,0,0.20004178488852,0.529218631271401,0,-0.122035778703599,0,0,0,0,0,0.000475588076995395,0,0,0,-0.121505447675553,0,0,0.111970788773951,0,0,0,0,0,0,-0.0432983006062374,0,0,0,-0.00811309282479335,0,0
X600741.SH,0,0.0227080923944938,0,0,0.110584841940338,0.235673328505817,0.277974112066128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.268251819419626,0,0,0,0,0.110628941274348,0,0,0,0.0752969083846272,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.050537992808127,0,-0.0158709545546842,0,0,0,0,-0.0177104039938005,0,0,0,-0.0190975977850253,0,0
X002179.SZ,0,0,0,0,0,0.287629200281608,0,0,0,0,0,0,0,0.120207834932054,0,0,0,0,0,0,0,-0.0130612555111563,0,0.422995366446924,-0.0867361381869652,0,0,0.0522301252171841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144973106768386,0,0,-0.0178407081048473,0.0491934765813683,0,0,0.00605148784474314,0,0,0,0,0.0103260707839312,0,0
X002049.SZ,0,0,0,0,0.0805680766413056,-0.00889874085392978,0,0,0,0.306524526027938,0,0,0,0,0.124804182342306,0,0,0,0,0,0.0146943262896917,0,0,0,0.032017928496884,0,0.0203619452616296,0,0,0.0962134822821231,0,0,0,0,0,0,0,0,0.298072914476363,0,0,0,0,0,0,0,0,0,0,0,0,0.026587105384305,0,0,0,0,0.0170130750498606,0,0
X002007.SZ,0.111586179680766,0,0.0933397245864419,0,-0.103288091310224,0.178801302836073,0,0.0474432812029828,0,0,0,0,0.0499093423936059,0,0,0,0,0,0,0,-0.0234109903896298,0,0,0,0.126344738756286,0,0,0,0,0,0,0,0.258729916161607,0,0,0,0,0,0,0,0,0,0.00608189401508534,0,0,-0.0807421053163225,0,0,0,0,0,0,-0.039921132913098,0,0,0,-0.0138824756477597,0,0
X000799.SZ,0,0.418166713104943,0.147590297490818,0,0.309057844798022,0.0505076837498272,0,0.0585003541461909,0,-0.0289102503287144,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442666270019658,0,0,-0.0693316900662675,0,0,0.0291753548228257,0,0,0.0995901587802447,0,0,0,0,0,0,0,0,0,0,0.0676929136759621,0,0,0.0416957080581506,0,0,-0.097548945331191,0,0,0.068372495287442,0,0,0,0,-0.00276357162801749,0,0
