,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X002371.SZ,X600104.SH,X003816.SZ,X000568.SZ,X000063.SZ,X000725.SZ,X300124.SZ,X000625.SZ,X600031.SH,X002304.SZ,X000338.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X000596.SZ,X600418.SH,X002179.SZ,X000977.SZ,X002463.SZ,X600584.SH,X600089.SH,X600703.SH,X000157.SZ,X600372.SH,X600183.SH,X002049.SZ,X002028.SZ,X600066.SH,X600741.SH,X002236.SZ,X600522.SH,X600839.SH,X000066.SZ,X601877.SH,X600460.SH,X002156.SZ,X600487.SH,X002281.SZ,X000921.SZ,X002180.SZ,X002456.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.264917092857843,0,0,0.0496281070635405,0,0,0.00681190530748506,0,-0.00220244823343867,0,0,0,0,0,0,0,0.374673736120214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255411179106653,0,0,-0.0164108713061,-0.0234776147979974,0,0,0.0348571359996323,0,0,0,0,0.00454230117518557,0.00349003222969235,0,0,0,-0.00553123823369611,0,0
X000858.SZ,0.0514818498871452,0,0,0,0,0,0,0.249137634772461,0,0.0508271993306122,0,0.0961484546885212,0,0,0,0.0350456458433496,0,0.193072369810042,0,0,0,0,0,0,0,-0.0091370897109944,0,0,0,0,0.222714237591129,0,0,0,0,0.111319920272129,0,0,0,0,0,0,0,0,0,-0.0112943453122196,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192045520912286,0,0,0,0,0,0.0313254723181951,0.295530896167044,0,0,0,0.0267111823474833,0.0720391336198439,0,0,0,0,0,0.0389853735829311,0,0,0,0,0,0,0.0772829579338548,-0.00236028617377416,0,0,-0.0401337368373844,0,0,0,0,0,0,0,-0.0293179075266233,0,0,0,0,-0.0103340313245608,0,0
X600276.SH,0,0,-0.0349333923294984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135296465013252,-0.0188610697872234,0.117587419502775,0,0.0813446640071568,-0.0130113941267657,0,0,0,0,0,0,0,0,0,0,0,0.262120321374194,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0714024795799409,0,0,0,0,0,0.0669701016570004,0,0,0,0,-0.139228215665462,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0524262091067309,0,0,0,0,0.0210039214294217,0,0.042937749066863,0,0,0,0,0,0.197201507577958,0.0221181636776481,0,0,0,0,0,0,0,0,0,0,0,0.0203762369518178,0,0,0,0,0,0,0.0162842911186525,0,0,0,0,0,0,0.139311860459563,0,0.0150776914390112,0,0,0,0,0,0,-0.0472813200102171,0,0
X600690.SH,0,0,0.218023280143624,0,0,0,0.133105345583635,0,0,-0.107206745734922,0,0.0651870503288787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588261106523778,0,0,0,0,0,0,0.0106536000324163,0,0,0,-0.0431204066616661,0,0,0.166104423488522,0,0,0,0,0.0255354974378029,0,0,0,0,0,0,0
X000651.SZ,0,0,0.0160319350724118,0,0,0.17856656036874,0,0,0,0.0213189183709728,0,0,0,0,0,0,0,0,0,0,0,0.00354441687373899,0,-0.139816770754158,0,0,0,0,0,0,0,0,0,0,0,0.26979152126767,0,0,0,0,0,-0.000865081138556097,0,0,0,0,0.234075541955362,0,-0.0209155509526487,0,0,-0.0162999306756745,0.01581087856748,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0.452242237690342,0,0,0,0,0,0,0,0,0.00224125331201111,0,0.371390241490827,0,0,0,0,0,0.0415535258247563,0,0,0,0,0,0,0,0,0,0,0,-0.0189317772035033,0,0,0,-0.0377257911536349,0.00212497844140478,0,0.000713359929220258,0,0.0581585042571117,0,0,-0.013758404713844,0,0,0,-0.00447847872724806,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0803210459918418,0,0,0,0.373686090099519,0,0,0,0,0,0.0783147701105178,0,0,0.0263918930232048,0,0.248836016589172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625684678849445,0,0,0,0,-0.0917270022918831,0.123363743075779,0,0,0,0,0,0,-0.00810066083711447,0,0
X600104.SH,0,0,0,0,0,0,0,0.10028492222564,0,0,0,0,0.108083747291839,0,0,0,0,0,0,0,0,0,0,0.223469607981161,0,0,-0.183036756075099,0,0,0,0,0,0,-0.405565363755906,0,0,0.950417590947271,0,0,0,-0.227838060407636,0,-0.0969735745993384,0,0,0,0,0,0,0.187716770006083,0,0,0.0699932246337793,0,0,0,0.106762860895039,0,0
X003816.SZ,0,0,0,0,0,0.0404984391440949,0,0,0,0,0,0,0,0,0.041416098678253,0.0919248057075579,0,0,0,0,1.38777878078145e-17,0,0.0547337023137206,0,0,0,0,0,0,0,0,0,0,0,0,0.110630097316943,0,0,0,0.0782058906756882,0.0372895683526019,0,-0.0126829394630931,0,0,0,0.0745008192737408,0,0,0,0,-0.040454641468179,0,0,0,0,-0.0257448590275094,0,0
X000568.SZ,0,0.524219345776217,0,0,0,0,0,0.245534423911042,0,0,0,0,-0.00147855612011985,0,0,0,0,0,0,0,0.0163239669618752,0,0.141222563456894,0,0,0.052152801031368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0644558489963789,0.156385476409832,0,0,0,0.00592209005801323,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0978077508470399,0,0,0,0,0.0684793483255215,0,0,0,0,0,0,0,0,0,0,0.262438709451796,0,0.151669305334706,0,0,0,0,0,0.347876354742922,0,0,0,0,2.16840434497101e-19,-0.020829125475289,0.115076546102651,0,-0.173241077440467,0,0,0,0,0,0,0,0,-0.0388192512785642,-0.0248072017964849,0,0,0,-0.0137577404104308,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0146331752515625,0,0,0,0,0,0,0,0.415831238658498,0.00844754970444038,0,0,0,0.0855905888569354,0,0,0,0,0,0,0,0,0,0,0,0,0.201078038863408,0,0.0682633216033719,-0.0238242605804938,0,0.0439334343887454,-0.0295508598507495,0,0,0,0,0,-0.00811928833979057,0,-0.0293801309516522,0,0,0,0,0.0153124335274194,0,0
