,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600271.SH,X600741.SH,X600066.SH,X002292.SZ,X002241.SZ,X000100.SZ,X600031.SH,X002236.SZ,X600177.SH,X600118.SH,X002506.SZ,X002475.SZ,X000559.SZ,X600372.SH,X000568.SZ,X000157.SZ,X000338.SZ,X002085.SZ,X002074.SZ,X300003.SZ,X002294.SZ,X300124.SZ,X600867.SH,X600089.SH,X002426.SZ,X002007.SZ,X002456.SZ,X000869.SZ,X000050.SZ,X002465.SZ,X002180.SZ,X600498.SH,X002508.SZ,X601877.SH,X002049.SZ,X000981.SZ,X002008.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0.0896990754228671,0,0,0,0,0,0,0,0,0.141813267255949,0,0,0.123244251212293,0,0,0,0.325280802241131,0,0,0,0,0,0,0,0,0.0929631291838922,0,0,0,0.121804176893133,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145547548359847,0,0,0,0.132165419174565,0,0.168765145120649,-0.188516380422607,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0682208422933258,0,0,0,0,0,0,0,0,0.0893145892201685,0,0,0,0,0.0374484783797294,0,0.0156207019008444,0.0855650703096406,0,0,0,0,0.0802656744565454,0,0,0,0,0,0,0,0,0,0,0.0326219036820956,0,0.0895413092726114,0,0,0,-0.0560003609690295,0,0,0.0350694914922658,0.11530918949006,0,0,-0.00454225927918728,-0.000795787391456875,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.181079911708418,0,0,0,0,0,0,0,0,0,0,0.105521155520711,-0.265199255120264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385443494356171,0,0,0,0,0.189548106635833,0,0.00447166101364111,0,0.0184106605078809,0.0192579788025143,-0.0114086944273618,0.119205260052173,0,0,0.0410436098935942,0.169317705932432,-0.181935959788857,0,0.0576546317352455,-0.0262830102476432,0.209722253686086,0,0,0,0,0,0
X600741.SH,0,0.205612364328231,0.0671668325541846,0,0,0,0,0,0,0.041706631474536,0,0,0.0119555707624629,0,0,0,0,0,0.0522866837330549,0.0398195239646972,0,0,0,0,0.0751508338142161,0,0,0,0,0.00124507508022823,0,0,0,0,0,0,0,0.15845700496955,0,0,0.0861704123384324,0,0,0,0,0,0,0.114793465478555,0,0,0,0.0133878714872854,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0970870549424202,0.099623016936767,0,0,0,-0.0903021815745489,0,0,0,0.0329181350302361,0,0.222232043873315,0,0,0,0,0,0,0,0,0.150659525740075,-0.152165245667712,0,0,0,0,0,0,0,0,0,0,0,0.0670370507124368,0,0,0,0,0,0.010834564232926,0,0.0163036065362814,-0.0467923581480835,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177986361493902,0,0,0,0,0,0,0,0.124758933684527,0.0198871700909454,0,0,0.185626375224944,-0.153965423185045,0.322139744508603,0,0,0,0,0,0,0,0.065947024503018,0,0.186387614361245,0.325698549165822,0,0,0,0,0,0,0,0,0,0.112805692008604,-0.164052563588618,0,-0.205685682690565,0,0,0,0
X002241.SZ,0,-0.136780755730844,-0.0711347499311757,0,0,0,0,0,0,0,0,0,0,0,0,0.213104673532917,0,0,-0.0555287166879904,0,0,0.0988140926747415,0,0,0,0,0,0,0,0,0.0307605580527555,0,0,0.419053140521156,0,0,0,0,0.0687673632954546,0,0.0829239606133004,0.181388027334402,0,0,0,0,0,0,0,0,0,-0.0404979522618806,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.00882981780344375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335403606295557,0.158830892562658,0.00727239146039854,0.0433329877672298,0.0281137208224646,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.226610907278526,0,0,0,0,0.0883885931321872,0,0,0,0,0,0,0,5.42101086242752e-20,-0.0333012498594727,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0921627464885911,0.0221172279875539,0,0.0121633943301169,0.118376676147608,0,0,0,0,0,0.0405064002125941,0,0.125185658081465,0.0759010439556881,0,0,0,0,0.0253362858583268,0.0368863697946808,0,0,0,0,0,0,0,0,0,0,0,0.23946645691182,0,0,0,0,0,0,0,0,0,0,0.0197841490673398,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.132778226415774,0,0,0,0,0,0,0,0,0,0,0,0.124576632022277,0,0,0,0,0,0.209079097139743,0,0.0933088553823307,0,0.180529053933303,0,0,0,0,0,0,0,0,0,0.342489174814865,-0.0860057335069255,0,0,0,0,0,0.10393768924506,0,0.098216134367663,-0.0443432312785409,0,0,0,0,0.0114698471982059,-0.00479793590339484,0,0.0108877726842073,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.163517870704515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166491098095111,0,0,0,0,0.0140997241831622,0.0849357412737457,0,0,0,0,0.541460382402921,0,0.115013985033662,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00462929533390132,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.0852294752980809,0,0,0,0,0,0,0,0,0,0,0.0771649033156306,0,0.0778275138226614,0,0,0,0.0907529326220404,0,0.250953738754196,0.144481126086936,0,0,0.0502562823187308,0,0,0.0516634751546923,0,0,0,0,0,0,0.213509590908861,0,0,0,0,0,0,0,0.0005540716423399,0,0,0,0,0.0488523233414271,-0.00194016263740515,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0901893105855356,0,0.252855388077255,0,0,0,0,0,0.0247407554941204,0,0,0.199477257904684,0,0,0,0,0,0.162676578226131,-0.0579670167456158,0,0,0,0,0.196086649938196,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.145457771980665,0,0,0,0,0,0,0,0.0474265944611592,0,-0.00798360968742944,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.0619819753971044,0,0,0.0352119205654177,0,0,0,0,0,0,0.0126850407775739,0.0719370883638212,0,0,0,0,0.0959602601063626,0.0221376167484501,0,0.0396110251749612,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.354254087744006,0,0,0,0,0,0,0.0385766629107982,0,0,0.045451441077224,0,0.111194616920825,0,-0.0423548866883916,-0.0199973321052824,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180786198726129,0.00219992216515607,0,0,0.107318646286209,0,0.0656277814159432,0.112105618191542,0.0058222836494806,0,0,0,0,0,0,0.0727161558877084,0,0.256898847491847,0,0,0,0,0,0.206687710752108,0,0,0,0,0,0,0.186642790181438,0,0,0,0,0,-0.0206697543605388,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139212685209666,0,0,0.39511614744776,0,0,0,0,0.0607767462565777,0,0,0,0,0,0,0,0,0,0,0,0.257085752884015,0,0,0,0,0,-0.173568104892139,0,0,0,0.109384622333211,0,0,-0.0440910726003969,0.130261153383186,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.193471368166729,0.126631044395109,0,0,0,0,0,0,0,0,0,0.0306533537214399,0,0,0,0,0,0,0,0,0.0654312312930201,0.00537518483052203,0,0,0,0,0,0,0,0,0,0,0,0.0599583366798788,0.192438967676564,0,0.0746594462506968,0.00602827372799896,0,0,0,0,0,0,0,0,0,-0.0166156163277006,-0.0160781614056537,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.241840653515633,0,0,0.0494725928412798,0,0,0,0,0.0513372530180718,0,0,0.0834839500896607,0.0235531837881008,0,0,0.117166873063866,0,0,0,0,0,0,0,0.0507899422760038,0.0543684863876414,0,0,0,0,0,0,0.0546027347778248,0,0.0647286344213404,0,0,0,0,0,0,0,0,0,0,0.0308203778525067,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215953070050031,0,0,0.220425740039966,0,0.0141450134790712,0.248270666745208,0.106363475011374,0,0,0,0,0,0,0,0.0446916125004502,0,0,0,0,0,0.0241473640873814,0,0.0897455366380191,0,0,0,0,0.105002213071947,0,0,0,0,0,0,0,0.0196179873140906,-0.0222992440022368,0.0541655717225187,0,0,0,0,0
X002085.SZ,0,0,0.112783024221765,0,0,0,0,0,0,0.147797177125618,0,0,0,0,0,-0.0425118604808878,0,0,0,0,0,0,0.510787983750468,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.422936620989037,0.113819949551529,0,0.01315866326728,0,0,-0.0971148147743645,0,-0.183601398091696,0,-0.0116269057759484,0,0,-0.0046334984406559,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092151674264421,0.157487544390928,0.263776347703155,0,0,0,0.153587151274802,0,0,0,0,0,0,0,0,0,0,0.181483788557254,0,0.0921105576427631,0,0,0.186881573961789,0,0,0,0.130569293277239,-0.103641831626835,0,0.0401294545268084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,-0.297884334720324,0,0,0,0,0,0,0,0,0,0.0103815432253616,-0.00544430919613941,0,0,0,0,0.283674596251701,0,0,0.0514446329710446,0,0,0,-0.0473038887283621,0.206200301104719,-0.109890217302464,0,0,0,0,0,0,0,0,0,0,0.0721036563598383,0,0,0,0,0.104108012077862,0,-0.0234814414826771,0.198526726497361,0.096005188653045,0,0,0,0,0,0.0101910516442435,0,0,0,0,0,0,0
X002294.SZ,0,0,0.177377826242863,0,0,0,0,0,0.183104725419871,0,0,0,0,0,0,0,0.093411105378553,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.0745924426665281,0,0,0,0,0,0,0,0.158410306572295,0,0,0,0,0,0,0.05840263393685,-0.0416826545938614,0,0,0,0,-0.0209407041221524,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153804249521176,0,0,0,0,0,0.146976177897326,0,0.0720060542498279,0,0,0,0,0.0579778523526322,0.092742176915579,0,0,0,0,0,0,0.113793746890916,0.00304644802038636,0,0.123886090242458,0,0,0,0,0.00100645640633291,0,0,0.210415034535302,0,0,0.00338872391733374,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162253860003516,0,0,0,0,0.0916009369559149,0,0,0.0615742842474462,0.0969884515324474,0,0,0,0,0,0,0,0,0,0,0,0.143229997068171,0.0335937195767693,0,0,0,0,0,0,0,0,0,0,0,0,0.00652849433070834,0,0,0,0,0,0,0
X600089.SH,0,0,0.0848610871998431,0,0,0,0,0.104901479111433,0,0,0,0,0,0,0,0,0,0,0.11530649002245,0,0.238056320215907,0,0.143611655633427,0,0,0,0,0,0,0.018833016934357,0,0,0,0,0,0,0,0.108999880984544,0.00500331586075976,0,0,0,0,0.103473140528157,0,0,0,0,8.67361737988404e-19,0,0,0.00492000849887888,0,0,0,0,0,0,0
X002426.SZ,0,-0.183275675423017,0,0,0,0,-0.180852596230878,0,0,0,0,0,0.060781027061131,0,0,-0.129450393856563,0,0,0.17277606572453,0.12296795319366,0,0,0,0,0,0,0,0,0,0,0.208503344587128,0,-0.0854627602949133,0,0,0,0,0,0,0.232085573048128,0.0725836052446112,0,0,0,0,0.19339495624792,0,0,0,0,0.027502116610388,-0.0139197091626216,0,0,0.415892051509702,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0053075932067063,0,0,0,0.176755834707277,0,0,0,0,0,0,0.102051540520028,0,0,0,0.196802531770017,0,0,0.179489302420516,0,0,0,0,0.0495938561499455,0,0,0,0,0.195279462220413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,-0.00164467206005154,0.114963144241171,0,0,0,0,0
X002456.SZ,0,0,0.0458191368945205,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.115433664730864,0,0,0,0.429349691994852,0.0063217212468474,0,0,0.249077972241683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119968312796366,0,0.177281331505686,0,0,0.135426538035128,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.213196112517121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241986595812543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149843259489572,0,0,0,0,0,0,0.0340934536084361,0,0,0,0,0,0.00950824033939032,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910918540689015,0,0.00624506325071196,0,0,0,0,0,0,0,0,0.361471988316363,0,0,0,0.0599476839757401,0,0,0,0.0282301410561074,0,0,0,0,0,0,0.248889772296596,0,0,0.0142662116417709,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544318903197825,0,0,0,0,0,0.177782638487955,0,0,0,0,0,0,-0.327869335553502,-0.531652323329845,0,0,0,0,0,0.0791438656444055,1.73472347597681e-18,0,0,0.204463764494872,0,0,0,0,0,0,0,0,0.2811023135235,0,0.124401428068171,-0.124049904856925,0,0.0800120753049767,0,0,0,0
X002180.SZ,0,0.0574424991581827,0,0,0,0,0,0,0.152217639858151,0.00628574723065498,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.112510526752439,0,0.0729773670245398,0,0,0,0,0,0,0.211347119698141,0.0350058234093745,-0.0227407955563996,0,0,0,0,0,0,0.0379968228569222,0,0,-0.137313413325688,0,0,0,0.0208013053724821,0.0821364562539427,0,0,0,0,0.085995416037939,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.0965752193832807,0,0,0.0575647837606469,0,0,0,0,0,0,0,0,0,0,0,0.0494261710156078,0,0,0.0484491626778872,0,0,0,0,0,0,0,0.390664767185869,0,0,0,0,0,0,-0.0473105581337516,0,0.0773596360269387,0,0,0,0,0,0,0,0,0.387856143509271,0,0,-0.00663094561829734,-0.00665783479605643,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795705360534843,0,0,0,0,0,0.076783583434657,0.00426718391117169,0,0,0,0,0,0.0355844946624803,0,0,0,0,0,-0.0578029253986833,0,0,0,0.0681006203497363,0,0.241953027094404,0,0,0.00804874945116929,0.165162316766597,-0.0095272709625861,-0.177675189225546,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00530193117754155,0.0413207117560351,0,0,0.105924451437151,0,0,0.147481001666637,0,0.0859847978158118,0,0,0,0,0,0,0,0,0,0,0,0.0736890328501591,0,0.156245288015917,0.27832679857212,0.0871664315572447,0,0,0,0,0,0,0,0.0921108704995614,0,0,-0.00998156404482922,-0.0470719745789899,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.87715218515089,0,0.104497143248906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.500278919382836,0,0,0,0,0.223090346667271,0,0.21629546114044,0,0,0,0.00165863190526118,-0.295565710407065,0.103179716160485,0,0,0,0,0,0,0.166696812004411,-0.0657104054601621,-0.188376958314937,-0.13843319290526,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,-0.069573245764259,0,0,-0.0858052035347145,0,0,0,0,0,0,0,0.059489722589457,0,0,0,0,0.285735040451798,0.00677894627110525,0,0,0,0,-0.0231265985653527,0,0,0,0,0,0,0,0,-0.0069429682525706,0,0,0,0,0,0,-0.0922596113201796,0.182576420515184,0,0,0,0,-0.0678516162414902,0.0118785811569235,0,0.114835828340862,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00944542882277396,0,0,0,0.0744836197644738,0,0,0.079728745442585,0,0.222712330161383,0.0758607715854643,0,0,0,0,0,0,0,0,0,0,0,0,0.154607889330818,0,0.214067742988739,0,0,0,0,0.129158062571821,0,0,0,0,0,0,0.161154718119376,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0.200070027507636,0,0,0,0,0,0,0,0.0127705526337716,0,0,0,0,0.195586767499827,0,0,0,0,0.636096362052153,0,-0.253742594183664,0,0,-0.256065226045391,3.46944695195361e-18,0,0,0,0,0,0.00889979734309365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110380907796646,-0.111076238453052,0.0273384581322895,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.103644929516601,0,0,-0.105271412557378,0,0,0,0,0,0,0,0,0,0.082435904407577,-0.107998721507863,0,0,0,-0.100948335971241,0.12533039891933,0,0.059786989613222,0,0,0.0269237406419446,0,0.075532667715278,-0.0400692213711608,0,0,0,0,0,0,0,0.0315150079338399,0,0,0,0.0126701863430611,-0.155684273459411,0,0,0,0,0,0
Slope,0,0,0,0,0.125650110692323,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.178913101534412,0,-0.179437693690023,0,-0.269778130301305,1.47052294858568,0,-0.483529722282791,-0.558064764317143,0,0,0,0,0,-3.46944695195361e-18,-0.10832753593109,0,0,0,0,0,0,0,0,0,0,0,-0.312710946329931,0,0,0,-2.05591782119101,0,0.718495275579597,0,0,0,-0.170006921915382,0,0,0,0,0,0
TED,0,0,0.403173342727794,0,-0.12200872056111,0,0,0,0,0,0,0,-0.0692417474039509,0,0,0,-0.0750508848206421,0,0,0.0432115487022821,-0.417531373126825,0,0,0,0,0.174405358943221,0,0,0,0,-0.0628651966058447,0.113888317522953,0,0,0,0,0,0,0.351999687455829,0,0,0,0,0,8.67361737988404e-19,0,-0.141502760813048,0,0,0,-1.25819394882824,0.0989945070492684,0,0,0,0,-3.74489393670859,0,0
RealEstate_excess,0.637712147508488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357098017928976,0,0,0,-0.0115157995262878,0,0,0,0,0,0,-0.331823353522746,0,0,-0.0341148646752361,0,-0.0185104483636546,0,0,0,0,0.0385845456542482,0,0,0,-0.0709403474710307,0,0.0562224747856622,0,0,0,0,0,0,0,0,-0.101542706057537,0,0,0.346944356835434,0,0,0,0
MKreturn,0,0,-0.0775529439749795,0,0.0214712693535599,0.0493880619697845,0,0,0,0,0,0,0,0,0,0,0,-0.319296565740662,0,0,0,0,0,0,0,0,0,0,0,-0.124947516453159,0,0,0,0,0,0,0.0836638021242162,-0.0934234374975865,0,0,0,0,0,0.105748973826027,0,0.109996200769724,0,0,0,0,0,0.0286180834625026,0,0.574876826186492,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00403167496064264,0,0,0,0,0,0,-0.0108866350941467,-0.00714520372978958,0.00602499936743687,0,0,0,0,0.0123157485484705,0,0,-0.00307922934945833,0,0,0,0,0,0,0,0,0,0,0.0177177087304528,0,0,0,0,0.00467793302615213,0,0,-0.0199878291795799,0,-0.00117308690948848,0,0,0,0,0.00268041739054021,0.0343597643339854,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0138210940676032,0,0,0,0,0,0,0,0,0,0,-0.0198793525705019,0,0,0,0,0,0,0,0,0,0,0,-0.00565450872300199,-0.0355303845435832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651948155482166,0,0,-0.0120373337987904,0.00908581190006675,-0.00990373908952551,0,0.00477423522136171,0,-0.0130467583097908,0,0,0.0173827699562263,0,0,0,0
CarbonVol_Guangdong,0,0,0.0141179372072061,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0139340661829398,0,0.00145354252588665,0,0.00340206730976095,0,0,0,0,0.000783645930665926,0,-0.0108392632644924,0,0,0,0,0,0.0125802645807868,0,0,0,-0.0140688100528801,0.0299994628585784,0,0,0.00228397814872652,-0.0142098838136474,0,0,0,0,0.000574566822228684,-0.0212297785018167,0,0,0,0,0,0
CarbonVol_Hubei,0.00974836707391545,0,0,0,0,0.0222632328505958,0,0,0,0,0.00642538921266011,0,0.00446281362231134,0,0,0,-0.0352119326180418,0,0,0,0,0,0.00164393095356236,0,0,-0.0147571043337809,0,0,0,0,0,0.0254626870988578,0,0,0,0,0.0213133659351234,-0.010788326857684,0,0,0,0.00810237548100982,0,0,0,0,-0.0245553113607705,0,-0.00935676520493943,0,0.0215876772613822,0,0.0543540734636619,0,0,0,0,0,0
