,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X300014.SZ,X600104.SH,X002371.SZ,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X002241.SZ,X600703.SH,X000625.SZ,X002129.SZ,X000063.SZ,X003816.SZ,X000338.SZ,X002049.SZ,X000596.SZ,X601877.SH,X000661.SZ,X002179.SZ,X600460.SH,X000100.SZ,X600089.SH,X600741.SH,X300142.SZ,X002074.SZ,X002236.SZ,X000799.SZ,X600884.SH,X600779.SH,X601799.SH,X000157.SZ,X600702.SH,X000733.SZ,X600584.SH,X002414.SZ,X600563.SH,X600183.SH,X002007.SZ,X600522.SH,X000800.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.452118688503273,0,0.0524591382753571,0,0.140289627315712,0,0,0,0,0,0,0,-0.0131353112694453,0,0,0,0,0,0,0,0,0,0,0,0.0168920381201054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013783417815822,0,0.0299057828609731,-0.0663734088506702,0,0,0,0.036535416989283,-0.0508606488819068,0,0,0,0.00251697776817119,0,0
X000858.SZ,0,0,0,0.33805190294046,0,0,0,0,0,0.0983429522457189,0,0,0,0,0,0,-0.102016317728315,0,0,0,0,-0.00310704351930904,0,0,0,0,0.113059998056006,0,0,0,0,0,0,0,0,0.171639734899699,0,0.0702906740795619,0,0,0,0,0,0,0,0,0,0,0,-0.0310297322267974,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0386964780749916,0.170677979380451,0,0,0,0,0,0,0,0,0,0.00726137577425302,0,0,0,0,0,0,-0.0333906739494547,0,0,-0.0292358600503532,0,0,0,0.139569988887063,0,0,0,0.0710094380164075,0,0.0163278577203268,0,0,0,0,0,0.0549822424049348,0,0,0,0.0748328436171588,0,0,0,1.0842021724855e-19,0,0,0,0.0366584412064755,0,0
X600809.SH,0,0.128156443454135,0,0,0,0,0,0.0967718250402992,0,0,0,0,0,0,0,0,-0.108644039021223,0,0,0,0,0,0,-0.0784120272406589,0,-0.00273246497506018,0,0,0.114347014566883,0,0,0,0,0,0,0.530029225239215,0,0,0.0957235401477573,0,0.0465295439892012,0,0,0,0,0,0,-0.0403781972038584,0,0,0,-0.0302163358323877,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.29409694916261,0,0,0,0.13457628185403,0,0,0,0,0,0,0,-0.00438348671540814,0,0,0,0,0,0,0,-0.000881473750159798,0,0,0,-0.0606803918688133,0,0,0,0,-0.0460306508499238,0,0,0.271225592099422,-0.272129384502132,0,-0.0139191050659322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346546992857513,0,0
X000568.SZ,0.0860200121764037,0.262910673509826,0,0.174385096652482,0,0,0,0,0,0.0609823420718546,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171773568913576,0.177192483460501,0,0,0,0,0,0.00528322018146692,0,0,0,0,0.107741262656921,-0.0808893276783279,0.00345134097498296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484963693915448,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0887011465207638,0,0,0,0,0.146466840869614,0,0,0,0.168949911425824,0,0,0,0,0,0,0,0,0,-0.220854510766039,0,0,0,0,0,0,0.0801415962353775,0.0839133871447455,0,0,-0.0010999092058796,0.0691105626488146,0,0,0,0,0,0,0,0,0,-0.0181930770279482,0,0,0,0.0993015195917224,0,0
X002304.SZ,0,0.119904893935373,0,0.168154884882949,0,0,0,0,0.134766511263835,-0.0146132572827063,0,0,0,0,0,0,0,0,0,0,0,-0.139064483322106,0,0,0.104851663306166,0,0,0,0,0,0,0,0.0247479576255906,0,0,0.200886386219246,0,0.00122277351095946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187229615048791,0,0,0,0,-0.0376042984827091,0,0
X600690.SH,0,0,0.156858379387056,0,0,0,0,0.0117763338302327,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585781611875152,0,0,0,0,0,0,-0.0368497217598236,0.26900003486434,0.0474167952530269,0,0,0,0,0,0,0.0722694721586833,0,0,0,0,0,0,0.0545298813410427,0,0,0,0,0,0.0470123419547787,0,0.00789921287407422,0,0,0,0,0,0
X300014.SZ,0,0,0,0.020505224472366,0,0,0,0,0,0,0,0,0,0,0,0.0202056675040706,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0138967339984427,0,0.0666043269665467,0,0,0.344243653099518,0,0,1.0842021724855e-19,0.077789034705982,0,-0.148129748022806,0,0,0,0,0,0,0,0,0,0,0,0.0957484723629666,0,0,0,0,0.147265283042079,0,0
