,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X000063.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000625.SZ,X002129.SZ,X000338.SZ,X300014.SZ,X002179.SZ,X002049.SZ,X600703.SH,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X600741.SH,X600584.SH,X000977.SZ,X000157.SZ,X000661.SZ,X601877.SH,X002241.SZ,X600522.SH,X000733.SZ,X600702.SH,X002074.SZ,X601799.SH,X002463.SZ,X000800.SZ,X002180.SZ,X002028.SZ,X002007.SZ,X300142.SZ,X600460.SH,X000066.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.242983651136184,0.13762895833918,0,0.0665859041945172,0.0207300268241676,0,0,0,0.0451474037419856,0.024005673883681,-0.0279482147216163,0,-0.0249596972000884,0,0,0,0,0,0.105537282310773,0,0.0110002505648242,0,0,0,0,0,0,0,0,0,-0.0666795596955301,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0407417363792407,0,0,0,0,0,0.118250047049952,0,0,-0.0417002482467613,0.0137047355128899,0,0,0,0,0,0
X000858.SZ,0,0,0.444125102574098,0,0,-0.0269077325152629,0,0,0,0.116059932945359,0,0,0,0,0,0,0.062364202855546,0,0,0,0,0,0,0,0,0,-0.0975615986667722,0,-0.0488347402143449,0,0,0,0,0,0,0,-0.01127178694979,0,0,0,-0.0485818362836745,0,0,0.142890820269219,0,0,0.142582646892065,0,0,0,0,-0.113181704958854,0.146472592386158,0,0,0,0,0,0
X000568.SZ,0,0.690645662724753,0,0,0,0.0603864292814996,0,0,0,0,0,0,0,0,0,0.303739520676862,0.080598904540245,0,-0.00507614959183396,0,0,0,0,-0.00505303016868191,0,0,0,0,-0.0153463255766546,0,0,0,0,0,0,0,0,0,0.0547754488267562,0,0,0,0,0,-0.240096184241965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.403193218573249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607028052797089,0,0,0.217846761716205,0,0,0,0.377372151413842,0,0,-0.0370602478485886,0,0.00885002681378751,0,0,-0.288320111048303,0,0,0,-0.121542055976508,-0.0525178622745327,0,0.135515181576631,0,-0.0227932267604499,0,0.0209986649570754,0,0,0,0,-0.028833538512002,0.0250420649242579,0,0,0,0,0
X600809.SH,0,0,0,0.103099448235823,0,0,-0.105723701153862,0,0,0,0,-0.161083653998213,0,0,0,0,0.0679909884172776,0.0395152463087738,0.0235163061725636,0.0322435544515599,0,0.0753123681320617,0,0,0,0.130180690176983,0,0,0.0412608467818541,0,0,0,0,0,0,0,0,0,0.292718518156694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.19209820029822,0,0,0,0,0.0347230217596433,0,0,0.0725562750677191,0,-0.0667186815755359,0,-0.232850566000039,0.0978007890999424,0,0,0,-0.194006743477877,0,0,0,0,-0.311628746485603,0,0,0.140309693547172,0,0.592314337177606,0,0,0,0,0,-0.20387519792543,0,0,0,0,0.129010940943469,0,0,0,0,0,0,-0.0102833093510101,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0649444889569098,0,0,0,0,0,0,0.0934636648390598,0,0,0,0,0,0,0,-0.047278344339959,0,0,0,0,0.18581304939672,0.0753894880036801,0,0,0,0,0,0.263216517310174,-0.00530829945867333,0.078324571390064,0,0,0.54388798570534,0,0,0,0,0,0,0,0,0,0,-0.0741548000303443,0,0,0,0,0.0143116675596425,0,0,0,0,0,0,0
X600690.SH,0,0.0029213867358957,0,0,0,0,0.0295908343275645,0,0.0914313812500285,0.127075629616455,0,0,0,0,0,0,0.0572903685697277,0.244432470030931,0,0.0653432447850505,0,0,0,0.0117114009572215,0,0,0,0,0,0.0107996861285611,0,0.013207702069579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0888977633506706,0,-5.42101086242752e-20,0.00906713293192954,0,0,0,0,0,0
X002304.SZ,0,0.368502881163991,0.122183372712629,0,0.0778038605646362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624797698360347,0,0,0.0219025342393704,0,0,-0.0491841076844402,0,0,-0.0157749922627008,0,0,0,0,0,0,0,0,0,0,0.0541639501888345,0,0,0,0,0,0,0,0,0,0,0.0150996652799063,0,0,0.0184871488843674,-0.0903752720433407,0,0,0,0,0
X000651.SZ,0,0.107393973365704,0,0,0,0.00563719320406563,0.0615480148673225,0.287877679834406,0,0,0.0303876854327175,0,0,0,0,0,0,0,0.0697572235130266,0,0,0,0,0,0,0,0,0,-0.0661708524683855,0,0,0,0,0,0,0,0,0.145648326696072,0,0,0.0112469162475688,-0.0482105361157603,0,0.0313486404060356,0,0,0,0,0,0,0.117963306907342,0,0.0295375531587737,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.290653456450927,0,0,0,0,0,0,0,0,0,0.00430587727337434,0,0.189765662438492,0,0,0,0,0,-0.0504115270240847,0.119013768627075,0,0,0,0,0,0.098709939432189,-0.0610938897924433,0,0,0,0,0,0.195740869154492,0,0,0,-0.027834358918848,0,0.237374811295647,0,0,0,0,0,0,0,0,-0.0784487124738985,0.0185025528244782,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.646415282171108,0,0,0,0,0,0,0,0,0,0,-0.229713166060825,0.0656923978228735,0,0,0,0.228042132397648,0,0,0,0.237783816397787,0,0,0,0,0,0.0657277470188146,0.0295478258049181,0,0,0,0,0,0,0,0,0,0,0,0,0.0178360575176898,0,0,0.00148018644828953,0.161463558444213,-0.0590125839360197,-0.318266992908321,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0696129302438192,0,0.000904144182065525,0,0,0,0,0,0,0,0,0,0.0591887041114142,0,0.0283636187827133,0,0,0,-0.0592799012117684,0,0,0,0,0.194340155749503,0,0,0.232732218837152,0,0,0,0,0,0,0.0588090849493522,0,0,0,0,0,0,0,0,0,0,0,-0.074707155549252,0.0793454541213554,0,0,0,0,0,0
X003816.SZ,0,0,-0.00791792356768868,0,0,0,0.0725242904134137,0,0,0,0,0,0,0,0,0,-0.191501425245751,0,0,-0.0784633386376132,0,0,0,-0.0635080383724961,0,0,0,0.0574611937519488,0,0,0,-0.00595115325289931,0,0,0.258089554372107,0.0466706398224511,0,0,0,0,-0.0889549896893579,0.0134502888901166,0,0,0,0,0,0,0,0,0,-0.0197830416713836,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0492763432246958,0,0,0,0,0.0599839165182521,0,0,0,0,0,0,0,0.0825712164514224,-0.0415165731477931,0,-0.0146627352247145,0,0,0,0.128361542461461,0,0,0,0,0,0.00654315851580508,0.0982896251975337,0,0,0,0.165384665904052,0,0,0,0.114442661545973,0.0734774200720181,0,0,0,0,0,0,0,0,0,0,-0.0847971991638142,0,0,0,0,0,0
X000596.SZ,0,0,0.181079016935965,0,0,0.111381922607993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266912660719751,0,0,0,0,0.0382236844190874,0,2.16840434497101e-19,0,0.00111907060816564,0,0,0.0038674163759922,0,0.267816608507843,0,0.0601685021678709,-0.0373073285938316,0,0.0446712942250898,0,0,0.0660440133666471,0,0,0,0,0.0718500012874032,-0.0360191882677399,0,0,0,0,0,0
X002371.SZ,0,0,0.339387907392827,0.203163382600865,0,0.00765319247033336,0,0.141829670556549,0,0,0,0,0,0,0,0,0,0,0,0.0471893671109086,-0.452676309453248,0,0,0,0,0.0945082960362064,0,0,0,0,0,0.130139219214454,0,-0.283438693711716,0,-0.0591536095788462,0,0,0,0,0,0,0,0,0,0,0,0.290806919531301,0,0,0,0.0821872831978322,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.0595139276196174,0,0,0,0.0325707034590342,0,0.0762745914434453,0.0759786065065496,0,0,0,0,0,0,0,0.0830273472306008,0,0,0,0,0,0,0.161197849496299,0,0,0.0442120194213862,0,0,-0.01990557789593,0.299810207942426,0,0,0.0539749666602862,0,0,0.0340154184386538,0,0,0,0,-0.0676585950017187,0,0,-0.138414202813989,0,0,0,0,-0.0150058707716632,0,0,0,0,0,0,0
X000625.SZ,0,0.119508981768957,0,0,0,-0.0551698230259408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0869058425884307,0,0,0,0,0.416041666302604,0,0.0578546320977806,0,-0.200038812817031,0.739369795202135,0,0,0.154372132105485,-0.0299525795232397,0,0.0407102547982642,0.0690267611722857,0,0,0,0,0,0,0,0,0,0,0.0400356842337185,-0.0478900806196006,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.00246022148006895,0.0572046463045926,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.151365465958912,-0.166407604333318,0,0,4.33680868994202e-19,0,0.169197194148721,0,0,0.0315895638541188,0,0,0,0,0,0,0,0,0,0,0,0,0.38447894569938,0,0,0,-0.0190362625356354,0,0,0,0.206636740613681,0,0,0,0,0,0.113165161184349,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0785996993749509,0,0,0,0,0,0,0,0,0,0.29199844611255,0,0,0,0,0,0.0675005474941644,0,0,0,0,0,0.0888514768920654,0,0.00139543992019766,0,0,0,0,0,0,0.0315962605778459,0.0011228156891575,0,0.00637257395652985,0,0,0,0,0,0,0.118077724893258,0,0,-0.0759853471331167,0.0322038187503745,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.0173014247619909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830592039269313,0,0,0,0.160049868983185,0.00785594514180081,0,0,0,0,0,0.0135762514628207,-0.0564780681127552,0,0.0563527559499195,0,0,0,0,0,0.715741587283883,0,0,0,0,0,-0.114987154947552,0.0851664049167141,0,0,0,0,0.0780021765293924,0,0,0,0,0,0,0
