,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X000100.SZ,X600031.SH,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600089.SH,X600066.SH,X600271.SH,X600118.SH,X601877.SH,X002236.SZ,X000550.SZ,X600177.SH,X000581.SZ,X600582.SH,X002475.SZ,X000568.SZ,X300124.SZ,X002129.SZ,X000800.SZ,X000050.SZ,X000623.SZ,X600060.SH,X000559.SZ,X002294.SZ,X002292.SZ,X300146.SZ,X600839.SH,X300003.SZ,X002465.SZ,X002456.SZ,X000400.SZ,X000977.SZ,X600166.SH,X000869.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0.123755932484931,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.823128080624601,0,0,0,0.0396287399300351,0,0,0,0,0,-0.0498397567696467,0.0365285822817746,-0.00577519755244751,0,0,0,0,0,0,0.0170154253139266,0,-0.00848512147873827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188232181007218,0,0,0,0,0,0,0
X600690.SH,0.0377529591825422,0.0895028113139666,0.033821585505835,0,0,0,0,0.279896209071465,0,0.13677250364364,0,0,0,0,0,0,0,0,0.0977259810161086,0,0,0.0270845797472001,0,0,0,0,0.12555511938424,0.0390993486310172,0,0,0,0,0,0.0842034540581827,-0.0178293278586269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103170493761553,-0.00432376721028389,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.1041441150485,0,0,0,0,0,0,0,0,0.107669278303937,0,0.178149686351128,0,0,-0.0245420095935982,0.0810131038802154,0,0,0,0,0.0359329491741321,0,-0.0281662458084511,0,0,0,0,-0.0709387937125393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427162075755604,0.00461220896539457,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0896954701234207,0,0,0.0698122558814274,0,0,0,0.587250743332805,0,0,0.114693909869488,0,0,0.0397537261398878,0,0,0,0,0.0443149701496822,0,0,0,0,0,0,0.00740278336172489,0,0.0254401121111411,0,0.00738733111292275,0,0,0,0,0.0191092179759842,0,0,0,0,0.040993914297132,0,0,0,-0.0223207040506487,-0.00452276639974295,0,0,0,0,0,0
X600372.SH,0,0,0,0.0995878203272424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163015728874356,0,0,0,0,0,0,0,0.233321255732289,0,0.0146227549235241,0,0.0486027689048678,0,0,0,0,0,0,0,0.0113525326362652,0.0191474279163785,0,0,0,0,0,0,0,0,-0.0315067850811529,0.0082785712254537,0,0,0,0,0,0
X000157.SZ,0,0,0.0204036488139894,0,0,0,0,0,0,0,0.654981709422409,0,0,0,0,0,0,0,0,0,0,0,0.0539133271233523,0,0,0,0.0103846657372265,0,0,0,0.0945889926021477,0,0,0,0.0457448606379286,0,0.0621670351591767,0,0,0,0,0,0,0,0,0,-0.0324492647320269,0,0,0,0,0.0368853807059794,0.0139820607250037,0.0832009792864628,0,0,0,0,0
X600741.SH,0.343020480131111,0,0.0389718564476409,0,0,0.0651982073308355,0,0,0.0614308727661523,0,0.0821639224575648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020747165748836,0,0,0,0,0,0,0.00380645222755158,0,0,0.137309719465414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371716130309888,0,0,0,0,0,0,0
X002241.SZ,0.25456301842956,-0.0790097176469834,0,0.046638376859406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118875559633324,0,-0.0200914089657889,0,0,0,0.11145503554257,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.150369944561781,0.0541789487650284,0,0,0,0,0,0,0,0,0,0,0,-0.0128800297372425,0,-0.0762075888256385,0,0,0,0
X600703.SH,0,0,0.0127667334698645,0,0,0,0,0,0,0,0.0489499149426373,0,0,0,0,0,0.0841176223127181,0,0,0,0,0.0356918386264691,0,0,0,0,0,0.0816289056275307,0,0,0,0,0.0959372311759561,0,0,0,0.0844400032863983,0,0,0,0,0.13454319974131,0,0.097766926447804,0,0,0,0.122485366326304,0,0,0,0,-0.0152592515036488,0,0,0,0,0,0
X600089.SH,0.117390347364212,0,0.0321416736832422,0,0,0,0,0,0,0,0.056856207482405,0,0,0,0,0,0,0,0,0,0,0,0.135102929753367,0,-3.46944695195361e-18,0,0,0.0987360827949311,0,0.0162448746267069,0,0,0,0,0,0,-0.0550386753733088,0,0,0,0,0,-0.0421818381264241,0,0,0.0842799989699716,0,0,0,0,0,0,-0.0282917115859181,0,0,0,0,0,0
X600066.SH,0,0,0,0.246631428614078,0.040052876692392,0,0.0667584519823868,0,0,0,0.146921337675574,0,0,0.0538534460730558,0,0,0,0,0,0,0,0,0,0,0.0293419635102015,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0302106727046135,0,0,0.0518985128590244,0.0167343010380019,0,0,0,0,0,0,0,0,0,0.0674259570962486,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X600271.SH,0,0,0.00962638883912925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162143667205893,0,0,0.224672648138211,0,0.0560625062395896,0,0,0.0340351275061745,0.0454547093265667,0,0,0,0,0,0,0,0,0,0,0,0.0108858194557791,0,0.0155649567301631,0.21874401851267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.171808386574769,0,0,0,0.0680021839463303,0.213637689215621,0,0,0,0,0,-0.0112487835140312,0,0.292978466099054,0,0,0.0102676112836718,0,0.240009437437578,0,0,0,0,0,0,0,0,0.027584759416437,0.0631497846082685,0,0,0,0,0.0899784046874057,0,0,0,0,0,0,0,0.0427334397492251,0,0.0670192142074396,0,0,0,0,0
X601877.SH,0,0,0,0.274760852963541,0,0,0,0,0,-4.33680868994202e-19,0.0578242769442101,0,0,0,0,0,0,0,0,0,0,0,0.153464886331486,0,0,0,0,0,0,0,0.0988089415774066,0.0621476684323281,0,0,0,0,-0.0380018894254965,0.054359140653099,0,0.00665063031376625,0,0,0,0,0,0,0,0,0,0,0,0.0815404603558875,0.0271257635275086,0,0,0,0,0,0
X002236.SZ,0,0,-0.0211981802534437,0,0.0970114712414875,0,0,0,0.123529061915308,0,0,0,0,0,0,0,0,0.251835449326282,-0.0856491761037159,0,0.0745232762013809,0.247918636255546,0,0,0,-0.0747002275758538,0,0,0,0.284691508198192,0,0,0,0,0,0,-0.0214040227615558,0.166899866947393,0,0,0.0355394554753263,-0.00404780418744193,0,0.0373996094576518,0,0,0,0,0,0,0,0,0.00123679152212735,0,0,0,0,0,0
X000550.SZ,0.0302129414696811,0,0,0,0.164835279609897,0,0,0.21362264977292,0,0.113868680260606,0.0893171622911824,0,0,0,0,0,0,0,0,0.00412190477691071,0,0,0,0,0,0,0,0.0345317374533668,0,0,0,0.069453007516374,0,0,0,0,0.0100877401553853,0,0,0,0,0,0,0,0.0876493268265287,0,0,0,0,0,0,0,0.0136114655841308,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.242003708771548,0,0.0517078884617696,0,0,0.0378439848392852,0,0,0.171794079385921,0,0,0,0.0389778243393404,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.173050032770818,0,0.162068679487346,-0.0573432539094336,-0.013754523170321,0,-0.0842820876235353,0,0,0.100829517632816,0,0,0.115733761128428,0,0,0,0,-0.0248163345733077,0.0120498183090552,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0.104861434240206,0.126299139685259,0,0,0,0,0,0,0,0,0,0,0.160258847026948,0.300205428336171,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0415822780812861,0,0,0,0,0,0.035801295373398,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253745748786008,0,0,0,0,0,0,0
X600582.SH,-0.0984652910014622,0,0,0,0,0,0.03035550799235,0,0,-0.0341897738805551,0,0,0,0,0,0,-0.138402594203047,0,0,0.269485570329726,0,0.115096941165436,0.104087120007784,0,0,0,0,0.079042001278319,0,0,0,0,0,-0.018862242584042,0,0.0669598238809025,0,0,0,0,0.0117150183544651,0,0,0,-0.0421362499502528,0,0,0,0,0,0,0.0160229630173565,0.0352590695304509,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0820317532647837,0,0,0,0,0,0,0,0.218141024625611,0,0.1818614653513,0,0,0,0,0,0,0,0.0805580960140853,0,0.037842352369429,0.265082318200507,0.0397137277416233,0,0,0,0,0,0,-1.73472347597681e-18,0.0236169988152882,0,0,0,0.0160009336954557,0,0,0,-0.0332795230804812,0,0,0,0,0,0,0,0,0.0435880587263064,-0.0145044616796322,0,0,0,0,0,0
X000568.SZ,0,0.045852280718337,0.172357708072743,0,0,0,0,0.370605257545334,0,0,0,0,0,0,0,0.0770802700658909,0,0,-0.0721164368595996,0,0,-0.0933152782076005,0.0647950163155666,0.110958039335141,0,-0.337432276976488,0,0,0.164258514001038,0,0,0,0,0,0,0.0523352448542247,0,0,0,0,0,0,0,0,0.101977728529811,0,0,0,0.0741566480199628,0,0,0.031077610872584,0.0153071581036728,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0795259111826136,0,0,0,0,0,0,0,0,0,0,0,0,0.0795310172324486,0,0,0.323145832617506,0.219254305762667,0,0,0,0,0,0,0,0,0.0843183974166062,0,3.46944695195361e-18,0,0,0,0.000227365427727659,0.00177243675785797,0,0,0,0,-0.096644316701133,0,0,0,0,0.106149849470419,-0.0217717930978954,0,0,0,0,0,0
X002129.SZ,0,0,-0.0211543364870089,0,0,0,-0.0462337515727488,0,0,0,0,0,0,0,0,0,0.10241929047151,0,0.164045988045202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134436908662246,0,-8.67361737988404e-19,0.0734713016472845,0,0,0,-0.109524685274752,0,0,0,0.067102795838678,0.238428987079981,0,0,0,0,0,0.0786104077818379,0.0263525985851723,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.0326269862518675,0,0,0.387052425302958,0,0,0,0,0.0303007026455789,0,0,0.164193124835099,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.14350603305991,0,0,0,0.0512257348212622,0,0,0.0147423196946778,-0.0351172815311754,0,0,0,-0.146283414597054,0,0.115179644222749,0.0168127253434342,0,0,0,0,0,0
X000050.SZ,0,0,0,0,-0.165020348575795,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0797748448444542,0,0,0,0,0,0,0,0,0,-0.0355829337941832,0,0,0.181914559793034,0.399428984093694,0.00192418429089643,0,0.0678495537474048,0,0.166896651917337,0,0,0,0.448786036577242,0,0.151988767723441,0,0,0,0,0,0,0,0.0432443582738685,0.0305744186519538,0,0.192677304206254,0,0,0,0
X000623.SZ,0,0,0.413729291990862,0,0,0,0,0,0,0,0,0,0,0,0,0.0305390021441333,0.0987113871453157,0,0,0,0,-0.188217120160963,-0.0506620004144233,0,0,0,0,0,0,0,0,0,0,0.0701555362995079,0,0,0.106918321947377,0,0,0,0,0,0.0722903155682115,0,0,0,-0.205700248047127,0.0965963201098618,0,0,0,-0.0166801667937829,0.083506803140588,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0.0302787369141313,0,0,0.275338859606096,0,0.228844843874906,0,0,0,0,0,0,0,0,0.0953725191770311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188642560604926,0,0,0.0671241549540117,0,0,0.253467677560065,0.0608651526258534,0,0,0,0,0,0,0,0,0,-0.0137600378890181,-0.00656853364565691,0,0,0,0.364393859024898,0,0
X000559.SZ,0,0,0,0,0,0,-0.0540988648179782,0,0,0,0,0,0,0,0,0.0513711806252991,0,0,0,0,0,0.127518363446275,0.0359466762595147,0,0,0,0,0,0,0.266208513353766,0,0,0,0,0.100877343040917,0,0.241252416989324,0,0,0,0,0,0.288960202449483,0.0197024373334281,0,0,0,0,0,0,0,0,0.00976068929770518,0.215692782989875,0,0,0,0,0
X002294.SZ,0,0,-0.086615629235978,0,0.0536948311248335,0,0,0,0,0,-0.0122123321066559,0,0,0,0.349195156858201,0,0.061606224815074,0,0.00537218276188835,0,0,0,0,0,0.0765387677228033,0,0,0,0,0.0886738838212081,0,0,0.0526596559041998,0,0,0,0.130297988744937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377064389898526,8.67361737988404e-19,-0.133034054681723,0,0,0,0,0
X002292.SZ,0,0,0,0.0262062784270453,0,0,0,0,0,0,0,0.143813357157726,0,0,0,0,0,0,0,0,-0.224093915419498,0.0150162999630304,0,0,0.0226963485854038,0,0,0,0,0,0,0.0639486654086352,0,0,0,0,0,0,0.437031726253338,0,0,0,0.107131423828954,0.109009380066331,0,0.0816766184241442,0.274114435612676,0,0,0,0,-0.0220142140408661,-0.00454496019976757,0,0,0,0,0,0
X300146.SZ,0,0,0,-0.0803000355578665,0.169255356860946,0,0,0,0,0,0,-0.0371268061914921,0,0,0,0,0,0,0,0,-0.0178203206439665,0.200251366449735,0,0,0,0,0,0,0,0,0,0.0576538006436178,0,-0.0264844151739978,0,0,0.199314590103896,0,0,0,0,0,0.081651997603698,0,0.0529592942493968,0,0.028455411894893,-0.0458870590337294,0,0.119330611396178,0,0.0304856025138427,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0.026731402933708,0.2325317299825,0.039441167989501,0,0,0,0,0,0,0,0,0,0,0.121916297421622,0,0,0,0,0,0.0783646242706213,0,0,0,0.0491111770510022,0.214154826248706,0.0582006667505464,0.0137876754806,0.313009937576874,0.0747179646013071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,-0.000593410520618062,0,0,0,0,-0.101975440765414,0,0,-0.248486361772778,0,0,0,0,0,-0.0557033529736235,0,0,-0.0526530476377463,0,0,0,0,0,0,0,0,0,0.272653373095313,0,0,0,0.124467314996836,0,0,0,0,0,0.0238001905786824,0,0,0,0.509656257762989,0,0,0,0,0,0,0,0,-0.0245273078846952,0,0,0,0,0,0
X002465.SZ,0,-0.0201283422045989,0,0,0,0,0,-0.0250034990227583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28018050734653,0,0,0,0,0,0,-0.0327117323037572,0,0,0.094999163256043,0,0.0589653535241512,0,0,0,0.173129792478925,0,0.0434553132516791,0,0,0.201503266869131,0,0.0769843910624483,0,0,0,0,0,0,0,0.00105033344095627,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.295421452144122,0,0,0,0,0.0629480481481976,0,0,0.0378552090286208,0.0304106886989176,0,0,0.00816223403326358,0,0.0112933539287992,0,0,0,0.275110472445434,0.207263375080219,0.0997141654028268,0.0541322710418422,0,0,0,0,0,0,0,0,0.00469313012412522,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0.257157236841901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305116187330151,0,0,0.0100728231884042,0,0,0,0,0,0.117604442968565,0.0864297806306835,0,0,0,0,-0.048720086632136,0.0123333662915154,0,0,0,0.0212961189857895,0,-0.10091712726404,0,0,0,0,0,0,0,0.0881815373789249,0,0,0.0107443393970975,0,0,0,0,0,0
X000977.SZ,0,0,0.0916492143194795,0,0,0,0,-0.0579623558136285,0,0.147443098049829,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.0560409774598481,0,0.0582625741730946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439538954102536,0.038814441796363,0,0.135183400603103,0,0,0.00950177134030487,0,0,0,0,-0.0173052343015716,0,0,0,-0.0715459682217318,-0.0336116018517417,0,0.0382706102961578,0,0.0890858257845599,0,0
X600166.SH,0,0,0,0,0,0,0,0,0.0902323352383107,0,0.08947460880697,0,0,0,0,0,0,0,0,0,0.0163654738805344,0,0,0,0,0,0.09868789166524,0.00929943063201491,0,0,0,0.0737029990516823,0,0.0863853137772968,0,0.063253120864305,0.060895600512885,0.0547235779136491,0,0,0,0,0,0,0,0,-0.268799967757037,0,0,0,0,0,0.0006616252133666,0,0,0,0,0,0
X000869.SZ,0,0,0.000238774041744483,0,0,0,0.254804824290885,0.259535393175888,-0.0505633938946834,0,0.108957707533126,0,0,0,0,0.0504458446514998,0,0,0,0,0,0,0,0,0,0,0,0,0.0858035914497341,0,0.13234525143073,0,0,0,0,-0.0984739898859744,0,0,0,0,0,0,0,0,0,-0.0200153644242489,0,0,0,0,0,0.0299074824750694,0,-0.0546375586205396,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,-0.0437054562055341,0,0,0,0,0,0,0,0,0,0,0.107255164029166,0.0184124886045437,0,0,0.0341603059006857,0,0,0,0,0,0,0,0,0,0,0.0220414163819117,0,0,0,0.00764968778970149,4.33680868994202e-19,0,0,0.0594223323593487,0,0,0.0420762423203338,0.130787593378245,0.0947259804750148,0,0,0,0,0,0.0522783255285284,0.0039618148152619,0,-0.11531699086862,0,0,0,0
Change_TY3M,0,0,0,0,-0.03902851327657,0,-0.0555869148169747,0,0,0.0212459816308395,0,0.0965551312285175,0,0,0,0.00942062153261073,0,0,0,0.0180859444683044,0.00998211485563157,0,0.12216803662706,0,0,0,0.0170967089674866,0,-0.0481848400291834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0060479067096746,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.293284349200728,0,0,0,-0.68885106106585,0,0.313240228870747,0,0,0,0.10522415251418,0,0,0,0,0,0,0,0,0,0.386582525123426,0,0,-0.0205948408457289,0,0,0,0,0,0,-0.0265551982420625,0,0,0,0,0.21229573300578,0,0,0,0,0,0,-0.230809567672046,0,0,0,-0.00710828769764254,0.0701813144171984,0,0,-0.741573919988194,0,0
TED,0,0,0,0,0,0,-0.848399271109501,0,0,-0.158274500728196,-0.480236659118205,0,0,0,0,-1.8564867534256,0,0,0,0,0,0,0,0,0.0672893713114807,0,0.729257743307555,0,0,0,0,0,0,0,0.224450990990199,0,0,0,0,0,0,1.91250607885307,0,0,0,0,0,0,0,0.571627548919159,0,-1.93285670271233,0,0,0,0,-5.2607005707359,0,0
RealEstate_excess,0,0,0,-0.28900933299669,0,0,0,0,0,0,0,0,0,0,0,0.0351717247671334,0,0,0,0,0,0,0,0,-0.361667548409331,0,0.0571519949223804,0,0,0.137331793495525,0,0,0,0,0,0,0,0.395058095062893,0,0,0,0,0,-0.0720455924944698,0,0.115287156569791,0,0,0,0,0,0.139110527233789,0.0547140720678611,0,0,0,0,0,0
MKreturn,0,0,0.16661611521489,-0.34082490610577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302122323861082,0,0,-0.0594253190650058,0,0,-0.135244050414844,0,0.0298093683078978,0,-0.176953180767053,0,0,0,0.0223493561398357,0,0.0216393977523651,0.0145831085406099,0,0,0,0,0,-0.0618694407471165,0,0,0,0,0,0,0,0,0,0,-0.0133799355853086,-0.305250853050435,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00179165131001518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146206646094977,-0.000876572225142491,0,0,0,0,0,0,0,0,0,0,-0.00315080333392241,0,0.000280990689449522,0.00505536290930106,0,0.00162758294137556,0,0,0,0,0,0,0,0,0,0,0,0,0.00103307931266863,0,0,0,-0.0875583609747827,0,0
CarbonVol_Shenzhen,0,0,-0.0240445720461205,0,0,0,0,0,0,0,0,-0.0698154872768289,0,0,0,0,0,0,0.0643913041449995,0,0,0,0,-0.0360021504693652,0,0,0,0.0235308318018689,0,0,0,0,0,0.100980325370071,0,0,0,0,0,0,0,0,-0.0673437564588593,0,0,0,0,0,0,0,0,0,-0.0814541912650531,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00116779880865702,0,0,0,0,0,0,0,-0.000538205164227756,0,0,0,0,0,0,0,0.00468283480637907,0,0,-6.92794839080214e-05,0,-0.00782631192405062,0,0,0,0,0.000138331962683489,0,0,0,0,0.00229782324862707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119537893514821,0,0,0,0,0.103728261719664,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349177346508224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309429514703583,0.00333652626654555,0,0,0,0,0,0
