,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000338.SZ,X300014.SZ,X002179.SZ,X002129.SZ,X600703.SH,X000100.SZ,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X600741.SH,X002241.SZ,X000157.SZ,X000661.SZ,X600584.SH,X600522.SH,X601877.SH,X000977.SZ,X601799.SH,X000800.SZ,X002074.SZ,X002007.SZ,X600183.SH,X002463.SZ,X002028.SZ,X000066.SZ,X300142.SZ,X600702.SH,X002456.SZ,X002180.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0256234537855022,0.251475160850055,0,-0.0182582194156654,0,0.0505934988190991,0,0.0704671554730614,0.13259473737919,0,0,0,0,0,0.0414758441680249,0,0,0,0.0300401530262843,0,0,0,0,0,-0.0409565484942287,0,0,0,0,0,0,0,0,0,0.0611850904569288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661097034874513,-0.00187994242308587,0,0.0290219302162507,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0264951980782747,0,0,0,0,0.165041027199872,-0.00787910420086874,0.220285067632422,0.00695098643648991,0,0,0,0,0,0,0,0,-0.0964756095410775,0,-0.038555936553579,0.000794918301687906,-0.0522998328750309,0,0,0,0,0,0.11183822549742,-0.123664032597897,0,0,0,0,0,0,0,0,0.229397671189546,0,0,0,0,-0.0182322766589775,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.132515299315651,0,-0.145771694746904,0,0,0,0,0,0,0,0,0.123738595406655,0,0,0.0763656963963096,0,0,0.0404549183189722,0,0.0227630066772373,0,0.018157237896189,0,0.138363007041444,0,0,0,0,0,0,0,0,0,0.0578995399053016,0,0,0,0,0,0,0,0,0,0.0926404898642899,0,0,0,0.0387911117451475,-0.00880644274655927,0,0,0,0,0,0,0
X000568.SZ,0.469252750504683,0,0.202693593797553,0,0,0.0962357369019,0,0,0,0,0,0,0,0,0,0,0.172644959643748,0.0335188167601974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0673685745090289,0,0,0,0,-0.0530723727162268,0.0487333374429503,-0.0149963728006361,0,0,0.131497684697926,0,0,0,0,0.0188594576223761,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.424200407876646,0,0,0,0,0,0,0,0,0,0,0,0,0.0477084735458631,0,0,0,0,0,0,0,0,0,0.120262317889842,0,0.0317862992646734,0,0.0779422189275454,0,0,0.0037489758557688,-0.0563852124184864,0,0,0,0,0,0,0,0,0,0,0,0.187604537754995,-0.125667900490255,-0.140009632899972,0,0,0.0122892473876154,-0.0235553876035062,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0923839316374488,0,0,0,0,0,0,0,-0.274994079245524,0,0,-0.264808035033506,0,0,0,0,0.154652329526661,0,0,0,-0.375597347063704,0,0,0,0,0,0.669191729964401,0.0369911655225212,0,0,0,0,0,0,0,0,0.181867209599529,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0264425860057626,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.227557009486619,0,0,0,0,0,0,0,0,0,0,0.245048756112914,0,0,0,0,0,0,0,0,-0.115775825912174,0,0.0361014496698205,0,0.0115094078151087,0.0132302065412764,0,-0.128746980327333,0,0,0,0,-0.0589539318840412,0,0,0,0,0,0.252997418873766,0,0.173396003221955,0.183673886006831,0,0,0,-3.46944695195361e-18,0,-0.125814404727614,0.12023956416278,0.195535015793201,-0.0467606258779652,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.0961295890735708,0,0,0,0,0.0108599742863142,0,0.0042305921669904,0,0.0514960400814345,0.0821627095574114,0.0664591043101135,0,0,0,3.46944695195361e-18,0,0.0406753146037071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317972337515018,0.0523332857658003,0,0,0,0,0,0,0,0,0,-0.0112813520564535,0.0224042302308348,0,0,0,0,0,0
X000651.SZ,0,0,-0.0994009844012003,0,0,0,0.142660090983911,0,0,0,0,0.0803038715822952,0.122458208601264,0,0,0,0,0,0.321348742737273,0,0,0,0.0478725471997894,0,0,0,-0.0307785842528511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00563671551548157,0,0,0.0693020460562536,0,-0.0892813483806251,0.086737785577169,-0.113240075289521,0,0,-0.0299050574280698,0,0,0,0,0,0
X002304.SZ,0.0540563014009492,0.146590896629609,0,0,0.256214716631231,0,0,0,0,0,0,0,0,0,0.167021329637067,0.0184794778702464,0,0,0,0,0,0,0,0,0,0,0,-0.0382259726252925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106702377250101,0,0,0,0.04702416158242,-0.145933825010958,0,0,-0.00172822051090106,-0.00368551536601352,0,-0.0407984800344676,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0146781062426109,0,0,0.101205287186288,0,0,0,0,0.0646360326369697,0,0,0,0.0576449982190145,0.0862099844283896,0,0,0,-0.0470135981453221,0,0,-0.0167856068189769,0,0.00162381984147542,0.0549040297255334,0,0,0,0,-0.0299374977684255,0,0,0,0.248584086055774,0.220032701015943,0,0,-0.0015238682286993,0,0,0,0,0,0,0,0,-0.00211287985329095,0,-0.0847755762783545,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.00294592288054918,0.292805522924749,0,0,0,0,0,-0.0197694492155768,0,0,0,0.0403496083201921,0.040822882903428,0,0,0,0.0166208235920981,0,0,0.0317767844037126,0,0,0,0,0.14861810947492,0,0.0935668201392014,0,0,0,0,0,0,0,0,0,0,0,0,0.0693271321271957,-0.040259867270794,0,0,0,-0.0404239713307729,0.105987103645631,0.116134301953001,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.256434104687126,0,0,0.0181878642162066,0,1.73472347597681e-18,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.138265026655542,-0.0598438568381457,0,0,0,-0.106993715712072,-0.219739297970656,0,0,0.0534331929399525,0,0,0,0,0,0.0639688392740424,0,0,0,0,0,-0.137792131459438,0,0,0,-0.0138495595473712,0,0,0,0,0,0
X000725.SZ,0,0,0.0231579586607044,0,0,-0.0180342631529078,0,0,0,0,0,0,0,0,0,0,0,0.080103324777511,0,0,0,0.0521342587844158,0,0,0.218026614295953,0,0,0,0.053981482760061,0,0,0,0,0,0,0,0,0,0,0,0,0.116026896178703,0,0,-1.73472347597681e-18,0,-1.73472347597681e-18,0.0630358566197169,0,0,0,-0.0126266157698003,0,0,0,0,0,0,0
X000625.SZ,0,0.57558848642277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.289667311152843,0,0,0,0,0,0,0,0,0,0.139189487607626,0,0,0.163796045738545,0,0,0,-0.0192053840748283,-0.0414971540606623,0.8943797888269,0.0246234078384318,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0842049200882406,0,0.0432394111326609,0,0,0,-0.0410470927603986,0,-0.140690791867698,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.805004598562638,0,0,0,0,0,0,0.235476785849809,0,0,0,0,0,0,0,0,0,-0.378095504787307,0,0,0,0.140993610477092,0,0,0,0,0,-4.33680868994202e-19,0,-0.141288517448648,0,0.237590793171304,-0.489829091334927,0,0,0,0,0.146078015501318,0,0,0,0.375942753914194,0,0,0.176803415347739,0,-0.0215067939990464,-0.0705784166844366,0.0890527440700281,0,0,0,0,0
X000596.SZ,0,0,0,0.616348078904379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561936491435074,0,-0.00675249461442073,0,0,0,0,0.0464243559651766,0,0,0,-0.0760321965779503,0,0,0,0,0,0,0,0,0.0153419484175567,0,0,0,0,-0.00669800408616378,0.0296520586288395,0,0.0312265516454563,0,0,0,0,0,0.00331080264923999,0,0,0,0,0,0,0
X002371.SZ,0,0,0.159737613109345,0.110816460340726,0,0,0.0341457532660854,0,0,0,0,0,0,0,0.242063274001426,0,0,0,-0.188305695301874,0,0,0,0,0,0,0,0,0,0.46261109978738,0,0,0,0,0.107765468308278,0,0,-0.0519842960432205,0,0,0,0,0,0,0,0,0,0,0.0658912487136474,0.0792571119537677,0,0,-0.0547359522116032,0.0255664538796613,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.136267484916252,0,0,0.0987440152608737,0,0,0,0,0,0,0,0.0135808748504272,0,0.000763489209487445,0,0.140161584935317,0,0,0,0,0.487598605782154,0,0,0,0,0,0.0368072466162666,0,0,0,0,0.018793770008843,0,0,-0.0233027213743631,0,0,-0.115884457826067,0,6.93889390390723e-18,0.033918892857674,-0.0871767895769359,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0956772507590703,0.0618152025132033,0,0,0.226807163165448,0,0,0,0,0,0,0,0.364915710067262,0,0,0,0,0,0,0,0.0122129492894438,0,0,0,0,0,0,-0.0542660525570062,0,0,0,0,0.0774559508522805,0,0,0,0,0,0,0,0.0669258692775584,0,0,0,-0.0609285816459144,-0.0361672756823885,0.0271098643864939,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.151529657298943,0,0,0,0,0,0,0,0,0,0,0.0390585049799408,0,0,0,0,0,0,0.297728930984208,0.0395797714992204,0,0,0,0,0.018002155829132,0,0.0657506726517048,0,0,0,0,0,-1.35525271560688e-20,0.0429098240997304,0,0.126455648150968,0,0,0,0,0,0,3.46944695195361e-18,-0.0416858957417675,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,-0.0427847579048034,0,0,0,0,0,0,0,0,0,0,0,-0.0955118832563631,0,0,0,0,-0.20470776586697,0,0,0,0,0,0,0,0.293695560545088,0.0755670001522853,0,0,0,-0.354234212984576,0,0,0,0,0,0,0,0,0,-0.0905299887434142,0,0,0,0,0,0,0,0.0778466923798457,0.0138673703407002,-0.0288633880113251,0.0526518943587864,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.0960045052107454,0,0,0.0649194699732055,0,0,0,-0.0499253771377258,0,0,0,0,0,0,0,0,0,0,0,0,0.0925505738265455,0.0713091792053192,0,0.109947767968937,0,0.0876937363303411,0,0,0.12775537432464,0.0138688284032655,0,0.0179794937987988,0,0,0.386524990811452,0,0,4.33680868994202e-19,0.0642600915895995,0,0,0.0730653852288941,0,0,0,0,0,-0.00942492869714012,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,-0.248829427946303,0,0,0,0,0,0.168327931436983,0,0,0,-0.0274982872917733,0,0,0,0,0,-0.265546315644203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451704924985074,0,0,0,-0.0344123142734475,0,-4.33680868994202e-19,0,0.272293099020634,0,0.225939809619399,0.190924937088459,0,0,0,0,-0.0589702773348817,0,0,0,0,0,0
X000100.SZ,0,0,0,-0.136078798156407,0,0,0,0,0,0,0,0,0,0.284901735926523,0,0,0,0,0.112291672683327,0,0,0,0.162838763116604,0,0,0,0.0223347011220346,0,0,0,0,0.0982557545653849,0,0,0,0,0,-0.10357431389872,0,0,0,0,0.146809725059662,0,0,0.120865027528139,0.0921821000880286,0.0453757148334827,0,0,0.0825146901818878,-0.0208333460306399,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.108600555554156,0,0,0,0.141364885834937,-0.0889348788046738,0,0,0.173195731979448,0,0,0,0,0,0.0640244148018994,0,0.131543853418758,0,0,0,0.078113273726958,0,-0.0262925186506462,0,-0.0744153037842427,0,0,0,0,0,0,0,0,0,0,0,-0.097771992221383,0,0.110664990467491,-1.0842021724855e-19,0,-0.0365232539604666,0.0510174270411968,0,-0.0113282890829536,0,-0.0544296489505633,0,0,0,0,0,0
X002236.SZ,0,-0.31026271380112,0.260090483506797,0,0,0,0,0,0,0,0,0.453880721029806,0,0,0.262714763048891,0.410415743856229,0,-0.0482243884859899,0,0,0,0,0,0,0,0.00535091590150319,0,0,0,0,0,0,0,0,0,0,0,0.224781307654768,0,0,0,0,0.0419062736445194,0,0,0,0,0,0,-0.228193144147646,0.073585906113932,0.017253936398172,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.195045722943478,0.111323603820651,0.02770765805807,0,0,0,0,0,0,0,0.0427574387218967,0.00393167765013591,0,0,0,0.0838100045175487,0,0.0247124177297932,0,0.0883977805388497,0,0,0,0,0,0.028415473144096,0,0,0,0,-4.33680868994202e-19,0.0206237659306369,0,0,0,0.0364274219535234,0,0,0,0,0.0225609646121595,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.082034694668214,0,0,0,0,0,0,0,0,0,0,0,0,0.175963524195114,0.260063169075547,0,0.179941259766593,0.656465725471655,0.197182215462881,0,0,0,0.0175458987859233,0,0,0.19626819741066,0,0,0,0,0,0,0,0.00262660605876931,0,0,0.0279345854123717,0,0.116348502314805,0.111497646290031,-0.348060865068306,0,0,0,0,0,-0.0438271329213761,0.0167194666217489,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.0893008988539302,0,0,0,0,0,0,0,0,0.275212403457263,0,0.0493800042611926,0.0743270528155163,0.0354572934206699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111475904933699,0,0,0,0,0,0,0,0,0,0.0523063597599141,0,-0.0894328140022755,0,0,0,0,0,-0.0171798479614786,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0570912520888817,0,0,0,0,0,0,0,0,0,0,0,0.174705612497336,0,0,0,0,0,0.0582805425669285,0,0.0438066396481466,0,0,0,0,0,0,0,0,0,-0.0158825186030576,0,0,0,0.0703412211878695,0,0,0,0.204700838608781,0,0.0587692058149961,0,0.0799546860996928,0.199568383287841,0,0,0,0,0,-0.0100756021300921,-0.0100738028793838,0,0,0,0,0,0
