,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X000559.SZ,X600031.SH,X600271.SH,X002241.SZ,X000100.SZ,X600066.SH,X002292.SZ,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X002475.SZ,X000338.SZ,X600089.SH,X002465.SZ,X600177.SH,X002049.SZ,X300124.SZ,X601877.SH,X000568.SZ,X002506.SZ,X002294.SZ,X600582.SH,X300003.SZ,X002074.SZ,X002129.SZ,X300001.SZ,X000869.SZ,X002085.SZ,X000547.SZ,X600867.SH,X600839.SH,X600498.SH,X000977.SZ,X002276.SZ,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0,0.527382972933702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644328284453004,0,0,0,0.0803302307542043,0,0,0,0.0434992863710411,0,0,0.0349879322276644,0,0.308335304356665,0.131569453815292,0,-0.0813807128775382,0,0,0,0,0,-0.168147414977537,0,0,-0.0113335065269695,-8.67361737988404e-19,-0.0518537291932493,0,0,0,0,0
X000100.SZ,0,0,0,0.148610230927813,0,0,0,0,0,0,0,0.0283278120322314,8.67361737988404e-19,0,0.0488726654769327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193731546052436,0.0215023516982113,0,0,0,0.00966792684888391,0,0,0,0,0.0468774565540758,0,0,0,0.0153420818517623,0,0.164195118210244,0,0,0,0,0,-0.00635710996008784,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.235743536311642,0,0,0.0538587427824346,0,0,0,0,0,0,0.0196660420528883,0,0,0,0,0.144359109333535,0,0,0,0.120138007774782,-0.0292123815493639,0,0,0,0,0,0,0,0,0,0.0620207576211559,0,0.0938568821154106,0,0,0,-0.0213052809374072,0,0,0,0,-0.0033416449315056,-0.0257020665666076,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.0555059056434158,0,0,0,0,0,0,0,-0.522007249455201,0.11017094176372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105836292335063,0,0,0,0.0565069353856384,0,0.0647160807642805,0,0,0,0,0,0,0,0.230261421485088,0,0,-0.151903263484901,0.0754498647717938,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0.0394956485305351,0,0,0,0.210079850005311,0,0,0.646741875752071,0,0,0,0,0,0,0.0190796492416589,0,0,0,0.00543898955307153,0,0,0,0,0,0.0505999109549564,0,0,0,0,0,0,0.243862910496245,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181444360806226,-0.00249608810848294,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0262846011966563,0.117753248955001,0,0,0,0,0,0,0,0,0,0,0,0.0418729650335505,0,0,0.0363685509121623,0,0,0,0,0,0,0,0,0.166691770606739,0,0.024170871565879,0.0798246546185468,0,0,0.0300440583336292,0,0,0,0,0,0,0,-0.00874705996353846,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0687045535685837,0,0.11662104991421,0,0,0,0,0.0190112125020221,0,0,0,0,0,0,0,0,0,0.0291496797307968,0,0,0,0,0,0,0,0,0.199658752229582,0,0,0,0.0673167261176755,0,0,0,0.0848803682576378,0.0196436466703195,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.183428367177637,0,0,0,0.290940547737332,0,0,0.0389964362097765,0,0,0,0,0,0,0.0140216164607444,0.0194147146933193,0,0,0,0.155765687070013,0.0742103561383058,0,0,0,0.0452062727074589,0.0714962547136189,0,0,0,0,0,0.0375561705903062,0,0.0159672201836189,0,0,0,0,0,0,0,0,0,0,0,-0.0177779244678613,0,0,0,0,0,0,0
X002475.SZ,0,0,0.129477719919224,0,0,0,0,0,0,0,0,0,0.101614702358268,0,-0.0559342165143493,0,0,0,0,0,0.178799607404158,0,0,0,0,0,0,0.0619608752497335,0,0.0965097117456158,0,0,0,0,0,0,0,0,0,0,0.174688040548431,-0.0622537121038748,0,0,0,0,0,0,0,0,0,-0.028634999104412,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.146281701085586,0,0,0,0.0435871762846305,0,0,0.0859872802113288,0,0,0.00318082261579223,0,0,0,0,0,0,0,0,0,0.0175092124192803,0.161655918089082,0,0,0,0,0,0,0,0.0797940876368211,0,0,0,0.088300910832414,0,0,0,0,0.0187525427820894,0,0,0.000489232539152712,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.143696293834581,0,0,0,0.0450084710137809,0,0.356623482257825,0,0.0515293666612589,0,0,0.031535271642775,0.0400297441661022,0,0,0,0,0,0,0,0.0746843582219831,0.0319765888829557,0.0117350388982558,0,0,0.0143754358547016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241993320219508,0,0,0.00246705478976615,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00357400698469021,0,0,0,0.0513108575509673,0,0,0.172122959320647,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0188019352131261,0.0385612048841277,0,0,0.064739044379946,0,0,0,0,0.0529871346952964,0.0843241284753906,0,0,0.120791845639582,0,0.179557296199285,0.000991905715283099,0,0,0,0,0,-0.0190404611291457,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0296837324001049,0.0511002683900477,0,0,0,0,0.106001941530725,0,0,0,0,0,0.0951355308136827,0,0,0,0,0.0404241278056987,0,0,0,0,0,0,0,0,0,0,0,0,0.134477343034472,0,0,0.0572218681853371,0.0347679100719949,0,0.107945365723194,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0
X002049.SZ,0,0.637443154326401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583322939228677,0,0,0,0,0,0,0,0,0.180883082153976,0,0,0,0,0,0.268753941013175,0.214879340351588,0,0,0,0,0,0,0.0545553857470492,0.278484850496347,0,-0.0142242335744428,0.0497348802775647,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.149585847202817,0,0,0.140889556123745,0,0.249227443385039,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.274291909408825,0,0,0,0,0,0.0692616040019766,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.149332459229536,0.00262813506913412,0,0,-0.00610852627087676,0.0666925539416645,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,-0.052387861591226,0,0,0,0,-0.0218789953734593,0,0,0,0,-0.0668491081575888,0,0,0,0,0,0,0,0.274103006756376,0,0,0,0,-0.154713488291543,0,0,0,0,-0.110412702925465,0,0,0.0558567210582583,-0.105101912834172,0,0,0,0.061840551119803,0.318574062462823,0,0,0.142928132000236,0,1.73472347597681e-18,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0362762873124264,0,0,0,0.0272834859456355,0,0,0.0858799611400176,0.0771867002378612,0,0,0,0,0,0.0744106095904315,0,0,0.0329151079351016,0,0,0,0.0302043412166791,0,0,0.0328830495826642,0,0.047479611921833,0,0,0,0.0200700347993158,0,0,0,0,0,0,0,-0.0113398247897403,4.33680868994202e-19,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628027995995782,0,0,0,-0.108083996899507,0,0,0,0,0,0,0,0,-0.0161688004751439,0,0,0,0,0,0.0673417704180558,0,0.291851943846136,0.225601031538781,0,0,0.0419418068444231,0,0,0,0,0,0.117271716642103,0,0,0,0.0743218354490373,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0932319378158254,0,0,0,0,0,0,0,0.050287839327177,0.036029559906108,0,0,0,0,0,0,0.0843861963088743,0.0663712476929068,0,0.0432316738743219,0,0,0.0363616394296214,0,0,0,0,0.0490394488564097,0,0,0,0.0255181921951777,0,0,0,0,0.0326764125765113,0,0,-0.0111533520057982,0.0217511558476758,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,-0.000548552065636909,0,0,0,0,0,0,0,0,0,0,-0.0550388704679459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271072051212439,0,0.168223607520847,0.196340139519901,0,0.0801330710008562,0.0205952262305495,0.107189335320949,0,0,0,-0.00572251210281139,-0.00364925889481908,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15172095411669,0,0,0.492766807314892,0,0,0,0.238014107696042,0,0,0,0,0,0,0.0253505683809475,0,0,0,0,-0.0316657144685341,0,0,0,0,0,0,0,0,0.175489686348935,0,0,0,0,0,0,0.0600331411143849,0,0.0192000409278239,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.105013803898165,0.353502729733748,0,0,0.00618586373520417,0,0,0,0,0,0,0,0,0,0,0.0754728206370191,0,0,0,0,0,0,0,0,0,0,0.0163598738638278,0.129698904352074,0,0,0.0321695322165211,0,0,0,0.0461682319426504,0.0087057538080723,0,0,0.00153823694712118,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0360902977554945,0,0,0,0,0,0.0691579028293196,0,0.0339294400401274,0,0,-3.46944695195361e-18,0,0,0.228530032020452,0,0,0,0,0.0160751033629162,0,0.0203428972994921,0,0,0,0,0,0,0,0.0624153723009101,0,-4.33680868994202e-19,0,0,0.109569145752279,0,0.320567435512859,0,0,0.0301826759606291,0,0,-0.0151403670895672,2.16840434497101e-19,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816987513836774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149471864557409,0,0.248266779625425,0,0.08409300259027,0,0,0,0,0,0.0845438114619246,0.0607233684600024,0,0,0.129526473693556,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.106894284697583,0.0421233627301819,0,0,0,0.0460172792383261,0,0,0.0280123921307973,0,0.0308838662051275,0.00808896208885535,0,0,0,0.10761891603668,0,0.138335841523527,0.0274387961771616,0,0,0,0,0.033342811580177,0,0,0,0,0.00418318086886098,0,0,0,-0.00778171759707634,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.212560421374906,0,0.424574543329404,0,0,0,0,0,0.0650821326924789,0,0.438857973018439,0,0,0,0,0,0,0,-0.0449553632047856,0,0,0,0,0,0,0.210160401192847,0.152644851136247,0,3.46944695195361e-18,0,0,0,0,0,0,0.15138639289088,-0.237708974100782,0,0,-0.00491873032117796,-0.0611694948766988,-0.0811624904307119,-0.109466494078416,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.488992691268014,0,0,0,0,0,0,0.159232935039072,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0222995388891308,0,-4.33680868994202e-19,0,0,0.10246149393805,0,0,0,0,0,0,0,0,0.0147905498119411,0,0,0,-0.0109496519443917,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,-0.0183324241996918,0,0,0,0,0.0615595991160237,0.0388623707335997,0,0,0,0.105460019246474,0,0,0,0,0,0,0,0.13869207968071,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0481234227198443,0.0520354234653244,0.127266891857954,0,0.111523600495978,0,0,-4.33680868994202e-19,0,0.130691971884578,-1.73472347597681e-18,0,0,-0.00890155993709584,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525965427302588,0,0,0,0,0.0948554532947952,0,0,0,0,0,0,0,0,0,0,0.0255034455296687,0,0,0,0,0.0841447643756764,0,0.137407885362985,0.256323746813549,0,0,0.0760413313242248,0,0,0,0,0.123169969862025,0,0,0,-0.013958762491893,-0.00232496110333193,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617923049277971,0,0,0,0,0,0.0214085552781804,0,0,0,0,0,0,0,0.0744146620877748,0,0,0.0746622325807478,0,0,0.0687261372550052,0,0,0,0,0,0,0,0,0.0590743286239727,0,0.202621095861487,0,0.201405814186291,0,0,0,-0.0261897723861101,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533856133831529,0.040514999570785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114419091868561,0,0,0,0,0.364288166340751,0,0.19398560541609,0.0885498849668269,0,0,0,0.114800158549756,0,0,0,0,0,0,0,-0.0459327296652982,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0274128396477896,0,0.13514155150751,0.0403991375507396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210976875571248,0,0,0,0,0.163288697343538,0,0,0,0,0,0.211720844799818,0,0.144613277234514,0.132948799251244,0,0,0,0,0,0,0,-0.0327752984762967,0,0,0,0,0,0,0
X002426.SZ,0,0,-0.0351540509533603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522110362823562,0,0,0,0,0,0,0,0.0301251434183846,0,0,0,0,0,-0.0185227928440774,-5.42101086242752e-20,0.0217862548418652,0.0431945301114631,-0.059560672401439,0,0,0,0,0,0.0237871484071093,0.00406178348836883,0,0,0.115012590254211,0,0.0963656698750686,-0.0156439954674327,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0622082247570527,0,0,0,0,0,0,0,0.11819874289647,0,-0.00687234584311676,0,0,0.0808110657673302,-0.0729293910962445,0,0,0,0.00823729960370518,0,0,0,0,0,0.00587535568565919,0,0,0,0,0,0,0,0,-0.0100549502311792,0,-0.0170260559716982,-0.0905182769986434,0,0.10152516683679,0,-0.0169682775454408,0,0,0,0,-0.00233724573621067,0,0,0,0,0,0
Slope,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.207984038848616,0,0,0,0.0324287733666813,0,0,-0.0903327151012152,0,0,0,0,-0.23061866419804,0,0,0.685768088729459,0,0.613899547951406,-0.452455215806562,0,-0.265814367268983,0,0,0,0,-0.0584132632008593,0,0,0.114220499107755,0.622014559100385,0,0,0,0,0,0,0,0,0,0.711482808005813,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313722913551951,0,0,-0.217644654709323,0,0,0,0,-0.00629602043961619,0,-0.201112752935283,0,0,0,-0.0555774956670074,0,-1.38777878078145e-17,-0.0284597173534225,0,0,0.174673550357622,0,0,0,0,0,0,0,0,0,0,0.345852414902635,0,0,0,0,1.90708204069773,0,0
RealEstate_excess,0,0,0,0,0,0.0847948337503128,0,0,0,0,0,0,0.200426291778136,0,0.181456244533207,0.222095500425771,0,0,0,0.0801668404745551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108166764917553,-0.504503293323097,0,-0.0928704525895517,0,-0.373098361590349,0,0,0.138903041736552,0,0,0,0,-0.14441314029433,0,0,0,-0.0204506373005445,0,0,0.0892428198864358,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.00591098796029954,0,0,0,0,0,0,0,0,-0.0991847471726651,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.319576521855655,0,0.0176412573043608,0,-0.15241214648425,0,0,0,0,0,-0.0149450482297853,0,0,0,0,0,0.047194233271688,0.0633643274330859,0,-0.00863986369458706,-0.00254064401457392,0.11239751863832,0,0,0,0,0
MKvol,0,-0.0203121440564467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00622600789986138,0,0,0,0,0.00191924655198864,0,0,0.00960511136105974,0.000356675942933969,0,0,0,0,0,0,0,0,-0.00581495577966147,0,-2.16840434497101e-19,0,0.0075320161695909,0,-0.00374612931509658,0,0,0,-0.000806344795193875,0,0.0268658292215815,0.0223039597437456,0,0,-0.014806143648927,0,0,0,0
CarbonVol_Shenzhen,0,-0.112377936965287,0,-0.082417378680317,0,0,0.147832393231296,0,0,-0.00330536481896644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371915442742109,0,0,0,0.00715478424389498,0,-0.0924150311803378,0,0,0,0,0,0.0336089304889848,0,0,0,0,0.0363549498814976,0,0,0,0.010458992427893,0.192485297633728,0,-0.18608052304332,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0187150383580192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00443270085410323,0,0,0,0.00280538762563776,0,0,0,0,0,0,0,0,0,0,0,0,0.000219028648003464,0.000295257057150836,-0.00417191319171093,0,0.0067599158573751,0.000872014025182243,0,0,0,0.0441661811135665,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00244492206632294,0,0,0,0,0,0,0,0,-0.00347897573375078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505242777016698,0,0,0,0,7.48328276589747e-06,0,0,0,0.0127546531016675,0,0,0,0,0,0
