,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002241.SZ,X002456.SZ,X600487.SH,X600066.SH,X300136.SZ,X601877.SH,X002008.SZ,X000100.SZ,X600522.SH,X300124.SZ,X002508.SZ,X600809.SH,X600271.SH,X300003.SZ,X600867.SH,X002294.SZ,X002085.SZ,X600089.SH,X000981.SZ,X600498.SH,X000157.SZ,X600177.SH,X600699.SH,X300142.SZ,X000050.SZ,X000596.SZ,X002180.SZ,X600118.SH,X600566.SH,X002049.SZ,X000661.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.500842352290521,0,0.228309161036208,0.0586463037410044,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.104707864867135,0,0,-0.0260556115103712,0,0.0415160451286513,0,0,0.128553775250695,0,0,0,0,0,0.0405542320522716,0,0,0,0,0,0,0,0.0197801871917364,0,0.087018714155535,0,0,0,0.0430600256359747,0,0,-0.000228699549762968,0,-0.0265883219822453,0.0435594634654219,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.316182025763486,0.0713328247478443,0,0,0,0,0,0.0702232063504187,0,0.05756355474263,0,0,0,0.13653536533154,0.0233492070647451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837385638802735,0,0,0.0684955320434904,0,0,0,0,-0.0676471813122536,0,-0.0676271539754336,0.0632196999198034,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.100997906968545,0,0,0,0.268833084551313,0,0,0,0,0,0.0955583908211458,0.0142239135872006,0,0.163658504162972,0.191186208026075,0,0,0.0865061801069738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261276595861507,0,0,0,0,0,0.0492380854799546,0,0,0,-0.0045656222392015,0,0,0,0,0,0,0
X000651.SZ,0,0.196299212575697,0,0,0.094036455170158,0,0,0.0504723139601804,0.0575030949057844,0,0,0,0,0,0.0228528941801541,0.0101143587781005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962633672797085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.030625144793247,0,0,0,0,0,0,0.137036834026095,0,0,0,0.324661820075832,0,0,0,0,0,0,0,0,0,0,0,0.0309457556203327,0.0107025593061015,0,0,0,0,0.267428495959037,0,0,0,0,0,0,0,0,0,0,0.0394376887505974,0,0.00621531011071312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.326905451711633,0,0,0,0,0.172945695373033,0,0.0374519376493192,0.154260643314112,0,-0.049622713443534,0,0,0,0,0.130450956415064,-0.197174467743765,0,0,0,0,0,0,0,0.379379914843595,0,0,0,0,0,0,0,0,0,0.161727436137011,0.0193299564467313,0,0,0,0,0,0.0162797466569659,0,0,0.0545450937184351,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0659637162427244,0,0,0,0,0.27322900977686,0,0,0,0.11607386322725,0,0,0,0,-0.229014656784312,0,0,0,0,0.0403004071485171,0,0,0.10121630390588,0,0,0,0.116642208633317,0,0,0,0,0,0,0,0,-0.0239561313066955,0.0889776353621189,0,0,0,0,0,-0.102301461644706,0,0,0,-0.0320869974693978,0.0298079589827257,0,0,0,0,0,0
X002304.SZ,0.0151863233883501,0,0,0,0.584137527680425,0,0,0,0,0,0,0,0.119923069899088,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0106133441574992,0,0,0,0,0,0,0,0,0.078399029234889,0.145892056154885,0,0,0,0,0,0,0,0,0,-0.0208874230351724,0,0,-0.0313057163601087,0.0165007507357196,-0.0343147683925426,0,0.00327693559114276,0.018863070709704,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.262027939965161,0,0,0,0,0,0,-0.0798732580808952,0,0.18626013149049,0,0,0,0,0,0,0.00826227291116804,0,0,0,0,0.108298063294211,0,0,0,0,-0.178744610209662,0,-0.0558354578748695,0,0,0,0.446341644026774,0,0,0.0179139071555102,0,0,0,0.0840222250270289,0,0,0.125577500354997,0,0.148040351392194,0,0,0.025589395236993,0,0,0,0,0,0
X600690.SH,0,0,0.0987128937686993,0,0,0,0,0.144473548164015,0,0,0.0976690354075332,0,0,0,0,-0.0306515847937332,0,0,0.126566712931228,0,0,0,0,0,0.0498076379676541,0.0577922409899047,0.256984746477015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463575307283239,-0.181376679450283,0,0.0654880592409038,-0.0345322053208596,0,0,0,0,0,0
