,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X600104.SH,X000651.SZ,X600276.SH,X300124.SZ,X000725.SZ,X300014.SZ,X003816.SZ,X600031.SH,X002129.SZ,X002371.SZ,X002241.SZ,X000625.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X300142.SZ,X601877.SH,X600741.SH,X600460.SH,X000661.SZ,X600522.SH,X000100.SZ,X002180.SZ,X000733.SZ,X002074.SZ,X000157.SZ,X600702.SH,X600884.SH,X002236.SZ,X000799.SZ,X600584.SH,X601799.SH,X000800.SZ,X002414.SZ,X002176.SZ,X600183.SH,X002007.SZ,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.22658339057555,0,0,0.092252402505776,0.11802695536418,0.0338016405947835,0,0,0,0,0,0,0,0,0,0,0,0,0.0211885083834711,0,-2.71050543121376e-20,0.136234636830999,0,0,0,0,0,0,0.002556824092234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110755632187307,0,0,0,0,0,0,0,0,-0.0603164236018958,0,0,0,0,0,0
X000858.SZ,0.169982840781276,0,0,0,0.375384867552728,0,0,0,0,0,0,0,0,0,0,0.107736667112585,0,0,0,0,0,0,0.0144595029658997,0.118029496686463,0,0,0,0,0,0,-0.160923021785262,0,0,0.0878892254116242,0,0,0,0,0,0,0,0.153245521489354,0,0,0,0,0,0,0,0,0,0,-0.0106125684992561,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0109434308015596,0,0,0,0,0,1.38777878078145e-17,0,0.0977907128029673,0,0,0,0,0,0.00085466514668195,0,-0.38320619137439,0,0,0,0,0,0,0,0.0133732176958095,0,0,0,0,0,0,0,0,0,0,0.169776848384671,0.34322100025408,0.425948628709634,0,0,0,0,0,0,0,0,0.137871062793707,0,-0.0401960373923764,0.143146902253139,0,0,0,0,0,0
X600809.SH,0,0,0.100861062345021,0,0.331789228788248,0,0,0,0,0,0,0,0,0,0,0,0.0540158065957473,0,0,0,0,0.0118331511014699,0.226805640146297,0,0,0.164994953918282,0,0,0,-0.0966772048111148,0,0,0.00817471037602369,0,0,0.0614853326629235,0,0,0.16136782832175,0.0102057400559203,0,0,0,0,0,0,0.0314427405461195,0,0,0,0,-8.15604485863734e-05,0.0169268757263887,0,0,0,0,0,0
X000568.SZ,0,0.496906018266259,0,0.1578523473404,0,0,0.0410100631414984,0,0,0,0,0,0,0,0,0,0,0.0329024952709642,0,0,0,0.0405761388551471,0.26033219513208,0,0,0,0,0.0349831796347239,0,0,0,-0.107604144264462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607562079449382,0,0,0,0,-0.00439896629492923,0.0702664253804974,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.198494389205979,0,0,0,0,0.101117531479258,0,0,0,0,0,0.0597006198571657,0,0,0,-0.0315000366651145,0,0,0,0,0,0,0,0,-0.00794160393556902,0,0,0,0,0,0.0866551102549865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851237668662011,0.0904568108739412,0.206517630322912,-0.0403078243290292,-0.0206026179724428,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.166390539271275,0,0,0,0,0,0,0.185827683639926,0,0,0.316823438096455,0,0,0,0,0,0,0,0.138643486427235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203827069339313,0,0,0.00767550803591793,0,0,0,0,-0.0307971437897917,0,0,0,0,0,-0.0631510725200618,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125198092987153,0,0,0,0.192810751840617,0.454152811225759,0,0,0,0.107024064169079,0,0,0,0,0,0,0,0,0,0.135898492302819,0,0.0587344664328991,0,0,-0.0602997387562092,0,0,0.141458326054957,0,0,0,0,0,-0.190888878693234,0,-0.0424369959599327,0,0,0.0179341537392161,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126391523824801,0,0,0,0,0.19382438782453,0,0,0,0,0,0,0,0.0189516171259923,0,0.115147798922055,0,0,0.0193228930595422,0,0.0682745665500949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649437305905372,-0.0156147841444579,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0400274763151058,0.120000884856092,0,0,0,0,0,0,0,0.149985367830551,0.163728306159743,0,0,0,0,0,0.00773329867649248,0.0550204622199383,0,0,0,0.0167039164961111,0,0,0,0,0,0,0,0,0,0,0,0,0.00918757315151956,0,0,0.00408214003491009,0,0.0978000772171745,0,0,0.0179514961661607,0,0,0,-0.042087242785994,0,0,0,0,0,0,0
