,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X002475.SZ,X600031.SH,X000651.SZ,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X000063.SZ,X600703.SH,X003816.SZ,X000100.SZ,X000596.SZ,X002241.SZ,X000157.SZ,X002371.SZ,X000625.SZ,X600741.SH,X002007.SZ,X002129.SZ,X601877.SH,X002179.SZ,X002236.SZ,X002049.SZ,X002414.SZ,X300142.SZ,X600584.SH,X601799.SH,X000799.SZ,X600183.SH,X300003.SZ,X000066.SZ,X000800.SZ,X002074.SZ,X600089.SH,X002008.SZ,X600779.SH,X000050.SZ,X000977.SZ,X002185.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.12321303647094,0,0,0,0,0,0,0.225255414457349,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.00149312367216566,0,0,0,0,0,0,0,0,0,0,0.109226828410763,0,0,0,0,0,0.0157938517160082,0,0,0,0,0,0,0,0.0147508954206201,0,0,0,0.078728199241872,0,0,0.00644633863367413,0,0,0,-0.00577500796556559,0,0
X000858.SZ,0,0,0,0,0.302009073113816,0,0,0,0.136670636720601,0.042157410282712,0,0,0,0.00898076028286162,0,0,0,0,0,0,0,0.013762169415155,0,0,0,0.00822061402239436,0,0.0742523457583469,0,0,0,0,0,0.028555170210033,0,0,0,0.141350852569493,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00301822489281134,-0.0318840686002956,0,0,0,0,0,0
X002415.SZ,0,0,0,-0.00390736763496836,0,0,0.0360293040381928,0,0,0,0.127007169587414,0,0,0.095065074706066,0,0,0,0,0,0,0,0,0.172293422982002,0,0,0,0,0,0,0,0,0.233636242180557,0.0904152188727352,0,0,0,0.0192379367735704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00251082568857595,0,0,0,0,-0.0113487838198275,0,0
X600276.SH,0,0,0.161510167775512,0,0,0,0,-0.0908609993294823,-0.0319369218930003,0,0,-0.00525344942156053,0,0,0.118160506791997,0,0,0,0,0,-0.0219517689459174,0,0,0,0,0.0106606192463421,0,0,0,0,0.0527126322270179,0,0.0672449965289894,0,0,0,0,-0.0129443299302682,0,0,0,0.0301778918111216,0,0,0,0,0,0,0,0.138895946258692,0,-0.00589039406295412,0,0,0,0,-0.0255647710967563,0,0
X000568.SZ,0,0.13927960686194,0,0,0,0,0,0,0.347202640927801,0.206163069502968,0,0,0,0,0,0.0422288120469148,0,0,0,0,-0.101764089185764,0,-0.0594775735100435,0,0,-0.024858857227273,0,0,0,0,0,0,0,-0.00228072962435324,0,0,0,0.0392769672862126,0,0,0,0,0,0,0,0.0781754948513225,0,0,0,0,0,0.00263983163172272,-0.0345722627936038,0,0,0,-0.00672401005691851,0,0
X002475.SZ,0,0,0,0,-0.074090349365212,0,0.131636092154802,0,0,-0.0526041200433453,0,0,0,-0.00582086731383143,0,0,0,0,0.117408090039882,0,0,0,0.444290749263625,0,0,0,0,0,0,0,0,0,-0.00133390455049839,0,0,0,0.0335121342939641,0,0.134291644002459,0,0,0,0,-0.0708238603629257,0,0,0,0,0,0,0,-0.00868776320073441,-0.0278712143227236,0,0,0,0.0139103508046726,0,0
X600031.SH,0,0,0.0107974684493281,0,0,0,0,0,0.0299014320265195,0.10524617471055,0.130904682903656,0,0,0,0,0,0,0,0,0,0.0367634252402535,0,0,0.204143947335797,0,0,0,0,0,0,0,0,0,0,0,0,0.00146744773613409,0,0,0,0,0,0.101452842914265,0,0,0.00674455965364387,0,0,0,0,0,-0.0205271538998724,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.269816204337858,0,0,0,0,0,0,0,0,0,0,0,0,0.154180510186316,0,-0.00438305062174151,0,0,0.0206303650110921,0,0,0,0,0,0.0367579556596086,0,0,0,0,0,-0.0333734236216132,0,0.0728527079775766,0,0.0298491336529669,0,0,0,0.276296878402772,0,0,0.00826622634453753,0,0,0,0,-0.0327610023844772,0,0
X600809.SH,0,0.386484065374849,0,0,0.0112115457615773,0,0,0,0,0,0.207382266314899,0,0,0,0,0.136308950485166,0,0,0.153689809828619,0,0,0,0,0,-0.27462283112585,-0.0733776531506925,0,0,0,0,0,0,0,0,0,-0.103008543212168,0,0.12274586082359,0,0,0,0,0,0,0,0,0,0,0,0.0393764302583543,0,-0.0145307592032157,0,0,0,0,0,0,0
X002304.SZ,0,0.0710968541129989,0,0,0.22052866719524,0,0,0,0.213350119020345,0,0,0,0,0,0,-0.0299035934809401,0,0,0,0,0,0,0,-0.0213667371659763,0,-0.072588593174465,0,0,0,0,0,0,0,0,0,0,0.25836831695186,0.0820452822386689,0,0.203409768601581,0,0,0,0,0,0,0,0,0,0,0,-0.0649608230529865,0.0324339608060007,0,0,0,0.0223707773787696,0,0
X600690.SH,0,0,0.0176210158588637,0,0,0,0.146070548116206,0.16107181156997,0.280691790442991,-0.10659051115166,0,0.0557153636207096,0,0,0,0,0,0,0,0,0.0107350777129672,0,0,0,0,0.0395470320826763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183073738612366,0,0,0,0,0,0,0.0370770359468333,0,0,0,0.00536642266371087,0,0
X600104.SH,0,0,0,0,0,0.0659493574190906,0,0,0,0,0,0,0,0,0,0.00452346756319259,0.0208265790151153,0,0,0,0,0,0,0,0,0.242459992034599,0,0,0,0,0,0,0,0,0,0,0,-0.0777034059391639,0.052906563532932,0,0,0.100976359317944,0.243711111613996,0,0,-0.0269791433911849,0,0,0,0,0,0,0,0,0,0,-0.00289073857750589,0,0
X000725.SZ,0,0,0,0,0,0.132832199416977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303135563753965,0,0.120044216392651,0,0.103304286057866,0.0988105156550516,0,0,0.0649655821327564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760002128879987,0,0,0,0,0,0,0,0,-0.0182727389371526,0,0,0,0,-0.0035653095562063,0,0
